"ticket_id","issue_type","ticket_created_date_time","ticket_closed_date_time","ticket_status","issue_description","street_address","neighborhood_district","council_district","city","state","zip_code","location","geom","latitude","longitude","closure_reason","case_title"
"101000850810","Code Enforcement General Request","2018-08-28T11:01:00.000","2018-08-28T13:07:34.000","Closed","| High Weeds: Yes","709 LeeS Ln","BEHRMAN","C","NEW ORLEANS","LA","70114","(29.9366846570601, -90.0181822843999)",,"29.9366846570601","-90.0181822843999","Case Resolved","Code Enforcement General Request"
"101000847118","Trash/Garbage Pickup","2018-08-20T09:52:31.000","2018-08-28T14:05:21.000","Closed","Issue: Replace Trash Cart","534 S Olympia St","MID-CITY","A","NEW ORLEANS","LA","70119","(29.9739433985511, -90.1095620705294)",,"29.9739433985511","-90.1095620705294","Case Resolved","Replace Trash Cart"
"101000848374","Large Item Trash/Garbage Pickup","2018-08-22T10:40:38.000","2018-08-28T11:33:39.000","Closed","Description of item: 1 boxspring and 1 wicker chair","11416 N St Andrews Cir","READ BLVD EAST","E","NEW ORLEANS","LA","70128","(30.0331061752476, -89.9484283586766)",,"30.0331061752476","-89.9484283586766","Case Resolved","Large Item Trash/Garbage Pickup"
"101000709762","Street Light","2017-07-27T11:32:07.000","2017-08-02T12:02:03.000","Closed","Issue: Outage Or Cycling | Pole number: LY113","4512 Jeanne Marie Pl","FILMORE","D","NEW ORLEANS","LA","70122","(30.0041084472144, -90.0772074958016)",,"30.0041084472144","-90.0772074958016","Case is Invalid","Streetlight - Outage Or Cycling"
"101000092049","Trash/Garbage Pickup","2013-01-03T14:09:15.000","2013-05-15T09:55:39.000","Closed","Issue: Start Trash Service | Single-family dwelling: Yes","4317 PERLITA ST","FILMORE","D","NEW ORLEANS","LA","70122","(30.0014986617211, -90.0756704243493)",,"30.0014986617211","-90.0756704243493","Case Resolved","Start Trash Service"
"101000850816","Catch Basin Maintenance","2018-08-28T11:06:00.000",,"Open","| Is there standing water: No | Is it: Clogged","1138 Josephine St","LOWER GARDEN DISTRICT","B","NEW ORLEANS","LA","70130","(29.9309085781762, -90.076467489145)",,"29.9309085781762","-90.076467489145",,"Catch Basin - Clogged"
"101000758767","Subsidence","2017-12-14T11:51:00.000",,"Open",,"2501 Jourdan Ave","LOWER NINTH WARD","E","NEW ORLEANS","LA","70117","(29.9776270782378, -90.0202427553969)",,"29.9776270782378","-90.0202427553969",,"Subsidence (District E)"
"101000790512","Abandoned Vehicle Reporting/Removal","2018-03-26T14:48:00.000","2018-08-28T15:53:57.000","Closed","Color: Black | Make: Toyota | Model: PRIUS | License plate (state): N/A | License plate: *** | Cross Street: Freret","2332 Jackson Ave","CENTRAL CITY","B","NEW ORLEANS","LA","70113","(29.9411818911532, -90.0868485539435)",,"29.9411818911532","-90.0868485539435",,"Abandoned Vehicle Stickered (5-day sticker)"
"101000544018","Trash/Garbage Pickup","2016-05-23T08:05:00.000","2016-05-28T10:35:34.000","Closed","Issue: Missed Collection","3419 BLAIR ST","NEW AURORA - ENGLISH TURN","C","NEW ORLEANS","LA","70131","(29.9178470255845, -89.9806926016416)",,"29.9178470255845","-89.9806926016416","Case Resolved","Missed Collection"
"101000835533","Illegal Dumping Reporting","2018-07-23T15:21:42.000","2018-08-28T09:14:45.000","Closed","Tires: Yes | Number of Tires: 6 | Details of items dumped: tires, furniture","6900 Boston Dr","LITTLE WOODS","E","NEW ORLEANS","LA","70127","(30.0334123440986, -89.9876374696492)",,"30.0334123440986","-89.9876374696492","Case Resolved","Illegal Dumping Report"
"101000843439","Trash/Garbage Pickup","2018-08-10T08:13:50.000","2018-08-28T13:59:54.000","Closed","Issue: Replace Trash Cart","502 N Lopez St","BAYOU ST. JOHN","A","NEW ORLEANS","LA","70119","(29.9720307760228, -90.08888496724)",,"29.9720307760228","-90.08888496724","Case Resolved","Replace Trash Cart"
"101000843596","Residential Recycling Programs","2018-08-10T10:50:59.000","2018-08-28T15:59:56.000","Closed","Nature of request: Replacement Recycling Cart","6865 General Haig St","LAKEVIEW","A","NEW ORLEANS","LA","70124","(30.0147473310199, -90.0999946006476)",,"30.0147473310199","-90.0999946006476","Case Resolved","Replacement Recycling Cart"
"101000179409","Subsidence","2013-08-29T13:15:06.000","2016-07-05T13:42:36.000","Closed",,"8050 CROWDER BLVD","LITTLE WOODS","E","NEW ORLEANS","LA","70126","(30.0412152650888, -90.000195406261)",,"30.0412152650888","-90.000195406261","Case is Invalid","Subsidence"
"101000427878","Code Enforcement General Request","2015-07-15T11:52:00.000","2015-07-15T13:01:33.000","Closed","| Trash/Debris: Yes | High Weeds: Yes","2813 MARTIN LUTHER KING JR BLVD","CENTRAL CITY","B","NEW ORLEANS","LA","70113","(29.9457231125044, -90.0869173578561)",,"29.9457231125044","-90.0869173578561","Case Resolved","Code Enforcement General Request"
"101000854183","NORDC Park Maintenance","2018-09-06T11:16:58.000","2018-09-06T11:20:14.000","Closed",,,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case is Invalid","NORDC - Park Maintenance"
"101000847850","Trash/Garbage Pickup","2018-08-21T10:36:32.000","2018-08-28T15:44:13.000","Closed","Issue: Replace Trash Cart","7039 Magazine St","AUDUBON","A","NEW ORLEANS","LA","70118","(29.927483308905, -90.1329412750379)",,"29.927483308905","-90.1329412750379","Case Resolved","Replace Trash Cart"
"101000847963","Trash/Garbage Pickup","2018-08-21T13:40:25.000","2018-08-28T14:04:08.000","Closed","Issue: Replace Trash Cart","323 S Gayoso St","MID-CITY","B","NEW ORLEANS","LA","70119","(29.9656136272833, -90.0927123900728)",,"29.9656136272833","-90.0927123900728","Case Resolved","Replace Trash Cart"
"101000531279","Illegal Dumping Reporting","2016-04-20T09:57:00.000","2016-04-20T09:59:25.000","Closed","Tires: No | Ch 66: No | Details of items dumped: 2500 blk of jourdan, trash","2501 JOURDAN AVE","LOWER NINTH WARD","E","NEW ORLEANS","LA","70117","(29.9776270782378, -90.0202427553969)",,"29.9776270782378","-90.0202427553969","Case Resolved","Illegal Dumping Report"
"101000013725","Pothole/Roadway Surface Repair","2012-05-04T08:09:49.000","2012-11-02T09:27:25.000","Closed","| Street area affected: Roadway | Utility company working at the location: No","3141 N JOHNSON ST","ST. CLAUDE","D","NEW ORLEANS","LA","70117","(29.9769266314948, -90.0403697393574)",,"29.9769266314948","-90.0403697393574","Case Resolved","Pothole/Roadway Surface Repair (District D)"
"101000851146","Code Enforcement General Request","2018-08-28T15:51:00.000","2018-08-28T16:26:35.000","Closed","| High Weeds: Yes","1504 Gordon St","LOWER NINTH WARD","E","NEW ORLEANS","LA","70117","(29.9643012555886, -90.0104384183889)",,"29.9643012555886","-90.0104384183889","Case Resolved","Code Enforcement General Request"
"101000180922","Street Light","2013-09-04T10:34:51.000","2013-10-25T14:31:06.000","Closed","Issue: Outage Or Cycling | Pole number: 0","2015 JOSEPH ST","AUDUBON","A","NEW ORLEANS","LA","70115","(29.9340464753279, -90.1134015165137)",,"29.9340464753279","-90.1134015165137","Case Resolved","Streetlight - Outage Or Cycling"
"101000678663","Trash/Garbage Pickup","2017-05-09T13:00:01.000","2017-05-11T09:24:28.000","Closed","Issue: Missed Collection","634 Esplanade Ave","FRENCH QUARTER","C","NEW ORLEANS","LA","70116","(29.9631301157895, -90.0598833964935)",,"29.9631301157895","-90.0598833964935","Case Resolved","Missed Collection"
"101000830259","General Service Request","2018-07-11T11:19:47.000","2018-08-28T12:31:23.000","Closed","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case Resolved","Finance - Revenue"
"101000554827","Code Enforcement General Request","2016-06-16T16:41:00.000","2016-06-17T09:40:32.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | Rats/Rodents: Yes | Not properly boarded doors/windows: Yes | High Weeds: Yes","1669 N Dorgenois St","SEVENTH WARD","D","NEW ORLEANS","LA","70119","(29.9796713933623, -90.0729237132287)",,"29.9796713933623","-90.0729237132287","Case Resolved","Code Enforcement General Request"
"101000768811","Pothole/Roadway Surface Repair","2018-01-24T13:09:00.000","2018-08-28T13:20:33.000","Closed","Street area affected: Travel Lane / Roadway | Running water: No | Standing Water: Yes | Rocks: Yes | Utility company working at the location: SWB","2918 Hamilton St","HOLLYGROVE","A","NEW ORLEANS","LA","70118","(29.9666885386784, -90.1246685761286)",,"29.9666885386784","-90.1246685761286","Case Resolved","Pothole/Roadway Surface Repair (District A)"
"101000833399","Illegal Dumping Reporting","2018-07-18T12:24:35.000","2018-08-28T08:59:09.000","Closed","Tires: Yes | Number of Tires: 4 | Details of items dumped: tires... and debris","2118 St Ferdinand St","ST. CLAUDE","D","NEW ORLEANS","LA","70117","(29.9793859998375, -90.0451070013423)",,"29.9793859998375","-90.0451070013423","Case Resolved","Illegal Dumping Report"
"101000825810","General Service Request","2018-06-29T13:47:41.000","2018-08-28T12:13:49.000","Closed","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case Resolved","Finance - Revenue"
"101000803432","Residential Recycling Programs","2018-05-04T14:41:21.000","2018-08-28T14:12:34.000","Closed","Nature of request: New Recycling Cart","228 Audubon Blvd","AUDUBON","A","NEW ORLEANS","LA","70118","(29.9481090666447, -90.1161620948169)",,"29.9481090666447","-90.1161620948169","Case Resolved","New Recycling Cart"
"101000851077","Code Enforcement General Request","2018-08-28T15:01:00.000","2018-08-28T15:07:29.000","Closed","Occupied: Yes | Rats/Rodents: Yes | High Weeds: Yes","835 Dante St","LEONIDAS","A","NEW ORLEANS","LA","70118","(29.9464377800858, -90.1338836982014)",,"29.9464377800858","-90.1338836982014","Case Resolved","Code Enforcement General Request"
"101000345006","Residential Recycling Programs","2014-12-29T14:03:29.000","2015-01-08T11:33:01.000","Closed","Nature of request: New Recycling Cart","901 GOVERNOR NICHOLLS ST","FRENCH QUARTER","C","NEW ORLEANS","LA","70116","(29.9633433048213, -90.0630076746899)",,"29.9633433048213","-90.0630076746899","Case Resolved","New Recycling Cart"
"101000848115","Street Light","2018-08-21T15:26:25.000","2018-08-28T09:39:25.000","Closed","Issue: Outage Or Cycling | Pole number: QF8","1035 Webster St","AUDUBON","A","NEW ORLEANS","LA","70118","(29.9251918870232, -90.1221247263577)",,"29.9251918870232","-90.1221247263577","Case is Invalid","Streetlight - Outage Or Cycling"
"101000833468","General Service Request","2018-07-18T13:15:51.000","2018-08-28T12:42:36.000","Closed","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case Resolved","Finance - Revenue"
"101000842562","Trash/Garbage Pickup","2018-08-08T11:47:19.000","2018-08-28T13:59:12.000","Closed","Issue: Replace Trash Cart","929 N Claiborne Ave","TREME - LAFITTE","D","NEW ORLEANS","LA","70116","(29.9663494689996, -90.0718739071656)",,"29.9663494689996","-90.0718739071656","Case Resolved","Replace Trash Cart"
"101000821861","Residential Recycling Programs","2018-06-21T12:54:00.000","2018-08-28T14:43:17.000","Closed","Nature of request: Replacement Recycling Cart","4904 Magazine St","WEST RIVERSIDE","B","NEW ORLEANS","LA","70115","(29.9201979296289, -90.1082261769843)",,"29.9201979296289","-90.1082261769843","Case Resolved","Replacement Recycling Cart"
"101000850593","Code Enforcement General Request","2018-08-27T16:59:00.000","2018-08-28T08:58:36.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | Rats/Rodents: Yes | Graffiti: Yes","3203 Dryades St","CENTRAL CITY","B","NEW ORLEANS","LA","70115","(29.9317707144782, -90.0911069485051)",,"29.9317707144782","-90.0911069485051","Case Resolved","Code Enforcement General Request"
"101000849064","Street Light","2018-08-23T11:50:51.000","2018-08-28T10:12:24.000","Closed","Issue: Outage Or Cycling | Pole number: BP136","440 Audubon St","AUDUBON","A","NEW ORLEANS","LA","70118","(29.9330443985169, -90.1292557049478)",,"29.9330443985169","-90.1292557049478","Case is Invalid","Streetlight - Outage Or Cycling"
"101000544431","Mosquito Control","2016-05-23T12:20:56.000","2016-06-10T11:50:54.000","Closed","When Are Mosquitoes Most Active: Both Day and Night | Nearest Cross Street: pleasure","3416 REPUBLIC ST","DILLARD","D","NEW ORLEANS","LA","70122","(29.9925447644374, -90.0709229690911)",,"29.9925447644374","-90.0709229690911","Case Resolved","Mosquito Control"
"101000848816","Street Light","2018-08-23T08:30:52.000","2018-08-28T10:18:29.000","Closed","Issue: Outage Or Cycling | Pole number: SX40","2821 Bacchus Dr","NEW AURORA - ENGLISH TURN","C","NEW ORLEANS","LA","70131","(29.9201457301024, -89.9779371500813)",,"29.9201457301024","-89.9779371500813","Case is Invalid","Streetlight - Outage Or Cycling"
"101000059160","Residential Recycling Programs","2012-09-27T09:45:07.000","2012-10-29T13:52:55.000","Closed","Nature of request: New Recycling Cart","51 NERON PL","MARLYVILLE - FONTAINEBLEAU","A","NEW ORLEANS","LA","70118","(29.9527204712859, -90.1182865168705)",,"29.9527204712859","-90.1182865168705","Case Resolved","New Recycling Cart"
"101000852136","General Service Request","2018-08-30T11:44:43.000","2018-09-06T10:04:18.000","Closed","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case Resolved","Finance - Revenue"
"101000834953","Illegal Dumping Reporting","2018-07-23T08:36:31.000","2018-08-28T08:50:50.000","Closed","Tires: Yes | Number of Tires: 3 | Ch 66: No | Details of items dumped: Tires and trash have been dumped in front of the Old Kileworth Mall site.","6600 Morrison Rd","LITTLE WOODS","E","NEW ORLEANS","LA","70126","(30.0282013466678, -90.01364813291)",,"30.0282013466678","-90.01364813291","Case Resolved","Illegal Dumping Report"
"101000826534","General Service Request","2018-07-02T13:45:31.000","2018-08-28T12:14:49.000","Closed","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case Resolved","Finance - Revenue"
"101000332875","Trash/Garbage Pickup","2014-11-17T14:07:27.000","2014-12-23T12:00:44.000","Closed","Issue: Start Trash Service | Single-family dwelling: Yes","6713 BELLAIRE DR","WEST END","A","NEW ORLEANS","LA","70124","(30.0147311524414, -90.1205709727762)",,"30.0147311524414","-90.1205709727762","Case Resolved","Start Trash Service"
"101000835549","Trash/Garbage Pickup","2018-07-23T15:37:57.000","2018-08-28T15:18:08.000","Closed","Issue: Replace Trash Cart","5843 Fontainebleau Dr","MARLYVILLE - FONTAINEBLEAU","B","NEW ORLEANS","LA","70125","(29.9517026298827, -90.1100785528866)",,"29.9517026298827","-90.1100785528866","Case Resolved","Replace Trash Cart"
"101000850611","Code Enforcement General Request","2018-08-28T08:26:00.000","2018-08-28T09:54:20.000","Closed","| Unoccupied: Yes","4901 Bundy Rd","READ BLVD WEST","E","NEW ORLEANS","LA","70127","(30.0236312566461, -89.9790994019371)",,"30.0236312566461","-89.9790994019371","Case is Invalid","Code Enforcement General Request"
"101000850849","Code Enforcement General Request","2018-08-28T11:34:00.000","2018-08-28T13:04:10.000","Closed","Occupied: Yes | Graffiti: Yes","1101 Elysian Fields Ave","ST. ROCH","C","NEW ORLEANS","LA","70117","(29.9689250802416, -90.056516587185)",,"29.9689250802416","-90.056516587185","Case Resolved","Code Enforcement General Request"
"101000086682","Traffic Sign","2012-12-11T08:52:50.000","2014-12-16T16:40:52.000","Closed","Request for: New Sign | Type of sign: Other | If ""Other"": NO TRUCK ROUTE -","5803 BURGUNDY ST","HOLY CROSS","E","NEW ORLEANS","LA","70117","(29.9586097638371, -90.0142918424743)",,"29.9586097638371","-90.0142918424743","Case Resolved","New Sign - Other"
"101000850618","Code Enforcement General Request","2018-08-28T08:34:00.000","2018-08-28T09:51:57.000","Closed","Occupied: Yes | Trash/Debris: Yes | Rats/Rodents: Yes","5410 Peoples Ave","MILNEBURG","D","NEW ORLEANS","LA","70122","(30.01469873823, -90.0469332613242)",,"30.01469873823","-90.0469332613242","Case Resolved","Code Enforcement General Request"
"101000315633","Residential Recycling Programs","2014-09-30T09:30:51.000","2014-10-02T14:46:38.000","Closed","Nature of request: Repair Recycling Cart | Cart Cracked: Yes","46 W PARK PL","NAVARRE","A","NEW ORLEANS","LA","70124","(29.9914129222717, -90.1046190543426)",,"29.9914129222717","-90.1046190543426","Case Resolved","Repair Recycling Cart"
"101000398489","Code Enforcement General Request","2015-05-12T10:11:00.000","2015-05-13T10:00:52.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | High Weeds: Yes","3141 N JOHNSON ST","ST. CLAUDE","D","NEW ORLEANS","LA","70117","(29.9769266314948, -90.0403697393574)",,"29.9769266314948","-90.0403697393574","Case Resolved","Code Enforcement General Request"
"101000850784","Code Enforcement General Request","2018-08-28T10:47:00.000","2018-08-28T13:30:54.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | Rats/Rodents: Yes | High Weeds: Yes","4201 General Ogden St","DIXON","A","NEW ORLEANS","LA","70118","(29.9741191657739, -90.1132831720196)",,"29.9741191657739","-90.1132831720196","Case Resolved","Code Enforcement General Request"
"101000349438","Pothole/Roadway Surface Repair","2015-01-12T08:50:00.000",,"Open","Street area affected: Travel Lane / Roadway | Running water: No | Standing Water: No | Rocks: No","3210 DIANA ST","U.S. NAVAL BASE","C","NEW ORLEANS","LA","70114","(29.9434134757669, -90.0217316820106)",,"29.9434134757669","-90.0217316820106",,"Roadway Surface Repair - Pothole"
"101000850843","Tree Service","2018-08-28T11:28:11.000","2018-08-28T11:30:56.000","Closed","| Branches Hanging: Yes | Tree trim: Yes | Other Details: tree is planted on the right of way","7620 Mackenzie St","LITTLE WOODS","E","NEW ORLEANS","LA","70128","(30.0491739849708, -89.9733413906519)",,"30.0491739849708","-89.9733413906519","Case is Invalid","Tree Service"
"101000440129","Tree Service Emergency","2015-08-12T15:20:53.000","2015-08-13T09:36:40.000","Closed","| Blocked Traffic Signal: Yes | Other Details: Caller has stated that the tree is at the intersection of Allen St. and Brutus St.","4803 ALLEN ST","DILLARD","D","NEW ORLEANS","LA","70122","(30.0067932108185, -90.0667224885954)",,"30.0067932108185","-90.0667224885954","Case Resolved","Tree Service Emergency"
"101000850993","Code Enforcement General Request","2018-08-28T13:56:00.000","2018-08-28T14:58:22.000","Closed","| Unoccupied: Yes | High Weeds: Yes","4568 Laine Ave","PLUM ORCHARD","E","NEW ORLEANS","LA","70126","(30.0174209899768, -89.9906911462028)",,"30.0174209899768","-89.9906911462028","Case Resolved","Code Enforcement General Request"
"101000849759","Pothole/Roadway Surface Repair","2018-08-24T14:53:00.000","2018-08-28T10:08:43.000","Closed","Street area affected: Travel Lane / Roadway | Running water: No | Standing Water: No | Rocks: No | Utility company working at the location: No",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167","Case is Invalid","Pothole/Roadway Surface Repair (District A)"
"101000567823","Residential Recycling Programs","2016-07-19T11:20:32.000","2016-08-25T15:52:34.000","Closed","Nature of request: Repair Recycling Cart | Broken Wheels: Yes | Cart Cracked: Yes","5105 Laurel St","WEST RIVERSIDE","B","NEW ORLEANS","LA","70115","(29.9184746938374, -90.1103838629349)",,"29.9184746938374","-90.1103838629349","Case Resolved","Repair Recycling Cart"
"101000850871","Code Enforcement General Request","2018-08-28T11:56:00.000","2018-08-28T12:52:01.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | Not properly boarded doors/windows: Yes | High Weeds: Yes","4109 Prentiss Ave","PONTCHARTRAIN PARK","D","NEW ORLEANS","LA","70126","(30.0183543984663, -90.0436645316819)",,"30.0183543984663","-90.0436645316819","Case Resolved","Code Enforcement General Request"
"101000423366","Dead Animal Pickup","2015-07-06T14:59:40.000","2015-07-06T14:59:55.000","Closed",,"2113 OCTAVIA ST","AUDUBON","A","NEW ORLEANS","LA","70115","(29.9338142723749, -90.112524561368)",,"29.9338142723749","-90.112524561368","Case is Invalid","Dead Animal Pickup"
"101000848310","Large Item Trash/Garbage Pickup","2018-08-22T09:57:29.000","2018-08-28T10:53:59.000","Closed","Description of item: 6 -small bags","4137 General Ogden St","DIXON","A","NEW ORLEANS","LA","70118","(29.9738557024781, -90.1134627378868)",,"29.9738557024781","-90.1134627378868","Case Resolved","Large Item Trash/Garbage Pickup"
"101000851081","Code Enforcement General Request","2018-08-28T15:09:00.000","2018-08-28T16:40:37.000","Closed","| Rats/Rodents: Yes | High Weeds: Yes","6300 Carlson Dr","LAKE TERRACE & OAKS","D","NEW ORLEANS","LA","70122","(30.0247333503521, -90.0736772612288)",,"30.0247333503521","-90.0736772612288","Case Resolved","Code Enforcement General Request"
"101000820639","Code Enforcement General Request","2018-06-19T13:34:00.000","2018-06-20T11:15:46.000","Closed","| Unoccupied: Yes | High Weeds: Yes","9018 Peach St","DIXON","A","NEW ORLEANS","LA","70118","(29.973618219396, -90.116362091541)",,"29.973618219396","-90.116362091541","Case Resolved","Code Enforcement General Request"
"101000850412","Abandoned Vehicle Reporting/Removal","2018-08-27T14:26:23.000","2018-08-28T15:03:56.000","Closed",,"4633 Dart St","MARLYVILLE - FONTAINEBLEAU","B","NEW ORLEANS","LA","70125","(29.9564306122138, -90.1071370362467)",,"29.9564306122138","-90.1071370362467",,"Abandoned Vehicle Reporting/Removal"
"101000517536","General Service Request","2016-03-15T15:46:07.000",,"Open","[Call 311 for details]",,,,,,,"(530187.70942, 3678691.8167)",,"530187.70942","3678691.8167",,"Administrative Hearing Center"
"101000189317","Residential Recycling Programs","2013-09-30T09:00:03.000","2013-11-01T11:47:32.000","Closed","Nature of request: New Recycling Cart","5958 MEMPHIS ST","LAKEVIEW","A","NEW ORLEANS","LA","70124","(29.9985704063692, -90.106763041177)",,"29.9985704063692","-90.106763041177","Case Resolved","New Recycling Cart"
"101000838951","Residential Recycling Programs","2018-07-31T10:55:46.000","2018-08-28T16:04:05.000","Closed","Nature of request: Replacement Recycling Cart","301 30Th St","WEST END","A","NEW ORLEANS","LA","70124","(30.0083755608318, -90.1188069803227)",,"30.0083755608318","-90.1188069803227","Case Resolved","Replacement Recycling Cart"
"101000833407","Illegal Dumping Reporting","2018-07-18T12:28:45.000","2018-08-28T08:59:33.000","Closed","Tires: Yes | Number of Tires: 6 | Details of items dumped: tires.. and other debris","ST FERDINAND ST & N JOHNSON ST","ST. CLAUDE","D","NEW ORLEANS","LA","70117","(29.9777695925133, -90.0454303097716)",,"29.9777695925133","-90.0454303097716","Case Resolved","Illegal Dumping Report"
"101000562530","Code Enforcement General Request","2016-07-07T09:39:00.000","2016-07-07T11:56:17.000","Closed","| Unoccupied: Yes | Trash/Debris: Yes | Rats/Rodents: Yes | Not properly boarded doors/windows: Yes | High Weeds: Yes","5410 Peoples Ave","MILNEBURG","D","NEW ORLEANS","LA","70122","(30.01469873823, -90.0469332613242)",,"30.01469873823","-90.0469332613242","Case is Invalid","Code Enforcement General Request"
"101000408511","Residential Recycling Programs","2015-06-02T15:53:59.000","2015-06-19T10:08:43.000","Closed","Nature of request: New Recycling Cart","1616 SIMON BOLIVAR AVE","CENTRAL CITY","B","NEW ORLEANS","LA","70113","(29.9412917789184, -90.0820331167601)",,"29.9412917789184","-90.0820331167601","Case Resolved","New Recycling Cart"
"101000637081","Large Item Trash/Garbage Pickup","2017-01-18T08:29:51.000","2017-01-18T16:54:12.000","Closed","Description of item: sofa & loveseat","4512 Jeanne Marie Pl","FILMORE","D","NEW ORLEANS","LA","70122","(30.0041084472144, -90.0772074958016)",,"30.0041084472144","-90.0772074958016","Case Resolved","Large Item Trash/Garbage Pickup"
"101000851158","Code Enforcement General Request","2018-08-28T16:00:00.000","2018-08-28T16:25:18.000","Closed","| Trash/Debris: Yes | Rats/Rodents: Yes | High Weeds: Yes","4963 Tulip St","PLUM ORCHARD","E","NEW ORLEANS","LA","70126","(30.021184692409, -90.0023638107679)",,"30.021184692409","-90.0023638107679","Case Resolved","Code Enforcement General Request"
"101000847937","Street Light","2018-08-21T13:08:53.000","2018-08-28T09:43:23.000","Closed","Issue: Outage Or Cycling | Pole number: HB6","5752 Bellaire Dr","LAKEWOOD","A","NEW ORLEANS","LA","70124","(29.9965874885158, -90.1227050076217)",,"29.9965874885158","-90.1227050076217","Case is Invalid","Streetlight - Outage Or Cycling"
