"evidence_id","status","title","id_external","date_uploaded","created_date_record_start","date_record_end","date_deleted","size_mb","duration_seconds","deletion_type","location","latitude","longitude","police_district"
"43EA7CF5-B707-467D-A3BC-3A76EDBB9D42","Active","1930 M L King ","H-01915-22","2022-08-03T05:32:04.032-05:00","2022-08-02T23:58:33.000-05:00","2022-08-03T00:22:08.752-05:00",,"703.0429344177246","1415.75","","(-90.07999471600186,29.94112765368679)","29.94112765368679","-90.07999471600186","6"
"3F4194ED-69E8-4C4C-9DA2-1D4FCA717B48","Active","1930 MLK","H-01915-22","2022-08-03T07:49:57.800-05:00","2022-08-02T23:58:12.000-05:00","2022-08-03T00:18:55.741-05:00",,"618.9670505523682","1243.74","","(-90.08024945377605,29.941120464288815)","29.941120464288815","-90.08024945377605","6"
"FBC98173-CCB7-4670-81ED-1C7087ADC6F6","Active","1930 MLK","H-01915-22","2022-08-03T07:16:23.533-05:00","2022-08-02T23:57:58.000-05:00","2022-08-03T00:31:33.576-05:00",,"1002.2400455474854","2015.57","","(-90.08034837037836,29.941131480492757)","29.941131480492757","-90.08034837037836","6"
"53EB87E3-6C8C-45A3-B5FB-52FE158B4F68","Active","34S) TOURO / N. PRIUER","H-01717-22","2022-08-03T07:01:41.427-05:00","2022-08-02T23:54:57.000-05:00","2022-08-03T00:02:22.868-05:00",,"221.9323558807373","445.86","","(-90.0818648308683,29.959400270113647)","29.959400270113647","-90.0818648308683","1"
"BEFCCDC3-9AB5-4123-8CDD-CC218889218C","Active","727 CARONDELET","H-01911-22","2022-08-03T06:07:38.149-05:00","2022-08-02T23:53:58.000-05:00","2022-08-03T00:26:28.092-05:00",,"968.9201917648315","1950.09","","(-90.07274401,29.94704702)","29.94704702","-90.07274401","8"
"C710B56A-A84D-40E0-9A2C-7038DB7D894E","Active","Axon Body 3 Video 2022-08-02 2351 X6031366E",,"2022-08-03T07:08:14.050-05:00","2022-08-02T23:51:50.000-05:00","2022-08-02T23:57:23.974-05:00",,"165.40852451324463","333.97","","(-90.10669088214718,29.96880476117611)","29.96880476117611","-90.10669088214718","1"
"EA710AD8-0ABF-459F-8A9B-299D07F25AD5","Active","8553 CHEF MENTEUR HWY","H-01891-22","2022-08-03T06:21:00.998-05:00","2022-08-02T23:50:48.000-05:00","2022-08-03T00:01:52.916-05:00",,"329.42377281188965","664.910","","(-89.96818946816306,30.027434917936123)","30.027434917936123","-89.96818946816306","7"
"74E9D516-CB1B-4B7E-B9AB-8E7366800BBA","Active","700 N Rampart ","H-01877-22","2022-08-03T04:37:46.295-05:00","2022-08-02T23:46:26.000-05:00","2022-08-02T23:51:08.072-05:00",,"140.23182582855225","282.07","","(-90.06844183224625,29.96054236392383)","29.96054236392383","-90.06844183224625","1"
"D40B047D-DA3A-4BBA-87BF-86C82F096BF4","Active","8th District Drop Box","H-01905-22","2022-08-03T03:15:50.218-05:00","2022-08-02T23:46:14.000-05:00","2022-08-03T00:06:06.029-05:00",,"591.5276641845703","1192.020","","(-90.06689032216823,29.955927785880885)","29.955927785880885","-90.06689032216823","8"
"392730A8-FBFD-483B-8FB4-677E5AE868F1","Active","I-510 S AND CHEF MENTEUR ","H-04890-22","2022-08-03T06:28:22.600-05:00","2022-08-02T23:45:07.000-05:00","2022-08-02T23:54:51.916-05:00",,"291.1792097091675","584.91","","(-89.8598755,30.14729506)","30.14729506","-89.8598755","7"
