"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"Metropolitan Area","Salinas MSA","2018-07-01T00:00:00.000","2018","July","N","Final","231400","220300","11100","0.048"
"Metropolitan Area","Salinas MSA","2018-06-01T00:00:00.000","2018","June","N","Final","231100","219300","11700","0.051"
"Metropolitan Area","Salinas MSA","2018-05-01T00:00:00.000","2018","May","N","Final","228000","216100","12000","0.052"
"Metropolitan Area","Salinas MSA","2018-04-01T00:00:00.000","2018","April","N","Final","223300","207500","15700","0.071"
"Metropolitan Area","Salinas MSA","2018-03-01T00:00:00.000","2018","March","N","Final","216900","195900","21100","0.097"
"Metropolitan Area","Salinas MSA","2018-02-01T00:00:00.000","2018","February","N","Final","215300","193200","22100","0.103"
"Metropolitan Area","Salinas MSA","2018-01-01T00:00:00.000","2018","January","N","Final","208900","188300","20600","0.099"
"Metropolitan Area","Salinas MSA","2017-12-01T00:00:00.000","2017","December","N","Final","207400","189600","17700","0.086"
"Metropolitan Area","Salinas MSA","2017-11-01T00:00:00.000","2017","November","N","Final","217500","205500","12000","0.055"
"Metropolitan Area","Salinas MSA","2017-10-01T00:00:00.000","2017","October","N","Final","220400","210300","10200","0.046"
"Metropolitan Area","Salinas MSA","2017-09-01T00:00:00.000","2017","September","N","Final","226100","215900","10200","0.045"
"Metropolitan Area","Salinas MSA","2017-08-01T00:00:00.000","2017","August","N","Final","227200","215400","11800","0.052"
"Metropolitan Area","Salinas MSA","2017-07-01T00:00:00.000","2017","July","N","Final","229900","217300","12500","0.055"
"Metropolitan Area","Salinas MSA","2017-06-01T00:00:00.000","2017","June","N","Final","228400","215500","12900","0.056"
"Metropolitan Area","Salinas MSA","2017-05-01T00:00:00.000","2017","May","N","Final","225700","212300","13400","0.06"
"Metropolitan Area","Salinas MSA","2017-04-01T00:00:00.000","2017","April","N","Final","222200","204600","17600","0.079"
"Metropolitan Area","Salinas MSA","2017-03-01T00:00:00.000","2017","March","N","Final","212500","189200","23300","0.11"
"Metropolitan Area","Salinas MSA","2017-02-01T00:00:00.000","2017","February","N","Final","209800","185100","24800","0.118"
"Metropolitan Area","Salinas MSA","2017-01-01T00:00:00.000","2017","January","N","Final","206700","182800","23900","0.116"
"Metropolitan Area","Salinas MSA","2016-12-01T00:00:00.000","2016","December","N","Final","206800","185500","21200","0.103"
"Metropolitan Area","Salinas MSA","2016-11-01T00:00:00.000","2016","November","N","Final","214800","200400","14500","0.067"
"Metropolitan Area","Salinas MSA","2016-10-01T00:00:00.000","2016","October","N","Final","220100","208100","12000","0.054"
"Metropolitan Area","Salinas MSA","2016-09-01T00:00:00.000","2016","September","N","Final","225300","213500","11800","0.052"
"Metropolitan Area","Salinas MSA","2016-08-01T00:00:00.000","2016","August","N","Final","226500","213900","12600","0.056"
"Metropolitan Area","Salinas MSA","2016-07-01T00:00:00.000","2016","July","N","Final","227800","214400","13400","0.059"
"Metropolitan Area","Salinas MSA","2016-06-01T00:00:00.000","2016","June","N","Final","228300","214600","13800","0.06"
"Metropolitan Area","Salinas MSA","2016-05-01T00:00:00.000","2016","May","N","Final","224700","211200","13600","0.06"
"Metropolitan Area","Salinas MSA","2016-04-01T00:00:00.000","2016","April","N","Final","221800","204800","17000","0.077"
"Metropolitan Area","Salinas MSA","2016-03-01T00:00:00.000","2016","March","N","Final","211800","188200","23600","0.112"
"Metropolitan Area","Salinas MSA","2016-02-01T00:00:00.000","2016","February","N","Final","210400","186500","23900","0.114"
"Metropolitan Area","Salinas MSA","2016-01-01T00:00:00.000","2016","January","N","Final","207300","182700","24500","0.118"
"Metropolitan Area","Salinas MSA","2015-12-01T00:00:00.000","2015","December","N","Final","204600","183200","21500","0.105"
"Metropolitan Area","Salinas MSA","2015-11-01T00:00:00.000","2015","November","N","Final","215000","198500","16500","0.077"
"Metropolitan Area","Salinas MSA","2015-10-01T00:00:00.000","2015","October","N","Final","221000","208100","12900","0.058"
"Metropolitan Area","Salinas MSA","2015-09-01T00:00:00.000","2015","September","N","Final","226500","214100","12400","0.055"
"Metropolitan Area","Salinas MSA","2015-08-01T00:00:00.000","2015","August","N","Final","228800","215200","13600","0.059"
"Metropolitan Area","Salinas MSA","2015-07-01T00:00:00.000","2015","July","N","Final","228400","213600","14800","0.065"
"Metropolitan Area","Salinas MSA","2015-06-01T00:00:00.000","2015","June","N","Final","227500","212400","15200","0.067"
"Metropolitan Area","Salinas MSA","2015-05-01T00:00:00.000","2015","May","N","Final","224500","208800","15700","0.07"
"Metropolitan Area","Salinas MSA","2015-04-01T00:00:00.000","2015","April","N","Final","219300","201800","17500","0.08"
"Metropolitan Area","Salinas MSA","2015-03-01T00:00:00.000","2015","March","N","Final","210500","187800","22800","0.108"
"Metropolitan Area","Salinas MSA","2015-02-01T00:00:00.000","2015","February","N","Final","207400","182300","25100","0.121"
"Metropolitan Area","Salinas MSA","2015-01-01T00:00:00.000","2015","January","N","Final","205700","179700","26000","0.126"
"Metropolitan Area","Salinas MSA","2014-12-01T00:00:00.000","2014","December","N","Final","203700","180800","22900","0.112"
"Metropolitan Area","Salinas MSA","2014-11-01T00:00:00.000","2014","November","N","Final","214500","196300","18200","0.085"
"Metropolitan Area","Salinas MSA","2014-10-01T00:00:00.000","2014","October","N","Final","219700","205100","14700","0.067"
"Metropolitan Area","Salinas MSA","2014-09-01T00:00:00.000","2014","September","N","Final","224900","210500","14500","0.064"
"Metropolitan Area","Salinas MSA","2014-08-01T00:00:00.000","2014","August","N","Final","227100","211200","15900","0.07"
"Metropolitan Area","Salinas MSA","2014-07-01T00:00:00.000","2014","July","N","Final","226500","209600","16900","0.075"
"Metropolitan Area","Salinas MSA","2014-06-01T00:00:00.000","2014","June","N","Final","227000","210300","16700","0.074"
"Metropolitan Area","Salinas MSA","2014-05-01T00:00:00.000","2014","May","N","Final","222500","205600","17000","0.076"
"Metropolitan Area","Salinas MSA","2014-04-01T00:00:00.000","2014","April","N","Final","218100","198200","19900","0.091"
"Metropolitan Area","Salinas MSA","2014-03-01T00:00:00.000","2014","March","N","Final","211300","184600","26700","0.126"
"Metropolitan Area","Salinas MSA","2014-02-01T00:00:00.000","2014","February","N","Final","207200","179500","27700","0.133"
"Metropolitan Area","Salinas MSA","2014-01-01T00:00:00.000","2014","January","N","Final","205600","177600","28000","0.136"
"Metropolitan Area","Salinas MSA","2013-12-01T00:00:00.000","2013","December","N","Final","201800","177200","24600","0.122"
"Metropolitan Area","Salinas MSA","2013-11-01T00:00:00.000","2013","November","N","Final","214500","194100","20400","0.095"
"Metropolitan Area","Salinas MSA","2013-10-01T00:00:00.000","2013","October","N","Final","218300","200600","17700","0.081"
"Metropolitan Area","Salinas MSA","2013-09-01T00:00:00.000","2013","September","N","Final","221600","204100","17400","0.079"
"Metropolitan Area","Salinas MSA","2013-08-01T00:00:00.000","2013","August","N","Final","224300","205800","18500","0.083"
"Metropolitan Area","Salinas MSA","2013-07-01T00:00:00.000","2013","July","N","Final","226100","206600","19500","0.086"
"Metropolitan Area","Salinas MSA","2013-06-01T00:00:00.000","2013","June","N","Final","227500","207500","20100","0.088"
"Metropolitan Area","Salinas MSA","2013-05-01T00:00:00.000","2013","May","N","Final","221400","201900","19500","0.088"
"Metropolitan Area","Salinas MSA","2013-04-01T00:00:00.000","2013","April","N","Final","215600","192900","22800","0.106"
"Metropolitan Area","Salinas MSA","2013-03-01T00:00:00.000","2013","March","N","Final","206500","178600","27900","0.135"
"Metropolitan Area","Salinas MSA","2013-02-01T00:00:00.000","2013","February","N","Final","205800","175700","30100","0.146"
"Metropolitan Area","Salinas MSA","2013-01-01T00:00:00.000","2013","January","N","Final","204500","172800","31800","0.155"
"Metropolitan Area","Salinas MSA","2012-12-01T00:00:00.000","2012","December","N","Final","206400","177800","28600","0.139"
"Metropolitan Area","Salinas MSA","2012-11-01T00:00:00.000","2012","November","N","Final","215000","193500","21500","0.1"
"Metropolitan Area","Salinas MSA","2012-10-01T00:00:00.000","2012","October","N","Final","222700","202600","20100","0.09"
"Metropolitan Area","Salinas MSA","2012-09-01T00:00:00.000","2012","September","N","Final","224200","204400","19800","0.088"
"Metropolitan Area","Salinas MSA","2012-08-01T00:00:00.000","2012","August","N","Final","223900","202300","21600","0.096"
"Metropolitan Area","Salinas MSA","2012-07-01T00:00:00.000","2012","July","N","Final","227500","204600","22900","0.101"
"Metropolitan Area","Salinas MSA","2012-06-01T00:00:00.000","2012","June","N","Final","226800","203700","23200","0.102"
"Metropolitan Area","Salinas MSA","2012-05-01T00:00:00.000","2012","May","N","Final","221700","198700","23000","0.104"
"Metropolitan Area","Salinas MSA","2012-04-01T00:00:00.000","2012","April","N","Final","215200","188900","26200","0.122"
"Metropolitan Area","Salinas MSA","2012-03-01T00:00:00.000","2012","March","N","Final","209000","177500","31500","0.151"
"Metropolitan Area","Salinas MSA","2012-02-01T00:00:00.000","2012","February","N","Final","209000","175000","34100","0.163"
"Metropolitan Area","Salinas MSA","2012-01-01T00:00:00.000","2012","January","N","Final","207300","173000","34300","0.166"
"Metropolitan Area","Salinas MSA","2011-12-01T00:00:00.000","2011","December","N","Final","206400","174400","32000","0.155"
"Metropolitan Area","Salinas MSA","2011-11-01T00:00:00.000","2011","November","N","Final","219000","194500","24500","0.112"
"Metropolitan Area","Salinas MSA","2011-10-01T00:00:00.000","2011","October","N","Final","221300","198200","23000","0.104"
"Metropolitan Area","Salinas MSA","2011-09-01T00:00:00.000","2011","September","N","Final","222300","199200","23100","0.104"
"Metropolitan Area","Salinas MSA","2011-08-01T00:00:00.000","2011","August","N","Final","224000","200000","24000","0.107"
"Metropolitan Area","Salinas MSA","2011-07-01T00:00:00.000","2011","July","N","Final","225500","201000","24500","0.109"
"Metropolitan Area","Salinas MSA","2011-06-01T00:00:00.000","2011","June","N","Final","224400","199500","24900","0.111"
"Metropolitan Area","Salinas MSA","2011-05-01T00:00:00.000","2011","May","N","Final","220300","196100","24200","0.11"
"Metropolitan Area","Salinas MSA","2011-04-01T00:00:00.000","2011","April","N","Final","214600","187300","27300","0.127"
"Metropolitan Area","Salinas MSA","2011-03-01T00:00:00.000","2011","March","N","Final","206200","171700","34500","0.167"
"Metropolitan Area","Salinas MSA","2011-02-01T00:00:00.000","2011","February","N","Final","206700","170900","35800","0.173"
"Metropolitan Area","Salinas MSA","2011-01-01T00:00:00.000","2011","January","N","Final","204400","168000","36400","0.178"
"Metropolitan Area","Salinas MSA","2010-12-01T00:00:00.000","2010","December","N","Final","204100","170100","34100","0.167"
"Metropolitan Area","Salinas MSA","2010-11-01T00:00:00.000","2010","November","N","Final","214200","187800","26500","0.124"
"Metropolitan Area","Salinas MSA","2010-10-01T00:00:00.000","2010","October","N","Final","218100","195400","22700","0.104"
"Metropolitan Area","Salinas MSA","2010-09-01T00:00:00.000","2010","September","N","Final","221300","198700","22600","0.102"
"Metropolitan Area","Salinas MSA","2010-08-01T00:00:00.000","2010","August","N","Final","225300","201800","23500","0.104"
"Metropolitan Area","Salinas MSA","2010-07-01T00:00:00.000","2010","July","N","Final","226500","202400","24100","0.106"
"Metropolitan Area","Salinas MSA","2010-06-01T00:00:00.000","2010","June","N","Final","225800","202000","23800","0.105"
"Metropolitan Area","Salinas MSA","2010-05-01T00:00:00.000","2010","May","N","Final","221000","197100","23900","0.108"
"Metropolitan Area","Salinas MSA","2010-04-01T00:00:00.000","2010","April","N","Final","216600","189500","27100","0.125"
"Metropolitan Area","Salinas MSA","2010-03-01T00:00:00.000","2010","March","N","Final","207200","171900","35300","0.17"
"Metropolitan Area","Salinas MSA","2010-02-01T00:00:00.000","2010","February","N","Final","208000","170500","37500","0.18"
"Metropolitan Area","Salinas MSA","2010-01-01T00:00:00.000","2010","January","N","Final","204300","167200","37100","0.182"
"Metropolitan Area","Salinas MSA","2009-12-01T00:00:00.000","2009","December","N","Final","204200","170500","33700","0.165"
"Metropolitan Area","Salinas MSA","2009-11-01T00:00:00.000","2009","November","N","Final","214400","189900","24500","0.114"
"Metropolitan Area","Salinas MSA","2009-10-01T00:00:00.000","2009","October","N","Final","219100","196900","22200","0.101"
"Metropolitan Area","Salinas MSA","2009-09-01T00:00:00.000","2009","September","N","Final","222400","201100","21300","0.096"
"Metropolitan Area","Salinas MSA","2009-08-01T00:00:00.000","2009","August","N","Final","225100","203100","22000","0.098"
"Metropolitan Area","Salinas MSA","2009-07-01T00:00:00.000","2009","July","N","Final","227300","204800","22500","0.099"
"Metropolitan Area","Salinas MSA","2009-06-01T00:00:00.000","2009","June","N","Final","226000","203400","22700","0.1"
"Metropolitan Area","Salinas MSA","2009-05-01T00:00:00.000","2009","May","N","Final","222300","200300","22000","0.099"
"Metropolitan Area","Salinas MSA","2009-04-01T00:00:00.000","2009","April","N","Final","214800","190800","24000","0.112"
"Metropolitan Area","Salinas MSA","2009-03-01T00:00:00.000","2009","March","N","Final","208800","177300","31500","0.151"
"Metropolitan Area","Salinas MSA","2009-02-01T00:00:00.000","2009","February","N","Final","207500","174500","33000","0.159"
"Metropolitan Area","Salinas MSA","2009-01-01T00:00:00.000","2009","January","N","Final","206100","174200","31900","0.155"
"Metropolitan Area","Salinas MSA","2008-12-01T00:00:00.000","2008","December","N","Final","206800","179300","27600","0.133"
"Metropolitan Area","Salinas MSA","2008-11-01T00:00:00.000","2008","November","N","Final","212000","193700","18300","0.086"
"Metropolitan Area","Salinas MSA","2008-10-01T00:00:00.000","2008","October","N","Final","216900","202000","14900","0.069"
"Metropolitan Area","Salinas MSA","2008-09-01T00:00:00.000","2008","September","N","Final","218100","204100","14000","0.064"
"Metropolitan Area","Salinas MSA","2008-08-01T00:00:00.000","2008","August","N","Final","219400","204700","14600","0.067"
"Metropolitan Area","Salinas MSA","2008-07-01T00:00:00.000","2008","July","N","Final","221500","207000","14500","0.066"
"Metropolitan Area","Salinas MSA","2008-06-01T00:00:00.000","2008","June","N","Final","218600","204500","14200","0.065"
"Metropolitan Area","Salinas MSA","2008-05-01T00:00:00.000","2008","May","N","Final","215400","201800","13600","0.063"
"Metropolitan Area","Salinas MSA","2008-04-01T00:00:00.000","2008","April","N","Final","209100","193100","16000","0.076"
"Metropolitan Area","Salinas MSA","2008-03-01T00:00:00.000","2008","March","N","Final","205000","182800","22200","0.108"
"Metropolitan Area","Salinas MSA","2008-02-01T00:00:00.000","2008","February","N","Final","203200","180300","22900","0.112"
"Metropolitan Area","Salinas MSA","2008-01-01T00:00:00.000","2008","January","N","Final","199900","176800","23100","0.116"
"Metropolitan Area","Salinas MSA","2007-12-01T00:00:00.000","2007","December","N","Final","202200","181400","20800","0.103"
"Metropolitan Area","Salinas MSA","2007-11-01T00:00:00.000","2007","November","N","Final","206200","193400","12900","0.063"
"Metropolitan Area","Salinas MSA","2007-10-01T00:00:00.000","2007","October","N","Final","208700","198100","10600","0.051"
"Metropolitan Area","Salinas MSA","2007-09-01T00:00:00.000","2007","September","N","Final","210900","200500","10400","0.049"
"Metropolitan Area","Salinas MSA","2007-08-01T00:00:00.000","2007","August","N","Final","211800","200900","10800","0.051"
"Metropolitan Area","Salinas MSA","2007-07-01T00:00:00.000","2007","July","N","Final","213800","202200","11600","0.054"
"Metropolitan Area","Salinas MSA","2007-06-01T00:00:00.000","2007","June","N","Final","212200","200700","11500","0.054"
"Metropolitan Area","Salinas MSA","2007-05-01T00:00:00.000","2007","May","N","Final","208900","197600","11300","0.054"
"Metropolitan Area","Salinas MSA","2007-04-01T00:00:00.000","2007","April","N","Final","207200","192600","14600","0.07"
"Metropolitan Area","Salinas MSA","2007-03-01T00:00:00.000","2007","March","N","Final","196300","178100","18200","0.093"
"Metropolitan Area","Salinas MSA","2007-02-01T00:00:00.000","2007","February","N","Final","195300","174700","20600","0.105"
"Metropolitan Area","Salinas MSA","2007-01-01T00:00:00.000","2007","January","N","Final","194900","173800","21100","0.108"
"Metropolitan Area","Salinas MSA","2006-12-01T00:00:00.000","2006","December","N","Final","193600","175400","18200","0.094"
"Metropolitan Area","Salinas MSA","2006-11-01T00:00:00.000","2006","November","N","Final","200500","188600","11900","0.059"
"Metropolitan Area","Salinas MSA","2006-10-01T00:00:00.000","2006","October","N","Final","204700","195300","9300","0.046"
"Metropolitan Area","Salinas MSA","2006-09-01T00:00:00.000","2006","September","N","Final","209000","199400","9600","0.046"
"Metropolitan Area","Salinas MSA","2006-08-01T00:00:00.000","2006","August","N","Final","212200","201700","10500","0.05"
"Metropolitan Area","Salinas MSA","2006-07-01T00:00:00.000","2006","July","N","Final","214500","203300","11300","0.052"
"Metropolitan Area","Salinas MSA","2006-06-01T00:00:00.000","2006","June","N","Final","211000","199800","11200","0.053"
"Metropolitan Area","Salinas MSA","2006-05-01T00:00:00.000","2006","May","N","Final","208000","196700","11200","0.054"
"Metropolitan Area","Salinas MSA","2006-04-01T00:00:00.000","2006","April","N","Final","204000","189200","14800","0.072"
"Metropolitan Area","Salinas MSA","2006-03-01T00:00:00.000","2006","March","N","Final","193800","174100","19700","0.102"
"Metropolitan Area","Salinas MSA","2006-02-01T00:00:00.000","2006","February","N","Final","196100","175600","20500","0.105"
"Metropolitan Area","Salinas MSA","2006-01-01T00:00:00.000","2006","January","N","Final","193500","172900","20600","0.106"
"Metropolitan Area","Salinas MSA","2005-12-01T00:00:00.000","2005","December","N","Final","193900","175100","18800","0.097"
"Metropolitan Area","Salinas MSA","2005-11-01T00:00:00.000","2005","November","N","Final","205200","191800","13400","0.065"
"Metropolitan Area","Salinas MSA","2005-10-01T00:00:00.000","2005","October","N","Final","209000","198600","10400","0.05"
"Metropolitan Area","Salinas MSA","2005-09-01T00:00:00.000","2005","September","N","Final","210400","200000","10400","0.049"
"Metropolitan Area","Salinas MSA","2005-08-01T00:00:00.000","2005","August","N","Final","214200","203200","11000","0.051"
"Metropolitan Area","Salinas MSA","2005-07-01T00:00:00.000","2005","July","N","Final","215800","204000","11800","0.055"
"Metropolitan Area","Salinas MSA","2005-06-01T00:00:00.000","2005","June","N","Final","215200","203300","11900","0.055"
"Metropolitan Area","Salinas MSA","2005-05-01T00:00:00.000","2005","May","N","Final","212100","200400","11700","0.055"
"Metropolitan Area","Salinas MSA","2005-04-01T00:00:00.000","2005","April","N","Final","209600","195000","14700","0.07"
"Metropolitan Area","Salinas MSA","2005-03-01T00:00:00.000","2005","March","N","Final","200500","179700","20800","0.104"
"Metropolitan Area","Salinas MSA","2005-02-01T00:00:00.000","2005","February","N","Final","198600","176000","22600","0.114"
"Metropolitan Area","Salinas MSA","2005-01-01T00:00:00.000","2005","January","N","Final","194800","171900","22900","0.118"
"Metropolitan Area","Salinas MSA","2004-12-01T00:00:00.000","2004","December","N","Final","197000","176200","20800","0.105"
"Metropolitan Area","Salinas MSA","2004-11-01T00:00:00.000","2004","November","N","Final","206300","191400","14900","0.072"
"Metropolitan Area","Salinas MSA","2004-10-01T00:00:00.000","2004","October","N","Final","207700","195700","12100","0.058"
"Metropolitan Area","Salinas MSA","2004-09-01T00:00:00.000","2004","September","N","Final","210200","198700","11500","0.055"
"Metropolitan Area","Salinas MSA","2004-08-01T00:00:00.000","2004","August","N","Final","213000","200600","12400","0.058"
"Metropolitan Area","Salinas MSA","2004-07-01T00:00:00.000","2004","July","N","Final","213400","199600","13800","0.065"
"Metropolitan Area","Salinas MSA","2004-06-01T00:00:00.000","2004","June","N","Final","214600","200500","14100","0.066"
"Metropolitan Area","Salinas MSA","2004-05-01T00:00:00.000","2004","May","N","Final","211200","197500","13700","0.065"
"Metropolitan Area","Salinas MSA","2004-04-01T00:00:00.000","2004","April","N","Final","208700","192100","16600","0.08"
"Metropolitan Area","Salinas MSA","2004-03-01T00:00:00.000","2004","March","N","Final","203200","178800","24400","0.12"
"Metropolitan Area","Salinas MSA","2004-02-01T00:00:00.000","2004","February","N","Final","201000","175800","25300","0.126"
"Metropolitan Area","Salinas MSA","2004-01-01T00:00:00.000","2004","January","N","Final","200000","173400","26600","0.133"
"Metropolitan Area","Salinas MSA","2003-12-01T00:00:00.000","2003","December","N","Final","199700","176600","23000","0.115"
"Metropolitan Area","Salinas MSA","2003-11-01T00:00:00.000","2003","November","N","Final","207400","190500","16900","0.081"
"Metropolitan Area","Salinas MSA","2003-10-01T00:00:00.000","2003","October","N","Final","209400","196000","13400","0.064"
"Metropolitan Area","Salinas MSA","2003-09-01T00:00:00.000","2003","September","N","Final","209700","196700","13000","0.062"
"Metropolitan Area","Salinas MSA","2003-08-01T00:00:00.000","2003","August","N","Final","212900","198900","14000","0.066"
"Metropolitan Area","Salinas MSA","2003-07-01T00:00:00.000","2003","July","N","Final","215200","200200","15100","0.07"
"Metropolitan Area","Salinas MSA","2003-06-01T00:00:00.000","2003","June","N","Final","215200","199100","16100","0.075"
"Metropolitan Area","Salinas MSA","2003-05-01T00:00:00.000","2003","May","N","Final","213100","197800","15400","0.072"
"Metropolitan Area","Salinas MSA","2003-04-01T00:00:00.000","2003","April","N","Final","214100","195000","19100","0.089"
"Metropolitan Area","Salinas MSA","2003-03-01T00:00:00.000","2003","March","N","Final","204300","179300","25000","0.122"
"Metropolitan Area","Salinas MSA","2003-02-01T00:00:00.000","2003","February","N","Final","203100","175800","27300","0.134"
"Metropolitan Area","Salinas MSA","2003-01-01T00:00:00.000","2003","January","N","Final","201100","172600","28500","0.142"
"Metropolitan Area","Salinas MSA","2002-12-01T00:00:00.000","2002","December","N","Final","200100","175000","25100","0.125"
"Metropolitan Area","Salinas MSA","2002-11-01T00:00:00.000","2002","November","N","Final","206900","188600","18300","0.088"
"Metropolitan Area","Salinas MSA","2002-10-01T00:00:00.000","2002","October","N","Final","209500","196400","13100","0.063"
"Metropolitan Area","Salinas MSA","2002-09-01T00:00:00.000","2002","September","N","Final","209600","196800","12800","0.061"
"Metropolitan Area","Salinas MSA","2002-08-01T00:00:00.000","2002","August","N","Final","211100","197500","13500","0.064"
"Metropolitan Area","Salinas MSA","2002-07-01T00:00:00.000","2002","July","N","Final","214200","199700","14500","0.068"
"Metropolitan Area","Salinas MSA","2002-06-01T00:00:00.000","2002","June","N","Final","212900","198500","14400","0.068"
"Metropolitan Area","Salinas MSA","2002-05-01T00:00:00.000","2002","May","N","Final","211400","196900","14400","0.068"
