"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","San Mateo County","2022-07-01T00:00:00.000","2022","July","N","Preliminary","456100","447200","8900","0.019"
"County","San Mateo County","2022-06-01T00:00:00.000","2022","June","N","Final","448700","439500","9200","0.021"
"County","San Mateo County","2022-05-01T00:00:00.000","2022","May","N","Final","449000","441300","7600","0.017"
"County","San Mateo County","2022-04-01T00:00:00.000","2022","April","N","Final","448600","439900","8700","0.019"
"County","San Mateo County","2022-03-01T00:00:00.000","2022","March","N","Final","452900","442500","10400","0.023"
"County","San Mateo County","2022-02-01T00:00:00.000","2022","February","N","Final","449000","436900","12200","0.027"
"County","San Mateo County","2022-01-01T00:00:00.000","2022","January","N","Final","444200","430400","13800","0.031"
"County","San Mateo County","2021-12-01T00:00:00.000","2021","December","N","Final","443300","431200","12100","0.027"
"County","San Mateo County","2021-11-01T00:00:00.000","2021","November","N","Final","442300","428900","13500","0.03"
"County","San Mateo County","2021-10-01T00:00:00.000","2021","October","N","Final","440200","424900","15400","0.035"
"County","San Mateo County","2021-09-01T00:00:00.000","2021","September","N","Final","437400","421200","16200","0.037"
"County","San Mateo County","2021-08-01T00:00:00.000","2021","August","N","Final","435200","415500","19800","0.045"
"County","San Mateo County","2021-07-01T00:00:00.000","2021","July","N","Final","435500","414300","21200","0.049"
"County","San Mateo County","2021-06-01T00:00:00.000","2021","June","N","Final","427800","405100","22800","0.053"
"County","San Mateo County","2021-05-01T00:00:00.000","2021","May","N","Final","423000","402500","20500","0.048"
"County","San Mateo County","2021-04-01T00:00:00.000","2021","April","N","Final","420900","398400","22500","0.053"
"County","San Mateo County","2021-03-01T00:00:00.000","2021","March","N","Final","424300","401000","23300","0.055"
"County","San Mateo County","2021-02-01T00:00:00.000","2021","February","N","Final","423200","399000","24200","0.057"
"County","San Mateo County","2021-01-01T00:00:00.000","2021","January","N","Final","421200","395900","25300","0.06"
"County","San Mateo County","2020-12-01T00:00:00.000","2020","December","N","Final","423200","397700","25500","0.06"
"County","San Mateo County","2020-11-01T00:00:00.000","2020","November","N","Final","423100","396900","26200","0.062"
"County","San Mateo County","2020-10-01T00:00:00.000","2020","October","N","Final","426500","398600","27900","0.065"
"County","San Mateo County","2020-09-01T00:00:00.000","2020","September","N","Final","429800","397600","32100","0.075"
"County","San Mateo County","2020-08-01T00:00:00.000","2020","August","N","Final","432500","398100","34400","0.08"
"County","San Mateo County","2020-07-01T00:00:00.000","2020","July","N","Final","436800","395100","41800","0.096"
"County","San Mateo County","2020-06-01T00:00:00.000","2020","June","N","Final","437100","391100","46000","0.105"
"County","San Mateo County","2020-05-01T00:00:00.000","2020","May","N","Final","426300","376500","49800","0.117"
"County","San Mateo County","2020-04-01T00:00:00.000","2020","April","N","Final","430100","380700","49400","0.115"
"County","San Mateo County","2020-03-01T00:00:00.000","2020","March","N","Final","458200","443800","14300","0.031"
"County","San Mateo County","2020-02-01T00:00:00.000","2020","February","N","Final","467300","457600","9600","0.021"
"County","San Mateo County","2020-01-01T00:00:00.000","2020","January","N","Final","463200","453200","10000","0.022"
"County","San Mateo County","2019-12-01T00:00:00.000","2019","December","N","Final","460200","451600","8700","0.019"
"County","San Mateo County","2019-11-01T00:00:00.000","2019","November","N","Final","460200","451100","9000","0.02"
"County","San Mateo County","2019-10-01T00:00:00.000","2019","October","N","Final","461000","451800","9200","0.02"
"County","San Mateo County","2019-09-01T00:00:00.000","2019","September","N","Final","460800","452200","8600","0.019"
"County","San Mateo County","2019-08-01T00:00:00.000","2019","August","N","Final","459700","449600","10100","0.022"
"County","San Mateo County","2019-07-01T00:00:00.000","2019","July","N","Final","461600","450900","10600","0.023"
"County","San Mateo County","2019-06-01T00:00:00.000","2019","June","N","Final","453800","443800","10000","0.022"
"County","San Mateo County","2019-05-01T00:00:00.000","2019","May","N","Final","452400","444100","8300","0.018"
"County","San Mateo County","2019-04-01T00:00:00.000","2019","April","N","Final","451600","443200","8400","0.019"
"County","San Mateo County","2019-03-01T00:00:00.000","2019","March","N","Final","456200","445900","10300","0.023"
"County","San Mateo County","2019-02-01T00:00:00.000","2019","February","N","Final","456100","446000","10100","0.022"
"County","San Mateo County","2019-01-01T00:00:00.000","2019","January","N","Final","452100","440700","11300","0.025"
"County","San Mateo County","2018-12-01T00:00:00.000","2018","December","N","Final","453800","444100","9700","0.021"
"County","San Mateo County","2018-11-01T00:00:00.000","2018","November","N","Final","454000","444500","9500","0.021"
"County","San Mateo County","2018-10-01T00:00:00.000","2018","October","N","Final","453400","443500","9900","0.022"
"County","San Mateo County","2018-09-01T00:00:00.000","2018","September","N","Final","451600","441900","9700","0.021"
"County","San Mateo County","2018-08-01T00:00:00.000","2018","August","N","Final","450200","439500","10700","0.024"
"County","San Mateo County","2018-07-01T00:00:00.000","2018","July","N","Final","453200","442300","10900","0.024"
"County","San Mateo County","2018-06-01T00:00:00.000","2018","June","N","Final","447200","436200","11000","0.025"
"County","San Mateo County","2018-05-01T00:00:00.000","2018","May","N","Final","445300","436700","8600","0.019"
"County","San Mateo County","2018-04-01T00:00:00.000","2018","April","N","Final","443700","434300","9300","0.021"
"County","San Mateo County","2018-03-01T00:00:00.000","2018","March","N","Final","446900","436500","10400","0.023"
"County","San Mateo County","2018-02-01T00:00:00.000","2018","February","N","Final","446200","435300","10900","0.024"
"County","San Mateo County","2018-01-01T00:00:00.000","2018","January","N","Final","441300","430000","11300","0.026"
"County","San Mateo County","2017-12-01T00:00:00.000","2017","December","N","Final","444700","434600","10100","0.023"
"County","San Mateo County","2017-11-01T00:00:00.000","2017","November","N","Final","446100","435400","10600","0.024"
"County","San Mateo County","2017-10-01T00:00:00.000","2017","October","N","Final","445500","434300","11200","0.025"
"County","San Mateo County","2017-09-01T00:00:00.000","2017","September","N","Final","448100","436500","11600","0.026"
"County","San Mateo County","2017-08-01T00:00:00.000","2017","August","N","Final","446300","432900","13400","0.03"
"County","San Mateo County","2017-07-01T00:00:00.000","2017","July","N","Final","449000","435200","13800","0.031"
"County","San Mateo County","2017-06-01T00:00:00.000","2017","June","N","Final","442500","429400","13100","0.03"
"County","San Mateo County","2017-05-01T00:00:00.000","2017","May","N","Final","441500","430300","11200","0.025"
"County","San Mateo County","2017-04-01T00:00:00.000","2017","April","N","Final","441300","429800","11500","0.026"
"County","San Mateo County","2017-03-01T00:00:00.000","2017","March","N","Final","445600","433100","12500","0.028"
"County","San Mateo County","2017-02-01T00:00:00.000","2017","February","N","Final","445700","432600","13200","0.03"
"County","San Mateo County","2017-01-01T00:00:00.000","2017","January","N","Final","442500","428700","13900","0.031"
"County","San Mateo County","2016-12-01T00:00:00.000","2016","December","N","Final","442600","430400","12200","0.028"
"County","San Mateo County","2016-11-01T00:00:00.000","2016","November","N","Final","443700","431000","12700","0.029"
"County","San Mateo County","2016-10-01T00:00:00.000","2016","October","N","Final","444000","430300","13700","0.031"
"County","San Mateo County","2016-09-01T00:00:00.000","2016","September","N","Final","445100","431500","13600","0.031"
"County","San Mateo County","2016-08-01T00:00:00.000","2016","August","N","Final","444600","430300","14300","0.032"
"County","San Mateo County","2016-07-01T00:00:00.000","2016","July","N","Final","445700","431000","14700","0.033"
"County","San Mateo County","2016-06-01T00:00:00.000","2016","June","N","Final","439900","425700","14200","0.032"
"County","San Mateo County","2016-05-01T00:00:00.000","2016","May","N","Final","438200","426400","11900","0.027"
"County","San Mateo County","2016-04-01T00:00:00.000","2016","April","N","Final","437700","424700","13000","0.03"
"County","San Mateo County","2016-03-01T00:00:00.000","2016","March","N","Final","442300","428200","14100","0.032"
"County","San Mateo County","2016-02-01T00:00:00.000","2016","February","N","Final","440600","426800","13800","0.031"
