"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Mariposa County","2022-07-01T00:00:00.000","2022","July","N","Preliminary","7500","7230","280","0.037"
"County","Mariposa County","2022-06-01T00:00:00.000","2022","June","N","Final","7390","7100","290","0.039"
"County","Mariposa County","2022-05-01T00:00:00.000","2022","May","N","Final","7000","6750","250","0.036"
"County","Mariposa County","2022-04-01T00:00:00.000","2022","April","N","Final","6590","6290","300","0.045"
"County","Mariposa County","2022-03-01T00:00:00.000","2022","March","N","Final","6370","6000","360","0.057"
"County","Mariposa County","2022-02-01T00:00:00.000","2022","February","N","Final","6370","5950","420","0.065"
"County","Mariposa County","2022-01-01T00:00:00.000","2022","January","N","Final","6270","5790","480","0.076"
"County","Mariposa County","2021-12-01T00:00:00.000","2021","December","N","Final","6530","6150","380","0.058"
"County","Mariposa County","2021-11-01T00:00:00.000","2021","November","N","Final","6850","6460","390","0.057"
"County","Mariposa County","2021-10-01T00:00:00.000","2021","October","N","Final","7290","6880","410","0.056"
"County","Mariposa County","2021-09-01T00:00:00.000","2021","September","N","Final","7570","7150","430","0.056"
"County","Mariposa County","2021-08-01T00:00:00.000","2021","August","N","Final","7670","7160","510","0.066"
"County","Mariposa County","2021-07-01T00:00:00.000","2021","July","N","Final","7720","7180","540","0.07"
"County","Mariposa County","2021-06-01T00:00:00.000","2021","June","N","Final","7620","7050","580","0.076"
"County","Mariposa County","2021-05-01T00:00:00.000","2021","May","N","Final","7120","6580","540","0.075"
"County","Mariposa County","2021-04-01T00:00:00.000","2021","April","N","Final","6810","6200","610","0.089"
"County","Mariposa County","2021-03-01T00:00:00.000","2021","March","N","Final","6500","5800","700","0.108"
"County","Mariposa County","2021-02-01T00:00:00.000","2021","February","N","Final","6340","5590","750","0.118"
"County","Mariposa County","2021-01-01T00:00:00.000","2021","January","N","Final","6170","5300","870","0.141"
"County","Mariposa County","2020-12-01T00:00:00.000","2020","December","N","Final","6420","5680","740","0.115"
"County","Mariposa County","2020-11-01T00:00:00.000","2020","November","N","Final","6590","5940","650","0.098"
"County","Mariposa County","2020-10-01T00:00:00.000","2020","October","N","Final","6970","6360","610","0.087"
"County","Mariposa County","2020-09-01T00:00:00.000","2020","September","N","Final","7160","6490","670","0.094"
"County","Mariposa County","2020-08-01T00:00:00.000","2020","August","N","Final","7340","6630","710","0.096"
"County","Mariposa County","2020-07-01T00:00:00.000","2020","July","N","Final","7460","6600","870","0.116"
"County","Mariposa County","2020-06-01T00:00:00.000","2020","June","N","Final","7510","6440","1080","0.143"
"County","Mariposa County","2020-05-01T00:00:00.000","2020","May","N","Final","7080","5680","1410","0.198"
"County","Mariposa County","2020-04-01T00:00:00.000","2020","April","N","Final","7120","5680","1430","0.201"
"County","Mariposa County","2020-03-01T00:00:00.000","2020","March","N","Final","7600","6970","630","0.083"
"County","Mariposa County","2020-02-01T00:00:00.000","2020","February","N","Final","7560","7120","450","0.059"
"County","Mariposa County","2020-01-01T00:00:00.000","2020","January","N","Final","7490","7040","450","0.06"
"County","Mariposa County","2019-12-01T00:00:00.000","2019","December","N","Final","7270","6940","330","0.046"
"County","Mariposa County","2019-11-01T00:00:00.000","2019","November","N","Final","7580","7280","310","0.041"
"County","Mariposa County","2019-10-01T00:00:00.000","2019","October","N","Final","7860","7580","280","0.036"
"County","Mariposa County","2019-09-01T00:00:00.000","2019","September","N","Final","8050","7790","260","0.032"
"County","Mariposa County","2019-08-01T00:00:00.000","2019","August","N","Final","8060","7760","300","0.037"
"County","Mariposa County","2019-07-01T00:00:00.000","2019","July","N","Final","8140","7820","320","0.039"
"County","Mariposa County","2019-06-01T00:00:00.000","2019","June","N","Final","7790","7470","320","0.041"
"County","Mariposa County","2019-05-01T00:00:00.000","2019","May","N","Final","7670","7380","290","0.038"
"County","Mariposa County","2019-04-01T00:00:00.000","2019","April","N","Final","7360","7010","360","0.049"
"County","Mariposa County","2019-03-01T00:00:00.000","2019","March","N","Final","7370","6900","470","0.064"
"County","Mariposa County","2019-02-01T00:00:00.000","2019","February","N","Final","7330","6830","500","0.068"
"County","Mariposa County","2019-01-01T00:00:00.000","2019","January","N","Final","7130","6610","520","0.073"
"County","Mariposa County","2018-12-01T00:00:00.000","2018","December","N","Final","7200","6790","420","0.058"
"County","Mariposa County","2018-11-01T00:00:00.000","2018","November","N","Final","7410","7050","360","0.048"
"County","Mariposa County","2018-10-01T00:00:00.000","2018","October","N","Final","7790","7450","340","0.044"
"County","Mariposa County","2018-09-01T00:00:00.000","2018","September","N","Final","7950","7650","310","0.038"
"County","Mariposa County","2018-08-01T00:00:00.000","2018","August","N","Final","7880","7440","440","0.056"
"County","Mariposa County","2018-07-01T00:00:00.000","2018","July","N","Final","8030","7660","370","0.046"
"County","Mariposa County","2018-06-01T00:00:00.000","2018","June","N","Final","8100","7710","380","0.047"
"County","Mariposa County","2018-05-01T00:00:00.000","2018","May","N","Final","7790","7440","340","0.044"
"County","Mariposa County","2018-04-01T00:00:00.000","2018","April","N","Final","7540","7130","410","0.055"
"County","Mariposa County","2018-03-01T00:00:00.000","2018","March","N","Final","7420","6900","520","0.07"
"County","Mariposa County","2018-02-01T00:00:00.000","2018","February","N","Final","7360","6810","540","0.074"
"County","Mariposa County","2018-01-01T00:00:00.000","2018","January","N","Final","7330","6820","510","0.069"
"County","Mariposa County","2017-12-01T00:00:00.000","2017","December","N","Final","7260","6800","460","0.063"
"County","Mariposa County","2017-11-01T00:00:00.000","2017","November","N","Final","7400","7000","400","0.054"
"County","Mariposa County","2017-10-01T00:00:00.000","2017","October","N","Final","7900","7540","360","0.046"
"County","Mariposa County","2017-09-01T00:00:00.000","2017","September","N","Final","8160","7810","340","0.042"
"County","Mariposa County","2017-08-01T00:00:00.000","2017","August","N","Final","8310","7910","400","0.048"
"County","Mariposa County","2017-07-01T00:00:00.000","2017","July","N","Final","8340","7940","410","0.049"
"County","Mariposa County","2017-06-01T00:00:00.000","2017","June","N","Final","8160","7750","410","0.05"
"County","Mariposa County","2017-05-01T00:00:00.000","2017","May","N","Final","7730","7330","400","0.052"
"County","Mariposa County","2017-04-01T00:00:00.000","2017","April","N","Final","7420","6960","460","0.062"
"County","Mariposa County","2017-03-01T00:00:00.000","2017","March","N","Final","7120","6570","560","0.078"
"County","Mariposa County","2017-02-01T00:00:00.000","2017","February","N","Final","7060","6450","610","0.086"
"County","Mariposa County","2017-01-01T00:00:00.000","2017","January","N","Final","6980","6380","600","0.086"
"County","Mariposa County","2016-12-01T00:00:00.000","2016","December","N","Final","7210","6670","530","0.074"
"County","Mariposa County","2016-11-01T00:00:00.000","2016","November","N","Final","7300","6830","470","0.064"
"County","Mariposa County","2016-10-01T00:00:00.000","2016","October","N","Final","7580","7150","430","0.057"
"County","Mariposa County","2016-09-01T00:00:00.000","2016","September","N","Final","7930","7520","420","0.052"
"County","Mariposa County","2016-08-01T00:00:00.000","2016","August","N","Final","8090","7640","450","0.055"
"County","Mariposa County","2016-07-01T00:00:00.000","2016","July","N","Final","8190","7720","480","0.058"
"County","Mariposa County","2016-06-01T00:00:00.000","2016","June","N","Final","8040","7570","470","0.059"
"County","Mariposa County","2016-05-01T00:00:00.000","2016","May","N","Final","7470","7010","460","0.062"
"County","Mariposa County","2016-04-01T00:00:00.000","2016","April","N","Final","7200","6660","540","0.075"
"County","Mariposa County","2016-03-01T00:00:00.000","2016","March","N","Final","7130","6460","670","0.094"
"County","Mariposa County","2016-02-01T00:00:00.000","2016","February","N","Final","7310","6670","640","0.088"
"County","Mariposa County","2016-01-01T00:00:00.000","2016","January","N","Final","7360","6680","680","0.093"
"County","Mariposa County","2015-12-01T00:00:00.000","2015","December","N","Final","7480","6890","590","0.078"
"County","Mariposa County","2015-11-01T00:00:00.000","2015","November","N","Final","7630","7090","540","0.07"
"County","Mariposa County","2015-10-01T00:00:00.000","2015","October","N","Final","7980","7520","460","0.058"
"County","Mariposa County","2015-09-01T00:00:00.000","2015","September","N","Final","8590","8170","430","0.05"
"County","Mariposa County","2015-08-01T00:00:00.000","2015","August","N","Final","8700","8240","460","0.053"
"County","Mariposa County","2015-07-01T00:00:00.000","2015","July","N","Final","8710","8200","510","0.058"
"County","Mariposa County","2015-06-01T00:00:00.000","2015","June","N","Final","8640","8140","510","0.059"
"County","Mariposa County","2015-05-01T00:00:00.000","2015","May","N","Final","8200","7680","530","0.064"
"County","Mariposa County","2015-04-01T00:00:00.000","2015","April","N","Final","7750","7180","570","0.073"
"County","Mariposa County","2015-03-01T00:00:00.000","2015","March","N","Final","7520","6780","750","0.099"
"County","Mariposa County","2015-02-01T00:00:00.000","2015","February","N","Final","7400","6620","790","0.106"
"County","Mariposa County","2015-01-01T00:00:00.000","2015","January","N","Final","7540","6750","790","0.105"
"County","Mariposa County","2014-12-01T00:00:00.000","2014","December","N","Final","7560","6860","700","0.093"
"County","Mariposa County","2014-11-01T00:00:00.000","2014","November","N","Final","7740","7070","660","0.086"
"County","Mariposa County","2014-10-01T00:00:00.000","2014","October","N","Final","8180","7600","580","0.071"
"County","Mariposa County","2014-09-01T00:00:00.000","2014","September","N","Final","8660","8090","570","0.066"
"County","Mariposa County","2014-08-01T00:00:00.000","2014","August","N","Final","8760","8140","620","0.071"
"County","Mariposa County","2014-07-01T00:00:00.000","2014","July","N","Final","8820","8170","660","0.074"
"County","Mariposa County","2014-06-01T00:00:00.000","2014","June","N","Final","8720","8080","640","0.074"
"County","Mariposa County","2014-05-01T00:00:00.000","2014","May","N","Final","8160","7530","630","0.077"
"County","Mariposa County","2014-04-01T00:00:00.000","2014","April","N","Final","7770","7060","710","0.092"
"County","Mariposa County","2014-03-01T00:00:00.000","2014","March","N","Final","7590","6670","920","0.121"
"County","Mariposa County","2014-02-01T00:00:00.000","2014","February","N","Final","7540","6610","930","0.123"
"County","Mariposa County","2014-01-01T00:00:00.000","2014","January","N","Final","7400","6410","990","0.134"
"County","Mariposa County","2013-12-01T00:00:00.000","2013","December","N","Final","7600","6710","890","0.117"
