"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Siskiyou County","2022-07-01T00:00:00.000","2022","July","N","Preliminary","16910","16170","750","0.044"
"County","Siskiyou County","2022-06-01T00:00:00.000","2022","June","N","Final","16540","15760","780","0.047"
"County","Siskiyou County","2022-05-01T00:00:00.000","2022","May","N","Final","16260","15550","710","0.043"
"County","Siskiyou County","2022-04-01T00:00:00.000","2022","April","N","Final","16060","15210","850","0.053"
"County","Siskiyou County","2022-03-01T00:00:00.000","2022","March","N","Final","16080","15030","1060","0.066"
"County","Siskiyou County","2022-02-01T00:00:00.000","2022","February","N","Final","16080","14840","1240","0.077"
"County","Siskiyou County","2022-01-01T00:00:00.000","2022","January","N","Final","16040","14740","1300","0.081"
"County","Siskiyou County","2021-12-01T00:00:00.000","2021","December","N","Final","15880","14840","1040","0.065"
"County","Siskiyou County","2021-11-01T00:00:00.000","2021","November","N","Final","16610","15630","990","0.059"
"County","Siskiyou County","2021-10-01T00:00:00.000","2021","October","N","Final","17130","16110","1030","0.06"
"County","Siskiyou County","2021-09-01T00:00:00.000","2021","September","N","Final","16880","15830","1050","0.062"
"County","Siskiyou County","2021-08-01T00:00:00.000","2021","August","N","Final","16810","15580","1230","0.073"
"County","Siskiyou County","2021-07-01T00:00:00.000","2021","July","N","Final","16720","15410","1320","0.079"
"County","Siskiyou County","2021-06-01T00:00:00.000","2021","June","N","Final","16340","14960","1380","0.085"
"County","Siskiyou County","2021-05-01T00:00:00.000","2021","May","N","Final","16510","15240","1260","0.077"
"County","Siskiyou County","2021-04-01T00:00:00.000","2021","April","N","Final","16540","15060","1480","0.09"
"County","Siskiyou County","2021-03-01T00:00:00.000","2021","March","N","Final","16600","14860","1740","0.105"
"County","Siskiyou County","2021-02-01T00:00:00.000","2021","February","N","Final","16400","14600","1800","0.11"
"County","Siskiyou County","2021-01-01T00:00:00.000","2021","January","N","Final","16300","14550","1760","0.108"
