"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"State","California","2022-07-01T00:00:00.000","2022","July","N","Preliminary","19237100","18486400","750800","0.039"
"State","California","2022-07-01T00:00:00.000","2022","July","Y","Preliminary","19326800","18568200","758700","0.039"
"State","California","2022-06-01T00:00:00.000","2022","June","Y","Final","19350200","18544700","805500","0.042"
"State","California","2022-06-01T00:00:00.000","2022","June","N","Final","19116400","18347800","768600","0.04"
"State","California","2022-05-01T00:00:00.000","2022","May","Y","Final","19298800","18469500","829300","0.043"
"State","California","2022-05-01T00:00:00.000","2022","May","N","Final","19193800","18530400","663300","0.035"
"State","California","2022-04-01T00:00:00.000","2022","April","N","Final","19193300","18454200","739100","0.039"
"State","California","2022-04-01T00:00:00.000","2022","April","Y","Final","19229200","18348200","881000","0.046"
"State","California","2022-03-01T00:00:00.000","2022","March","N","Final","19379100","18551500","827600","0.043"
"State","California","2022-03-01T00:00:00.000","2022","March","Y","Final","19125000","18198100","926900","0.048"
"State","California","2022-02-01T00:00:00.000","2022","February","Y","Final","19068200","18056200","1012000","0.053"
"State","California","2022-02-01T00:00:00.000","2022","February","N","Final","19336300","18395700","940600","0.049"
"State","California","2022-01-01T00:00:00.000","2022","January","N","Final","19154400","18104400","1050000","0.055"
"State","California","2022-01-01T00:00:00.000","2022","January","Y","Final","19048800","17959100","1089700","0.057"
"State","California","2021-12-01T00:00:00.000","2021","December","Y","Final","18946000","17851000","1095100","0.058"
"State","California","2021-12-01T00:00:00.000","2021","December","N","Final","19041000","18127700","913300","0.048"
"State","California","2021-11-01T00:00:00.000","2021","November","N","Final","19129000","18140600","988400","0.052"
"State","California","2021-11-01T00:00:00.000","2021","November","Y","Final","18964000","17860300","1103700","0.058"
"State","California","2021-10-01T00:00:00.000","2021","October","Y","Final","19024400","17860800","1163500","0.061"
"State","California","2021-10-01T00:00:00.000","2021","October","N","Final","19083700","17974300","1109400","0.058"
"State","California","2021-09-01T00:00:00.000","2021","September","Y","Final","19006800","17788700","1218100","0.064"
"State","California","2021-09-01T00:00:00.000","2021","September","N","Final","19040900","17874200","1166700","0.061"
"State","California","2021-08-01T00:00:00.000","2021","August","N","Final","18990300","17616200","1374000","0.072"
"State","California","2021-08-01T00:00:00.000","2021","August","Y","Final","19049300","17709100","1340200","0.07"
"State","California","2021-07-01T00:00:00.000","2021","July","N","Final","19081600","17601500","1480100","0.078"
"State","California","2021-07-01T00:00:00.000","2021","July","Y","Final","19016300","17609600","1406700","0.074"
"State","California","2021-06-01T00:00:00.000","2021","June","Y","Final","19021200","17517400","1503900","0.079"
"State","California","2021-06-01T00:00:00.000","2021","June","N","Final","18920200","17367400","1552800","0.082"
"State","California","2021-05-01T00:00:00.000","2021","May","N","Final","18828600","17403100","1425500","0.076"
"State","California","2021-05-01T00:00:00.000","2021","May","Y","Final","18913400","17414700","1498600","0.079"
"State","California","2021-04-01T00:00:00.000","2021","April","N","Final","18761600","17203800","1557700","0.083"
"State","California","2021-04-01T00:00:00.000","2021","April","Y","Final","18881800","17310600","1571200","0.083"
"State","California","2021-03-01T00:00:00.000","2021","March","Y","Final","18781700","17199900","1581700","0.084"
"State","California","2021-03-01T00:00:00.000","2021","March","N","Final","18800200","17177900","1622300","0.086"
"State","California","2021-02-01T00:00:00.000","2021","February","N","Final","18786300","17115900","1670400","0.089"
"State","California","2021-02-01T00:00:00.000","2021","February","Y","Final","18706700","17099100","1607600","0.086"
"State","California","2021-01-01T00:00:00.000","2021","January","Y","Final","18657900","17020500","1637400","0.088"
"State","California","2021-01-01T00:00:00.000","2021","January","N","Final","18614900","16900500","1714300","0.092"
"State","California","2020-12-01T00:00:00.000","2020","December","Y","Final","18670900","16957900","1713000","0.092"
"State","California","2020-12-01T00:00:00.000","2020","December","N","Final","18613700","16929300","1684400","0.09"
"State","California","2020-11-01T00:00:00.000","2020","November","N","Final","18695000","17048600","1646400","0.088"
"State","California","2020-11-01T00:00:00.000","2020","November","Y","Final","18600800","16892600","1708200","0.092"
"State","California","2020-10-01T00:00:00.000","2020","October","N","Final","18729100","17041400","1687800","0.09"
"State","California","2020-10-01T00:00:00.000","2020","October","Y","Final","18584700","16820500","1764200","0.095"
"State","California","2020-09-01T00:00:00.000","2020","September","N","Final","18720400","16834500","1885900","0.101"
