"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","N","1164900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","Y","1167700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","1000000","Total Wage and Salary","N","1170700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","5000000","Total Private","N","1074900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","6000000","Goods Producing","N","231700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","7000000","Service Providing","N","933200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","8000000","Private Service Providing","N","843200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","10000000","Mining and Logging","N","200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","11000000","Total Farm","N","5800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","56000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","20000000","Construction","N","55800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","20238000","Specialty Trade Contractors","N","39400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","20238200","Building Equipment Contractors","N","18500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","30000000","Manufacturing","N","175700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31000000","Durable Goods","N","161500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31333000","Machinery Manufacturing","N","11000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334000","Computer and Electronic Product Manufact","N","124300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334100","Computer and Peripheral Equipment Manufa","N","60300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334111","Electronic Computer Manufacturing","N","57600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334400","Semiconductor and Electronic Component M","N","39900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334412","Bare Printed Circuit Board Manufacturing","N","3500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334413","Semiconductor and Related Devices Manufa","N","28400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31334500","Electronic Instrument Manufacturing","N","16500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31336000","Transportation Equipment Manufacturing","N","5300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","31336400","Aerospace Product and Parts Manufacturin","N","4300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","32000000","Nondurable Goods","N","14200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","121200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","41000000","Wholesale Trade","N","28900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","41423000","Merchant Wholesalers, Durable Goods","N","21000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42000000","Retail Trade","N","75400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42443000","Electronics and Appliance Stores","N","3800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42444000","Building Material and Garden Equipment S","N","6300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42445000","Food and Beverage Stores","N","17100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42446000","Health and Personal Care Stores","N","5400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","7600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","42452000","General Merchandise Stores","N","13500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","16900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","43400089","Transportation and Warehousing","N","15200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","43492000","Couriers and Messengers","N","6900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","50000000","Information","N","114700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","50511000","Publishing Industries (except Internet)","N","40100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","50517000","Telecommunications","N","5500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","55000000","Financial Activities","N","36500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","55520000","Finance and Insurance","N","22100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","55522000","Credit Intermediation and Related Activi","N","13400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","14400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","55531000","Real Estate","N","12300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60000000","Professional and Business Services","N","261500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","181900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60541300","Architectural, Engineering and Related S","N","19200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60541500","Computer Systems Design and Related Serv","N","97900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60541700","Scientific Research and Development Serv","N","29200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","14500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","65100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60561000","Administrative and Support Services","N","62300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","60561300","Employment Services","N","26200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65000000","Educational and Health Services","N","183400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65610000","Educational Services","N","43500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65611300","Colleges, Universities and Professional","N","28000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65620000","Health Care and Social Assistance","N","139900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65621000","Ambulatory Health Care Services","N","49700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65622000","Hospitals","N","31500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65623000","Nursing and Residential Care Facilities","N","13000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","65624000","Social Assistance","N","45700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","70000000","Leisure and Hospitality","N","101400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","70720000","Accommodation and Food Service","N","87000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","70721000","Accommodation","N","7200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","70722000","Food Services and Drinking Places","N","79800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","70722500","Restaurants","N","70000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","80000000","Other Services","N","24500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90000000","Government","N","90000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90910000","Federal Government","N","10200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90919110","Department of Defense","N","700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90920000","State Government","N","6600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90921611","State Government Education","N","4600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90922000","State Government Excluding Education","N","2000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90930000","Local Government","N","73200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90931611","Local Government Education","N","32200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90932000","Local Government Excluding Education","N","41000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90932994","Special Districts plus Indian Tribes","N","4900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90939012","County","N","22600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90939022","City","N","13500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","July","2022-07-01T00:00:00.000","90940000","State and Local Government","N","79800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","0","Total Nonfarm","Y","1160700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","0","Total Nonfarm","N","1163900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","1000000","Total Wage and Salary","N","1169500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","5000000","Total Private","N","1067100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","6000000","Goods Producing","N","230900"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","7000000","Service Providing","N","933000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","8000000","Private Service Providing","N","836200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","10000000","Mining and Logging","N","200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","11000000","Total Farm","N","5600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","55200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","20000000","Construction","N","55000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","20238000","Specialty Trade Contractors","N","38700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","20238200","Building Equipment Contractors","N","18200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","30000000","Manufacturing","N","175700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31000000","Durable Goods","N","161700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31333000","Machinery Manufacturing","N","11200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334000","Computer and Electronic Product Manufact","N","124000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334100","Computer and Peripheral Equipment Manufa","N","59700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334111","Electronic Computer Manufacturing","N","57000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334400","Semiconductor and Electronic Component M","N","40100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334412","Bare Printed Circuit Board Manufacturing","N","3600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334413","Semiconductor and Related Devices Manufa","N","28400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31334500","Electronic Instrument Manufacturing","N","16500"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31336000","Transportation Equipment Manufacturing","N","5200"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","31336400","Aerospace Product and Parts Manufacturin","N","4300"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","32000000","Nondurable Goods","N","14000"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","120800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","41000000","Wholesale Trade","N","28600"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","41423000","Merchant Wholesalers, Durable Goods","N","20700"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42000000","Retail Trade","N","75100"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42443000","Electronics and Appliance Stores","N","3800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42444000","Building Material and Garden Equipment S","N","6400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42445000","Food and Beverage Stores","N","16800"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42446000","Health and Personal Care Stores","N","5400"
"Metropolitan Area","San Jose-Sunnyvale-Santa Clara MSA","2022","June","2022-06-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","7600"
