"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","Y","40900"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","N","41000"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","1000000","Total Wage and Salary","N","48800"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","5000000","Total Private","N","27000"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","6000000","Goods Producing","N","5700"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","7000000","Service Providing","N","35300"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","8000000","Private Service Providing","N","21300"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","11000000","Total Farm","N","7800"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","1100"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","30000000","Manufacturing","N","4600"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","7000"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","41000000","Wholesale Trade","N","600"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","42000000","Retail Trade","N","4300"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","2100"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","50000000","Information","N","100"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","55000000","Financial Activities","N","900"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","60000000","Professional and Business Services","N","1300"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","65000000","Educational and Health Services","N","6700"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","70000000","Leisure and Hospitality","N","4500"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","80000000","Other Services","N","800"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","90000000","Government","N","14000"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","90910000","Federal Government","N","1300"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","90920000","State Government","N","5100"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","90930000","Local Government","N","7600"
"County","Kings County","2022","July","2022-07-01T00:00:00.000","90932000","Local Government Excluding Education","N","3700"
