"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"Metropolitan Area","San Rafael MD","2014-05-01T00:00:00.000","2014","May","N","Final","138000","132300","5600","0.041"
"Metropolitan Area","San Rafael MD","2014-04-01T00:00:00.000","2014","April","N","Final","137000","131500","5500","0.04"
"Metropolitan Area","San Rafael MD","2014-03-01T00:00:00.000","2014","March","N","Final","138300","131700","6600","0.048"
"Metropolitan Area","San Rafael MD","2014-02-01T00:00:00.000","2014","February","N","Final","138000","131300","6700","0.048"
"Metropolitan Area","San Rafael MD","2014-01-01T00:00:00.000","2014","January","N","Final","136800","130200","6600","0.048"
"Metropolitan Area","San Rafael MD","2013-12-01T00:00:00.000","2013","December","N","Final","137300","131200","6200","0.045"
"Metropolitan Area","San Rafael MD","2013-11-01T00:00:00.000","2013","November","N","Final","137800","131100","6600","0.048"
"Metropolitan Area","San Rafael MD","2013-10-01T00:00:00.000","2013","October","N","Final","136700","129700","7000","0.051"
"Metropolitan Area","San Rafael MD","2013-09-01T00:00:00.000","2013","September","N","Final","137500","130500","7000","0.051"
"Metropolitan Area","San Rafael MD","2013-08-01T00:00:00.000","2013","August","N","Final","139100","131700","7300","0.053"
"Metropolitan Area","San Rafael MD","2013-07-01T00:00:00.000","2013","July","N","Final","140300","132500","7800","0.055"
"Metropolitan Area","San Rafael MD","2013-06-01T00:00:00.000","2013","June","N","Final","139100","131300","7700","0.056"
"Metropolitan Area","San Rafael MD","2013-05-01T00:00:00.000","2013","May","N","Final","138100","131300","6800","0.049"
"Metropolitan Area","San Rafael MD","2013-04-01T00:00:00.000","2013","April","N","Final","137300","130500","6800","0.049"
"Metropolitan Area","San Rafael MD","2013-03-01T00:00:00.000","2013","March","N","Final","136700","129200","7400","0.054"
"Metropolitan Area","San Rafael MD","2013-02-01T00:00:00.000","2013","February","N","Final","136900","129200","7700","0.056"
"Metropolitan Area","San Rafael MD","2013-01-01T00:00:00.000","2013","January","N","Final","137000","128800","8200","0.06"
"Metropolitan Area","San Rafael MD","2012-12-01T00:00:00.000","2012","December","N","Final","137900","130200","7700","0.056"
"Metropolitan Area","San Rafael MD","2012-11-01T00:00:00.000","2012","November","N","Final","137100","129200","7900","0.058"
"Metropolitan Area","San Rafael MD","2012-10-01T00:00:00.000","2012","October","N","Final","137600","129400","8200","0.059"
"Metropolitan Area","San Rafael MD","2012-09-01T00:00:00.000","2012","September","N","Final","136800","128700","8200","0.06"
"Metropolitan Area","San Rafael MD","2012-08-01T00:00:00.000","2012","August","N","Final","137800","128800","8900","0.065"
"Metropolitan Area","San Rafael MD","2012-07-01T00:00:00.000","2012","July","N","Final","138500","129000","9500","0.069"
"Metropolitan Area","San Rafael MD","2012-06-01T00:00:00.000","2012","June","N","Final","137300","128100","9300","0.067"
"Metropolitan Area","San Rafael MD","2012-05-01T00:00:00.000","2012","May","N","Final","135800","127300","8600","0.063"
"Metropolitan Area","San Rafael MD","2012-04-01T00:00:00.000","2012","April","N","Final","134900","126300","8600","0.063"
"Metropolitan Area","San Rafael MD","2012-03-01T00:00:00.000","2012","March","N","Final","135600","126300","9300","0.069"
"Metropolitan Area","San Rafael MD","2012-02-01T00:00:00.000","2012","February","N","Final","135000","125700","9300","0.069"
"Metropolitan Area","San Rafael MD","2012-01-01T00:00:00.000","2012","January","N","Final","133900","124700","9300","0.069"
"Metropolitan Area","San Rafael MD","2011-12-01T00:00:00.000","2011","December","N","Final","134900","125900","8900","0.066"
"Metropolitan Area","San Rafael MD","2011-11-01T00:00:00.000","2011","November","N","Final","134800","125300","9400","0.07"
"Metropolitan Area","San Rafael MD","2011-10-01T00:00:00.000","2011","October","N","Final","134700","125000","9700","0.072"
"Metropolitan Area","San Rafael MD","2011-09-01T00:00:00.000","2011","September","N","Final","134200","124200","10000","0.074"
"Metropolitan Area","San Rafael MD","2011-08-01T00:00:00.000","2011","August","N","Final","134800","124500","10300","0.076"
"Metropolitan Area","San Rafael MD","2011-07-01T00:00:00.000","2011","July","N","Final","135200","124700","10500","0.077"
"Metropolitan Area","San Rafael MD","2011-06-01T00:00:00.000","2011","June","N","Final","134500","124200","10400","0.077"
"Metropolitan Area","San Rafael MD","2011-05-01T00:00:00.000","2011","May","N","Final","134200","124800","9500","0.07"
"Metropolitan Area","San Rafael MD","2011-04-01T00:00:00.000","2011","April","N","Final","133700","124100","9600","0.072"
"Metropolitan Area","San Rafael MD","2011-03-01T00:00:00.000","2011","March","N","Final","133500","123300","10200","0.077"
"Metropolitan Area","San Rafael MD","2011-02-01T00:00:00.000","2011","February","N","Final","132900","122800","10200","0.077"
"Metropolitan Area","San Rafael MD","2011-01-01T00:00:00.000","2011","January","N","Final","133500","122800","10600","0.08"
"Metropolitan Area","San Rafael MD","2010-12-01T00:00:00.000","2010","December","N","Final","133300","123300","10000","0.075"
"Metropolitan Area","San Rafael MD","2010-11-01T00:00:00.000","2010","November","N","Final","132900","122200","10600","0.08"
"Metropolitan Area","San Rafael MD","2010-10-01T00:00:00.000","2010","October","N","Final","133900","123600","10300","0.077"
"Metropolitan Area","San Rafael MD","2010-09-01T00:00:00.000","2010","September","N","Final","133700","123200","10500","0.078"
"Metropolitan Area","San Rafael MD","2010-08-01T00:00:00.000","2010","August","N","Final","134100","123200","10900","0.081"
"Metropolitan Area","San Rafael MD","2010-07-01T00:00:00.000","2010","July","N","Final","135700","124700","11000","0.081"
"Metropolitan Area","San Rafael MD","2010-06-01T00:00:00.000","2010","June","N","Final","132700","122000","10700","0.081"
"Metropolitan Area","San Rafael MD","2010-05-01T00:00:00.000","2010","May","N","Final","132400","122300","10200","0.077"
"Metropolitan Area","San Rafael MD","2010-04-01T00:00:00.000","2010","April","N","Final","132800","122100","10700","0.08"
"Metropolitan Area","San Rafael MD","2010-03-01T00:00:00.000","2010","March","N","Final","131700","120500","11300","0.086"
"Metropolitan Area","San Rafael MD","2010-02-01T00:00:00.000","2010","February","N","Final","131300","120300","11000","0.084"
"Metropolitan Area","San Rafael MD","2010-01-01T00:00:00.000","2010","January","N","Final","131000","119700","11400","0.087"
"Metropolitan Area","San Rafael MD","2009-12-01T00:00:00.000","2009","December","N","Final","131500","120900","10600","0.081"
"Metropolitan Area","San Rafael MD","2009-11-01T00:00:00.000","2009","November","N","Final","132400","121500","10900","0.082"
"Metropolitan Area","San Rafael MD","2009-10-01T00:00:00.000","2009","October","N","Final","132300","121400","10900","0.083"
"Metropolitan Area","San Rafael MD","2009-09-01T00:00:00.000","2009","September","N","Final","132200","121300","10900","0.082"
"Metropolitan Area","San Rafael MD","2009-08-01T00:00:00.000","2009","August","N","Final","133100","121900","11200","0.084"
"Metropolitan Area","San Rafael MD","2009-07-01T00:00:00.000","2009","July","N","Final","133900","122700","11300","0.084"
"Metropolitan Area","San Rafael MD","2009-06-01T00:00:00.000","2009","June","N","Final","131900","120900","10900","0.083"
"Metropolitan Area","San Rafael MD","2009-05-01T00:00:00.000","2009","May","N","Final","131600","121500","10100","0.077"
"Metropolitan Area","San Rafael MD","2009-04-01T00:00:00.000","2009","April","N","Final","132300","122500","9700","0.074"
"Metropolitan Area","San Rafael MD","2009-03-01T00:00:00.000","2009","March","N","Final","132900","122900","10000","0.075"
"Metropolitan Area","San Rafael MD","2009-02-01T00:00:00.000","2009","February","N","Final","133000","123600","9300","0.07"
"Metropolitan Area","San Rafael MD","2009-01-01T00:00:00.000","2009","January","N","Final","132300","123400","8900","0.067"
"Metropolitan Area","San Rafael MD","2008-12-01T00:00:00.000","2008","December","N","Final","133500","125800","7600","0.057"
"Metropolitan Area","San Rafael MD","2008-11-01T00:00:00.000","2008","November","N","Final","133300","126200","7100","0.053"
"Metropolitan Area","San Rafael MD","2008-10-01T00:00:00.000","2008","October","N","Final","133700","126900","6800","0.051"
"Metropolitan Area","San Rafael MD","2008-09-01T00:00:00.000","2008","September","N","Final","133000","126400","6600","0.05"
"Metropolitan Area","San Rafael MD","2008-08-01T00:00:00.000","2008","August","N","Final","133400","126400","6900","0.052"
"Metropolitan Area","San Rafael MD","2008-07-01T00:00:00.000","2008","July","N","Final","134100","127200","6900","0.052"
"Metropolitan Area","San Rafael MD","2008-06-01T00:00:00.000","2008","June","N","Final","132100","125800","6300","0.048"
"Metropolitan Area","San Rafael MD","2008-05-01T00:00:00.000","2008","May","N","Final","131200","125600","5600","0.043"
"Metropolitan Area","San Rafael MD","2008-04-01T00:00:00.000","2008","April","N","Final","130900","125800","5100","0.039"
"Metropolitan Area","San Rafael MD","2008-03-01T00:00:00.000","2008","March","N","Final","131000","125500","5500","0.042"
"Metropolitan Area","San Rafael MD","2008-02-01T00:00:00.000","2008","February","N","Final","130500","125400","5100","0.039"
"Metropolitan Area","San Rafael MD","2008-01-01T00:00:00.000","2008","January","N","Final","130400","125100","5300","0.041"
"Metropolitan Area","San Rafael MD","2007-12-01T00:00:00.000","2007","December","N","Final","133900","128900","5000","0.037"
"Metropolitan Area","San Rafael MD","2007-11-01T00:00:00.000","2007","November","N","Final","134100","129100","5000","0.037"
"Metropolitan Area","San Rafael MD","2007-10-01T00:00:00.000","2007","October","N","Final","133500","128600","4900","0.037"
"Metropolitan Area","San Rafael MD","2007-09-01T00:00:00.000","2007","September","N","Final","133100","128200","4900","0.037"
"Metropolitan Area","San Rafael MD","2007-08-01T00:00:00.000","2007","August","N","Final","132500","127500","5100","0.038"
"Metropolitan Area","San Rafael MD","2007-07-01T00:00:00.000","2007","July","N","Final","133100","128000","5100","0.039"
"Metropolitan Area","San Rafael MD","2007-06-01T00:00:00.000","2007","June","N","Final","131300","126500","4800","0.037"
"Metropolitan Area","San Rafael MD","2007-05-01T00:00:00.000","2007","May","N","Final","130400","126300","4100","0.032"
"Metropolitan Area","San Rafael MD","2007-04-01T00:00:00.000","2007","April","N","Final","130000","125700","4300","0.033"
"Metropolitan Area","San Rafael MD","2007-03-01T00:00:00.000","2007","March","N","Final","131400","126700","4700","0.035"
"Metropolitan Area","San Rafael MD","2007-02-01T00:00:00.000","2007","February","N","Final","131400","126700","4600","0.035"
"Metropolitan Area","San Rafael MD","2007-01-01T00:00:00.000","2007","January","N","Final","130600","125800","4800","0.037"
"Metropolitan Area","San Rafael MD","2006-12-01T00:00:00.000","2006","December","N","Final","133400","129200","4200","0.031"
"Metropolitan Area","San Rafael MD","2006-11-01T00:00:00.000","2006","November","N","Final","133100","128500","4500","0.034"
"Metropolitan Area","San Rafael MD","2006-10-01T00:00:00.000","2006","October","N","Final","132400","128200","4300","0.032"
"Metropolitan Area","San Rafael MD","2006-09-01T00:00:00.000","2006","September","N","Final","131200","126700","4400","0.034"
"Metropolitan Area","San Rafael MD","2006-08-01T00:00:00.000","2006","August","N","Final","131200","126400","4800","0.037"
"Metropolitan Area","San Rafael MD","2006-07-01T00:00:00.000","2006","July","N","Final","131200","126100","5100","0.039"
"Metropolitan Area","San Rafael MD","2006-06-01T00:00:00.000","2006","June","N","Final","129900","125100","4900","0.038"
"Metropolitan Area","San Rafael MD","2006-05-01T00:00:00.000","2006","May","N","Final","129200","125000","4200","0.032"
"Metropolitan Area","San Rafael MD","2006-04-01T00:00:00.000","2006","April","N","Final","129400","125000","4400","0.034"
"Metropolitan Area","San Rafael MD","2006-03-01T00:00:00.000","2006","March","N","Final","129700","125000","4800","0.037"
"Metropolitan Area","San Rafael MD","2006-02-01T00:00:00.000","2006","February","N","Final","129600","124700","4900","0.038"
"Metropolitan Area","San Rafael MD","2006-01-01T00:00:00.000","2006","January","N","Final","129100","124300","4800","0.037"
"Metropolitan Area","San Rafael MD","2005-12-01T00:00:00.000","2005","December","N","Final","129400","125000","4400","0.034"
"Metropolitan Area","San Rafael MD","2005-11-01T00:00:00.000","2005","November","N","Final","129400","124600","4900","0.038"
"Metropolitan Area","San Rafael MD","2005-10-01T00:00:00.000","2005","October","N","Final","129700","124900","4900","0.038"
"Metropolitan Area","San Rafael MD","2005-09-01T00:00:00.000","2005","September","N","Final","129200","124400","4900","0.038"
"Metropolitan Area","San Rafael MD","2005-08-01T00:00:00.000","2005","August","N","Final","129400","124400","5000","0.039"
"Metropolitan Area","San Rafael MD","2005-07-01T00:00:00.000","2005","July","N","Final","129700","124500","5200","0.04"
"Metropolitan Area","San Rafael MD","2005-06-01T00:00:00.000","2005","June","N","Final","128800","123600","5200","0.04"
"Metropolitan Area","San Rafael MD","2005-05-01T00:00:00.000","2005","May","N","Final","128100","123500","4600","0.036"
"Metropolitan Area","San Rafael MD","2005-04-01T00:00:00.000","2005","April","N","Final","128100","123300","4700","0.037"
"Metropolitan Area","San Rafael MD","2005-03-01T00:00:00.000","2005","March","N","Final","128900","123600","5300","0.041"
"Metropolitan Area","San Rafael MD","2005-02-01T00:00:00.000","2005","February","N","Final","129500","124100","5400","0.042"
"Metropolitan Area","San Rafael MD","2005-01-01T00:00:00.000","2005","January","N","Final","129100","123700","5300","0.041"
"Metropolitan Area","San Rafael MD","2004-12-01T00:00:00.000","2004","December","N","Final","129500","124700","4800","0.037"
"Metropolitan Area","San Rafael MD","2004-11-01T00:00:00.000","2004","November","N","Final","129400","124100","5200","0.041"
"Metropolitan Area","San Rafael MD","2004-10-01T00:00:00.000","2004","October","N","Final","129300","124000","5300","0.041"
"Metropolitan Area","San Rafael MD","2004-09-01T00:00:00.000","2004","September","N","Final","128400","123100","5300","0.041"
"Metropolitan Area","San Rafael MD","2004-08-01T00:00:00.000","2004","August","N","Final","129000","123400","5700","0.044"
"Metropolitan Area","San Rafael MD","2004-07-01T00:00:00.000","2004","July","N","Final","129400","123300","6100","0.047"
"Metropolitan Area","San Rafael MD","2004-06-01T00:00:00.000","2004","June","N","Final","128500","122500","6100","0.047"
"Metropolitan Area","San Rafael MD","2004-05-01T00:00:00.000","2004","May","N","Final","127800","122300","5500","0.043"
"Metropolitan Area","San Rafael MD","2004-04-01T00:00:00.000","2004","April","N","Final","128000","122300","5700","0.044"
"Metropolitan Area","San Rafael MD","2004-03-01T00:00:00.000","2004","March","N","Final","129900","123500","6400","0.049"
"Metropolitan Area","San Rafael MD","2004-02-01T00:00:00.000","2004","February","N","Final","130200","124100","6200","0.047"
"Metropolitan Area","San Rafael MD","2004-01-01T00:00:00.000","2004","January","N","Final","130000","123600","6400","0.049"
"Metropolitan Area","San Rafael MD","2003-12-01T00:00:00.000","2003","December","N","Final","129700","124100","5600","0.043"
"Metropolitan Area","San Rafael MD","2003-11-01T00:00:00.000","2003","November","N","Final","129800","123500","6300","0.048"
"Metropolitan Area","San Rafael MD","2003-10-01T00:00:00.000","2003","October","N","Final","129700","123400","6300","0.049"
"Metropolitan Area","San Rafael MD","2003-09-01T00:00:00.000","2003","September","N","Final","129300","123000","6300","0.049"
"Metropolitan Area","San Rafael MD","2003-08-01T00:00:00.000","2003","August","N","Final","130100","123300","6800","0.052"
"Metropolitan Area","San Rafael MD","2003-07-01T00:00:00.000","2003","July","N","Final","130200","123400","6800","0.052"
"Metropolitan Area","San Rafael MD","2003-06-01T00:00:00.000","2003","June","N","Final","130200","123200","7000","0.054"
"Metropolitan Area","San Rafael MD","2003-05-01T00:00:00.000","2003","May","N","Final","129700","123600","6100","0.047"
"Metropolitan Area","San Rafael MD","2003-04-01T00:00:00.000","2003","April","N","Final","130800","124500","6300","0.048"
"Metropolitan Area","San Rafael MD","2003-03-01T00:00:00.000","2003","March","N","Final","132000","125300","6700","0.051"
"Metropolitan Area","San Rafael MD","2003-02-01T00:00:00.000","2003","February","N","Final","132900","126300","6600","0.05"
"Metropolitan Area","San Rafael MD","2003-01-01T00:00:00.000","2003","January","N","Final","132900","126100","6700","0.051"
"Metropolitan Area","San Rafael MD","2002-12-01T00:00:00.000","2002","December","N","Final","133300","127100","6200","0.047"
"Metropolitan Area","San Rafael MD","2002-11-01T00:00:00.000","2002","November","N","Final","133500","126900","6500","0.049"
"Metropolitan Area","San Rafael MD","2002-10-01T00:00:00.000","2002","October","N","Final","133800","127300","6500","0.049"
"Metropolitan Area","San Rafael MD","2002-09-01T00:00:00.000","2002","September","N","Final","133500","127000","6500","0.049"
"Metropolitan Area","San Rafael MD","2002-08-01T00:00:00.000","2002","August","N","Final","134300","127300","6900","0.052"
"Metropolitan Area","San Rafael MD","2002-07-01T00:00:00.000","2002","July","N","Final","134500","127400","7100","0.053"
"Metropolitan Area","San Rafael MD","2002-06-01T00:00:00.000","2002","June","N","Final","134300","127300","7100","0.052"
"Metropolitan Area","San Rafael MD","2002-05-01T00:00:00.000","2002","May","N","Final","134200","127900","6300","0.047"
