"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Glenn County","2018-09-01T00:00:00.000","2018","September","N","Final","12880","12190","690","0.054"
"County","Glenn County","2018-08-01T00:00:00.000","2018","August","N","Final","12600","11790","810","0.064"
"County","Glenn County","2018-07-01T00:00:00.000","2018","July","N","Final","12600","11700","900","0.072"
"County","Glenn County","2018-06-01T00:00:00.000","2018","June","N","Final","12640","11780","860","0.068"
"County","Glenn County","2018-05-01T00:00:00.000","2018","May","N","Final","12730","11980","760","0.059"
"County","Glenn County","2018-04-01T00:00:00.000","2018","April","N","Final","12730","11860","870","0.068"
"County","Glenn County","2018-03-01T00:00:00.000","2018","March","N","Final","12850","11840","1010","0.079"
"County","Glenn County","2018-02-01T00:00:00.000","2018","February","N","Final","12920","11920","1000","0.077"
"County","Glenn County","2018-01-01T00:00:00.000","2018","January","N","Final","12630","11620","1010","0.08"
"County","Glenn County","2017-12-01T00:00:00.000","2017","December","N","Final","12560","11730","830","0.066"
"County","Glenn County","2017-11-01T00:00:00.000","2017","November","N","Final","12570","11810","750","0.06"
"County","Glenn County","2017-10-01T00:00:00.000","2017","October","N","Final","12890","12180","720","0.055"
"County","Glenn County","2017-09-01T00:00:00.000","2017","September","N","Final","13020","12250","760","0.059"
"County","Glenn County","2017-08-01T00:00:00.000","2017","August","N","Final","12690","11770","920","0.073"
"County","Glenn County","2017-07-01T00:00:00.000","2017","July","N","Final","12650","11660","990","0.078"
"County","Glenn County","2017-06-01T00:00:00.000","2017","June","N","Final","12700","11720","980","0.077"
"County","Glenn County","2017-05-01T00:00:00.000","2017","May","N","Final","12780","11850","930","0.073"
"County","Glenn County","2017-04-01T00:00:00.000","2017","April","N","Final","12850","11830","1030","0.08"
"County","Glenn County","2017-03-01T00:00:00.000","2017","March","N","Final","13030","11870","1160","0.089"
"County","Glenn County","2017-02-01T00:00:00.000","2017","February","N","Final","12990","11740","1250","0.097"
"County","Glenn County","2017-01-01T00:00:00.000","2017","January","N","Final","12920","11680","1230","0.095"
"County","Glenn County","2016-12-01T00:00:00.000","2016","December","N","Final","12900","11760","1130","0.088"
"County","Glenn County","2016-11-01T00:00:00.000","2016","November","N","Final","12860","11920","940","0.073"
"County","Glenn County","2016-10-01T00:00:00.000","2016","October","N","Final","13060","12200","870","0.066"
"County","Glenn County","2016-09-01T00:00:00.000","2016","September","N","Final","13040","12140","900","0.069"
"County","Glenn County","2016-08-01T00:00:00.000","2016","August","N","Final","12880","11860","1030","0.08"
"County","Glenn County","2016-07-01T00:00:00.000","2016","July","N","Final","12900","11780","1120","0.087"
"County","Glenn County","2016-06-01T00:00:00.000","2016","June","N","Final","12960","11860","1100","0.085"
"County","Glenn County","2016-05-01T00:00:00.000","2016","May","N","Final","12940","11970","970","0.075"
"County","Glenn County","2016-04-01T00:00:00.000","2016","April","N","Final","12980","11890","1090","0.084"
"County","Glenn County","2016-03-01T00:00:00.000","2016","March","N","Final","13070","11770","1310","0.1"
"County","Glenn County","2016-02-01T00:00:00.000","2016","February","N","Final","12970","11730","1240","0.096"
"County","Glenn County","2016-01-01T00:00:00.000","2016","January","N","Final","12830","11540","1290","0.101"
"County","Glenn County","2015-12-01T00:00:00.000","2015","December","N","Final","12690","11580","1110","0.088"
"County","Glenn County","2015-11-01T00:00:00.000","2015","November","N","Final","12750","11740","1010","0.079"
"County","Glenn County","2015-10-01T00:00:00.000","2015","October","N","Final","13260","12380","880","0.066"
"County","Glenn County","2015-09-01T00:00:00.000","2015","September","N","Final","13210","12300","910","0.069"
"County","Glenn County","2015-08-01T00:00:00.000","2015","August","N","Final","12950","11890","1060","0.082"
"County","Glenn County","2015-07-01T00:00:00.000","2015","July","N","Final","12800","11600","1200","0.094"
"County","Glenn County","2015-06-01T00:00:00.000","2015","June","N","Final","12850","11690","1170","0.091"
"County","Glenn County","2015-05-01T00:00:00.000","2015","May","N","Final","13060","11940","1120","0.086"
"County","Glenn County","2015-04-01T00:00:00.000","2015","April","N","Final","12910","11730","1190","0.092"
"County","Glenn County","2015-03-01T00:00:00.000","2015","March","N","Final","13110","11850","1260","0.096"
"County","Glenn County","2015-02-01T00:00:00.000","2015","February","N","Final","13010","11680","1330","0.103"
"County","Glenn County","2015-01-01T00:00:00.000","2015","January","N","Final","12970","11560","1410","0.108"
"County","Glenn County","2014-12-01T00:00:00.000","2014","December","N","Final","12590","11310","1290","0.102"
"County","Glenn County","2014-11-01T00:00:00.000","2014","November","N","Final","12590","11460","1140","0.09"
"County","Glenn County","2014-10-01T00:00:00.000","2014","October","N","Final","13030","11960","1070","0.082"
"County","Glenn County","2014-09-01T00:00:00.000","2014","September","N","Final","13010","11870","1140","0.088"
"County","Glenn County","2014-08-01T00:00:00.000","2014","August","N","Final","12720","11380","1340","0.105"
"County","Glenn County","2014-07-01T00:00:00.000","2014","July","N","Final","12750","11290","1450","0.114"
"County","Glenn County","2014-06-01T00:00:00.000","2014","June","N","Final","12820","11420","1390","0.109"
"County","Glenn County","2014-05-01T00:00:00.000","2014","May","N","Final","12870","11520","1350","0.105"
"County","Glenn County","2014-04-01T00:00:00.000","2014","April","N","Final","12730","11300","1430","0.112"
"County","Glenn County","2014-03-01T00:00:00.000","2014","March","N","Final","12830","11180","1650","0.128"
"County","Glenn County","2014-02-01T00:00:00.000","2014","February","N","Final","12750","11110","1630","0.128"
"County","Glenn County","2014-01-01T00:00:00.000","2014","January","N","Final","12720","11060","1660","0.131"
"County","Glenn County","2013-12-01T00:00:00.000","2013","December","N","Final","12740","11300","1440","0.113"
"County","Glenn County","2013-11-01T00:00:00.000","2013","November","N","Final","13200","11810","1400","0.106"
"County","Glenn County","2013-10-01T00:00:00.000","2013","October","N","Final","13290","11970","1320","0.099"
"County","Glenn County","2013-09-01T00:00:00.000","2013","September","N","Final","12910","11540","1370","0.106"
"County","Glenn County","2013-08-01T00:00:00.000","2013","August","N","Final","12800","11270","1530","0.12"
"County","Glenn County","2013-07-01T00:00:00.000","2013","July","N","Final","12680","11030","1650","0.13"
"County","Glenn County","2013-06-01T00:00:00.000","2013","June","N","Final","13080","11400","1680","0.129"
"County","Glenn County","2013-05-01T00:00:00.000","2013","May","N","Final","12850","11320","1530","0.119"
"County","Glenn County","2013-04-01T00:00:00.000","2013","April","N","Final","12750","11150","1600","0.125"
"County","Glenn County","2013-03-01T00:00:00.000","2013","March","N","Final","12940","11210","1730","0.134"
"County","Glenn County","2013-02-01T00:00:00.000","2013","February","N","Final","13050","11200","1840","0.141"
"County","Glenn County","2013-01-01T00:00:00.000","2013","January","N","Final","13120","11180","1940","0.148"
"County","Glenn County","2012-12-01T00:00:00.000","2012","December","N","Final","12990","11210","1790","0.138"
"County","Glenn County","2012-11-01T00:00:00.000","2012","November","N","Final","13150","11630","1520","0.116"
"County","Glenn County","2012-10-01T00:00:00.000","2012","October","N","Final","13450","11930","1520","0.113"
"County","Glenn County","2012-09-01T00:00:00.000","2012","September","N","Final","13140","11570","1570","0.119"
"County","Glenn County","2012-08-01T00:00:00.000","2012","August","N","Final","12860","10990","1870","0.145"
"County","Glenn County","2012-07-01T00:00:00.000","2012","July","N","Final","12990","11000","1990","0.153"
"County","Glenn County","2012-06-01T00:00:00.000","2012","June","N","Final","13240","11290","1950","0.147"
"County","Glenn County","2012-05-01T00:00:00.000","2012","May","N","Final","13070","11220","1850","0.142"
"County","Glenn County","2012-04-01T00:00:00.000","2012","April","N","Final","13050","11050","2000","0.153"
"County","Glenn County","2012-03-01T00:00:00.000","2012","March","N","Final","13290","11050","2240","0.169"
"County","Glenn County","2012-02-01T00:00:00.000","2012","February","N","Final","13220","10990","2230","0.168"
"County","Glenn County","2012-01-01T00:00:00.000","2012","January","N","Final","13110","10930","2180","0.166"
"County","Glenn County","2011-12-01T00:00:00.000","2011","December","N","Final","13130","11120","2010","0.153"
"County","Glenn County","2011-11-01T00:00:00.000","2011","November","N","Final","13070","11280","1790","0.137"
"County","Glenn County","2011-10-01T00:00:00.000","2011","October","N","Final","13170","11380","1790","0.136"
"County","Glenn County","2011-09-01T00:00:00.000","2011","September","N","Final","13170","11270","1900","0.144"
"County","Glenn County","2011-08-01T00:00:00.000","2011","August","N","Final","13060","10960","2100","0.161"
"County","Glenn County","2011-07-01T00:00:00.000","2011","July","N","Final","12950","10780","2180","0.168"
"County","Glenn County","2011-06-01T00:00:00.000","2011","June","N","Final","13270","11160","2110","0.159"
"County","Glenn County","2011-05-01T00:00:00.000","2011","May","N","Final","13080","11140","1950","0.149"
"County","Glenn County","2011-04-01T00:00:00.000","2011","April","N","Final","13180","11120","2060","0.156"
"County","Glenn County","2011-03-01T00:00:00.000","2011","March","N","Final","13260","10920","2340","0.176"
"County","Glenn County","2011-02-01T00:00:00.000","2011","February","N","Final","13300","11010","2290","0.172"
"County","Glenn County","2011-01-01T00:00:00.000","2011","January","N","Final","13250","10840","2410","0.182"
"County","Glenn County","2010-12-01T00:00:00.000","2010","December","N","Final","13240","11030","2210","0.167"
"County","Glenn County","2010-11-01T00:00:00.000","2010","November","N","Final","13620","11690","1940","0.142"
"County","Glenn County","2010-10-01T00:00:00.000","2010","October","N","Final","13560","11800","1770","0.13"
"County","Glenn County","2010-09-01T00:00:00.000","2010","September","N","Final","12950","11090","1860","0.143"
"County","Glenn County","2010-08-01T00:00:00.000","2010","August","N","Final","13210","11000","2210","0.167"
"County","Glenn County","2010-07-01T00:00:00.000","2010","July","N","Final","13010","10950","2070","0.159"
"County","Glenn County","2010-06-01T00:00:00.000","2010","June","N","Final","13490","11440","2050","0.152"
"County","Glenn County","2010-05-01T00:00:00.000","2010","May","N","Final","13230","11290","1940","0.146"
"County","Glenn County","2010-04-01T00:00:00.000","2010","April","N","Final","13300","11220","2080","0.157"
"County","Glenn County","2010-03-01T00:00:00.000","2010","March","N","Final","13180","10880","2300","0.175"
"County","Glenn County","2010-02-01T00:00:00.000","2010","February","N","Final","13140","10750","2390","0.182"
"County","Glenn County","2010-01-01T00:00:00.000","2010","January","N","Final","12970","10690","2280","0.176"
"County","Glenn County","2009-12-01T00:00:00.000","2009","December","N","Final","12510","10550","1960","0.157"
"County","Glenn County","2009-11-01T00:00:00.000","2009","November","N","Final","12600","10870","1730","0.137"
"County","Glenn County","2009-10-01T00:00:00.000","2009","October","N","Final","12860","11190","1670","0.13"
"County","Glenn County","2009-09-01T00:00:00.000","2009","September","N","Final","12900","11210","1690","0.131"
"County","Glenn County","2009-08-01T00:00:00.000","2009","August","N","Final","12610","10760","1860","0.147"
"County","Glenn County","2009-07-01T00:00:00.000","2009","July","N","Final","12460","10530","1940","0.155"
"County","Glenn County","2009-06-01T00:00:00.000","2009","June","N","Final","13110","11140","1970","0.15"
"County","Glenn County","2009-05-01T00:00:00.000","2009","May","N","Final","12820","11060","1760","0.137"
"County","Glenn County","2009-04-01T00:00:00.000","2009","April","N","Final","12620","10700","1920","0.152"
"County","Glenn County","2009-03-01T00:00:00.000","2009","March","N","Final","12540","10500","2050","0.163"
"County","Glenn County","2009-02-01T00:00:00.000","2009","February","N","Final","12500","10510","2000","0.16"
"County","Glenn County","2009-01-01T00:00:00.000","2009","January","N","Final","12420","10580","1840","0.148"
"County","Glenn County","2008-12-01T00:00:00.000","2008","December","N","Final","12360","10790","1570","0.127"
"County","Glenn County","2008-11-01T00:00:00.000","2008","November","N","Final","12230","10880","1350","0.11"
"County","Glenn County","2008-10-01T00:00:00.000","2008","October","N","Final","12720","11540","1180","0.093"
"County","Glenn County","2008-09-01T00:00:00.000","2008","September","N","Final","12500","11320","1190","0.095"
"County","Glenn County","2008-08-01T00:00:00.000","2008","August","N","Final","12180","10860","1320","0.109"
"County","Glenn County","2008-07-01T00:00:00.000","2008","July","N","Final","11350","10010","1340","0.118"
"County","Glenn County","2008-06-01T00:00:00.000","2008","June","N","Final","12660","11430","1230","0.097"
"County","Glenn County","2008-05-01T00:00:00.000","2008","May","N","Final","12530","11400","1130","0.09"
"County","Glenn County","2008-04-01T00:00:00.000","2008","April","N","Final","11980","10860","1110","0.093"
"County","Glenn County","2008-03-01T00:00:00.000","2008","March","N","Final","11970","10690","1280","0.107"
"County","Glenn County","2008-02-01T00:00:00.000","2008","February","N","Final","11870","10570","1300","0.109"
"County","Glenn County","2008-01-01T00:00:00.000","2008","January","N","Final","11920","10550","1370","0.115"
"County","Glenn County","2007-12-01T00:00:00.000","2007","December","N","Final","11990","10890","1100","0.092"
"County","Glenn County","2007-11-01T00:00:00.000","2007","November","N","Final","12090","11150","940","0.078"
"County","Glenn County","2007-10-01T00:00:00.000","2007","October","N","Final","12390","11550","830","0.067"
"County","Glenn County","2007-09-01T00:00:00.000","2007","September","N","Final","12040","11200","840","0.069"
"County","Glenn County","2007-08-01T00:00:00.000","2007","August","N","Final","12040","11100","940","0.078"
"County","Glenn County","2007-07-01T00:00:00.000","2007","July","N","Final","11520","10350","1160","0.101"
"County","Glenn County","2007-06-01T00:00:00.000","2007","June","N","Final","12320","11290","1030","0.084"
"County","Glenn County","2007-05-01T00:00:00.000","2007","May","N","Final","12160","11210","950","0.078"
"County","Glenn County","2007-04-01T00:00:00.000","2007","April","N","Final","11900","10870","1030","0.087"
"County","Glenn County","2007-03-01T00:00:00.000","2007","March","N","Final","11860","10640","1220","0.103"
"County","Glenn County","2007-02-01T00:00:00.000","2007","February","N","Final","11900","10600","1300","0.109"
"County","Glenn County","2007-01-01T00:00:00.000","2007","January","N","Final","11650","10460","1190","0.102"
"County","Glenn County","2006-12-01T00:00:00.000","2006","December","N","Final","11640","10670","970","0.084"
"County","Glenn County","2006-11-01T00:00:00.000","2006","November","N","Final","11760","10930","830","0.071"
"County","Glenn County","2006-10-01T00:00:00.000","2006","October","N","Final","11980","11290","690","0.058"
"County","Glenn County","2006-09-01T00:00:00.000","2006","September","N","Final","11820","11090","730","0.062"
"County","Glenn County","2006-08-01T00:00:00.000","2006","August","N","Final","11800","10900","890","0.076"
"County","Glenn County","2006-07-01T00:00:00.000","2006","July","N","Final","11730","10780","950","0.081"
"County","Glenn County","2006-06-01T00:00:00.000","2006","June","N","Final","11790","10870","930","0.079"
"County","Glenn County","2006-05-01T00:00:00.000","2006","May","N","Final","11510","10660","850","0.074"
"County","Glenn County","2006-04-01T00:00:00.000","2006","April","N","Final","11390","10330","1060","0.093"
"County","Glenn County","2006-03-01T00:00:00.000","2006","March","N","Final","11330","10210","1120","0.099"
"County","Glenn County","2006-02-01T00:00:00.000","2006","February","N","Final","11480","10410","1070","0.093"
"County","Glenn County","2006-01-01T00:00:00.000","2006","January","N","Final","11340","10250","1090","0.096"
"County","Glenn County","2005-12-01T00:00:00.000","2005","December","N","Final","11430","10500","930","0.081"
"County","Glenn County","2005-11-01T00:00:00.000","2005","November","N","Final","11520","10660","860","0.074"
"County","Glenn County","2005-10-01T00:00:00.000","2005","October","N","Final","12060","11320","730","0.061"
"County","Glenn County","2005-09-01T00:00:00.000","2005","September","N","Final","11710","10940","780","0.066"
"County","Glenn County","2005-08-01T00:00:00.000","2005","August","N","Final","11610","10710","900","0.077"
"County","Glenn County","2005-07-01T00:00:00.000","2005","July","N","Final","11750","10750","1000","0.085"
"County","Glenn County","2005-06-01T00:00:00.000","2005","June","N","Final","11820","10860","960","0.081"
"County","Glenn County","2005-05-01T00:00:00.000","2005","May","N","Final","11410","10500","910","0.08"
"County","Glenn County","2005-04-01T00:00:00.000","2005","April","N","Final","11260","10290","970","0.086"
"County","Glenn County","2005-03-01T00:00:00.000","2005","March","N","Final","11320","10160","1150","0.102"
"County","Glenn County","2005-02-01T00:00:00.000","2005","February","N","Final","11350","10130","1220","0.107"
"County","Glenn County","2005-01-01T00:00:00.000","2005","January","N","Final","11220","10000","1230","0.109"
"County","Glenn County","2004-12-01T00:00:00.000","2004","December","N","Final","11430","10370","1060","0.093"
"County","Glenn County","2004-11-01T00:00:00.000","2004","November","N","Final","11310","10340","970","0.085"
"County","Glenn County","2004-10-01T00:00:00.000","2004","October","N","Final","11970","11190","780","0.065"
"County","Glenn County","2004-09-01T00:00:00.000","2004","September","N","Final","11980","11190","790","0.066"
"County","Glenn County","2004-08-01T00:00:00.000","2004","August","N","Final","11790","10860","920","0.078"
"County","Glenn County","2004-07-01T00:00:00.000","2004","July","N","Final","11680","10570","1110","0.095"
"County","Glenn County","2004-06-01T00:00:00.000","2004","June","N","Final","11550","10460","1090","0.094"
"County","Glenn County","2004-05-01T00:00:00.000","2004","May","N","Final","11140","10120","1020","0.092"
"County","Glenn County","2004-04-01T00:00:00.000","2004","April","N","Final","11200","10130","1070","0.095"
"County","Glenn County","2004-03-01T00:00:00.000","2004","March","N","Final","11120","9790","1330","0.12"
"County","Glenn County","2004-02-01T00:00:00.000","2004","February","N","Final","11060","9750","1310","0.118"
"County","Glenn County","2004-01-01T00:00:00.000","2004","January","N","Final","11190","9800","1390","0.124"
"County","Glenn County","2003-12-01T00:00:00.000","2003","December","N","Final","11140","9990","1150","0.103"
"County","Glenn County","2003-11-01T00:00:00.000","2003","November","N","Final","11210","10200","1020","0.091"
"County","Glenn County","2003-10-01T00:00:00.000","2003","October","N","Final","11640","10770","880","0.075"
"County","Glenn County","2003-09-01T00:00:00.000","2003","September","N","Final","11450","10510","930","0.082"
"County","Glenn County","2003-08-01T00:00:00.000","2003","August","N","Final","11010","9930","1090","0.099"
"County","Glenn County","2003-07-01T00:00:00.000","2003","July","N","Final","11060","9790","1270","0.114"
"County","Glenn County","2003-06-01T00:00:00.000","2003","June","N","Final","11400","10160","1240","0.109"
"County","Glenn County","2003-05-01T00:00:00.000","2003","May","N","Final","10990","9870","1120","0.102"
"County","Glenn County","2003-04-01T00:00:00.000","2003","April","N","Final","11050","9920","1130","0.102"
"County","Glenn County","2003-03-01T00:00:00.000","2003","March","N","Final","10840","9570","1270","0.117"
"County","Glenn County","2003-02-01T00:00:00.000","2003","February","N","Final","10850","9530","1320","0.122"
"County","Glenn County","2003-01-01T00:00:00.000","2003","January","N","Final","10950","9540","1410","0.128"
"County","Glenn County","2002-12-01T00:00:00.000","2002","December","N","Final","11040","9930","1110","0.1"
"County","Glenn County","2002-11-01T00:00:00.000","2002","November","N","Final","11100","10040","1050","0.095"
"County","Glenn County","2002-10-01T00:00:00.000","2002","October","N","Final","11780","10960","830","0.07"
"County","Glenn County","2002-09-01T00:00:00.000","2002","September","N","Final","11700","10830","860","0.074"
"County","Glenn County","2002-08-01T00:00:00.000","2002","August","N","Final","11560","10510","1050","0.091"
"County","Glenn County","2002-07-01T00:00:00.000","2002","July","N","Final","11390","10230","1170","0.102"
"County","Glenn County","2002-06-01T00:00:00.000","2002","June","N","Final","11210","10090","1120","0.1"
"County","Glenn County","2002-05-01T00:00:00.000","2002","May","N","Final","11060","10070","990","0.09"
"County","Glenn County","2002-04-01T00:00:00.000","2002","April","N","Final","11070","10010","1060","0.096"
"County","Glenn County","2002-03-01T00:00:00.000","2002","March","N","Final","10970","9720","1250","0.114"
"County","Glenn County","2002-02-01T00:00:00.000","2002","February","N","Final","10930","9660","1270","0.116"
"County","Glenn County","2002-01-01T00:00:00.000","2002","January","N","Final","10850","9540","1300","0.12"
"County","Glenn County","2001-12-01T00:00:00.000","2001","December","N","Final","11090","9920","1170","0.105"
"County","Glenn County","2001-11-01T00:00:00.000","2001","November","N","Final","11030","9980","1050","0.095"
"County","Glenn County","2001-10-01T00:00:00.000","2001","October","N","Final","11880","11140","740","0.062"
"County","Glenn County","2001-09-01T00:00:00.000","2001","September","N","Final","11570","10870","710","0.061"
"County","Glenn County","2001-08-01T00:00:00.000","2001","August","N","Final","11190","10320","870","0.078"
"County","Glenn County","2001-07-01T00:00:00.000","2001","July","N","Final","11530","10550","980","0.085"
"County","Glenn County","2001-06-01T00:00:00.000","2001","June","N","Final","11370","10410","960","0.084"
"County","Glenn County","2001-05-01T00:00:00.000","2001","May","N","Final","11060","10240","820","0.074"
"County","Glenn County","2001-04-01T00:00:00.000","2001","April","N","Final","10980","10070","910","0.083"
"County","Glenn County","2001-03-01T00:00:00.000","2001","March","N","Final","10980","9790","1190","0.108"
"County","Glenn County","2001-02-01T00:00:00.000","2001","February","N","Final","10900","9700","1210","0.111"
"County","Glenn County","2001-01-01T00:00:00.000","2001","January","N","Final","10950","9700","1250","0.114"
"County","Glenn County","2000-12-01T00:00:00.000","2000","December","N","Final","11270","10290","970","0.086"
"County","Glenn County","2000-11-01T00:00:00.000","2000","November","N","Final","11250","10320","920","0.082"
"County","Glenn County","2000-10-01T00:00:00.000","2000","October","N","Final","11670","10970","700","0.06"
"County","Glenn County","2000-09-01T00:00:00.000","2000","September","N","Final","11430","10710","720","0.063"
"County","Glenn County","2000-08-01T00:00:00.000","2000","August","N","Final","11360","10470","900","0.079"
"County","Glenn County","2000-07-01T00:00:00.000","2000","July","N","Final","11540","10560","990","0.085"
"County","Glenn County","2000-06-01T00:00:00.000","2000","June","N","Final","11230","10290","940","0.084"
"County","Glenn County","2000-05-01T00:00:00.000","2000","May","N","Final","11110","10210","900","0.081"
"County","Glenn County","2000-04-01T00:00:00.000","2000","April","N","Final","11130","10220","910","0.082"
"County","Glenn County","2000-03-01T00:00:00.000","2000","March","N","Final","11100","9940","1160","0.104"
"County","Glenn County","2000-02-01T00:00:00.000","2000","February","N","Final","11130","9990","1130","0.102"
"County","Glenn County","2000-01-01T00:00:00.000","2000","January","N","Final","11110","10040","1070","0.096"
"County","Glenn County","1999-12-01T00:00:00.000","1999","December","N","Final","10260","9110","1150","0.112"
"County","Glenn County","1999-11-01T00:00:00.000","1999","November","N","Final","10590","9540","1040","0.099"
"County","Glenn County","1999-10-01T00:00:00.000","1999","October","N","Final","10950","10180","770","0.07"
"County","Glenn County","1999-09-01T00:00:00.000","1999","September","N","Final","10200","9370","830","0.081"
"County","Glenn County","1999-08-01T00:00:00.000","1999","August","N","Final","10330","9200","1120","0.109"
"County","Glenn County","1999-07-01T00:00:00.000","1999","July","N","Final","10710","9440","1270","0.119"
"County","Glenn County","1999-06-01T00:00:00.000","1999","June","N","Final","10400","9100","1300","0.125"
"County","Glenn County","1999-05-01T00:00:00.000","1999","May","N","Final","10210","9060","1150","0.113"
"County","Glenn County","1999-04-01T00:00:00.000","1999","April","N","Final","10190","9000","1190","0.117"
"County","Glenn County","1999-03-01T00:00:00.000","1999","March","N","Final","10380","8950","1430","0.138"
"County","Glenn County","1999-02-01T00:00:00.000","1999","February","N","Final","10370","8920","1450","0.14"
"County","Glenn County","1999-01-01T00:00:00.000","1999","January","N","Final","10380","8930","1440","0.139"
"County","Glenn County","1998-12-01T00:00:00.000","1998","December","N","Final","10240","9010","1230","0.12"
"County","Glenn County","1998-11-01T00:00:00.000","1998","November","N","Final","10310","9240","1060","0.103"
"County","Glenn County","1998-10-01T00:00:00.000","1998","October","N","Final","10910","9910","1010","0.092"
"County","Glenn County","1998-09-01T00:00:00.000","1998","September","N","Final","10670","9530","1140","0.107"
"County","Glenn County","1998-08-01T00:00:00.000","1998","August","N","Final","10850","9450","1400","0.129"
"County","Glenn County","1998-07-01T00:00:00.000","1998","July","N","Final","10860","9390","1470","0.135"
"County","Glenn County","1998-06-01T00:00:00.000","1998","June","N","Final","10580","9060","1530","0.144"
"County","Glenn County","1998-05-01T00:00:00.000","1998","May","N","Final","10430","9190","1240","0.119"
