"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","433031","Bookkeeping, Accounting, and Auditing Clerks","Annual wage or salary","1200","55302.21","33787.12","41000.45","51409.3","64919.98","79190.51","1.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","433031","Bookkeeping, Accounting, and Auditing Clerks","Hourly wage","1200","26.59","16.24","19.71","24.71","31.22","38.08","1.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472021","Brickmasons and Blockmasons","Annual wage or salary","20","66346.92","50374.13","53139.45","63901.47","81452.97","81865.7","5.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472021","Brickmasons and Blockmasons","Hourly wage","20","31.9","24.22","25.55","30.72","39.16","39.36","5.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","132031","Budget Analysts","Annual wage or salary","20","75968.27","44991.92","58760.33","78347.11","89324.77","100899.71","5.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","132031","Budget Analysts","Hourly wage","20","36.53","21.64","28.25","37.67","42.94","48.51","5.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","370000","Building and Grounds Cleaning and Maintenance Occupations","Annual wage or salary","3500","43900.2","32877.17","33495.49","39849.18","50062","63686.2","1.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","370000","Building and Grounds Cleaning and Maintenance Occupations","Hourly wage","3500","21.11","15.81","16.11","19.16","24.07","30.62","1.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","372019","Building Cleaning Workers, All Other","Annual wage or salary","40","46394.77","32663.96","32663.96","34977.31","51693.07","61564.75","10.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","372019","Building Cleaning Workers, All Other","Hourly wage","40","22.31","15.7","15.7","16.81","24.85","29.59","10.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","493031","Bus and Truck Mechanics and Diesel Engine Specialists","Annual wage or salary","90","64589.33","39512.02","51611.54","64950.98","78280.08","83746.05","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","493031","Bus and Truck Mechanics and Diesel Engine Specialists","Hourly wage","90","31.05","18.99","24.81","31.23","37.63","40.27","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533051","Bus Drivers, School","Annual wage or salary","60","51516.92","39785.13","48733.64","50319.58","52798.28","63826.36","3.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533051","Bus Drivers, School","Hourly wage","60","24.77","19.13","23.43","24.2","25.39","30.68","3.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533052","Bus Drivers, Transit and Intercity","Annual wage or salary","260","65947.96","47588.82","53554.49","65580.35","82206.51","82206.51","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533052","Bus Drivers, Transit and Intercity","Hourly wage","260","31.71","22.89","25.75","31.53","39.52","39.52","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","130000","Business and Financial Operations Occupations","Annual wage or salary","4820","83846.24","43735.56","61921.82","79047.37","100992.39","130599.11","1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","130000","Business and Financial Operations Occupations","Hourly wage","4820","40.31","21.03","29.77","38","48.56","62.79","1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131199","Business Operations Specialists, All Other","Annual wage or salary","860","72055.04","32078.24","47978.34","64897.93","84546.5","109817.77","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131199","Business Operations Specialists, All Other","Hourly wage","860","34.64","15.43","23.07","31.2","40.65","52.8","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","513021","Butchers and Meat Cutters","Annual wage or salary","190","41146.07","31928.52","32667.17","39231.81","48074.84","50904.6","1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","513021","Butchers and Meat Cutters","Hourly wage","190","19.78","15.35","15.7","18.86","23.12","24.47","1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131020","Buyers and Purchasing Agents","Annual wage or salary","240","72611.13","40326.93","52756.6","65649.69","82208.86","104864.44","2.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131020","Buyers and Purchasing Agents","Hourly wage","240","34.91","19.39","25.36","31.56","39.52","50.42","2.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","517011","Cabinetmakers and Bench Carpenters","Annual wage or salary","60","51102.27","37171.91","39606.34","49240.03","61006.46","64314.79","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","517011","Cabinetmakers and Bench Carpenters","Hourly wage","60","24.57","17.87","19.04","23.68","29.33","30.92","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472031","Carpenters","Annual wage or salary","560","69710.7","40066.11","50281.27","64871.4","81948.25","99592.61","3.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472031","Carpenters","Hourly wage","560","33.51","19.26","24.18","31.19","39.41","47.88","3.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472041","Carpet Installers","Annual wage or salary","30","47464.36","33111.55","38539","50033.63","51839.34","62075.13","3.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472041","Carpet Installers","Hourly wage","30","22.82","15.92","18.53","24.05","24.92","29.84","3.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","412011","Cashiers","Annual wage or salary","3120","34582.39","30926.24","31592.89","32290.78","36269.84","39280.18","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","412011","Cashiers","Hourly wage","3120","16.62","14.86","15.19","15.52","17.44","18.88","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472051","Cement Masons and Concrete Finishers","Annual wage or salary","120","64922.99","39209.69","48403.33","63829.25","81762.52","102182.51","4.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472051","Cement Masons and Concrete Finishers","Hourly wage","120","31.21","18.85","23.27","30.69","39.31","49.13","4.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","351011","Chefs and Head Cooks","Annual wage or salary","150","62598.82","39731.92","44721.06","53388.1","67257.49","109697.19","6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","351011","Chefs and Head Cooks","Hourly wage","150","30.09","19.1","21.5","25.67","32.33","52.74","6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519011","Chemical Equipment Operators and Tenders","Annual wage or salary","30","45671.61","32219.82","39377.46","49957.88","49957.88","51601.64","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519011","Chemical Equipment Operators and Tenders","Hourly wage","30","21.96","15.49","18.93","24.02","24.02","24.81","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","194031","Chemical Technicians","Annual wage or salary","50","50898.26","38238.45","39181.2","49872.63","62014.45","78818.24","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","194031","Chemical Technicians","Hourly wage","50","24.47","18.38","18.83","23.98","29.82","37.9","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","192031","Chemists","Annual wage or salary","40","85976.94","50514.95","64562.99","82288.81","103692.39","128369.71","3.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","192031","Chemists","Hourly wage","40","41.34","24.28","31.04","39.56","49.85","61.71","3.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","111011","Chief Executives","Annual wage or salary","180","220799.21","83042.99","124348.23","184334.03",,,"4.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","111011","Chief Executives","Hourly wage","180","106.15","39.93","59.78","88.62",,,"4.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","399011","Childcare Workers","Annual wage or salary","220","36352.52","31214.13","32386.79","33250.29","39902.49","42354.41","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","399011","Childcare Workers","Hourly wage","220","17.47","15.01","15.58","15.99","19.18","20.36","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211021","Child, Family, and School Social Workers","Annual wage or salary","290","71700.97","40403.67","51664.9","66396.7","100915.94","100988.45","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211021","Child, Family, and School Social Workers","Hourly wage","290","34.48","19.42","24.84","31.92","48.52","48.56","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291011","Chiropractors","Annual wage or salary",,"91084.38","51716.7","61786.53","78269.16","105505.38","158755.34","11.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291011","Chiropractors","Hourly wage",,"43.79","24.86","29.7","37.63","50.72","76.32","11.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","173022","Civil Engineering Technologists and Technicians","Annual wage or salary","40","71607.73","41709.02","49406.44","77585.41","95849.94","100988.45","5.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","173022","Civil Engineering Technologists and Technicians","Hourly wage","40","34.43","20.06","23.76","37.31","46.08","48.56","5.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172051","Civil Engineers","Annual wage or salary","190","111058.29","64500.83","82433.85","103423.03","131570.92","166939.68","2.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172051","Civil Engineers","Hourly wage","190","53.4","31.01","39.64","49.72","63.26","80.26","2.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131031","Claims Adjusters, Examiners, and Investigators","Annual wage or salary","90","89705.79","52427.07","64908.23","84700.97","108757.08","123287.54","7.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131031","Claims Adjusters, Examiners, and Investigators","Hourly wage","90","43.13","25.21","31.21","40.72","52.29","59.28","7.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537061","Cleaners of Vehicles and Equipment","Annual wage or salary","190","37358.95","31319.76","31624.35","32758.67","39302","48954.2","1.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537061","Cleaners of Vehicles and Equipment","Hourly wage","190","17.96","15.06","15.21","15.75","18.89","23.54","1.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519192","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","Annual wage or salary","50","39054.95","31408.34","38066.61","38066.61","40480.24","48397.35","0.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519192","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","Hourly wage","50","18.78","15.11","18.3","18.3","19.47","23.27","0.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","212011","Clergy","Annual wage or salary","60","65837.26","33110.29","46857.9","64759.83","78963.27","105940.49","4.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","212011","Clergy","Hourly wage","60","31.66","15.92","22.52","31.14","37.97","50.93","4.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","193033","Clinical and Counseling Psychologists","Annual wage or salary","60","104956.3","51001.86","62863.97","101309.61","131011.49","172544.39","9.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","193033","Clinical and Counseling Psychologists","Hourly wage","60","50.46","24.52","30.22","48.71","62.99","82.95","9.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292010","Clinical Laboratory Technologists and Technicians","Annual wage or salary","160","72705.89","38621.76","49292.48","63868.88","81439.29","132731.24","2.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292010","Clinical Laboratory Technologists and Technicians","Hourly wage","160","34.95","18.56","23.7","30.71","39.15","63.82","2.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","272022","Coaches and Scouts","Annual wage or salary","120","62801.81","32302.22","33131.01","50183.43","82900.04","105774.74","3.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","272022","Coaches and Scouts","Hourly wage","120",,,,,,,"3.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519124","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Annual wage or salary","50","57157.14","38971.72","47117.71","50790.16","62234.08","82021.64","3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519124","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Hourly wage","50","27.48","18.74","22.66","24.42","29.92","39.43","3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","271021","Commercial and Industrial Designers","Annual wage or salary","30","90711.42","49344.28","52079.29","80869.5","128390.43","166639.24","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","271021","Commercial and Industrial Designers","Hourly wage","30","43.62","23.72","25.04","38.88","61.72","80.11","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","210000","Community and Social Services Occupations","Annual wage or salary","2270","67007.93","38342.05","46837.18","62832.89","81346.06","101931.21","0.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","210000","Community and Social Services Occupations","Hourly wage","2270","32.22","18.43","22.51","30.21","39.11","49","0.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211099","Community and Social Service Specialists, All Other","Annual wage or salary","100","59942.47","38984.36","43273.37","52825.21","78818.24","82765.36","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211099","Community and Social Service Specialists, All Other","Hourly wage","100","28.82","18.74","20.8","25.39","37.9","39.79","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211094","Community Health Workers","Annual wage or salary","50","53519.32","38238.45","39637.04","49841.55","56813.78","79429.47","3.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211094","Community Health Workers","Hourly wage","50","25.73","18.38","19.06","23.96","27.32","38.19","3.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131141","Compensation, Benefits, and Job Analysis Specialists","Annual wage or salary","180","76998.07","62477.91","62477.91","79170.95","79170.95","82116.17","0.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131141","Compensation, Benefits, and Job Analysis Specialists","Hourly wage","180","37.02","30.04","30.04","38.06","38.06","39.48","0.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131041","Compliance Officers","Annual wage or salary","150","82960.61","48637.41","62158.67","78007.28","100384.81","121155.86","4.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131041","Compliance Officers","Hourly wage","150","39.88","23.39","29.88","37.51","48.27","58.25","4.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","113021","Computer and Information Systems Managers","Annual wage or salary","250","184375.22","103165.27","131546.53","167713.07",,,"1.7"
