"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Butte County","2022-07-01T00:00:00.000","2022","July","N","Preliminary","90300","86700","3600","0.04"
"County","Butte County","2022-06-01T00:00:00.000","2022","June","N","Final","91500","87800","3700","0.04"
"County","Butte County","2022-05-01T00:00:00.000","2022","May","N","Final","92600","89500","3100","0.034"
"County","Butte County","2022-04-01T00:00:00.000","2022","April","N","Final","92500","89000","3600","0.039"
"County","Butte County","2022-03-01T00:00:00.000","2022","March","N","Final","93200","89000","4200","0.045"
"County","Butte County","2022-02-01T00:00:00.000","2022","February","N","Final","92300","87500","4800","0.052"
"County","Butte County","2022-01-01T00:00:00.000","2022","January","N","Final","92100","86800","5300","0.057"
"County","Butte County","2021-12-01T00:00:00.000","2021","December","N","Final","92000","87600","4400","0.048"
"County","Butte County","2021-11-01T00:00:00.000","2021","November","N","Final","92700","88200","4600","0.049"
"County","Butte County","2021-10-01T00:00:00.000","2021","October","N","Final","93200","88200","5000","0.053"
"County","Butte County","2021-09-01T00:00:00.000","2021","September","N","Final","92600","87500","5100","0.055"
"County","Butte County","2021-08-01T00:00:00.000","2021","August","N","Final","91800","85600","6200","0.067"
"County","Butte County","2021-07-01T00:00:00.000","2021","July","N","Final","91500","84900","6700","0.073"
"County","Butte County","2021-06-01T00:00:00.000","2021","June","N","Final","91800","84700","7100","0.077"
"County","Butte County","2021-05-01T00:00:00.000","2021","May","N","Final","91600","85300","6300","0.069"
"County","Butte County","2021-04-01T00:00:00.000","2021","April","N","Final","91500","84400","7000","0.077"
"County","Butte County","2021-03-01T00:00:00.000","2021","March","N","Final","92200","84600","7700","0.083"
"County","Butte County","2021-02-01T00:00:00.000","2021","February","N","Final","91700","83900","7800","0.085"
"County","Butte County","2021-01-01T00:00:00.000","2021","January","N","Final","91600","83700","7900","0.086"
"County","Butte County","2020-12-01T00:00:00.000","2020","December","N","Final","91100","83500","7600","0.083"
"County","Butte County","2020-11-01T00:00:00.000","2020","November","N","Final","91100","83800","7300","0.08"
"County","Butte County","2020-10-01T00:00:00.000","2020","October","N","Final","92000","84800","7300","0.079"
"County","Butte County","2020-09-01T00:00:00.000","2020","September","N","Final","91800","83600","8200","0.089"
"County","Butte County","2020-08-01T00:00:00.000","2020","August","N","Final","92000","83300","8700","0.095"
"County","Butte County","2020-07-01T00:00:00.000","2020","July","N","Final","92100","81700","10400","0.113"
"County","Butte County","2020-06-01T00:00:00.000","2020","June","N","Final","92700","81800","11000","0.118"
"County","Butte County","2020-05-01T00:00:00.000","2020","May","N","Final","90500","77900","12600","0.139"
"County","Butte County","2020-04-01T00:00:00.000","2020","April","N","Final","91300","76900","14400","0.158"
"County","Butte County","2020-03-01T00:00:00.000","2020","March","N","Final","98100","90700","7400","0.075"
"County","Butte County","2020-02-01T00:00:00.000","2020","February","N","Final","97600","92400","5200","0.053"
"County","Butte County","2020-01-01T00:00:00.000","2020","January","N","Final","96600","91100","5400","0.056"
"County","Butte County","2019-12-01T00:00:00.000","2019","December","N","Final","97700","93200","4500","0.046"
"County","Butte County","2019-11-01T00:00:00.000","2019","November","N","Final","98200","93900","4200","0.043"
"County","Butte County","2019-10-01T00:00:00.000","2019","October","N","Final","99200","95000","4200","0.043"
"County","Butte County","2019-09-01T00:00:00.000","2019","September","N","Final","98400","94400","4000","0.041"
"County","Butte County","2019-08-01T00:00:00.000","2019","August","N","Final","96100","91300","4900","0.051"
"County","Butte County","2019-07-01T00:00:00.000","2019","July","N","Final","95500","90200","5400","0.056"
"County","Butte County","2019-06-01T00:00:00.000","2019","June","N","Final","96600","91400","5200","0.054"
"County","Butte County","2019-05-01T00:00:00.000","2019","May","N","Final","98500","94100","4400","0.045"
"County","Butte County","2019-04-01T00:00:00.000","2019","April","N","Final","98400","93400","5000","0.05"
"County","Butte County","2019-03-01T00:00:00.000","2019","March","N","Final","99700","93600","6100","0.061"
