"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","N","273200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","Y","279100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","1000000","Total Wage and Salary","N","341100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","5000000","Total Private","N","211700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","6000000","Goods Producing","N","34800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","7000000","Service Providing","N","238400"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","8000000","Private Service Providing","N","176900"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","10000000","Mining and Logging","N","7300"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","11000000","Total Farm","N","67900"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","23100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","20000000","Construction","N","15800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","30000000","Manufacturing","N","11700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","31000000","Durable Goods","N","4800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","32000000","Nondurable Goods","N","6900"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","32311000","Food Manufacturing","N","4200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","63100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","41000000","Wholesale Trade","N","7800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","42000000","Retail Trade","N","32700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","42445000","Food and Beverage Stores","N","7000"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","2400"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","42452000","General Merchandise Stores","N","7500"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","42452200","Department Stores","N","2100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","22600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","50000000","Information","N","1600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","55000000","Financial Activities","N","7400"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","55520000","Finance and Insurance","N","4200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","3200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","60000000","Professional and Business Services","N","26100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","10000"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","3000"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","13100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","65000000","Educational and Health Services","N","42600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","65610000","Educational Services","N","2000"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","65620000","Health Care and Social Assistance","N","40600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","65621000","Ambulatory Health Care Services","N","15300"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","65622000","Hospitals","N","7700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","70000000","Leisure and Hospitality","N","27800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","70710000","Arts, Entertainment, and Recreation","N","2600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","70720000","Accommodation and Food Service","N","25200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","70722000","Food Services and Drinking Places","N","23600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","70722500","Restaurants","N","22100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","80000000","Other Services","N","8300"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90000000","Government","N","61500"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90910000","Federal Government","N","11400"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90912991","Federal Government excluding Department of Defense","N","2700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90919110","Department of Defense","N","8700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90920000","State Government","N","9700"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90921611","State Government Education","N","1600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90922000","State Government Excluding Education","N","8100"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90930000","Local Government","N","40400"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90931611","Local Government Education","N","25600"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90932000","Local Government Excluding Education","N","14800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90932994","Special Districts plus Indian Tribes","N","2200"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90939012","County","N","9800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90939022","City","N","2800"
"County","Kern County","2022","July","2022-07-01T00:00:00.000","90940000","State and Local Government","N","50100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","0","Total Nonfarm","N","278200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","0","Total Nonfarm","Y","277500"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","1000000","Total Wage and Salary","N","342000"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","5000000","Total Private","N","211600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","6000000","Goods Producing","N","34100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","7000000","Service Providing","N","244100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","8000000","Private Service Providing","N","177500"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","10000000","Mining and Logging","N","7200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","11000000","Total Farm","N","63800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22400"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","20000000","Construction","N","15200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","30000000","Manufacturing","N","11700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","31000000","Durable Goods","N","4800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","32000000","Nondurable Goods","N","6900"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","32311000","Food Manufacturing","N","4200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","63100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","41000000","Wholesale Trade","N","7800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","42000000","Retail Trade","N","32900"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","42445000","Food and Beverage Stores","N","7100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","2400"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","42452000","General Merchandise Stores","N","7600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","42452200","Department Stores","N","2000"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","22400"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","50000000","Information","N","1600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","55000000","Financial Activities","N","7400"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","55520000","Finance and Insurance","N","4200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","3200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","60000000","Professional and Business Services","N","25700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","9900"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","3000"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","12800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","65000000","Educational and Health Services","N","43700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","65610000","Educational Services","N","2000"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","65620000","Health Care and Social Assistance","N","41700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","65621000","Ambulatory Health Care Services","N","15100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","65622000","Hospitals","N","8000"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","70000000","Leisure and Hospitality","N","27800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","70710000","Arts, Entertainment, and Recreation","N","2600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","70720000","Accommodation and Food Service","N","25200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","70722000","Food Services and Drinking Places","N","23600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","70722500","Restaurants","N","22200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","80000000","Other Services","N","8200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90000000","Government","N","66600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90910000","Federal Government","N","11300"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90912991","Federal Government excluding Department of Defense","N","2700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90919110","Department of Defense","N","8600"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90920000","State Government","N","9900"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90921611","State Government Education","N","1800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90922000","State Government Excluding Education","N","8100"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90930000","Local Government","N","45400"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90931611","Local Government Education","N","30700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90932000","Local Government Excluding Education","N","14700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90932994","Special Districts plus Indian Tribes","N","2200"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90939012","County","N","9700"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90939022","City","N","2800"
"County","Kern County","2022","June","2022-06-01T00:00:00.000","90940000","State and Local Government","N","55300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","0","Total Nonfarm","N","277600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","0","Total Nonfarm","Y","277200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","1000000","Total Wage and Salary","N","340500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","5000000","Total Private","N","210500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","6000000","Goods Producing","N","34000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","7000000","Service Providing","N","243600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","8000000","Private Service Providing","N","176500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","10000000","Mining and Logging","N","7000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","11000000","Total Farm","N","62900"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","20000000","Construction","N","15300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","30000000","Manufacturing","N","11700"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","31000000","Durable Goods","N","4800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","32000000","Nondurable Goods","N","6900"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","32311000","Food Manufacturing","N","4200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","62800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","41000000","Wholesale Trade","N","7800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","42000000","Retail Trade","N","32700"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","42445000","Food and Beverage Stores","N","7000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","2400"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","42452000","General Merchandise Stores","N","7500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","42452200","Department Stores","N","2000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","22300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","50000000","Information","N","1600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","55000000","Financial Activities","N","7400"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","55520000","Finance and Insurance","N","4200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","3200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","60000000","Professional and Business Services","N","25700"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","9900"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","3000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","12800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","65000000","Educational and Health Services","N","43200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","65610000","Educational Services","N","2100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","65620000","Health Care and Social Assistance","N","41100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","65621000","Ambulatory Health Care Services","N","15100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","65622000","Hospitals","N","7700"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","70000000","Leisure and Hospitality","N","27500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","70710000","Arts, Entertainment, and Recreation","N","2600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","70720000","Accommodation and Food Service","N","24900"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","70722000","Food Services and Drinking Places","N","23300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","70722500","Restaurants","N","21800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","80000000","Other Services","N","8300"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90000000","Government","N","67100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90910000","Federal Government","N","11200"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90912991","Federal Government excluding Department of Defense","N","2600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90919110","Department of Defense","N","8600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90920000","State Government","N","9900"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90921611","State Government Education","N","1800"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90922000","State Government Excluding Education","N","8100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90930000","Local Government","N","46000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90931611","Local Government Education","N","31400"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90932000","Local Government Excluding Education","N","14600"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90932994","Special Districts plus Indian Tribes","N","2100"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90939012","County","N","10000"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90939022","City","N","2500"
"County","Kern County","2022","May","2022-05-01T00:00:00.000","90940000","State and Local Government","N","55900"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","0","Total Nonfarm","N","277900"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","0","Total Nonfarm","Y","278400"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","1000000","Total Wage and Salary","N","334700"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","5000000","Total Private","N","210700"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","6000000","Goods Producing","N","34000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","7000000","Service Providing","N","243900"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","8000000","Private Service Providing","N","176700"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","10000000","Mining and Logging","N","7200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","11000000","Total Farm","N","56800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22400"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","20000000","Construction","N","15200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","30000000","Manufacturing","N","11600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","31000000","Durable Goods","N","4800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","32000000","Nondurable Goods","N","6800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","32311000","Food Manufacturing","N","4200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","63000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","41000000","Wholesale Trade","N","7800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","42000000","Retail Trade","N","33400"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","42445000","Food and Beverage Stores","N","7000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","2400"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","42452000","General Merchandise Stores","N","7800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","42452200","Department Stores","N","2000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","21800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","50000000","Information","N","1600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","55000000","Financial Activities","N","7500"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","55520000","Finance and Insurance","N","4200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","3300"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","60000000","Professional and Business Services","N","26100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","10100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","3000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","13000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","65000000","Educational and Health Services","N","42800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","65610000","Educational Services","N","2000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","65620000","Health Care and Social Assistance","N","40800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","65621000","Ambulatory Health Care Services","N","15100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","65622000","Hospitals","N","7700"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","70000000","Leisure and Hospitality","N","27500"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","70710000","Arts, Entertainment, and Recreation","N","2600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","70720000","Accommodation and Food Service","N","24900"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","70722000","Food Services and Drinking Places","N","23300"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","70722500","Restaurants","N","22000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","80000000","Other Services","N","8200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90000000","Government","N","67200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90910000","Federal Government","N","11100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90912991","Federal Government excluding Department of Defense","N","2600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90919110","Department of Defense","N","8500"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90920000","State Government","N","9900"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90921611","State Government Education","N","1800"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90922000","State Government Excluding Education","N","8100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90930000","Local Government","N","46200"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90931611","Local Government Education","N","31600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90932000","Local Government Excluding Education","N","14600"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90932994","Special Districts plus Indian Tribes","N","2000"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90939012","County","N","10100"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90939022","City","N","2500"
"County","Kern County","2022","April","2022-04-01T00:00:00.000","90940000","State and Local Government","N","56100"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","0","Total Nonfarm","Y","276700"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","0","Total Nonfarm","N","275800"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","1000000","Total Wage and Salary","N","321500"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","5000000","Total Private","N","209100"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","6000000","Goods Producing","N","34100"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","7000000","Service Providing","N","241700"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","8000000","Private Service Providing","N","175000"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","10000000","Mining and Logging","N","7200"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","11000000","Total Farm","N","45700"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22400"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","20000000","Construction","N","15200"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","30000000","Manufacturing","N","11700"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","31000000","Durable Goods","N","4800"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","32000000","Nondurable Goods","N","6900"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","32311000","Food Manufacturing","N","4300"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","62200"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","41000000","Wholesale Trade","N","7800"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","42000000","Retail Trade","N","32900"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","42445000","Food and Beverage Stores","N","6900"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","42448000","Clothing and Clothing Accessories Stores","N","2200"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","42452000","General Merchandise Stores","N","7900"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","42452200","Department Stores","N","2100"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","21500"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","50000000","Information","N","1600"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","55000000","Financial Activities","N","7500"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","55520000","Finance and Insurance","N","4200"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","3300"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","60000000","Professional and Business Services","N","25400"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","10000"
"County","Kern County","2022","March","2022-03-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","3000"
