"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Tehama County","2022-07-01T00:00:00.000","2022","July","N","Preliminary","25800","24700","1100","0.043"
"County","Tehama County","2022-06-01T00:00:00.000","2022","June","N","Final","25630","24530","1100","0.043"
"County","Tehama County","2022-05-01T00:00:00.000","2022","May","N","Final","25240","24300","950","0.038"
"County","Tehama County","2022-04-01T00:00:00.000","2022","April","N","Final","25120","24050","1070","0.042"
"County","Tehama County","2022-03-01T00:00:00.000","2022","March","N","Final","25350","24130","1220","0.048"
"County","Tehama County","2022-02-01T00:00:00.000","2022","February","N","Final","25280","23870","1400","0.056"
"County","Tehama County","2022-01-01T00:00:00.000","2022","January","N","Final","25180","23630","1560","0.062"
"County","Tehama County","2021-12-01T00:00:00.000","2021","December","N","Final","24950","23680","1270","0.051"
"County","Tehama County","2021-11-01T00:00:00.000","2021","November","N","Final","25380","24040","1340","0.053"
"County","Tehama County","2021-10-01T00:00:00.000","2021","October","N","Final","25880","24440","1440","0.056"
"County","Tehama County","2021-09-01T00:00:00.000","2021","September","N","Final","25750","24240","1510","0.058"
"County","Tehama County","2021-08-01T00:00:00.000","2021","August","N","Final","25770","23990","1780","0.069"
"County","Tehama County","2021-07-01T00:00:00.000","2021","July","N","Final","25320","23370","1950","0.077"
"County","Tehama County","2021-06-01T00:00:00.000","2021","June","N","Final","25680","23620","2060","0.08"
"County","Tehama County","2021-05-01T00:00:00.000","2021","May","N","Final","25350","23510","1830","0.072"
"County","Tehama County","2021-04-01T00:00:00.000","2021","April","N","Final","25190","23150","2040","0.081"
"County","Tehama County","2021-03-01T00:00:00.000","2021","March","N","Final","25420","23180","2240","0.088"
"County","Tehama County","2021-02-01T00:00:00.000","2021","February","N","Final","25380","23120","2270","0.089"
"County","Tehama County","2021-01-01T00:00:00.000","2021","January","N","Final","25240","23070","2180","0.086"
"County","Tehama County","2020-12-01T00:00:00.000","2020","December","N","Final","25170","23080","2090","0.083"
"County","Tehama County","2020-11-01T00:00:00.000","2020","November","N","Final","25380","23430","1950","0.077"
"County","Tehama County","2020-10-01T00:00:00.000","2020","October","N","Final","25990","24090","1900","0.073"
"County","Tehama County","2020-09-01T00:00:00.000","2020","September","N","Final","25860","23770","2090","0.081"
"County","Tehama County","2020-08-01T00:00:00.000","2020","August","N","Final","25830","23590","2240","0.087"
"County","Tehama County","2020-07-01T00:00:00.000","2020","July","N","Final","25450","22760","2690","0.106"
"County","Tehama County","2020-06-01T00:00:00.000","2020","June","N","Final","25640","22820","2820","0.11"
"County","Tehama County","2020-05-01T00:00:00.000","2020","May","N","Final","24530","21330","3200","0.13"
"County","Tehama County","2020-04-01T00:00:00.000","2020","April","N","Final","25100","21420","3680","0.147"
"County","Tehama County","2020-03-01T00:00:00.000","2020","March","N","Final","26360","24120","2240","0.085"
"County","Tehama County","2020-02-01T00:00:00.000","2020","February","N","Final","26200","24600","1600","0.061"
"County","Tehama County","2020-01-01T00:00:00.000","2020","January","N","Final","26060","24380","1680","0.064"
"County","Tehama County","2019-12-01T00:00:00.000","2019","December","N","Final","25390","24060","1340","0.053"
"County","Tehama County","2019-11-01T00:00:00.000","2019","November","N","Final","25840","24610","1230","0.047"
"County","Tehama County","2019-10-01T00:00:00.000","2019","October","N","Final","26190","24960","1240","0.047"
"County","Tehama County","2019-09-01T00:00:00.000","2019","September","N","Final","26080","24890","1190","0.046"
"County","Tehama County","2019-08-01T00:00:00.000","2019","August","N","Final","25560","24130","1430","0.056"
"County","Tehama County","2019-07-01T00:00:00.000","2019","July","N","Final","25490","23950","1540","0.06"
"County","Tehama County","2019-06-01T00:00:00.000","2019","June","N","Final","25640","24170","1470","0.057"
