"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Alameda County","2017-12-01T00:00:00.000","2017","December","N","Final","836900","810900","26000","0.031"
"County","Alpine County","2017-12-01T00:00:00.000","2017","December","N","Final","630","610","30","0.041"
"County","Amador County","2017-12-01T00:00:00.000","2017","December","N","Final","14410","13780","630","0.044"
"County","Butte County","2017-12-01T00:00:00.000","2017","December","N","Final","101200","95900","5300","0.052"
"County","Calaveras County","2017-12-01T00:00:00.000","2017","December","N","Final","20720","19860","850","0.041"
"County","Colusa County","2017-12-01T00:00:00.000","2017","December","N","Final","10830","9170","1660","0.153"
"County","Contra Costa County","2017-12-01T00:00:00.000","2017","December","N","Final","556700","538600","18100","0.033"
"County","Del Norte County","2017-12-01T00:00:00.000","2017","December","N","Final","9510","8920","590","0.062"
"County","El Dorado County","2017-12-01T00:00:00.000","2017","December","N","Final","89700","86400","3400","0.037"
"County","Fresno County","2017-12-01T00:00:00.000","2017","December","N","Final","436100","399800","36400","0.083"
"County","Glenn County","2017-12-01T00:00:00.000","2017","December","N","Final","12560","11730","830","0.066"
"County","Humboldt County","2017-12-01T00:00:00.000","2017","December","N","Final","62400","60100","2200","0.036"
"County","Imperial County","2017-12-01T00:00:00.000","2017","December","N","Final","71000","58600","12500","0.176"
"County","Inyo County","2017-12-01T00:00:00.000","2017","December","N","Final","8440","8100","340","0.04"
"County","Kern County","2017-12-01T00:00:00.000","2017","December","N","Final","375900","343600","32300","0.086"
"County","Kings County","2017-12-01T00:00:00.000","2017","December","N","Final","56800","51900","4800","0.085"
"County","Lake County","2017-12-01T00:00:00.000","2017","December","N","Final","28690","27020","1660","0.058"
"County","Lassen County","2017-12-01T00:00:00.000","2017","December","N","Final","9710","9220","500","0.051"
"County","Los Angeles County","2017-12-01T00:00:00.000","2017","December","Y","Final","5112200","4873900","238300","0.047"
"County","Los Angeles County","2017-12-01T00:00:00.000","2017","December","N","Final","5089300","4866700","222600","0.044"
"County","Madera County","2017-12-01T00:00:00.000","2017","December","N","Final","60300","55700","4600","0.077"
"County","Marin County","2017-12-01T00:00:00.000","2017","December","N","Final","138700","135400","3300","0.024"
"County","Mariposa County","2017-12-01T00:00:00.000","2017","December","N","Final","7260","6800","460","0.063"
"County","Mendocino County","2017-12-01T00:00:00.000","2017","December","N","Final","38990","37300","1690","0.043"
"County","Merced County","2017-12-01T00:00:00.000","2017","December","N","Final","114200","103900","10300","0.09"
"County","Modoc County","2017-12-01T00:00:00.000","2017","December","N","Final","3030","2750","280","0.093"
"County","Mono County","2017-12-01T00:00:00.000","2017","December","N","Final","8630","8280","350","0.04"
"County","Monterey County","2017-12-01T00:00:00.000","2017","December","N","Final","207400","189600","17700","0.086"
"County","Napa County","2017-12-01T00:00:00.000","2017","December","N","Final","70600","68000","2600","0.037"
"County","Nevada County","2017-12-01T00:00:00.000","2017","December","N","Final","48370","46630","1740","0.036"
"County","Orange County","2017-12-01T00:00:00.000","2017","December","N","Final","1609600","1561800","47800","0.03"
"County","Placer County","2017-12-01T00:00:00.000","2017","December","N","Final","181400","175500","5900","0.033"
"County","Plumas County","2017-12-01T00:00:00.000","2017","December","N","Final","7350","6670","680","0.092"
"County","Riverside County","2017-12-01T00:00:00.000","2017","December","N","Final","1080700","1032300","48400","0.045"
"County","Sacramento County","2017-12-01T00:00:00.000","2017","December","N","Final","696400","668800","27700","0.04"
"County","San Benito County","2017-12-01T00:00:00.000","2017","December","N","Final","30300","28600","1700","0.055"
"County","San Bernardino County","2017-12-01T00:00:00.000","2017","December","N","Final","950800","911400","39400","0.041"
"County","San Diego County","2017-12-01T00:00:00.000","2017","December","N","Final","1569000","1515600","53400","0.034"
"County","San Francisco County","2017-12-01T00:00:00.000","2017","December","N","Final","562900","548800","14000","0.025"
"County","San Joaquin County","2017-12-01T00:00:00.000","2017","December","N","Final","322200","301100","21100","0.065"
"County","San Luis Obispo County","2017-12-01T00:00:00.000","2017","December","N","Final","137000","132800","4300","0.031"
"County","San Mateo County","2017-12-01T00:00:00.000","2017","December","N","Final","444700","434600","10100","0.023"
"County","Santa Barbara County","2017-12-01T00:00:00.000","2017","December","N","Final","210300","201100","9200","0.044"
"County","Santa Clara County","2017-12-01T00:00:00.000","2017","December","N","Final","1034100","1005900","28200","0.027"
"County","Santa Cruz County","2017-12-01T00:00:00.000","2017","December","N","Final","138400","130400","8000","0.058"
"County","Shasta County","2017-12-01T00:00:00.000","2017","December","N","Final","73200","69400","3800","0.052"
"County","Sierra County","2017-12-01T00:00:00.000","2017","December","N","Final","1250","1170","70","0.058"
"County","Siskiyou County","2017-12-01T00:00:00.000","2017","December","N","Final","17080","15770","1310","0.076"
"County","Solano County","2017-12-01T00:00:00.000","2017","December","N","Final","207900","199200","8700","0.042"
"County","Sonoma County","2017-12-01T00:00:00.000","2017","December","N","Final","258100","250600","7600","0.029"
"County","Stanislaus County","2017-12-01T00:00:00.000","2017","December","N","Final","239100","222700","16500","0.069"
"County","Sutter County","2017-12-01T00:00:00.000","2017","December","N","Final","44300","40400","3800","0.086"
"County","Tehama County","2017-12-01T00:00:00.000","2017","December","N","Final","25100","23700","1400","0.056"
"County","Trinity County","2017-12-01T00:00:00.000","2017","December","N","Final","4510","4230","280","0.063"
"County","Tulare County","2017-12-01T00:00:00.000","2017","December","N","Final","199900","178900","20900","0.105"
"County","Tuolumne County","2017-12-01T00:00:00.000","2017","December","N","Final","21080","20060","1030","0.049"
"County","Ventura County","2017-12-01T00:00:00.000","2017","December","N","Final","422800","405500","17300","0.041"
"County","Yolo County","2017-12-01T00:00:00.000","2017","December","N","Final","106300","101300","5000","0.047"
"County","Yuba County","2017-12-01T00:00:00.000","2017","December","N","Final","28500","26500","1900","0.068"
"Metro Division","Anaheim-Santa Ana-Irvine, CA Met Div","2017-12-01T00:00:00.000","2017","December","Y","Final","1611784","1560391","51393","0.032"
"Metro Division","Oakland-Hayward-Berkeley, CA Met Div","2017-12-01T00:00:00.000","2017","December","Y","Final","1396942","1349533","47409","0.034"
"Metro Division","San Francisco-Redwood City-South San Francisco, CA Met Div","2017-12-01T00:00:00.000","2017","December","Y","Final","1008097","982089","26008","0.026"
"Metro Division","San Rafael, CA Met Div","2017-12-01T00:00:00.000","2017","December","Y","Final","139411","135811","3600","0.026"
"Metropolitan Area","Anaheim-Santa Ana-Irvine MD","2017-12-01T00:00:00.000","2017","December","N","Final","1609600","1561800","47800","0.03"
