"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2016-02-01T00:00:00.000","2016","February","N","Final","1977000","1858800","118200","0.06"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2016-01-01T00:00:00.000","2016","January","N","Final","1978000","1859700","118400","0.06"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-12-01T00:00:00.000","2015","December","N","Final","1990100","1876900","113200","0.057"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-11-01T00:00:00.000","2015","November","N","Final","1984500","1866000","118500","0.06"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-10-01T00:00:00.000","2015","October","N","Final","1963400","1840600","122700","0.063"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-09-01T00:00:00.000","2015","September","N","Final","1944200","1821600","122600","0.063"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-08-01T00:00:00.000","2015","August","N","Final","1943500","1810700","132800","0.068"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-07-01T00:00:00.000","2015","July","N","Final","1946500","1805100","141400","0.073"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-06-01T00:00:00.000","2015","June","N","Final","1943400","1808600","134800","0.069"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-05-01T00:00:00.000","2015","May","N","Final","1943900","1818800","125100","0.064"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-04-01T00:00:00.000","2015","April","N","Final","1936100","1810900","125100","0.065"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-03-01T00:00:00.000","2015","March","N","Final","1946500","1812000","134500","0.069"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-02-01T00:00:00.000","2015","February","N","Final","1945000","1808400","136600","0.07"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2015-01-01T00:00:00.000","2015","January","N","Final","1946200","1803100","143100","0.074"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-12-01T00:00:00.000","2014","December","N","Final","1942900","1811200","131700","0.068"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-11-01T00:00:00.000","2014","November","N","Final","1951400","1808400","143000","0.073"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-10-01T00:00:00.000","2014","October","N","Final","1931700","1784500","147200","0.076"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-09-01T00:00:00.000","2014","September","N","Final","1912900","1762600","150200","0.079"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-08-01T00:00:00.000","2014","August","N","Final","1906300","1741100","165200","0.087"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-07-01T00:00:00.000","2014","July","N","Final","1907900","1736200","171600","0.09"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-06-01T00:00:00.000","2014","June","N","Final","1900200","1739600","160500","0.084"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-05-01T00:00:00.000","2014","May","N","Final","1894600","1745300","149400","0.079"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-04-01T00:00:00.000","2014","April","N","Final","1888300","1739500","148800","0.079"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-03-01T00:00:00.000","2014","March","N","Final","1913200","1741700","171500","0.09"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-02-01T00:00:00.000","2014","February","N","Final","1905100","1733600","171500","0.09"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2014-01-01T00:00:00.000","2014","January","N","Final","1899200","1727300","171900","0.091"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-12-01T00:00:00.000","2013","December","N","Final","1896200","1731900","164300","0.087"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-11-01T00:00:00.000","2013","November","N","Final","1900700","1728600","172100","0.091"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-10-01T00:00:00.000","2013","October","N","Final","1886400","1703600","182700","0.097"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-09-01T00:00:00.000","2013","September","N","Final","1888100","1704700","183400","0.097"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-08-01T00:00:00.000","2013","August","N","Final","1878900","1685700","193200","0.103"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-07-01T00:00:00.000","2013","July","N","Final","1884600","1683200","201400","0.107"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-06-01T00:00:00.000","2013","June","N","Final","1887100","1688000","199000","0.105"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-05-01T00:00:00.000","2013","May","N","Final","1876000","1697100","178900","0.095"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-04-01T00:00:00.000","2013","April","N","Final","1872300","1693300","179000","0.096"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-03-01T00:00:00.000","2013","March","N","Final","1885900","1693200","192700","0.102"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-02-01T00:00:00.000","2013","February","N","Final","1888300","1689200","199100","0.105"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2013-01-01T00:00:00.000","2013","January","N","Final","1895200","1685500","209800","0.111"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-12-01T00:00:00.000","2012","December","N","Final","1885400","1687300","198100","0.105"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-11-01T00:00:00.000","2012","November","N","Final","1887500","1686700","200700","0.106"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-10-01T00:00:00.000","2012","October","N","Final","1886100","1675400","210700","0.112"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-09-01T00:00:00.000","2012","September","N","Final","1870400","1660300","210100","0.112"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-08-01T00:00:00.000","2012","August","N","Final","1867700","1640000","227700","0.122"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-07-01T00:00:00.000","2012","July","N","Final","1874700","1636100","238600","0.127"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-06-01T00:00:00.000","2012","June","N","Final","1874500","1641600","232900","0.124"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-05-01T00:00:00.000","2012","May","N","Final","1864100","1650400","213800","0.115"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-04-01T00:00:00.000","2012","April","N","Final","1862900","1652200","210600","0.113"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-03-01T00:00:00.000","2012","March","N","Final","1881600","1653000","228600","0.122"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-02-01T00:00:00.000","2012","February","N","Final","1878500","1646500","231900","0.123"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2012-01-01T00:00:00.000","2012","January","N","Final","1875800","1642600","233200","0.124"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-12-01T00:00:00.000","2011","December","N","Final","1880100","1651000","229100","0.122"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-11-01T00:00:00.000","2011","November","N","Final","1878400","1645500","232900","0.124"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-10-01T00:00:00.000","2011","October","N","Final","1873400","1628400","245000","0.131"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-09-01T00:00:00.000","2011","September","N","Final","1866900","1617100","249800","0.134"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-08-01T00:00:00.000","2011","August","N","Final","1861900","1605600","256300","0.138"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-07-01T00:00:00.000","2011","July","N","Final","1860100","1597400","262600","0.141"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-06-01T00:00:00.000","2011","June","N","Final","1859500","1602500","257000","0.138"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-05-01T00:00:00.000","2011","May","N","Final","1849500","1612900","236500","0.128"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-04-01T00:00:00.000","2011","April","N","Final","1851600","1613900","237700","0.128"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-03-01T00:00:00.000","2011","March","N","Final","1868600","1619600","249000","0.133"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-02-01T00:00:00.000","2011","February","N","Final","1862000","1610000","252000","0.135"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2011-01-01T00:00:00.000","2011","January","N","Final","1863500","1604800","258700","0.139"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-12-01T00:00:00.000","2010","December","N","Final","1872900","1621400","251500","0.134"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-11-01T00:00:00.000","2010","November","N","Final","1877200","1615000","262100","0.14"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-10-01T00:00:00.000","2010","October","N","Final","1864100","1604200","260000","0.139"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-09-01T00:00:00.000","2010","September","N","Final","1863300","1602200","261000","0.14"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-08-01T00:00:00.000","2010","August","N","Final","1870200","1600600","269600","0.144"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-07-01T00:00:00.000","2010","July","N","Final","1869700","1595900","273800","0.146"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-06-01T00:00:00.000","2010","June","N","Final","1864900","1603200","261600","0.14"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-05-01T00:00:00.000","2010","May","N","Final","1860000","1610600","249400","0.134"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-04-01T00:00:00.000","2010","April","N","Final","1871500","1617500","254000","0.136"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-03-01T00:00:00.000","2010","March","N","Final","1878800","1610900","267900","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-02-01T00:00:00.000","2010","February","N","Final","1869900","1603300","266600","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2010-01-01T00:00:00.000","2010","January","N","Final","1868000","1600200","267900","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-12-01T00:00:00.000","2009","December","N","Final","1781100","1530100","251000","0.141"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-11-01T00:00:00.000","2009","November","N","Final","1788700","1532900","255800","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-10-01T00:00:00.000","2009","October","N","Final","1777700","1521300","256400","0.144"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-09-01T00:00:00.000","2009","September","N","Final","1769000","1516900","252100","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-08-01T00:00:00.000","2009","August","N","Final","1780900","1526900","254000","0.143"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-07-01T00:00:00.000","2009","July","N","Final","1793800","1535400","258500","0.144"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-06-01T00:00:00.000","2009","June","N","Final","1785800","1539300","246600","0.138"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-05-01T00:00:00.000","2009","May","N","Final","1775000","1548200","226800","0.128"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-04-01T00:00:00.000","2009","April","N","Final","1781000","1562300","218800","0.123"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-03-01T00:00:00.000","2009","March","N","Final","1795300","1569600","225800","0.126"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-02-01T00:00:00.000","2009","February","N","Final","1791600","1573000","218700","0.122"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2009-01-01T00:00:00.000","2009","January","N","Final","1790700","1581300","209400","0.117"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-12-01T00:00:00.000","2008","December","N","Final","1788800","1603600","185200","0.104"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-11-01T00:00:00.000","2008","November","N","Final","1783900","1610100","173800","0.097"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-10-01T00:00:00.000","2008","October","N","Final","1782900","1612100","170800","0.096"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-09-01T00:00:00.000","2008","September","N","Final","1767500","1603200","164300","0.093"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-08-01T00:00:00.000","2008","August","N","Final","1770600","1604700","165900","0.094"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-07-01T00:00:00.000","2008","July","N","Final","1776500","1616500","160100","0.09"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-06-01T00:00:00.000","2008","June","N","Final","1776100","1631000","145100","0.082"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-05-01T00:00:00.000","2008","May","N","Final","1763300","1634600","128700","0.073"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-04-01T00:00:00.000","2008","April","N","Final","1765200","1646800","118400","0.067"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-03-01T00:00:00.000","2008","March","N","Final","1775400","1649600","125900","0.071"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-02-01T00:00:00.000","2008","February","N","Final","1767100","1647900","119200","0.067"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2008-01-01T00:00:00.000","2008","January","N","Final","1778300","1659700","118600","0.067"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-12-01T00:00:00.000","2007","December","N","Final","1781400","1670000","111400","0.063"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-11-01T00:00:00.000","2007","November","N","Final","1780300","1671200","109000","0.061"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-10-01T00:00:00.000","2007","October","N","Final","1769900","1661500","108500","0.061"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-09-01T00:00:00.000","2007","September","N","Final","1763700","1655900","107800","0.061"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-08-01T00:00:00.000","2007","August","N","Final","1755200","1645600","109600","0.062"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-07-01T00:00:00.000","2007","July","N","Final","1772100","1659300","112700","0.064"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-06-01T00:00:00.000","2007","June","N","Final","1766300","1663700","102600","0.058"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-05-01T00:00:00.000","2007","May","N","Final","1753400","1665500","87800","0.05"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-04-01T00:00:00.000","2007","April","N","Final","1753900","1663900","90000","0.051"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-03-01T00:00:00.000","2007","March","N","Final","1770500","1677300","93100","0.053"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-02-01T00:00:00.000","2007","February","N","Final","1764400","1671100","93300","0.053"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2007-01-01T00:00:00.000","2007","January","N","Final","1766500","1671400","95100","0.054"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-12-01T00:00:00.000","2006","December","N","Final","1768600","1684800","83700","0.047"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-11-01T00:00:00.000","2006","November","N","Final","1763400","1675200","88100","0.05"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-10-01T00:00:00.000","2006","October","N","Final","1753800","1669400","84400","0.048"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-09-01T00:00:00.000","2006","September","N","Final","1741000","1654100","86900","0.05"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-08-01T00:00:00.000","2006","August","N","Final","1740900","1648500","92400","0.053"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-07-01T00:00:00.000","2006","July","N","Final","1751100","1655000","96200","0.055"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-06-01T00:00:00.000","2006","June","N","Final","1742800","1653800","89100","0.051"
"Metropolitan Area","Riverside-San Bernardino-Ontario MSA","2006-05-01T00:00:00.000","2006","May","N","Final","1727700","1651500","76200","0.044"
