"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","Imperial County","2016-06-01T00:00:00.000","2016","June","N","Final","74800","56000","18800","0.251"
"County","Imperial County","2016-05-01T00:00:00.000","2016","May","N","Final","74700","57400","17300","0.232"
"County","Imperial County","2016-04-01T00:00:00.000","2016","April","N","Final","74000","56200","17800","0.241"
"County","Imperial County","2016-03-01T00:00:00.000","2016","March","N","Final","74100","57900","16200","0.219"
"County","Imperial County","2016-02-01T00:00:00.000","2016","February","N","Final","74400","58500","15900","0.214"
"County","Imperial County","2016-01-01T00:00:00.000","2016","January","N","Final","75300","58700","16600","0.221"
"County","Imperial County","2015-12-01T00:00:00.000","2015","December","N","Final","75000","58400","16600","0.221"
"County","Imperial County","2015-11-01T00:00:00.000","2015","November","N","Final","76000","58300","17800","0.234"
"County","Imperial County","2015-10-01T00:00:00.000","2015","October","N","Final","76700","57600","19100","0.249"
"County","Imperial County","2015-09-01T00:00:00.000","2015","September","N","Final","77300","57600","19700","0.255"
"County","Imperial County","2015-08-01T00:00:00.000","2015","August","N","Final","78000","56700","21300","0.273"
"County","Imperial County","2015-07-01T00:00:00.000","2015","July","N","Final","78300","56500","21800","0.278"
"County","Imperial County","2015-06-01T00:00:00.000","2015","June","N","Final","78000","58500","19600","0.251"
"County","Imperial County","2015-05-01T00:00:00.000","2015","May","N","Final","78000","59300","18700","0.24"
"County","Imperial County","2015-04-01T00:00:00.000","2015","April","N","Final","76600","57600","19000","0.248"
"County","Imperial County","2015-03-01T00:00:00.000","2015","March","N","Final","75300","57700","17600","0.234"
"County","Imperial County","2015-02-01T00:00:00.000","2015","February","N","Final","75600","58300","17300","0.229"
"County","Imperial County","2015-01-01T00:00:00.000","2015","January","N","Final","76200","58000","18200","0.239"
"County","Imperial County","2014-12-01T00:00:00.000","2014","December","N","Final","78500","60300","18200","0.232"
"County","Imperial County","2014-11-01T00:00:00.000","2014","November","N","Final","77700","59900","17800","0.23"
"County","Imperial County","2014-10-01T00:00:00.000","2014","October","N","Final","77400","58600","18800","0.243"
"County","Imperial County","2014-09-01T00:00:00.000","2014","September","N","Final","79000","57800","21200","0.268"
"County","Imperial County","2014-08-01T00:00:00.000","2014","August","N","Final","79100","56200","23000","0.29"
"County","Imperial County","2014-07-01T00:00:00.000","2014","July","N","Final","78000","55500","22500","0.288"
"County","Imperial County","2014-06-01T00:00:00.000","2014","June","N","Final","78800","58400","20400","0.259"
"County","Imperial County","2014-05-01T00:00:00.000","2014","May","N","Final","79100","60600","18600","0.234"
"County","Imperial County","2014-04-01T00:00:00.000","2014","April","N","Final","78300","60500","17800","0.227"
"County","Imperial County","2014-03-01T00:00:00.000","2014","March","N","Final","77800","61300","16500","0.212"
"County","Imperial County","2014-02-01T00:00:00.000","2014","February","N","Final","77800","61600","16200","0.208"
"County","Imperial County","2014-01-01T00:00:00.000","2014","January","N","Final","77600","60600","17100","0.22"
"County","Imperial County","2013-12-01T00:00:00.000","2013","December","N","Final","77900","60700","17200","0.221"
"County","Imperial County","2013-11-01T00:00:00.000","2013","November","N","Final","78000","60000","18000","0.231"
"County","Imperial County","2013-10-01T00:00:00.000","2013","October","N","Final","78600","57700","21000","0.267"
"County","Imperial County","2013-09-01T00:00:00.000","2013","September","N","Final","78400","57100","21300","0.271"
"County","Imperial County","2013-08-01T00:00:00.000","2013","August","N","Final","78300","56500","21900","0.279"
"County","Imperial County","2013-07-01T00:00:00.000","2013","July","N","Final","78000","56500","21500","0.276"
"County","Imperial County","2013-06-01T00:00:00.000","2013","June","N","Final","79100","58800","20300","0.257"
"County","Imperial County","2013-05-01T00:00:00.000","2013","May","N","Final","77200","58700","18500","0.24"
"County","Imperial County","2013-04-01T00:00:00.000","2013","April","N","Final","77800","58200","19600","0.252"
"County","Imperial County","2013-03-01T00:00:00.000","2013","March","N","Final","77000","58500","18500","0.24"
"County","Imperial County","2013-02-01T00:00:00.000","2013","February","N","Final","78200","59100","19100","0.244"
"County","Imperial County","2013-01-01T00:00:00.000","2013","January","N","Final","79400","59100","20300","0.256"
"County","Imperial County","2012-12-01T00:00:00.000","2012","December","N","Final","80100","60100","20000","0.25"
"County","Imperial County","2012-11-01T00:00:00.000","2012","November","N","Final","78400","58600","19800","0.253"
"County","Imperial County","2012-10-01T00:00:00.000","2012","October","N","Final","79800","57100","22800","0.285"
"County","Imperial County","2012-09-01T00:00:00.000","2012","September","N","Final","79100","55900","23200","0.294"
"County","Imperial County","2012-08-01T00:00:00.000","2012","August","N","Final","80300","55100","25200","0.314"
"County","Imperial County","2012-07-01T00:00:00.000","2012","July","N","Final","78300","55000","23300","0.298"
"County","Imperial County","2012-06-01T00:00:00.000","2012","June","N","Final","80800","57500","23300","0.288"
"County","Imperial County","2012-05-01T00:00:00.000","2012","May","N","Final","79800","57600","22200","0.278"
"County","Imperial County","2012-04-01T00:00:00.000","2012","April","N","Final","78100","56500","21600","0.277"
"County","Imperial County","2012-03-01T00:00:00.000","2012","March","N","Final","78200","57900","20300","0.26"
"County","Imperial County","2012-02-01T00:00:00.000","2012","February","N","Final","79300","58500","20800","0.262"
"County","Imperial County","2012-01-01T00:00:00.000","2012","January","N","Final","80000","58600","21400","0.267"
"County","Imperial County","2011-12-01T00:00:00.000","2011","December","N","Final","81100","59000","22000","0.272"
"County","Imperial County","2011-11-01T00:00:00.000","2011","November","N","Final","80600","57700","22900","0.284"
"County","Imperial County","2011-10-01T00:00:00.000","2011","October","N","Final","81400","56800","24600","0.303"
"County","Imperial County","2011-09-01T00:00:00.000","2011","September","N","Final","81100","55700","25500","0.314"
"County","Imperial County","2011-08-01T00:00:00.000","2011","August","N","Final","81400","55100","26300","0.323"
"County","Imperial County","2011-07-01T00:00:00.000","2011","July","N","Final","80100","54200","25900","0.323"
"County","Imperial County","2011-06-01T00:00:00.000","2011","June","N","Final","79700","56100","23500","0.295"
"County","Imperial County","2011-05-01T00:00:00.000","2011","May","N","Final","79100","56500","22600","0.285"
"County","Imperial County","2011-04-01T00:00:00.000","2011","April","N","Final","77800","55300","22500","0.289"
"County","Imperial County","2011-03-01T00:00:00.000","2011","March","N","Final","77200","56500","20700","0.269"
"County","Imperial County","2011-02-01T00:00:00.000","2011","February","N","Final","77600","56200","21300","0.275"
"County","Imperial County","2011-01-01T00:00:00.000","2011","January","N","Final","78400","56600","21800","0.279"
"County","Imperial County","2010-12-01T00:00:00.000","2010","December","N","Final","79600","57000","22500","0.283"
"County","Imperial County","2010-11-01T00:00:00.000","2010","November","N","Final","80600","56200","24400","0.303"
"County","Imperial County","2010-10-01T00:00:00.000","2010","October","N","Final","80100","55400","24700","0.309"
"County","Imperial County","2010-09-01T00:00:00.000","2010","September","N","Final","80300","55100","25200","0.314"
"County","Imperial County","2010-08-01T00:00:00.000","2010","August","N","Final","81400","55300","26100","0.321"
"County","Imperial County","2010-07-01T00:00:00.000","2010","July","N","Final","80000","54500","25400","0.318"
"County","Imperial County","2010-06-01T00:00:00.000","2010","June","N","Final","78700","56100","22600","0.288"
"County","Imperial County","2010-05-01T00:00:00.000","2010","May","N","Final","78100","55600","22400","0.287"
"County","Imperial County","2010-04-01T00:00:00.000","2010","April","N","Final","77500","55200","22300","0.288"
"County","Imperial County","2010-03-01T00:00:00.000","2010","March","N","Final","77400","56700","20700","0.268"
"County","Imperial County","2010-02-01T00:00:00.000","2010","February","N","Final","78000","56600","21400","0.275"
"County","Imperial County","2010-01-01T00:00:00.000","2010","January","N","Final","77600","56400","21200","0.273"
"County","Imperial County","2009-12-01T00:00:00.000","2009","December","N","Final","76800","55500","21200","0.277"
"County","Imperial County","2009-11-01T00:00:00.000","2009","November","N","Final","77100","54800","22300","0.29"
"County","Imperial County","2009-10-01T00:00:00.000","2009","October","N","Final","78300","54400","23900","0.305"
"County","Imperial County","2009-09-01T00:00:00.000","2009","September","N","Final","78400","54200","24200","0.309"
"County","Imperial County","2009-08-01T00:00:00.000","2009","August","N","Final","78400","53800","24600","0.314"
"County","Imperial County","2009-07-01T00:00:00.000","2009","July","N","Final","78600","54000","24600","0.313"
"County","Imperial County","2009-06-01T00:00:00.000","2009","June","N","Final","77600","55600","22000","0.283"
"County","Imperial County","2009-05-01T00:00:00.000","2009","May","N","Final","76500","55700","20800","0.272"
"County","Imperial County","2009-04-01T00:00:00.000","2009","April","N","Final","75200","54600","20600","0.274"
"County","Imperial County","2009-03-01T00:00:00.000","2009","March","N","Final","73600","55000","18600","0.253"
"County","Imperial County","2009-02-01T00:00:00.000","2009","February","N","Final","74200","55600","18600","0.251"
"County","Imperial County","2009-01-01T00:00:00.000","2009","January","N","Final","74000","55400","18600","0.251"
"County","Imperial County","2008-12-01T00:00:00.000","2008","December","N","Final","74200","56500","17700","0.238"
"County","Imperial County","2008-11-01T00:00:00.000","2008","November","N","Final","75600","56400","19200","0.254"
"County","Imperial County","2008-10-01T00:00:00.000","2008","October","N","Final","76300","56100","20200","0.265"
"County","Imperial County","2008-09-01T00:00:00.000","2008","September","N","Final","75800","55600","20300","0.267"
"County","Imperial County","2008-08-01T00:00:00.000","2008","August","N","Final","75800","55500","20300","0.268"
"County","Imperial County","2008-07-01T00:00:00.000","2008","July","N","Final","73800","55100","18700","0.253"
"County","Imperial County","2008-06-01T00:00:00.000","2008","June","N","Final","71800","56200","15700","0.218"
"County","Imperial County","2008-05-01T00:00:00.000","2008","May","N","Final","71700","57200","14500","0.202"
"County","Imperial County","2008-04-01T00:00:00.000","2008","April","N","Final","69500","55600","13900","0.2"
"County","Imperial County","2008-03-01T00:00:00.000","2008","March","N","Final","68100","56000","12100","0.178"
"County","Imperial County","2008-02-01T00:00:00.000","2008","February","N","Final","68500","56500","12000","0.175"
"County","Imperial County","2008-01-01T00:00:00.000","2008","January","N","Final","68900","56700","12200","0.177"
"County","Imperial County","2007-12-01T00:00:00.000","2007","December","N","Final","67900","55400","12500","0.185"
"County","Imperial County","2007-11-01T00:00:00.000","2007","November","N","Final","68900","55400","13500","0.196"
"County","Imperial County","2007-10-01T00:00:00.000","2007","October","N","Final","68500","54500","14100","0.206"
"County","Imperial County","2007-09-01T00:00:00.000","2007","September","N","Final","67400","53400","13900","0.207"
"County","Imperial County","2007-08-01T00:00:00.000","2007","August","N","Final","65700","51600","14100","0.215"
"County","Imperial County","2007-07-01T00:00:00.000","2007","July","N","Final","66100","52300","13800","0.208"
"County","Imperial County","2007-06-01T00:00:00.000","2007","June","N","Final","65700","54500","11200","0.17"
"County","Imperial County","2007-05-01T00:00:00.000","2007","May","N","Final","64700","54500","10200","0.158"
"County","Imperial County","2007-04-01T00:00:00.000","2007","April","N","Final","64200","53700","10500","0.164"
"County","Imperial County","2007-03-01T00:00:00.000","2007","March","N","Final","63500","54700","8800","0.138"
"County","Imperial County","2007-02-01T00:00:00.000","2007","February","N","Final","64200","55000","9100","0.143"
"County","Imperial County","2007-01-01T00:00:00.000","2007","January","N","Final","64700","54900","9900","0.152"
"County","Imperial County","2006-12-01T00:00:00.000","2006","December","N","Final","64100","54300","9800","0.153"
"County","Imperial County","2006-11-01T00:00:00.000","2006","November","N","Final","65300","54100","11200","0.171"
"County","Imperial County","2006-10-01T00:00:00.000","2006","October","N","Final","64200","53000","11200","0.175"
"County","Imperial County","2006-09-01T00:00:00.000","2006","September","N","Final","63700","52100","11700","0.183"
"County","Imperial County","2006-08-01T00:00:00.000","2006","August","N","Final","64300","52400","11900","0.185"
"County","Imperial County","2006-07-01T00:00:00.000","2006","July","N","Final","64200","52600","11600","0.181"
"County","Imperial County","2006-06-01T00:00:00.000","2006","June","N","Final","63400","54200","9200","0.145"
"County","Imperial County","2006-05-01T00:00:00.000","2006","May","N","Final","62600","54200","8400","0.134"
"County","Imperial County","2006-04-01T00:00:00.000","2006","April","N","Final","61300","53000","8300","0.135"
"County","Imperial County","2006-03-01T00:00:00.000","2006","March","N","Final","60600","53100","7500","0.123"
"County","Imperial County","2006-02-01T00:00:00.000","2006","February","N","Final","61500","53700","7800","0.126"
"County","Imperial County","2006-01-01T00:00:00.000","2006","January","N","Final","62100","54000","8100","0.13"
"County","Imperial County","2005-12-01T00:00:00.000","2005","December","N","Final","61600","53100","8500","0.138"
"County","Imperial County","2005-11-01T00:00:00.000","2005","November","N","Final","62400","52200","10200","0.163"
"County","Imperial County","2005-10-01T00:00:00.000","2005","October","N","Final","61900","51300","10500","0.17"
"County","Imperial County","2005-09-01T00:00:00.000","2005","September","N","Final","61100","49900","11200","0.183"
"County","Imperial County","2005-08-01T00:00:00.000","2005","August","N","Final","61200","50100","11100","0.181"
"County","Imperial County","2005-07-01T00:00:00.000","2005","July","N","Final","60800","49900","11000","0.18"
"County","Imperial County","2005-06-01T00:00:00.000","2005","June","N","Final","60700","51300","9400","0.155"
"County","Imperial County","2005-05-01T00:00:00.000","2005","May","N","Final","60700","52100","8600","0.142"
"County","Imperial County","2005-04-01T00:00:00.000","2005","April","N","Final","60000","50800","9200","0.153"
"County","Imperial County","2005-03-01T00:00:00.000","2005","March","N","Final","58000","49900","8100","0.14"
"County","Imperial County","2005-02-01T00:00:00.000","2005","February","N","Final","59300","50600","8700","0.147"
"County","Imperial County","2005-01-01T00:00:00.000","2005","January","N","Final","59300","50000","9300","0.156"
"County","Imperial County","2004-12-01T00:00:00.000","2004","December","N","Final","59100","49400","9700","0.164"
"County","Imperial County","2004-11-01T00:00:00.000","2004","November","N","Final","60000","49200","10800","0.18"
"County","Imperial County","2004-10-01T00:00:00.000","2004","October","N","Final","60100","49000","11100","0.185"
"County","Imperial County","2004-09-01T00:00:00.000","2004","September","N","Final","59900","48500","11400","0.19"
"County","Imperial County","2004-08-01T00:00:00.000","2004","August","N","Final","59500","47600","11800","0.199"
"County","Imperial County","2004-07-01T00:00:00.000","2004","July","N","Final","59800","47600","12200","0.204"
"County","Imperial County","2004-06-01T00:00:00.000","2004","June","N","Final","59600","49600","10000","0.167"
"County","Imperial County","2004-05-01T00:00:00.000","2004","May","N","Final","60700","51700","8900","0.147"
"County","Imperial County","2004-04-01T00:00:00.000","2004","April","N","Final","59100","49400","9600","0.163"
"County","Imperial County","2004-03-01T00:00:00.000","2004","March","N","Final","57500","49100","8400","0.146"
"County","Imperial County","2004-02-01T00:00:00.000","2004","February","N","Final","58600","50200","8400","0.144"
"County","Imperial County","2004-01-01T00:00:00.000","2004","January","N","Final","59600","50400","9200","0.154"
"County","Imperial County","2003-12-01T00:00:00.000","2003","December","N","Final","59000","49900","9000","0.153"
"County","Imperial County","2003-11-01T00:00:00.000","2003","November","N","Final","59400","49000","10500","0.176"
"County","Imperial County","2003-10-01T00:00:00.000","2003","October","N","Final","59200","48700","10500","0.177"
"County","Imperial County","2003-09-01T00:00:00.000","2003","September","N","Final","59200","48100","11100","0.188"
"County","Imperial County","2003-08-01T00:00:00.000","2003","August","N","Final","58900","47700","11200","0.19"
"County","Imperial County","2003-07-01T00:00:00.000","2003","July","N","Final","59000","47900","11000","0.187"
"County","Imperial County","2003-06-01T00:00:00.000","2003","June","N","Final","59100","50100","9000","0.152"
"County","Imperial County","2003-05-01T00:00:00.000","2003","May","N","Final","60000","51800","8200","0.136"
"County","Imperial County","2003-04-01T00:00:00.000","2003","April","N","Final","58200","50000","8200","0.141"
"County","Imperial County","2003-03-01T00:00:00.000","2003","March","N","Final","57100","50000","7100","0.124"
"County","Imperial County","2003-02-01T00:00:00.000","2003","February","N","Final","57800","50500","7300","0.126"
"County","Imperial County","2003-01-01T00:00:00.000","2003","January","N","Final","58000","50100","7900","0.136"
"County","Imperial County","2002-12-01T00:00:00.000","2002","December","N","Final","58000","49700","8400","0.144"
"County","Imperial County","2002-11-01T00:00:00.000","2002","November","N","Final","58000","48500","9500","0.163"
"County","Imperial County","2002-10-01T00:00:00.000","2002","October","N","Final","58300","48300","9900","0.17"
"County","Imperial County","2002-09-01T00:00:00.000","2002","September","N","Final","57400","47400","10000","0.175"
"County","Imperial County","2002-08-01T00:00:00.000","2002","August","N","Final","57400","47200","10200","0.177"
"County","Imperial County","2002-07-01T00:00:00.000","2002","July","N","Final","56400","46400","10000","0.178"
"County","Imperial County","2002-06-01T00:00:00.000","2002","June","N","Final","57300","49100","8200","0.143"
"County","Imperial County","2002-05-01T00:00:00.000","2002","May","N","Final","57300","49600","7700","0.135"
"County","Imperial County","2002-04-01T00:00:00.000","2002","April","N","Final","56800","48800","8100","0.142"
"County","Imperial County","2002-03-01T00:00:00.000","2002","March","N","Final","56900","50200","6700","0.118"
"County","Imperial County","2002-02-01T00:00:00.000","2002","February","N","Final","56900","49900","7100","0.124"
"County","Imperial County","2002-01-01T00:00:00.000","2002","January","N","Final","56700","48800","7900","0.139"
"County","Imperial County","2001-12-01T00:00:00.000","2001","December","N","Final","55900","47200","8800","0.157"
"County","Imperial County","2001-11-01T00:00:00.000","2001","November","N","Final","55500","46300","9200","0.166"
"County","Imperial County","2001-10-01T00:00:00.000","2001","October","N","Final","55800","45800","10000","0.18"
"County","Imperial County","2001-09-01T00:00:00.000","2001","September","N","Final","55900","45200","10700","0.192"
"County","Imperial County","2001-08-01T00:00:00.000","2001","August","N","Final","55400","44800","10500","0.19"
"County","Imperial County","2001-07-01T00:00:00.000","2001","July","N","Final","54000","44600","9500","0.175"
"County","Imperial County","2001-06-01T00:00:00.000","2001","June","N","Final","56500","48300","8200","0.144"
"County","Imperial County","2001-05-01T00:00:00.000","2001","May","N","Final","55500","47800","7700","0.14"
"County","Imperial County","2001-04-01T00:00:00.000","2001","April","N","Final","54800","46700","8100","0.148"
"County","Imperial County","2001-03-01T00:00:00.000","2001","March","N","Final","55400","47900","7500","0.135"
"County","Imperial County","2001-02-01T00:00:00.000","2001","February","N","Final","55300","47700","7600","0.138"
"County","Imperial County","2001-01-01T00:00:00.000","2001","January","N","Final","55700","46900","8800","0.157"
"County","Imperial County","2000-12-01T00:00:00.000","2000","December","N","Final","55400","46300","9200","0.165"
"County","Imperial County","2000-11-01T00:00:00.000","2000","November","N","Final","55300","45300","9900","0.18"
"County","Imperial County","2000-10-01T00:00:00.000","2000","October","N","Final","56800","45100","11700","0.206"
"County","Imperial County","2000-09-01T00:00:00.000","2000","September","N","Final","57800","44900","13000","0.224"
"County","Imperial County","2000-08-01T00:00:00.000","2000","August","N","Final","57900","45400","12600","0.217"
"County","Imperial County","2000-07-01T00:00:00.000","2000","July","N","Final","56800","45200","11600","0.205"
"County","Imperial County","2000-06-01T00:00:00.000","2000","June","N","Final","55600","47000","8700","0.156"
"County","Imperial County","2000-05-01T00:00:00.000","2000","May","N","Final","56200","48100","8100","0.144"
"County","Imperial County","2000-04-01T00:00:00.000","2000","April","N","Final","54900","46300","8600","0.156"
"County","Imperial County","2000-03-01T00:00:00.000","2000","March","N","Final","55000","47500","7500","0.136"
"County","Imperial County","2000-02-01T00:00:00.000","2000","February","N","Final","55200","47900","7300","0.133"
"County","Imperial County","2000-01-01T00:00:00.000","2000","January","N","Final","54300","46500","7800","0.144"
"County","Imperial County","1999-12-01T00:00:00.000","1999","December","N","Final","52500","41500","11000","0.209"
"County","Imperial County","1999-11-01T00:00:00.000","1999","November","N","Final","55100","41300","13700","0.25"
"County","Imperial County","1999-10-01T00:00:00.000","1999","October","N","Final","56200","41200","15100","0.268"
"County","Imperial County","1999-09-01T00:00:00.000","1999","September","N","Final","57000","40900","16100","0.282"
"County","Imperial County","1999-08-01T00:00:00.000","1999","August","N","Final","56700","40600","16100","0.284"
"County","Imperial County","1999-07-01T00:00:00.000","1999","July","N","Final","56000","40500","15500","0.277"
"County","Imperial County","1999-06-01T00:00:00.000","1999","June","N","Final","55600","43700","11900","0.214"
"County","Imperial County","1999-05-01T00:00:00.000","1999","May","N","Final","55900","44000","11900","0.213"
"County","Imperial County","1999-04-01T00:00:00.000","1999","April","N","Final","54500","41900","12600","0.231"
"County","Imperial County","1999-03-01T00:00:00.000","1999","March","N","Final","54200","43900","10200","0.189"
"County","Imperial County","1999-02-01T00:00:00.000","1999","February","N","Final","55100","43900","11200","0.203"
"County","Imperial County","1999-01-01T00:00:00.000","1999","January","N","Final","55500","43100","12400","0.223"
"County","Imperial County","1998-12-01T00:00:00.000","1998","December","N","Final","54000","41600","12400","0.229"
"County","Imperial County","1998-11-01T00:00:00.000","1998","November","N","Final","56900","41500","15400","0.271"
"County","Imperial County","1998-10-01T00:00:00.000","1998","October","N","Final","58800","41300","17500","0.298"
"County","Imperial County","1998-09-01T00:00:00.000","1998","September","N","Final","58600","39800","18700","0.32"
"County","Imperial County","1998-08-01T00:00:00.000","1998","August","N","Final","57700","39400","18300","0.318"
"County","Imperial County","1998-07-01T00:00:00.000","1998","July","N","Final","56700","39600","17100","0.302"
