"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","0","Total Nonfarm","N","726400"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","1000000","Total Wage and Salary","N","726600"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","6000000","Goods Producing","N","34300"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","7000000","Service Providing","N","692100"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","11000000","Total Farm","N","200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","30000000","Manufacturing","N","12100"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","31000000","Durable Goods","N","7300"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","32000000","Nondurable Goods","N","4800"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","74600"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","41000000","Wholesale Trade","N","10900"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","42000000","Retail Trade","N","39500"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","24200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","50000000","Information","N","59700"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","55000000","Financial Activities","N","61800"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","55520000","Finance and Insurance","N","47400"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","14400"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","60000000","Professional and Business Services","N","206400"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","154400"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","14200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","37800"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","65000000","Educational and Health Services","N","95200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","65610000","Educational Services","N","19300"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","65620000","Health Care and Social Assistance","N","75900"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","70000000","Leisure and Hospitality","N","67200"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","70710000","Arts, Entertainment, and Recreation","N","10900"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","70720000","Accommodation and Food Service","N","56300"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","80000000","Other Services","N","25100"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","90000000","Government","N","102100"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","90910000","Federal Government","N","12600"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","90920000","State Government","N","42700"
"County","San Francisco County","2021","December","2021-12-01T00:00:00.000","90930000","Local Government","N","46800"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","0","Total Nonfarm","N","722500"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","1000000","Total Wage and Salary","N","722700"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","6000000","Goods Producing","N","34100"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","7000000","Service Providing","N","688400"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","11000000","Total Farm","N","200"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","22000"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","30000000","Manufacturing","N","12100"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","31000000","Durable Goods","N","7300"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","32000000","Nondurable Goods","N","4800"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","73300"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","41000000","Wholesale Trade","N","10800"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","42000000","Retail Trade","N","38800"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","23700"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","50000000","Information","N","59100"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","55000000","Financial Activities","N","61300"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","55520000","Finance and Insurance","N","47000"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","55530000","Real Estate and Rental and Leasing","N","14300"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","60000000","Professional and Business Services","N","206100"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","60540000","Professional, Scientific and Technical S","N","152900"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","60550000","Management of Companies and Enterprises","N","14200"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","39000"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","65000000","Educational and Health Services","N","95200"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","65610000","Educational Services","N","19100"
"County","San Francisco County","2021","November","2021-11-01T00:00:00.000","65620000","Health Care and Social Assistance","N","76100"
