"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","N","10250"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","1000000","Total Wage and Salary","N","10670"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","5000000","Total Private","N","7620"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","6000000","Goods Producing","N","1480"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","7000000","Service Providing","N","8770"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","8000000","Private Service Providing","N","6140"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","11000000","Total Farm","N","420"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","1100"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","30000000","Manufacturing","N","380"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","31000000","Durable Goods","N","130"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","32000000","Nondurable Goods","N","250"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1890"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","41000000","Wholesale Trade","N","110"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","42000000","Retail Trade","N","1340"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","440"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","50000000","Information","N","70"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","55000000","Financial Activities","N","230"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","60000000","Professional and Business Services","N","540"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","65000000","Educational and Health Services","N","1350"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","70000000","Leisure and Hospitality","N","1660"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","80000000","Other Services","N","420"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","90000000","Government","N","2630"
"County","Calaveras County","2022","July","2022-07-01T00:00:00.000","90910000","Federal Government","N","130"
