"area_type","area_name","date","year","month","seasonally_adjusted_y_n","status_preliminary_final","labor_force","employment","unemployment","unemployment_rate"
"County","San Bernardino County","2018-12-01T00:00:00.000","2018","December","N","Final","966900","929000","37900","0.039"
"County","San Bernardino County","2018-11-01T00:00:00.000","2018","November","N","Final","967700","930800","37000","0.038"
"County","San Bernardino County","2018-10-01T00:00:00.000","2018","October","N","Final","960500","922200","38300","0.04"
"County","San Bernardino County","2018-09-01T00:00:00.000","2018","September","N","Final","953800","916600","37200","0.039"
"County","San Bernardino County","2018-08-01T00:00:00.000","2018","August","N","Final","946600","905300","41300","0.044"
"County","San Bernardino County","2018-07-01T00:00:00.000","2018","July","N","Final","956700","913200","43500","0.045"
"County","San Bernardino County","2018-06-01T00:00:00.000","2018","June","N","Final","951900","909100","42800","0.045"
"County","San Bernardino County","2018-05-01T00:00:00.000","2018","May","N","Final","948500","914600","33900","0.036"
"County","San Bernardino County","2018-04-01T00:00:00.000","2018","April","N","Final","946900","910500","36400","0.038"
"County","San Bernardino County","2018-03-01T00:00:00.000","2018","March","N","Final","955100","915000","40100","0.042"
"County","San Bernardino County","2018-02-01T00:00:00.000","2018","February","N","Final","955000","913000","42000","0.044"
"County","San Bernardino County","2018-01-01T00:00:00.000","2018","January","N","Final","950200","906900","43300","0.046"
"County","San Bernardino County","2017-12-01T00:00:00.000","2017","December","N","Final","950800","911400","39400","0.041"
"County","San Bernardino County","2017-11-01T00:00:00.000","2017","November","N","Final","955600","914300","41300","0.043"
"County","San Bernardino County","2017-10-01T00:00:00.000","2017","October","N","Final","946500","903700","42800","0.045"
"County","San Bernardino County","2017-09-01T00:00:00.000","2017","September","N","Final","946300","902000","44400","0.047"
"County","San Bernardino County","2017-08-01T00:00:00.000","2017","August","N","Final","939200","889000","50200","0.053"
"County","San Bernardino County","2017-07-01T00:00:00.000","2017","July","N","Final","941700","889500","52300","0.056"
"County","San Bernardino County","2017-06-01T00:00:00.000","2017","June","N","Final","935200","885200","50000","0.053"
"County","San Bernardino County","2017-05-01T00:00:00.000","2017","May","N","Final","933300","890600","42800","0.046"
"County","San Bernardino County","2017-04-01T00:00:00.000","2017","April","N","Final","932400","887700","44600","0.048"
"County","San Bernardino County","2017-03-01T00:00:00.000","2017","March","N","Final","942900","893600","49300","0.052"
"County","San Bernardino County","2017-02-01T00:00:00.000","2017","February","N","Final","940100","889000","51100","0.054"
"County","San Bernardino County","2017-01-01T00:00:00.000","2017","January","N","Final","940500","887100","53400","0.057"
"County","San Bernardino County","2016-12-01T00:00:00.000","2016","December","N","Final","938600","890400","48200","0.051"
"County","San Bernardino County","2016-11-01T00:00:00.000","2016","November","N","Final","940600","890600","50000","0.053"
"County","San Bernardino County","2016-10-01T00:00:00.000","2016","October","N","Final","936300","882600","53700","0.057"
"County","San Bernardino County","2016-09-01T00:00:00.000","2016","September","N","Final","932000","877400","54600","0.059"
"County","San Bernardino County","2016-08-01T00:00:00.000","2016","August","N","Final","926900","869600","57200","0.062"
"County","San Bernardino County","2016-07-01T00:00:00.000","2016","July","N","Final","928500","868900","59700","0.064"
"County","San Bernardino County","2016-06-01T00:00:00.000","2016","June","N","Final","925100","866700","58400","0.063"
"County","San Bernardino County","2016-05-01T00:00:00.000","2016","May","N","Final","922500","873600","48900","0.053"
"County","San Bernardino County","2016-04-01T00:00:00.000","2016","April","N","Final","923100","871200","51900","0.056"
"County","San Bernardino County","2016-03-01T00:00:00.000","2016","March","N","Final","932200","877000","55300","0.059"
"County","San Bernardino County","2016-02-01T00:00:00.000","2016","February","N","Final","928400","874300","54100","0.058"
"County","San Bernardino County","2016-01-01T00:00:00.000","2016","January","N","Final","928700","874300","54400","0.059"
"County","San Bernardino County","2015-12-01T00:00:00.000","2015","December","N","Final","937700","885700","51900","0.055"
"County","San Bernardino County","2015-11-01T00:00:00.000","2015","November","N","Final","934800","880500","54300","0.058"
"County","San Bernardino County","2015-10-01T00:00:00.000","2015","October","N","Final","924600","868500","56100","0.061"
"County","San Bernardino County","2015-09-01T00:00:00.000","2015","September","N","Final","914900","859400","55500","0.061"
"County","San Bernardino County","2015-08-01T00:00:00.000","2015","August","N","Final","914300","854200","60000","0.066"
"County","San Bernardino County","2015-07-01T00:00:00.000","2015","July","N","Final","915800","851200","64600","0.071"
"County","San Bernardino County","2015-06-01T00:00:00.000","2015","June","N","Final","914600","851700","62900","0.069"
"County","San Bernardino County","2015-05-01T00:00:00.000","2015","May","N","Final","914900","856400","58500","0.064"
"County","San Bernardino County","2015-04-01T00:00:00.000","2015","April","N","Final","911900","853500","58400","0.064"
"County","San Bernardino County","2015-03-01T00:00:00.000","2015","March","N","Final","916200","853700","62500","0.068"
"County","San Bernardino County","2015-02-01T00:00:00.000","2015","February","N","Final","916000","852600","63400","0.069"
"County","San Bernardino County","2015-01-01T00:00:00.000","2015","January","N","Final","916100","849600","66600","0.073"
"County","San Bernardino County","2014-12-01T00:00:00.000","2014","December","N","Final","918300","857100","61200","0.067"
"County","San Bernardino County","2014-11-01T00:00:00.000","2014","November","N","Final","922200","855900","66400","0.072"
"County","San Bernardino County","2014-10-01T00:00:00.000","2014","October","N","Final","912300","844400","67900","0.074"
"County","San Bernardino County","2014-09-01T00:00:00.000","2014","September","N","Final","903000","834000","69000","0.076"
"County","San Bernardino County","2014-08-01T00:00:00.000","2014","August","N","Final","899900","824200","75700","0.084"
"County","San Bernardino County","2014-07-01T00:00:00.000","2014","July","N","Final","901000","821100","79900","0.089"
"County","San Bernardino County","2014-06-01T00:00:00.000","2014","June","N","Final","897400","821700","75700","0.084"
"County","San Bernardino County","2014-05-01T00:00:00.000","2014","May","N","Final","895100","824700","70400","0.079"
"County","San Bernardino County","2014-04-01T00:00:00.000","2014","April","N","Final","892900","822800","70000","0.078"
"County","San Bernardino County","2014-03-01T00:00:00.000","2014","March","N","Final","903900","823300","80500","0.089"
"County","San Bernardino County","2014-02-01T00:00:00.000","2014","February","N","Final","900200","819700","80500","0.089"
"County","San Bernardino County","2014-01-01T00:00:00.000","2014","January","N","Final","897500","816600","80900","0.09"
"County","San Bernardino County","2013-12-01T00:00:00.000","2013","December","N","Final","898500","821300","77100","0.086"
"County","San Bernardino County","2013-11-01T00:00:00.000","2013","November","N","Final","900800","820200","80600","0.089"
"County","San Bernardino County","2013-10-01T00:00:00.000","2013","October","N","Final","893900","808700","85200","0.095"
"County","San Bernardino County","2013-09-01T00:00:00.000","2013","September","N","Final","894200","809000","85200","0.095"
"County","San Bernardino County","2013-08-01T00:00:00.000","2013","August","N","Final","889900","800000","89900","0.101"
"County","San Bernardino County","2013-07-01T00:00:00.000","2013","July","N","Final","892300","797700","94700","0.106"
"County","San Bernardino County","2013-06-01T00:00:00.000","2013","June","N","Final","892800","798400","94500","0.106"
"County","San Bernardino County","2013-05-01T00:00:00.000","2013","May","N","Final","888100","803200","84900","0.096"
"County","San Bernardino County","2013-04-01T00:00:00.000","2013","April","N","Final","887000","802400","84600","0.095"
"County","San Bernardino County","2013-03-01T00:00:00.000","2013","March","N","Final","893400","802400","91000","0.102"
"County","San Bernardino County","2013-02-01T00:00:00.000","2013","February","N","Final","895000","801100","93800","0.105"
"County","San Bernardino County","2013-01-01T00:00:00.000","2013","January","N","Final","897500","798300","99200","0.111"
"County","San Bernardino County","2012-12-01T00:00:00.000","2012","December","N","Final","895500","802100","93400","0.104"
"County","San Bernardino County","2012-11-01T00:00:00.000","2012","November","N","Final","896800","802400","94400","0.105"
"County","San Bernardino County","2012-10-01T00:00:00.000","2012","October","N","Final","896000","797400","98600","0.11"
"County","San Bernardino County","2012-09-01T00:00:00.000","2012","September","N","Final","888100","790200","97900","0.11"
"County","San Bernardino County","2012-08-01T00:00:00.000","2012","August","N","Final","886700","780700","106100","0.12"
"County","San Bernardino County","2012-07-01T00:00:00.000","2012","July","N","Final","889400","777500","111900","0.126"
"County","San Bernardino County","2012-06-01T00:00:00.000","2012","June","N","Final","888400","778100","110300","0.124"
"County","San Bernardino County","2012-05-01T00:00:00.000","2012","May","N","Final","884600","783500","101100","0.114"
"County","San Bernardino County","2012-04-01T00:00:00.000","2012","April","N","Final","884500","785200","99300","0.112"
"County","San Bernardino County","2012-03-01T00:00:00.000","2012","March","N","Final","893500","785900","107600","0.12"
"County","San Bernardino County","2012-02-01T00:00:00.000","2012","February","N","Final","892300","783400","108900","0.122"
"County","San Bernardino County","2012-01-01T00:00:00.000","2012","January","N","Final","890400","780700","109700","0.123"
"County","San Bernardino County","2011-12-01T00:00:00.000","2011","December","N","Final","894900","787300","107600","0.12"
"County","San Bernardino County","2011-11-01T00:00:00.000","2011","November","N","Final","894500","785200","109300","0.122"
"County","San Bernardino County","2011-10-01T00:00:00.000","2011","October","N","Final","891800","777300","114500","0.128"
"County","San Bernardino County","2011-09-01T00:00:00.000","2011","September","N","Final","888700","772300","116500","0.131"
"County","San Bernardino County","2011-08-01T00:00:00.000","2011","August","N","Final","886100","766500","119700","0.135"
"County","San Bernardino County","2011-07-01T00:00:00.000","2011","July","N","Final","884700","761400","123300","0.139"
"County","San Bernardino County","2011-06-01T00:00:00.000","2011","June","N","Final","883800","762300","121500","0.137"
"County","San Bernardino County","2011-05-01T00:00:00.000","2011","May","N","Final","880700","768600","112100","0.127"
"County","San Bernardino County","2011-04-01T00:00:00.000","2011","April","N","Final","881000","768900","112100","0.127"
"County","San Bernardino County","2011-03-01T00:00:00.000","2011","March","N","Final","888900","771600","117300","0.132"
"County","San Bernardino County","2011-02-01T00:00:00.000","2011","February","N","Final","886200","767600","118600","0.134"
"County","San Bernardino County","2011-01-01T00:00:00.000","2011","January","N","Final","886700","764400","122300","0.138"
"County","San Bernardino County","2010-12-01T00:00:00.000","2010","December","N","Final","893700","775100","118600","0.133"
"County","San Bernardino County","2010-11-01T00:00:00.000","2010","November","N","Final","896400","772900","123600","0.138"
"County","San Bernardino County","2010-10-01T00:00:00.000","2010","October","N","Final","889300","767400","121900","0.137"
"County","San Bernardino County","2010-09-01T00:00:00.000","2010","September","N","Final","888900","766800","122100","0.137"
"County","San Bernardino County","2010-08-01T00:00:00.000","2010","August","N","Final","892000","766000","125900","0.141"
"County","San Bernardino County","2010-07-01T00:00:00.000","2010","July","N","Final","891200","762100","129100","0.145"
"County","San Bernardino County","2010-06-01T00:00:00.000","2010","June","N","Final","887400","763400","124000","0.14"
"County","San Bernardino County","2010-05-01T00:00:00.000","2010","May","N","Final","887300","769200","118000","0.133"
"County","San Bernardino County","2010-04-01T00:00:00.000","2010","April","N","Final","892500","772300","120200","0.135"
"County","San Bernardino County","2010-03-01T00:00:00.000","2010","March","N","Final","895500","769000","126500","0.141"
"County","San Bernardino County","2010-02-01T00:00:00.000","2010","February","N","Final","892000","766600","125400","0.141"
"County","San Bernardino County","2010-01-01T00:00:00.000","2010","January","N","Final","890800","764400","126500","0.142"
"County","San Bernardino County","2009-12-01T00:00:00.000","2009","December","N","Final","861800","741900","119900","0.139"
"County","San Bernardino County","2009-11-01T00:00:00.000","2009","November","N","Final","865000","743300","121600","0.141"
"County","San Bernardino County","2009-10-01T00:00:00.000","2009","October","N","Final","858100","737700","120400","0.14"
"County","San Bernardino County","2009-09-01T00:00:00.000","2009","September","N","Final","853600","735500","118100","0.138"
"County","San Bernardino County","2009-08-01T00:00:00.000","2009","August","N","Final","859700","740400","119300","0.139"
"County","San Bernardino County","2009-07-01T00:00:00.000","2009","July","N","Final","866700","744500","122200","0.141"
"County","San Bernardino County","2009-06-01T00:00:00.000","2009","June","N","Final","865200","746400","118800","0.137"
"County","San Bernardino County","2009-05-01T00:00:00.000","2009","May","N","Final","860200","750700","109500","0.127"
"County","San Bernardino County","2009-04-01T00:00:00.000","2009","April","N","Final","862600","757500","105100","0.122"
"County","San Bernardino County","2009-03-01T00:00:00.000","2009","March","N","Final","868600","761100","107600","0.124"
"County","San Bernardino County","2009-02-01T00:00:00.000","2009","February","N","Final","866200","762700","103500","0.119"
"County","San Bernardino County","2009-01-01T00:00:00.000","2009","January","N","Final","865900","766800","99100","0.114"
"County","San Bernardino County","2008-12-01T00:00:00.000","2008","December","N","Final","869800","781800","88000","0.101"
"County","San Bernardino County","2008-11-01T00:00:00.000","2008","November","N","Final","866900","785000","81900","0.094"
"County","San Bernardino County","2008-10-01T00:00:00.000","2008","October","N","Final","865700","786000","79700","0.092"
"County","San Bernardino County","2008-09-01T00:00:00.000","2008","September","N","Final","858100","781600","76500","0.089"
"County","San Bernardino County","2008-08-01T00:00:00.000","2008","August","N","Final","859200","782400","76800","0.089"
"County","San Bernardino County","2008-07-01T00:00:00.000","2008","July","N","Final","863000","788100","74900","0.087"
"County","San Bernardino County","2008-06-01T00:00:00.000","2008","June","N","Final","864700","795200","69500","0.08"
"County","San Bernardino County","2008-05-01T00:00:00.000","2008","May","N","Final","858600","797000","61700","0.072"
"County","San Bernardino County","2008-04-01T00:00:00.000","2008","April","N","Final","858800","802900","55900","0.065"
"County","San Bernardino County","2008-03-01T00:00:00.000","2008","March","N","Final","863300","804200","59000","0.068"
"County","San Bernardino County","2008-02-01T00:00:00.000","2008","February","N","Final","858700","803400","55300","0.064"
"County","San Bernardino County","2008-01-01T00:00:00.000","2008","January","N","Final","864400","809200","55200","0.064"
"County","San Bernardino County","2007-12-01T00:00:00.000","2007","December","N","Final","869800","818000","51800","0.06"
"County","San Bernardino County","2007-11-01T00:00:00.000","2007","November","N","Final","869600","818600","51000","0.059"
"County","San Bernardino County","2007-10-01T00:00:00.000","2007","October","N","Final","864000","813900","50100","0.058"
"County","San Bernardino County","2007-09-01T00:00:00.000","2007","September","N","Final","860800","811200","49700","0.058"
"County","San Bernardino County","2007-08-01T00:00:00.000","2007","August","N","Final","856600","806100","50500","0.059"
"County","San Bernardino County","2007-07-01T00:00:00.000","2007","July","N","Final","865300","812800","52500","0.061"
"County","San Bernardino County","2007-06-01T00:00:00.000","2007","June","N","Final","864600","815000","49600","0.057"
"County","San Bernardino County","2007-05-01T00:00:00.000","2007","May","N","Final","858400","815900","42500","0.05"
"County","San Bernardino County","2007-04-01T00:00:00.000","2007","April","N","Final","858100","815000","43100","0.05"
"County","San Bernardino County","2007-03-01T00:00:00.000","2007","March","N","Final","866000","821600","44400","0.051"
"County","San Bernardino County","2007-02-01T00:00:00.000","2007","February","N","Final","862500","818600","43900","0.051"
"County","San Bernardino County","2007-01-01T00:00:00.000","2007","January","N","Final","864000","818700","45200","0.052"
"County","San Bernardino County","2006-12-01T00:00:00.000","2006","December","N","Final","872500","833100","39400","0.045"
"County","San Bernardino County","2006-11-01T00:00:00.000","2006","November","N","Final","869800","828400","41400","0.048"
"County","San Bernardino County","2006-10-01T00:00:00.000","2006","October","N","Final","864900","825500","39400","0.046"
"County","San Bernardino County","2006-09-01T00:00:00.000","2006","September","N","Final","858200","817900","40300","0.047"
"County","San Bernardino County","2006-08-01T00:00:00.000","2006","August","N","Final","858600","815200","43400","0.051"
"County","San Bernardino County","2006-07-01T00:00:00.000","2006","July","N","Final","864800","818400","46400","0.054"
"County","San Bernardino County","2006-06-01T00:00:00.000","2006","June","N","Final","861900","817800","44100","0.051"
"County","San Bernardino County","2006-05-01T00:00:00.000","2006","May","N","Final","854900","816700","38200","0.045"
"County","San Bernardino County","2006-04-01T00:00:00.000","2006","April","N","Final","858900","820400","38600","0.045"
"County","San Bernardino County","2006-03-01T00:00:00.000","2006","March","N","Final","859900","818700","41200","0.048"
"County","San Bernardino County","2006-02-01T00:00:00.000","2006","February","N","Final","856800","814100","42700","0.05"
"County","San Bernardino County","2006-01-01T00:00:00.000","2006","January","N","Final","855500","813700","41800","0.049"
"County","San Bernardino County","2005-12-01T00:00:00.000","2005","December","N","Final","865400","826300","39100","0.045"
"County","San Bernardino County","2005-11-01T00:00:00.000","2005","November","N","Final","863100","819900","43200","0.05"
"County","San Bernardino County","2005-10-01T00:00:00.000","2005","October","N","Final","860200","817700","42500","0.049"
"County","San Bernardino County","2005-09-01T00:00:00.000","2005","September","N","Final","853200","810300","42900","0.05"
"County","San Bernardino County","2005-08-01T00:00:00.000","2005","August","N","Final","849100","804800","44300","0.052"
"County","San Bernardino County","2005-07-01T00:00:00.000","2005","July","N","Final","852600","804900","47700","0.056"
"County","San Bernardino County","2005-06-01T00:00:00.000","2005","June","N","Final","851400","804300","47100","0.055"
"County","San Bernardino County","2005-05-01T00:00:00.000","2005","May","N","Final","846100","804400","41700","0.049"
"County","San Bernardino County","2005-04-01T00:00:00.000","2005","April","N","Final","845700","802800","42900","0.051"
"County","San Bernardino County","2005-03-01T00:00:00.000","2005","March","N","Final","846600","800600","46000","0.054"
"County","San Bernardino County","2005-02-01T00:00:00.000","2005","February","N","Final","844400","797600","46800","0.055"
"County","San Bernardino County","2005-01-01T00:00:00.000","2005","January","N","Final","841700","795000","46700","0.055"
"County","San Bernardino County","2004-12-01T00:00:00.000","2004","December","N","Final","847800","805200","42600","0.05"
"County","San Bernardino County","2004-11-01T00:00:00.000","2004","November","N","Final","845400","801100","44300","0.052"
"County","San Bernardino County","2004-10-01T00:00:00.000","2004","October","N","Final","840000","795100","44900","0.053"
"County","San Bernardino County","2004-09-01T00:00:00.000","2004","September","N","Final","828600","783900","44700","0.054"
"County","San Bernardino County","2004-08-01T00:00:00.000","2004","August","N","Final","825700","778100","47600","0.058"
"County","San Bernardino County","2004-07-01T00:00:00.000","2004","July","N","Final","828100","776900","51300","0.062"
"County","San Bernardino County","2004-06-01T00:00:00.000","2004","June","N","Final","829600","777800","51700","0.062"
"County","San Bernardino County","2004-05-01T00:00:00.000","2004","May","N","Final","821600","775100","46500","0.057"
"County","San Bernardino County","2004-04-01T00:00:00.000","2004","April","N","Final","820100","772400","47700","0.058"
"County","San Bernardino County","2004-03-01T00:00:00.000","2004","March","N","Final","823300","771400","51900","0.063"
"County","San Bernardino County","2004-02-01T00:00:00.000","2004","February","N","Final","819000","769800","49200","0.06"
"County","San Bernardino County","2004-01-01T00:00:00.000","2004","January","N","Final","818800","767800","51000","0.062"
"County","San Bernardino County","2003-12-01T00:00:00.000","2003","December","N","Final","818300","773100","45200","0.055"
"County","San Bernardino County","2003-11-01T00:00:00.000","2003","November","N","Final","816900","767300","49600","0.061"
"County","San Bernardino County","2003-10-01T00:00:00.000","2003","October","N","Final","811900","762200","49600","0.061"
"County","San Bernardino County","2003-09-01T00:00:00.000","2003","September","N","Final","799000","749300","49700","0.062"
"County","San Bernardino County","2003-08-01T00:00:00.000","2003","August","N","Final","796200","743200","53100","0.067"
"County","San Bernardino County","2003-07-01T00:00:00.000","2003","July","N","Final","801400","746100","55300","0.069"
"County","San Bernardino County","2003-06-01T00:00:00.000","2003","June","N","Final","803400","747200","56300","0.07"
"County","San Bernardino County","2003-05-01T00:00:00.000","2003","May","N","Final","795500","747400","48200","0.061"
"County","San Bernardino County","2003-04-01T00:00:00.000","2003","April","N","Final","794500","745800","48700","0.061"
"County","San Bernardino County","2003-03-01T00:00:00.000","2003","March","N","Final","797900","746900","51100","0.064"
"County","San Bernardino County","2003-02-01T00:00:00.000","2003","February","N","Final","796000","745500","50500","0.063"
"County","San Bernardino County","2003-01-01T00:00:00.000","2003","January","N","Final","795400","744000","51400","0.065"
"County","San Bernardino County","2002-12-01T00:00:00.000","2002","December","N","Final","800600","753800","46800","0.058"
"County","San Bernardino County","2002-11-01T00:00:00.000","2002","November","N","Final","795600","747200","48400","0.061"
"County","San Bernardino County","2002-10-01T00:00:00.000","2002","October","N","Final","792300","744300","47900","0.061"
"County","San Bernardino County","2002-09-01T00:00:00.000","2002","September","N","Final","787000","740000","46900","0.06"
"County","San Bernardino County","2002-08-01T00:00:00.000","2002","August","N","Final","784400","734100","50300","0.064"
"County","San Bernardino County","2002-07-01T00:00:00.000","2002","July","N","Final","785200","733200","52000","0.066"
"County","San Bernardino County","2002-06-01T00:00:00.000","2002","June","N","Final","790500","739900","50600","0.064"
"County","San Bernardino County","2002-05-01T00:00:00.000","2002","May","N","Final","784200","739400","44800","0.057"
"County","San Bernardino County","2002-04-01T00:00:00.000","2002","April","N","Final","783400","737000","46400","0.059"
"County","San Bernardino County","2002-03-01T00:00:00.000","2002","March","N","Final","780800","733100","47700","0.061"
"County","San Bernardino County","2002-02-01T00:00:00.000","2002","February","N","Final","780500","734600","46000","0.059"
"County","San Bernardino County","2002-01-01T00:00:00.000","2002","January","N","Final","774800","727900","46900","0.06"
"County","San Bernardino County","2001-12-01T00:00:00.000","2001","December","N","Final","777800","737200","40600","0.052"
"County","San Bernardino County","2001-11-01T00:00:00.000","2001","November","N","Final","773800","732200","41700","0.054"
"County","San Bernardino County","2001-10-01T00:00:00.000","2001","October","N","Final","769500","728600","40900","0.053"
"County","San Bernardino County","2001-09-01T00:00:00.000","2001","September","N","Final","760500","722000","38500","0.051"
"County","San Bernardino County","2001-08-01T00:00:00.000","2001","August","N","Final","755100","713900","41200","0.055"
"County","San Bernardino County","2001-07-01T00:00:00.000","2001","July","N","Final","763200","722800","40500","0.053"
"County","San Bernardino County","2001-06-01T00:00:00.000","2001","June","N","Final","759500","719800","39700","0.052"
"County","San Bernardino County","2001-05-01T00:00:00.000","2001","May","N","Final","752200","718500","33700","0.045"
"County","San Bernardino County","2001-04-01T00:00:00.000","2001","April","N","Final","752200","716200","36000","0.048"
"County","San Bernardino County","2001-03-01T00:00:00.000","2001","March","N","Final","759500","720800","38700","0.051"
"County","San Bernardino County","2001-02-01T00:00:00.000","2001","February","N","Final","754000","717500","36500","0.048"
"County","San Bernardino County","2001-01-01T00:00:00.000","2001","January","N","Final","757100","719100","38000","0.05"
"County","San Bernardino County","2000-12-01T00:00:00.000","2000","December","N","Final","750700","719600","31000","0.041"
"County","San Bernardino County","2000-11-01T00:00:00.000","2000","November","N","Final","746300","712600","33800","0.045"
"County","San Bernardino County","2000-10-01T00:00:00.000","2000","October","N","Final","742100","708900","33200","0.045"
"County","San Bernardino County","2000-09-01T00:00:00.000","2000","September","N","Final","732600","698900","33800","0.046"
"County","San Bernardino County","2000-08-01T00:00:00.000","2000","August","N","Final","732500","695200","37300","0.051"
"County","San Bernardino County","2000-07-01T00:00:00.000","2000","July","N","Final","735800","696900","38900","0.053"
"County","San Bernardino County","2000-06-01T00:00:00.000","2000","June","N","Final","740600","702800","37800","0.051"
"County","San Bernardino County","2000-05-01T00:00:00.000","2000","May","N","Final","736800","703200","33600","0.046"
"County","San Bernardino County","2000-04-01T00:00:00.000","2000","April","N","Final","736300","703400","32900","0.045"
"County","San Bernardino County","2000-03-01T00:00:00.000","2000","March","N","Final","740600","704100","36500","0.049"
"County","San Bernardino County","2000-02-01T00:00:00.000","2000","February","N","Final","736900","701500","35400","0.048"
"County","San Bernardino County","2000-01-01T00:00:00.000","2000","January","N","Final","735500","699900","35600","0.048"
"County","San Bernardino County","1999-12-01T00:00:00.000","1999","December","N","Final","770800","741100","29700","0.039"
"County","San Bernardino County","1999-11-01T00:00:00.000","1999","November","N","Final","766400","732700","33700","0.044"
"County","San Bernardino County","1999-10-01T00:00:00.000","1999","October","N","Final","762600","726200","36400","0.048"
"County","San Bernardino County","1999-09-01T00:00:00.000","1999","September","N","Final","749200","711600","37500","0.05"
"County","San Bernardino County","1999-08-01T00:00:00.000","1999","August","N","Final","750700","712000","38700","0.052"
"County","San Bernardino County","1999-07-01T00:00:00.000","1999","July","N","Final","756400","714600","41800","0.055"
