"the_geom","type","longitude","latitude"
"MULTIPOLYGON (((-113.31257432358517 53.55035997746753, -113.31254798134434 53.55035845298511, -113.31252248413284 53.550354226744325, -113.3124986069545 53.55034742810727, -113.31247707376956 53.55033826342353, -113.3124585409703 53.55032701144193, -113.31244357038295 53.55031401327064, -113.31243261731403 53.5502996651191, -113.31242601423058 53.5502844011306, -113.31242396181001 53.55026868704029, -113.3124265232407 53.550252999474395, -113.31243361987106 53.55023781514178, -113.3124450359843 53.55022359558514, -113.31246042508187 53.55021077194081, -113.31247931909665 53.55019973510735, -113.31250114525204 53.550190819667556, -113.3125252382487 53.55018429677001, -113.31255086758237 53.5501803644015, -113.31257725421284 53.55017914299007, -113.31260359634348 53.550180667465725, -113.31262909345907 53.55018489368902, -113.31265297207604 53.55019169230866, -113.31267450371637 53.5502008569522, -113.3126930365184 53.55021210890055, -113.31270800714677 53.55022510704099, -113.31271896029004 53.5502394551677, -113.31272556348677 53.55025471824194, -113.31272761601848 53.55027043232745, -113.31272505469798 53.55028611990009, -113.31271795814901 53.55030130514871, -113.31270654210586 53.55031552473145, -113.31269115304414 53.55032834840731, -113.3126722590266 53.550339385274015, -113.31265043433895 53.550348300753335, -113.31262633975918 53.550354823667014, -113.31260071032679 53.55035875605128, -113.31257432358517 53.55035997746753)))","Shrub Bed","-113.31257578891424","53.5502695602288"
"MULTIPOLYGON (((-113.27377449468625 53.559910808991006, -113.27390973740798 53.55971935902324, -113.27392391564143 53.55972234220621, -113.27392984930492 53.559725647366434, -113.27393275687159 53.55973071699914, -113.27393362869222 53.55973815199567, -113.27392695126684 53.55974910774884, -113.27391265636943 53.55976774440586, -113.27388967728257 53.559797919509904, -113.27386462020019 53.55983283653815, -113.27384627107172 53.55985501515671, -113.27383494474114 53.559875155227665, -113.27382924084816 53.55988760318582, -113.2738159993647 53.55990297708457, -113.27380741844347 53.55990857185157, -113.27379986558851 53.5599123891195, -113.27378978329102 53.55991346914144, -113.27377449468625 53.559910808991006)))","Shrub Bed","-113.27385406168924","53.55981641408234"
"MULTIPOLYGON (((-113.27260258979749 53.54144484922177, -113.27235160553786 53.54144482663627, -113.27209750598718 53.54144480433173, -113.27181037547005 53.54144477715993, -113.2718127051084 53.541429285786876, -113.27182847889559 53.541417256855105, -113.27184969986547 53.54141448175059, -113.27199981415087 53.54141492029854, -113.27212914338983 53.54141470916102, -113.2723540234988 53.54141493642468, -113.2725589637717 53.54141528280487, -113.27258684650158 53.541412344106746, -113.27261420365878 53.54140908679242, -113.27264237592786 53.54141425083357, -113.27275927979268 53.54141239356541, -113.2728524278987 53.54141324573475, -113.27286174169126 53.54141775678741, -113.2729097358108 53.541420269067004, -113.27294674045031 53.541415958748296, -113.27295735520607 53.54141145832994, -113.27304043913173 53.541412676906866, -113.27326910524621 53.5414154927996, -113.27345447051448 53.54141562073976, -113.27378300117378 53.54141875745774, -113.27397125808632 53.54141776091879, -113.27414552127105 53.54141993032815, -113.2745392152425 53.541438753945606, -113.27466976024888 53.54144588011186, -113.27494225258592 53.54145818376336, -113.27510060454279 53.54146009445976, -113.27541770472031 53.541459353572556, -113.27573990429458 53.54145921334646, -113.27615885599253 53.54145922926579, -113.27639213912965 53.54147229154051, -113.2764094787885 53.54147319532356, -113.27639039501113 53.54148141268452, -113.27638178249406 53.54150139602961, -113.27615840659927 53.541486368229336, -113.27573985480379 53.5414863295699, -113.27542010299335 53.54148632287698, -113.27510033673582 53.5414862783984, -113.27494046206803 53.54148624645432, -113.27453214224167 53.541466585094334, -113.27410012120308 53.54144497136732, -113.27378448394673 53.54144494753331, -113.27326478016447 53.541444905957306, -113.27260258979749 53.54144484922177)))","Shrub Bed","-113.27410992712927","53.541455241411015"
"MULTIPOLYGON (((-113.27570681947688 53.54673660624943, -113.27581334509348 53.546771526174545, -113.27580070432393 53.54678549313066, -113.27578255826207 53.54679608211642, -113.2757602531156 53.54680486306825, -113.2757385895068 53.54681115155837, -113.2757127698899 53.54681527528165, -113.275689999744 53.5468162067291, -113.27565986563309 53.54681392776423, -113.27567975980985 53.54678075290047, -113.27570681947688 53.54673660624943)))","Shrub Bed","-113.27573660536328","53.546776406489265"
"MULTIPOLYGON (((-113.27249307756232 53.5226162146888, -113.27248600475967 53.522611758553914, -113.27248178898046 53.52260442895753, -113.2724811611838 53.52259636096434, -113.27248288861317 53.52258495906161, -113.27248815971322 53.52257540470706, -113.272495433246 53.522568145019015, -113.27250958884426 53.52256168743295, -113.27252444630582 53.522558886986566, -113.27254333773298 53.522559153793075, -113.27255603375153 53.522563339506306, -113.27256589991403 53.522568725625, -113.27257092446833 53.5225734730257, -113.27257363441261 53.52257927210196, -113.27257506206169 53.52258536710871, -113.27257365985119 53.52259266252244, -113.27256867897265 53.52260024079424, -113.27255862250541 53.52260596219959, -113.27254244101475 53.52261149357383, -113.27252629600463 53.52261489544974, -113.27251553875428 53.522616807850746, -113.27250351222955 53.52261825603134, -113.27249307756232 53.5226162146888)))","Shrub Bed","-113.27252811162275","53.522588571508955"
"MULTIPOLYGON (((-113.29739900654835 53.52690445715783, -113.29728429681138 53.526904531612196, -113.29724690572668 53.52689229021293, -113.29727496523192 53.52685922081305, -113.29745387749963 53.52691262715626, -113.29739903875303 53.52691344617468, -113.29739900654835 53.52690445715783)))","Shrub Bed","-113.29735039161315","53.52688633349386"
"MULTIPOLYGON (((-113.28206139850403 53.54864514580364, -113.28180807515143 53.548644686125165, -113.281809096143 53.54861806911312, -113.282061216917 53.548618341848766, -113.28206139850403 53.54864514580364)))","Shrub Bed","-113.28193473682774","53.548631607458375"
"MULTIPOLYGON (((-113.30773068955256 53.50752312593701, -113.30773840214533 53.50751484852085, -113.30775001770579 53.507511825444325, -113.30776956708218 53.50751146327865, -113.30778072125759 53.50751224046825, -113.30779102385095 53.5075163420963, -113.30779765631864 53.50752541518021, -113.30779867102108 53.507536596237756, -113.30779653746809 53.507545143196424, -113.30778691212937 53.50754841593463, -113.30777171163612 53.507551181021896, -113.30772173413007 53.507558737430415, -113.30770735808751 53.507559843047915, -113.3076994048934 53.50755837088792, -113.30769545542118 53.507555970279626, -113.30769474331177 53.507550735314986, -113.30770406609045 53.5075415164906, -113.30773068955256 53.50752312593701)))","Shrub Bed","-113.30774670716642","53.50753565316328"
"MULTIPOLYGON (((-113.14648129791546 53.55449785890056, -113.14647123946492 53.554646043895424, -113.14645313485622 53.55464604409564, -113.14642966515125 53.5546360852565, -113.14640753713633 53.55462094826358, -113.14641088898405 53.55451259789585, -113.14648129791546 53.55449785890056)))","Shrub Bed","-113.14644441752588","53.554571951498104"
"MULTIPOLYGON (((-113.3202678668944 53.52668621945205, -113.32025861111761 53.526691159522905, -113.3202490318676 53.52669134229975, -113.3202418799673 53.52668940017879, -113.32023468660759 53.52668590322305, -113.32023083301337 53.526681033303745, -113.3202182472981 53.52665433318465, -113.32020875261621 53.52662936249317, -113.32020885616326 53.5266228957716, -113.32020992942559 53.52661567433739, -113.32021415999941 53.52661056282176, -113.32022566738299 53.52660552502567, -113.32024658432564 53.526636520245646, -113.32027198253739 53.52667839616885, -113.3202678668944 53.52668621945205)))","Shrub Bed","-113.3202403675768","53.526648433662714"
"MULTIPOLYGON (((-113.26409393401232 53.5461856456701, -113.26410246862115 53.546187243798755, -113.26410802195986 53.546189794083794, -113.26411116750651 53.546193288372315, -113.26411240998237 53.54619681138847, -113.26411210171784 53.54620083976751, -113.26410994871678 53.54620414329751, -113.26410711266334 53.546206726430576, -113.26410340854919 53.54620838224607, -113.26409859392827 53.54620977961681, -113.26380364849942 53.54621185177659, -113.26379371960867 53.54621122003796, -113.26378668940151 53.5462091791462, -113.26378184038309 53.5462056896391, -113.26377933779217 53.546201662828324, -113.26377994297457 53.546197654250086, -113.26378210033576 53.5461941009386, -113.26378598915943 53.546190844044425, -113.26379160264693 53.546188275320496, -113.26380101648404 53.546187547882894, -113.26409393401232 53.5461856456701)))","Shrub Bed","-113.26394587388728","53.54619874872334"
"MULTIPOLYGON (((-113.3017837656667 53.51680687568878, -113.30179779583644 53.516802797038906, -113.30182218234424 53.516805613726625, -113.30184905337431 53.51681110391768, -113.30187235472633 53.516823618395705, -113.30189838527225 53.516842450787884, -113.30193203492693 53.51686290383013, -113.30194771572064 53.51687379852754, -113.30195350829037 53.516885732698576, -113.30194938731934 53.516893733264766, -113.30193936087214 53.51689694388335, -113.30191990130434 53.51689772168938, -113.30189453492201 53.51689755201003, -113.30187079063042 53.51689299397809, -113.30185721372273 53.516889034481466, -113.30183637926129 53.51688237360274, -113.30181605845758 53.51687482519308, -113.30180426369286 53.51686435485265, -113.30179553818056 53.51684914606895, -113.30178323801869 53.516838970216284, -113.30177343782715 53.51682851062235, -113.30176962555223 53.516818741986214, -113.30177521671921 53.51681128378906, -113.3017837656667 53.51680687568878)))","Shrub Bed","-113.3018615669213","53.51685025936415"
"MULTIPOLYGON (((-113.31489299605886 53.551954857219656, -113.3150131212546 53.551933195961226, -113.31502164314026 53.55194941253041, -113.31509288779935 53.55193840820398, -113.31508360610381 53.55191980957082, -113.31517005127203 53.5519069907884, -113.31518740992198 53.55191992859874, -113.31519512451187 53.551936615897, -113.31519177058718 53.55194658292949, -113.31518203591423 53.55195603716521, -113.31516196646639 53.55196257914301, -113.31512354207939 53.551968540650876, -113.31504762196992 53.55197238596481, -113.31499330627351 53.55197350098686, -113.31496048595929 53.55197854381068, -113.314918905697 53.55198211035797, -113.31489822384697 53.55197723645629, -113.31489299605886 53.551954857219656)))","Shrub Bed","-113.31504406028537","53.55194455057318"
"MULTIPOLYGON (((-113.29827244354546 53.526611776007606, -113.29819014222997 53.52664220167455, -113.29817834909454 53.526631432668175, -113.29826142906933 53.52660061169627, -113.29827244354546 53.526611776007606)))","Shrub Bed","-113.29822539631999","53.52662140668541"
"MULTIPOLYGON (((-113.28146415946932 53.54349933815652, -113.28146395879287 53.54348107716278, -113.2814659705742 53.54346785090361, -113.28146894072408 53.543458434225414, -113.28147299737583 53.543444993801884, -113.28147965868422 53.54343463149561, -113.28148828707516 53.5434260647513, -113.2814979110905 53.54341750398803, -113.28151148289014 53.54341164120981, -113.28152304883251 53.54340636126035, -113.28153758755886 53.543402288032254, -113.28154913336601 53.543398196822494, -113.28156484887067 53.54339456828448, -113.28159447890522 53.54347843757378, -113.28146415946932 53.54349933815652)))","Shrub Bed","-113.28152921884904","53.543446953220496"
"MULTIPOLYGON (((-113.27918567342576 53.549897990154925, -113.27920343167075 53.54988086002754, -113.27921379303031 53.549870223611734, -113.27922592557361 53.54986102396444, -113.27923989896091 53.549849339068764, -113.27925559354757 53.5498419437285, -113.27927003713793 53.549837751583915, -113.27928922861088 53.54983608438911, -113.27930897060354 53.54983727269923, -113.2793286701742 53.549840957989865, -113.27934595718858 53.54984569808725, -113.27935960187055 53.54985327022356, -113.27937201227553 53.549862973615085, -113.27937783089116 53.54987299493547, -113.279381846536 53.54988336124215, -113.27938227587785 53.54989335009068, -113.27938033961384 53.5499015409435, -113.27937660186788 53.54991007769041, -113.27936988135684 53.54991788296821, -113.27936078460998 53.54992460458111, -113.27934981559257 53.5499298879181, -113.27933776484858 53.54993427331416, -113.27931620630655 53.54994008772004, -113.27929970437684 53.54994206856634, -113.27928721987135 53.54994258731716, -113.2792682678873 53.54994187912943, -113.2792487978302 53.549942355780054, -113.27922831381373 53.54994371863743, -113.27921231127767 53.54994570248127, -113.27919291805695 53.549948139456006, -113.27918030974635 53.54994937274373, -113.27916685325364 53.54995248081192, -113.2791554073782 53.5499535027406, -113.2791470349098 53.54995160922791, -113.27914048553525 53.549949430161284, -113.27913459423553 53.54994368847447, -113.27913106855 53.549939743889446, -113.27913296698247 53.54993369330346, -113.27914208195334 53.54992590157218, -113.27915782049692 53.54991601106749, -113.27917233684819 53.54990753928996, -113.27918567342576 53.549897990154925)))","Shrub Bed","-113.27925667221393","53.54989479356486"
"MULTIPOLYGON (((-113.25891871938529 53.54759032773444, -113.25892012451253 53.54760127345188, -113.25891517667591 53.54761027744101, -113.25889995038 53.547613511550296, -113.25887915937565 53.54761528507664, -113.25885439456479 53.547616082343275, -113.25883737270543 53.54763071859264, -113.25881558424445 53.54764389740448, -113.25879759359455 53.547649126362124, -113.25877249645889 53.54765063505046, -113.25874923887477 53.54764824167819, -113.25873175123064 53.547643853199936, -113.25871353876347 53.547635181034615, -113.25870409163909 53.54762751482719, -113.2587012345872 53.5476127976178, -113.25870927216543 53.54760519754996, -113.25874461449605 53.54759305349593, -113.25877661494266 53.54758944710354, -113.25880446559522 53.5475948505316, -113.25882282759372 53.54759496432738, -113.25885487635207 53.547588506017945, -113.25886931287697 53.54758479075572, -113.25888935409596 53.54758016038937, -113.2589108601003 53.54758314674828, -113.25891871938529 53.54759032773444)))","Shrub Bed","-113.25881067954987","53.547615397719916"
"MULTIPOLYGON (((-113.27785778077343 53.55943317836589, -113.27771227470214 53.559395209704526, -113.2777172498075 53.5593845409025, -113.2778639768435 53.559421090836054, -113.27785778077343 53.55943317836589)))","Shrub Bed","-113.27778812577282","53.559408859634196"
"MULTIPOLYGON (((-113.30868970230222 53.51662864795966, -113.3086867490621 53.516653261895215, -113.3085484305793 53.516646199583235, -113.30855223186103 53.51661960282101, -113.30868970230222 53.51662864795966)))","Shrub Bed","-113.30861906644076","53.51663643235811"
"MULTIPOLYGON (((-113.28757715092507 53.56411996404763, -113.2875651703748 53.5641198926938, -113.28754966818138 53.56411552029312, -113.28753791685855 53.564101898391606, -113.28743242348817 53.56396289513575, -113.28743134501356 53.563955755559206, -113.28743263926175 53.56395005710676, -113.28743987581225 53.56394724713336, -113.28744827323291 53.56394658455946, -113.28745779710847 53.56395020696876, -113.28758112800786 53.56409716218729, -113.28758457775325 53.56410574197605, -113.2875844459123 53.564113587837596, -113.28757715092507 53.56411996404763)))","Shrub Bed","-113.2875079613834","53.56403327430354"
"MULTIPOLYGON (((-113.30761518521645 53.54326923415622, -113.30749705329562 53.54326783667267, -113.30748552877861 53.54326467961875, -113.30748323564166 53.54325848390204, -113.30749210603396 53.54325306722399, -113.307615414105 53.54325520817663, -113.307622568206 53.54325715105443, -113.30762608630617 53.54326168873565, -113.30762559730836 53.543267154846106, -113.30761518521645 53.54326923415622)))","Shrub Bed","-113.30755466097392","53.54326115069011"
"MULTIPOLYGON (((-113.28771310009245 53.51179490847235, -113.28770024272643 53.5117999081492, -113.28768359697965 53.51180139502817, -113.28766465978212 53.51179658692578, -113.2876464806005 53.51178649228617, -113.28762970277035 53.511776168759354, -113.28761909725844 53.51176582270115, -113.28761576664958 53.511755150660825, -113.2876164780914 53.511745449847496, -113.28762603493857 53.51173939980025, -113.28771310009245 53.51179490847235)))","Shrub Bed","-113.28766443337102","53.51177039741421"
"MULTIPOLYGON (((-113.29488763082598 53.558101379512756, -113.29488923828364 53.557592822287006, -113.29493046262844 53.55758450245625, -113.29492338186502 53.55811238884089, -113.29488763082598 53.558101379512756)))","Shrub Bed","-113.29490904672721","53.557848445648574"
"MULTIPOLYGON (((-113.25588025286618 53.52205952336932, -113.25603957543615 53.52205652047417, -113.25604846528137 53.52205923838896, -113.25605510061887 53.52206308441653, -113.25605791292215 53.52206652564311, -113.2560577829672 53.522073942912, -113.2560548373863 53.52207810854166, -113.2560490128461 53.52208263727116, -113.25603972003901 53.52208467232651, -113.2558827451907 53.522081222491884, -113.25587161903607 53.522078680254786, -113.25586849376279 53.522074856961254, -113.25586833353215 53.522065844639755, -113.25587094824239 53.52206231856743, -113.25588025286618 53.52205952336932)))","Shrub Bed","-113.25596312322715","53.52207059640034"
"MULTIPOLYGON (((-113.28900131365691 53.56671351685053, -113.28900438935852 53.56672066738099, -113.2886802150615 53.56676481807088, -113.2886725466475 53.56674575254006, -113.28900131365691 53.56671351685053)))","Shrub Bed","-113.28883846800301","53.5667391674607"
"MULTIPOLYGON (((-113.32445042457965 53.50250429059727, -113.3243912913418 53.50251132684947, -113.32438602660554 53.502491325368794, -113.32440360046289 53.50248964183823, -113.324425372365 53.50248726763105, -113.32444474909573 53.50248500029855, -113.32445042457965 53.50250429059727)))","Shrub Bed","-113.3244182255926","53.50249816357401"
"MULTIPOLYGON (((-113.2584226054477 53.52484496469627, -113.25840352825004 53.524842846955075, -113.25838925558591 53.52483762284178, -113.25838277740162 53.524824743239385, -113.25838503605756 53.524622744831746, -113.25838888279056 53.524612224333495, -113.25840386906752 53.52460404372871, -113.2584227347795 53.52460419039279, -113.2584226054477 53.52484496469627)))","Shrub Bed","-113.25840275609056","53.524724504212486"
"MULTIPOLYGON (((-113.25587507997267 53.52878555587958, -113.25596259237469 53.528801317605634, -113.25592892708431 53.52880966743064, -113.25586997535254 53.52880359436755, -113.25587507997267 53.52878555587958)))","Shrub Bed","-113.25591628386361","53.52879761165511"
"MULTIPOLYGON (((-113.27741923751626 53.549555288047074, -113.27737434029983 53.54954926028415, -113.27731473485295 53.54954462004836, -113.2772580376925 53.54954499093872, -113.27720467292849 53.54954894852824, -113.27716587974167 53.54955316310081, -113.27717807491396 53.549540397451416, -113.27719515603619 53.54952195604816, -113.27721411182172 53.549496747749195, -113.27722796201765 53.549471153641605, -113.27724201312917 53.549443065303876, -113.27724965951171 53.54941600760744, -113.27725187922863 53.549400324983345, -113.27728263909061 53.54943001944993, -113.27732470069735 53.54947326046483, -113.2773595880526 53.54950637660046, -113.27739360196281 53.54953452352142, -113.27741923751626 53.549555288047074)))","Shrub Bed","-113.27729255862897","53.54947780651521"
