"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2374475","Cardinal Health 200, LLC","Cardinal Health","CH3030FA","CH3030FA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","7","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","27.65","-30.1","5.94","10.23",,"9.9","14.41","38","79","34","Chart Recorder,
Temperature Transmitter","2021-12-31T00:00:00.000","2021-02-26T00:00:00.000","United States, Canada","ES_1142319_CH3030FA_02252021164052_1855033"
"2374476","Cardinal Health 200, LLC","Cardinal Health","CH3030FD","CH3030FD","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","7","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","27.65","-30.1","5.94","10.23",,"9.9","14.41","38","79","34","Chart Recorder,
Temperature Transmitter","2021-12-31T00:00:00.000","2021-02-26T00:00:00.000","United States, Canada","ES_1142319_CH3030FD_02252021164052_4716252"
"2374877","Turbo Air Inc.","Turbo Air","TSU-4F*-N","TSU-4F*-N","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","2.66","-20.7","7.28","1.88",,"1.14","10.24","23.62","29.53","22.52","Temperature Monitor, Lamp","2021-03-15T00:00:00.000","2021-03-12T00:00:00.000","United States, Canada","ES_1002831_TSU-4F*-N_03162021024520_80066123"
"2374878","Turbo Air Inc.","VWR","VSU-4R*-N6","VSU-4R*-N6","","","High Performance Freezer","Upright","1","0","1","Right,Swinging","1","2","Automatic","R-600a","R-600a (GWP:3)","","2.66","4.17","3.32","1.06",,"1.02","3.99","23.62","29.53","22.52","Temperature Monitor, Lamp","2021-03-03T00:00:00.000","2021-03-11T00:00:00.000","United States, Canada","ES_1002831_VSU-4R*-N6_03162021083400_80073223"
"2375385","Standex Scientific Solutions","Norlake Scientific","NSPF201WWW/0MHC","NSPF201WWW/0MHC","","","High Performance Freezer","Upright","0","1","0","Right,Swinging","0","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","19.06","-20.32","8.64","2.08",,,"11.72","27.38","74.5","31","N/A","2016-03-01T00:00:00.000","2021-03-24T00:00:00.000","United States, Canada","ES_1141452_NSPF201WWW/0MHC_031520211220321_6393437"
"2375397","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX2320HA","TSX2320HA","","","High Performance Freezer","Upright","0","1","1","Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","22.38","-20.8","8.5","4.6",,"4.43","12.16","37.75","77","28","Temperature Recorder, Chart Recorder, Device Link Hub","2020-10-27T00:00:00.000","2020-10-29T00:00:00.000","United States, Canada","ES_1075790_TSX2320HA_03242021095826_7418125"
"2383947","Standex Scientific Solutions","VWR","HCUCBI0404","HCUCBI0404","","","General Purpose Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0404_081920212216490_5743271"
"2383948","Standex Scientific Solutions","VWR","HCUCBI0420ADLH","HCUCBI0420ADLH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0420ADLH_081920212216266_6818114"
"2383949","Standex Scientific Solutions","VWR","HCUCFS0104G","HCUCFS0104G","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","1.01","3.35","2.34","0.71",,"0.69","3.69","18.25","21","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0104G_081920212216903_6259438"
"2383950","Standex Scientific Solutions","VWR","HCUCFS0120LH","HCUCFS0120LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","1.76","-19.31","6.69","0.75",,"0.72","10.16","23.5","20.5","23.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0120LH_081920212216914_5607155"
"2383951","Standex Scientific Solutions","VWR","HCUCBI0404SS","HCUCBI0404SS","","","General Purpose Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0404SS_081920212216105_3792157"
"2383952","Standex Scientific Solutions","VWR","HCUCBI0420AD","HCUCBI0420AD","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0420AD_081920212216291_7187434"
"2383953","Standex Scientific Solutions","VWR","HCUCFS0104","HCUCFS0104","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","1.01","3.35","2.34","0.71",,"0.69","3.69","18.25","21","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0104_081920212216546_7509581"
"2383954","Standex Scientific Solutions","VWR","HCUCFS0120A","HCUCFS0120A","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-600a","R-600a (GWP:3)","","1.42","-19.61","5.64","1.4",,"1.35","10.13","23","20.38","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0120A_081920212216694_7483248"
"2383955","Standex Scientific Solutions","VWR","HCUCFS0440","HCUCFS0440","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","3.6","-30.1","9.86","1.34",,"1.25","10.32","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0440_081920212216350_3380166"
"2383956","Standex Scientific Solutions","VWR","HCUCFS0120","HCUCFS0120","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","1.76","-19.31","6.69","0.75",,"0.72","10.16","23.5","20.5","23.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0120_081920212216457_6496746"
"2383957","Standex Scientific Solutions","VWR","HCUCFS0120ALH","HCUCFS0120ALH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-600a","R-600a (GWP:3)","","1.42","-19.61","5.64","1.4",,"1.35","10.13","23","20.38","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0120ALH_081920212216312_8209856"
"2383958","Standex Scientific Solutions","VWR","HCUCFS0430","HCUCFS0430","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","3.6","-30.1","9.86","1.34",,"1.25","10.32","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0430_081920212216450_3934743"
"2383959","Standex Scientific Solutions","VWR","HCUCBI0420SS","HCUCBI0420SS","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0420SS_081920212216269_8464989"
"2383960","Standex Scientific Solutions","VWR","HCUCBI0420SSLH","HCUCBI0420SSLH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0420SSLH_081920212216681_4488325"
"2383961","Standex Scientific Solutions","VWR","HCUCFS0104LH","HCUCFS0104LH","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","1.01","3.35","2.34","0.71",,"0.69","3.69","18.25","21","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0104LH_081920212216914_2994930"
"2383962","Standex Scientific Solutions","VWR","HCUCFS0204G","HCUCFS0204G","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","4","Manual","R-600a","R-600a (GWP:3)","","2.09","3.63","4.73","0.58",,"0.55","3.88","18","28.57","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0204G_08192021221688_9055013"
"2383963","Standex Scientific Solutions","VWR","HCUCBI0404SSLH","HCUCBI0404SSLH","","","General Purpose Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0404SSLH_081920212216880_5390890"
"2383964","Standex Scientific Solutions","VWR","HCUCBI0404ADLH","HCUCBI0404ADLH","","","General Purpose Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0404ADLH_081920212216727_2784590"
"2383965","Standex Scientific Solutions","VWR","HCUCBI0404AD","HCUCBI0404AD","","","General Purpose Freezer","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0404AD_081920212216681_7048455"
"2383966","Standex Scientific Solutions","VWR","HCUCBI0420LH","HCUCBI0420LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCBI0420LH_08192021221670_7005975"
"2383967","Standex Scientific Solutions","VWR","HCUCFS0104GLH","HCUCFS0104GLH","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","1.01","3.35","2.34","0.71",,"0.69","3.69","18.25","21","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0104GLH_081920212216696_6959187"
"2383968","Standex Scientific Solutions","VWR","HCUCFS0204","HCUCFS0204","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","4","Manual","R-600a","R-600a (GWP:3)","","2.09","3.63","4.73","0.58",,"0.55","3.88","18","28.57","17.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0204_081920212216505_5652147"
"2383969","Standex Scientific Solutions","VWR","HCUCFS0504G","HCUCFS0504G","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-600a","R-600a (GWP:3)","","4.35","3.94","4.76","1.15",,"1.11","4.3","23.5","32.25","23.5","Door Lock, Temperature Monitor","2018-01-01T00:00:00.000","2021-08-26T00:00:00.000","United States, Canada","ES_1141452_HCUCFS0504G_081920212216107_6163848"
"2384245","K2 Scientific, LLC","K2 Scientific","K20745-C","K20745-C","","","High Performance Freezer","Chest","0","1","1","Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","6.9","-40.42","7.29","2.48",,"2.45","10.62","26.75","35.25","37.25","Baskets","2020-11-01T00:00:00.000","2021-09-09T00:00:00.000","United States","ES_1146258_DW-40W200_090220212316289_8771039"
"2384246","K2 Scientific, LLC","K2 Scientific","K202GDR","K202GDR","","","High Performance Refrigerator","Upright","1","0","1","Swinging","1","1","Automatic","R-600a","R-600a (GWP:3)","","2.2","4.27","4.53","1.03",,"0.99","3.9","22","27.75","20","Shelf","2020-11-01T00:00:00.000","2021-09-09T00:00:00.000","United States","ES_1146258_K202GDR-SL_090220212316828_5750916"
"2384247","K2 Scientific, LLC","K2 Scientific","K210GDR","K210GDR","","","High Performance Refrigerator","Upright","1","0","1","Swinging","1","6","Automatic","R-600a","R-600a (GWP:3)","","9.2","4.41","6.28","1.92",,"1.91","5.2","22","60","23.63","Shelf","2020-11-01T00:00:00.000","2021-09-09T00:00:00.000","United States","ES_1146258_K210GDR-SL_090220212346805_8551050"
"2384248","K2 Scientific, LLC","K2 Scientific","K210SDR","K210SDR","","","High Performance Refrigerator","Upright","0","1","1","Swinging","1","6","Automatic","R-600a","R-600a (GWP:3)","","9.1","4.15","4.54","1.49",,"1.49","5.2","22","6","23.63","Shelf","2020-11-01T00:00:00.000","2021-09-09T00:00:00.000","United States","ES_1146258_K210SDR-SL_090220212346592_9322351"
"2384253","K2 Scientific, LLC","K2 Scientific","K202SDF","K202SDF","","","High Performance Freezer","Upright","0","1","1","Swinging","1","1","Manual","R-600a","R-600a (GWP:3)","","2.1","-19.96","8.17","1.18",,"1.17","10.19","22","25.75","20","Shelf","2020-11-01T00:00:00.000","2021-09-09T00:00:00.000","United States","ES_1146258_K202SDF-SL_090120211537945_5053149"
"2384443","Qingdao Haier Biomedical Co.,Ltd","Haier","HYC-410","HYC-410","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","5","Manual","R-600a","R-600a (GWP:3)","","14.37","4.36","3.6","3.71",,"3.44","6.14","27.95","77.36","26.18","N/A","2021-09-17T00:00:00.000","2021-09-22T00:00:00.000","United States, Canada","ES_1141959_HYC-410_09212021222491_2137422"
"2384619","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L959BP(60Hz)","DW-86L959BP(60Hz)",",,100-230V,60Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","4","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","33.9",,"16.8",,"0.33",,,"39.29","77.95","51.02","N/A","2021-09-17T00:00:00.000","2021-09-23T00:00:00.000","United States, Canada","ES_1141959_DW-86L959BP(60Hz)_092320210314896_5633577"
"2384620","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L959BPT(60Hz)","DW-86L959BPT(60Hz)",",,100-230V,60Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","4","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","33.9",,"16.8",,"0.33",,,"39.29","77.95","51.02","N/A","2021-09-17T00:00:00.000","2021-09-23T00:00:00.000","United States, Canada","ES_1141959_DW-86L959BPT(60Hz)_092320210314684_5248594"
"2384621","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L959BP(50Hz)","DW-86L959BP(50Hz)",",,100-230V,50Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","4","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","33.9",,"17.5",,"0.33",,,"39.29","77.95","51.02","N/A","2021-09-17T00:00:00.000","2021-09-23T00:00:00.000","United States, Canada","ES_1141959_DW-86L959BP(50Hz)_092320210314379_1432934"
"2384622","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L959BPT(50Hz)","DW-86L959BPT(50Hz)",",,100-230V,50Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","4","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","33.9",,"17.5",,"0.33",,,"39.29","77.95","51.02","N/A","2021-09-17T00:00:00.000","2021-09-23T00:00:00.000","United States, Canada","ES_1141959_DW-86L959BPT(50Hz)_092320210314297_1814755"
"2384828","Cardinal Health 200, LLC","Cardinal Health","CHG505GD","CHG505GD",",CHG505GD,CAG505GD- Catalog Number","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.9","1.5","2.36",,"2.12","4.51","25.75","32","23.5","0","2018-08-22T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1142319_CHG505GD_12222020085653_5593683"
"2384829","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSG505GA","TSG505GA",",TSG505GC,; ,TSG505GD,; ,TSG505GV,; ,TSG505GW,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.9","1.5","2.36",,"2.12","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_TSG505GD_12222020085653_8178980"
"2384834","Thermo Fisher Scientific LLC","Fisher Brand","FBG505SA","FBG505SA",",FBG505SC,; ,FBG505SD,; ,FBG505SV,; ,FBG505SW,","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.8","2.1","2.17",,"2","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_FBG505SA_04122018160753_8452169"
"2384835","Follett Corporation","Follet","TEREF6-00","TEREF6-00","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.8","2.1","2.17",,"2","4.51","25.75","32","23.5","0","2021-03-01T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1045828_TEREF6-00_09302021140316_7425186"
"2384887","Follett Corporation","Follett","TEREF6-GD","TEREF6-GD","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.9","1.5","2.36",,"2.12","4.51","25.75","32","23.5","0","2021-03-01T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1045828_TEREF6-GD_10042021082807_9816095"
"2384905","Phononic, Inc.","Phononic","PLR055SGB","PLR055SGB","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Variable","Other","","","5.62","4.12","3.54","2.87",,"2.33","4.26","25.5","31.25","23.5","Lighting","2021-09-09T00:00:00.000","2021-10-05T00:00:00.000","United States, Canada","ES_1139559_PLR055SGB_09272021111334_5098535"
"2384906","Thermo Fisher Scientific LLC","Thermo Fisher Scientific LLC","TSX505GA","TSX505GA","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Variable","Other","","","5.62","4.12","3.54","2.87",,"2.33","4.26","25.5","31.25","23.5","Lighting","2021-09-10T00:00:00.000","2021-10-05T00:00:00.000","United States, Canada","ES_1075790_TSX505GA_09272021111336_8577845"
"2384907","Follett Corporation","Follett","TEREF6-00","TEREF6-00","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.8","2.1","2.17",,"2","4.51","25.75","32","23.5","0","2021-03-01T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1045828_TEREF6-00_10042021094706_4340173"
"2384920","Phononic, Inc.","Phononic","PLR055SSB","PLR055SSB","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Variable","Other","","","5.44","4.14","2.85","2.12",,"1.76","4.53","25.5","21.25","23.5","0","2021-09-09T00:00:00.000","2021-10-05T00:00:00.000","United States, Canada","ES_1139559_PLR055SSB_09272021112338_9596826"
"2378992","K2 Scientific, LLC","K2 Scientific","K230GDR","K230GDR","","","High Performance Refrigerator","Upright","1","0","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","32.28","3.73","4.5","2.77",,"1.69","9.22","37.4","81.1","32.28","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K230GDR_051120211446290_9150937"
"2378993","K2 Scientific, LLC","K2 Scientific","K230SDR","K230SDR","","","High Performance Refrigerator","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","32.28","3.73","4.5","2.77",,"1.69","9.22","37.4","81.1","32.28","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K230SDR_051120211446691_5161515"
"2379002","K2 Scientific, LLC","K2 Scientific","K249GDR-SD","K249GDR-SD","","","High Performance Refrigerator","Upright","2","0","2","Sliding","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.09","3.83","3.6","4.93",,"4.76","11.39","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K249GDR-SD_051120211446424_3716624"
"2379004","K2 Scientific, LLC","K2 Scientific","K249SDR","K249SDR","","","High Performance Refrigerator","Upright","0","2","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K249SDR_051120211446131_5823359"
"2379005","K2 Scientific, LLC","K2 Scientific","K249GDR","K249GDR","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K249GDR_051120211446520_4642963"
"2379006","K2 Scientific, LLC","K2 Scientific","K272GDR","K272GDR","","","High Performance Refrigerator","Upright","3","0","3","Swinging","0","12","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","72.94","3.49","3.5","8.67",,"8.32","11.62","31.49","79.13","85.03","N/A","2018-05-15T00:00:00.000","2021-06-07T00:00:00.000","United States","ES_1146258_K272GDR_051120211446831_1361794"
"2379333","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","B401","B401","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","15.7","4.12","2.38","1.44",,,"6.39","40.2","78","24.12","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States, Canada","B401"
"2379334","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","P400","P400","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","15.7","4.12","2.38","1.44",,,"6.39","40.2","78","24.12","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States, Canada","P400"
"2379336","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","P500","P500","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","21.2","3.79","3.79","1.41",,,"7.4","40.2","78","30","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","P500"
"2379337","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","B501","B501","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","21.2","3.79","3.79","1.41",,,"7.4","40.2","78","30","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","B501"
"2379338","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","B701","B701","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","26.4","3.86","3.39","1.45",,,"8.33","40.2","78","35.64","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","B701"
"2379339","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","P700","P700","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","26.4","3.86","3.39","1.45",,,"8.33","40.2","78","35.64","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","P700"
"2379340","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","P900","P900","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","30.8","4.09","5.34","1.47",,,"8.99","40.2","78","41.4","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","P900"
"2379341","B Medical Systems North America LLC","B Medical Systems S.A.R.L.","B901","B901","","","High Performance Refrigerator","Upright","0","1","1","Right","0","5","Semi-Automatic","R-600a","R-600a (GWP:3)","","30.8","4.09","5.34","1.47",,,"8.99","40.2","78","41.4","none","2021-05-31T00:00:00.000","2021-05-31T00:00:00.000","United States","B901"
"2380203","PHC Corporation of North America","PHCbi","MPR-S300H-PA","MPR-S300H-PA","","","High Performance Refrigerator","Upright","1","0","2","Sliding","1","5","Manual","R-600a","R-600a (GWP:3)","","12.3","3.76","4.5","1.49",,,"5.76","20.38","71.5","31.5","N/A","2021-01-04T00:00:00.000","2021-06-21T00:00:00.000","United States, Canada","ES_1139382_MPR-S300H-PA_060720211458578_7291499"
"2381248","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","FDE60086EA","FDE60086EA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_FDE60086EA_06242021142439_6615106"
