"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2251132","RAB Lighting, Inc.","Light Fixtures","Directional Luminaire","RAB Lighting Inc","ND4R12D + NDLED4RD-******-S","ND4R12D + NDLED4RD-******-S",",ND4R12D + NDLED4RD-XXXXXX-M-#,; ,ND4R12D + NDLED4RD-XXXXXX-W-#,; ,ND4R20D + NDLED4RD-XXXXXX-M-#,; ,ND4R20D + NDLED4RD-XXXXXX-S-#,; ,ND4R20D + NDLED4RD-XXXXXX-W-#,; ,ND4S12D + NDLED4SD-XXXXXX-M-#,; ,ND4S12D + NDLED4SD-XXXXXX-S-#,; ,ND4S12D + NDLED4SD-XXXXXX-W-#,; ,ND4S20D + NDLED4SD-XXXXXX-M-#,; ,ND4S20D + NDLED4SD-XXXXXX-S-#,; ,ND4S20D + NDLED4SD-XXXXXX-W-#,; ,RDLED4R12D-XXXXXX-M-#,; ,RDLED4R12D-XXXXXX-S-#,; ,RDLED4R12D-XXXXXX-W-#,; ,RDLED4R20D-XXXXXX-M-#,; ,RDLED4R20D-XXXXXX-S-#,; ,RDLED4R20D-XXXXXX-W-#,; ,RDLED4S12D-XXXXXX-M-#,; ,RDLED4S12D-XXXXXX-S-#,; ,RDLED4S12D-XXXXXX-W-#,; ,RDLED4S20D-XXXXXX-M-#,; ,RDLED4S20D-XXXXXX-S-#,; ,RDLED4S20D-XXXXXX-W-#,; ND4R12D + NDLED4RD-******-S,ND4R12D + NDLED4RD-******-S,","","ES_1100782_ND4R12D + NDLED4RD-******-S_10222015220331_1411301"
"2251133","RAB Lighting, Inc.","Light Fixtures","Directional Luminaire","RAB Lighting Inc","ND6R20D + NDLED6RD-XXXXXX-S-#","ND6R20D + NDLED6RD-XXXXXX-S-#",",ND6R20D + NDLED6RD-XXXXXX-M-#,; ,ND6R20D + NDLED6RD-XXXXXX-W-#,; ,ND6R26D + NDLED6RD-XXXXXX-M-#,; ,ND6R26D + NDLED6RD-XXXXXX-S-#,; ,ND6R26D + NDLED6RD-XXXXXX-W-#,; ,ND6S20D + NDLED6SD-XXXXXX-M-#,; ,ND6S20D + NDLED6SD-XXXXXX-S-#,; ,ND6S20D + NDLED6SD-XXXXXX-W-#,; ,ND6S26D + NDLED6SD-XXXXXX-M-#,; ,ND6S26D + NDLED6SD-XXXXXX-S-#,; ,ND6S26D + NDLED6SD-XXXXXX-W-#,; ,RDLED6R20D-XXXXXX-M-#,; ,RDLED6R20D-XXXXXX-S-#,; ,RDLED6R20D-XXXXXX-W-#,; ,RDLED6R26D-XXXXXX-M-#,; ,RDLED6R26D-XXXXXX-S-#,; ,RDLED6R26D-XXXXXX-W-#,; ,RDLED6S20D-XXXXXX-M-#,; ,RDLED6S20D-XXXXXX-S-#,; ,RDLED6S20D-XXXXXX-W-#,; ,RDLED6S26D-XXXXXX-M-#,; ,RDLED6S26D-XXXXXX-S-#,; ,RDLED6S26D-XXXXXX-W-#,; ND6R20D + NDLED6RD-XXXXXX-S-#,ND6R20D + NDLED6RD-XXXXXX-S-#,","","ES_1100782_ND6R20D + NDLED6RD-XXXXXX-S-#_10222015220531_1531620"
"2251134","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546191XX","(where xx denotes color temperature,,41～50 identifies 4000K),","","ES_1129756_546191XX_10232015065850_3530801"
"2251135","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","540743XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_540743XX_10232015085833_0713440"
"2251136","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546191XX","(where xx denotes color temperature,,41～50 identifies 4000K),","","ES_31912_546191XX_10232015085952_0792617"
"2251181","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546401XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_546401XX_10232015090119_0879001"
"2251182","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546162XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_546162XX_10232015085908_0748431"
"2251183","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546182XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_546182XX_10232015085922_0762644"
"2251184","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546201XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_546201XX_10232015090021_0821771"
"2251186","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","540753XX",",,XX denotes color temperature, 41-50 identifies 4000K","","ES_31912_540753XX_10232015085848_0728189"
"2251214","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB127RFxxxxVA","","","ES_41247_LLAB127RFxxxxVA_10262015142853_9733093"
"2251215","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB127RNFxxxxVA","","","ES_41247_LLAB127RNFxxxxVA_10262015142928_9768153"
"2251216","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB127RSxxxxVA","","","ES_41247_LLAB127RSxxxxVA_10262015142951_9791223"
"2251217","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB130RFxxxxVA","","","ES_41247_LLAB130RFxxxxVA_10262015143102_9862472"
"2251218","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB130RNFxxxxVA","","","ES_41247_LLAB130RNFxxxxVA_10262015143040_9840039"
"2251219","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB130RSxxxxVA","","","ES_41247_LLAB130RSxxxxVA_10262015143019_9819874"
"2251220","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB140RFxxxxVA","","","ES_41247_LLAB140RFxxxxVA_10262015143211_9931740"
"2251221","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB140RNFxxxxVA","","","ES_41247_LLAB140RNFxxxxVA_10262015143146_9906602"
"2251222","Signify","Light Fixtures","Directional Luminaire","Lightolier","LyteSpan SpotLED","LLAB140RSxxxxVA","","","ES_41247_LLAB140RSxxxxVA_10262015143125_9885921"
"2251241","The Home Depot","Light Fixtures","Directional Luminaire","Commercial Electric","546631##(##=41-50)","546631##(##=41-50)","","","ES_31912_546631XX_10272015050652_2412502"
"2251242","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","546631##(##=41-50)","546631##(##=41-50)","","","ES_1129756_546631XX(41-50)_10272015054832_4912057"
"2251260","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546671XX(41-55)","","","ES_1129756_546671XX(41-55)_10272015085110_5870780"
"2251399","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Wall Sconces","LW002","","","ES_1088274_LW002_10282015135048_3213211"
"2251400","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC245","","","ES_1088274_LC245_10282015135039_4839048"
"2251401","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC244","","","ES_1088274_LC244_10282015135026_4416047"
"2251402","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC219","","","ES_1088274_LC219_10282015135018_9446570"
"2251403","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC070","","","ES_1088274_LC070_10282015135008_4991470"
"2251404","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC069","","","ES_1088274_LC069_10282015134955_5460553"
"2251405","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","Ceiling Mount","LC014","","","ES_1088274_LC014_10282015134946_9206121"
"2251406","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark Electronics Corp.","Wall sconces","3-4311","","","ES_43668_3-4311_10282015134931_6606082"
"2251461","Torchstar Corporation","Light Fixtures","Directional Luminaire","TORCHSTAR","LED downlight retrofit","D06TB15WH-D-27E","LED downlight retrofit,D06TB15WH-D-30E,CCT: 3000K; LED downlight retrofit,D06TB15WH-D-40E,CCT: 4000K; LED downlight retrofit,D06TB15WH-D-50E,CCT: 5000K","","ES_1127338_D06TB15WH-D-27E_10212015082112_0118492"
"2251462","Plusrite USA","Light Fixtures","Directional Luminaire","NaturaLED","Flushmount Compact 7 inch","LED7FMC-70L830","Flushmount Compact 7 inch,LED7FMC-70L830,CCT: 3000K; Flushmount Compact 7 inch,LED7FMC-70L840,CCT: 4000K; Flushmount Compact 7 inch,LED7FMC-70L850,CCT: 5000K","","ES_1126714_LED7FMC-70L830_10222015083321_5802901"
"2251510","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Aculux","AX3 [D|LPD|A|LPA|AR] G4 15LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT]","AX3 [D|LPD|A|LPA|AR] G4 15LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT]",",AX3SQ [D|LPD|A|LPA] G4 15LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT],","","ES_40293_IC415L-xxx-y-z-CP_10282015154245_7183496"
"2251511","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Aculux","AX3 [A|AR] 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] [ |ICAT]","AX3 [A|AR] 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] [ |ICAT]",",AX3 D 12LM 30K 90CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] [ | ICAT],; ,AX3 D 12LM [27|30|35|40]K 80CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ |CP] [ |ICAT],; ,AX3 LPA 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3 [D|LPD|A|LPA|AR] G4 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT],; ,AX3SQ A 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ D 12LM 30K 90CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ D 12LM [27|30|35|40]K 80CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ LPA 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ [D|LPD|A|LPA] G4 12LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT],","","ES_40293_IC412L-xxx-y-z-CP_10282015153340_4747735"
"2251540","Canadian Tire","Light Fixtures","Directional Luminaire","Noma","LED Ceiling light","052-2674-0","","","ES_1025242_052-2674-0_10312015071414_5654795"
"2251617","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Aculux","AX3 [A|AR] 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT","AX3 [A|AR] 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT",",AX3 D 08LM 30K 90CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3 D 08LM [27|30|35|40]K 80CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3 LPA 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3 [D|LPD|A|LPA|AR] G4 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT],; ,AX3SQ A 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ D 08LM 30K 90CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ |CP] ICAT,; ,AX3SQ D 08LM [27|30|35|40]K 80CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ LPA 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DMXR|DALI|EZ1|EZB|FPC] [MVOLT|120] [ | CP] ICAT,; ,AX3SQ [D|LPD|A|LPA] G4 08LM [27|30|35|40]K [80|90]CRI [12|24|35|50]D [DALI|DMXR|EZ1|EZB|FPC|GZ1|ECOS2|ECOD|EDXB|EDAB] [MVOLT|120] [blank|CP] [blank|ICAT],","","ES_40293_IC408L-xxx-y-z-CP_10282015143435_6634790"
"2251648","Brownlee Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Brownlee Lighting","1080","1080-B12LED-XXX-ES","1080,1080-B12LED-XXX-ES,; 1215,1215-B12LED-ES,; 1230,1230-B12LED-ES,; 1362,1362-XX-B12LED-ES,; 1375,1375-XX-B12LED-ES,; 1380,1380-XX-B12LED-XXX-ES,; 1385,1385-XX-B12LED-ES,; 1390,1390-XX-B12LED-XXX-ES,; 1405,1405-XX-B12LED-XXX-ES,; 1410,1410-XX-B12LED-XXX-ES,; 1450,1450-XX-B12LED-ES,; 1454,1454-XX-XX-B12LED-XX-ES,; 1468,1468-XX-B12LED-XXX-ES,; 1513,1513-B12LED-ES,; 1514,1514-B12LED-ES,; 1515,1515-XX-B12LED-XXX-ES,; 1518,1518-XX-B12LED-XXX-ES,; 1560,1560-XX-B12LED-XXX-ES,; 1562,1562-XX-B12LED-XXX-ES,; 2020,2020-B12LED-ES,; 2200,2200-B12LED-XXX-ES,; 7040,7040-B12LED-ES,; 7140,7140-B12LED-ES,; 7155,7155-B12LED-ES,; 7156,7156-B12LED-ES,; 7182,7182-B12LED-XXX-ES,; 7601,7601-XX-B12LED-XXX-ES,; 7700,7700-X-XX-B12LED-ES,; 7702,7702-X-XX-B12LED-ES,; 7704,7704-X-XX-B12LED-ES,; 7710,7710-X-XX-B12LED-ES,; 7712,7712-X-XX-B12LED-ES,; 7714,7714-X-XX-B12LED-ES,; 7716,7716-X-XX-B12LED-ES,","","ES_1105798_BROWNLEE LIGHTING INC (75271) | 1080-12LED-XXX-ES_04272013142709_2829633"
"2251650","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","6"" Commercial LED Down Light","CDL6-220-120-27K-XX",",CDL8-220-120-50K-XX,; ,CDL8-220-277-50K-XX,; 6"" Commercial LED Down Light,CDL6-220-120-30K-XX,; 6"" Commercial LED Down Light,CDL6-220-120-35K-XX,; 6"" Commercial LED Down Light,CDL6-220-120-40K-XX,; 6"" Commercial LED Down Light,CDL6-220-120-50K-XX,; 6"" Commercial LED Down Light,CDL6-220-277-27K-XX,; 6"" Commercial LED Down Light,CDL6-220-277-30K-XX,; 6"" Commercial LED Down Light,CDL6-220-277-35K-XX,; 6"" Commercial LED Down Light,CDL6-220-277-40K-XX,; 6"" Commercial LED Down Light,CDL6-220-277-50K-XX,; 8"" Commercial LED Down Light,CDL8-220-120-27K-XX,; 8"" Commercial LED Down Light,CDL8-220-120-30K-XX,; 8"" Commercial LED Down Light,CDL8-220-120-35K-XX,; 8"" Commercial LED Down Light,CDL8-220-120-40K-XX,; 8"" Commercial LED Down Light,CDL8-220-277-27K-XX,; 8"" Commercial LED Down Light,CDL8-220-277-30K-XX,; 8"" Commercial LED Down Light,CDL8-220-277-35K-XX,; 8"" Commercial LED Down Light,CDL8-220-277-40K-XX,","","ES_1102966_CDL6-220-UNV-27K-XX_11032015220450_8290390"
"2251684","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","6"" Commercial LED Down Light","CDL6-230-120-27K-XX","6"" Commercial LED Down Light,CDL6-230-120-30K-XX,; 6"" Commercial LED Down Light,CDL6-230-120-35K-XX,; 6"" Commercial LED Down Light,CDL6-230-120-40K-XX,; 6"" Commercial LED Down Light,CDL6-230-120-50K-XX,; 6"" Commercial LED Down Light,CDL6-230-277-27K-XX,; 6"" Commercial LED Down Light,CDL6-230-277-30K-XX,; 6"" Commercial LED Down Light,CDL6-230-277-35K-XX,; 6"" Commercial LED Down Light,CDL6-230-277-40K-XX,; 6"" Commercial LED Down Light,CDL6-230-277-50K-XX,; 8"" Commercial LED Down Light,CDL8-230-120-27K-XX,; 8"" Commercial LED Down Light,CDL8-230-120-30K-XX,; 8"" Commercial LED Down Light,CDL8-230-120-35K-XX,; 8"" Commercial LED Down Light,CDL8-230-120-40K-XX,; 8"" Commercial LED Down Light,CDL8-230-120-50K-XX,; 8"" Commercial LED Down Light,CDL8-230-277-27K-XX,; 8"" Commercial LED Down Light,CDL8-230-277-30K-XX,; 8"" Commercial LED Down Light,CDL8-230-277-35K-XX,; 8"" Commercial LED Down Light,CDL8-230-277-40K-XX,; 8"" Commercial LED Down Light,CDL8-230-277-50K-XX,","","ES_1102966_CDL6-230-UNV-27K-XX_11032015222355_9435566"
"2246685","AFX Inc.","Light Fixtures","Directional Luminaire","AFX Inc.","4 Light LED Fixed Track","MTRF4300L30SN","","","ES_20475_MTRF4300L30SN_08142015162641_1715493"
"2246686","AFX Inc.","Light Fixtures","Directional Luminaire","AFX Inc.","4 Light LED Fixed Track","CRRF4300L30SN","4 Light LED Fixed Track,CRRF4300L30PC,","","ES_20475_CRRF4300L30SN_08142015162635_4735579"
"2246687","AFX Inc.","Light Fixtures","Directional Luminaire","AFX Inc.","6 Light LED Fixed Track","CRRF6300L30SN","","","ES_20475_CRRF6300L30SN_08142015162628_7420100"
"2246688","American Lighting Company, Inc.","Light Fixtures","Directional Luminaire","USGL","SSL  Downlight Retrofits","L/DL6/12/XU/930/K001","","","ES_1128069_L/DL6/12/XU/930/K001_08142015162619_8192255"
"2246689","American Lighting Company, Inc.","Light Fixtures","Directional Luminaire","USGL","SSL  Downlight Retrofits","L/DL6/12/XU/940/K001","","","ES_1128069_L/DL6/12/XU/940/K001_08142015162619_5668452"
"2246696","Canarm Ltd.","Light Fixtures","Directional Luminaire","Canarm","LED Luminaire","LED-SM4DL-XX-YYY","","","ES_1016040_LED-SM4DL-XX-YYY_08142015162320_5980413"
"2246712","Shenzhen OKT Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","OKT Lighting","LED  Downlight Retrofits","RB6-13W-XXX","","","ES_1120505_RB6-13W-XXX_08172015134251_6376213"
"2246713","Shenzhen OKT Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","OKT Lighting","LED  Downlight Retrofits","RB6-13W-XXX","","","ES_1120505_RB6-13W-XXX_08172015134251_8110941"
"2246714","Shenzhen OKT Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","OKT Lighting","LED  Downlight Retrofits","RB6-13W-XXX","","","ES_1120505_RB6-13W-XXX_08172015134251_8225834"
"2246715","Shenzhen OKT Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","OKT Lighting","LED  Downlight Retrofits","RB6-13W-XXX","","","ES_1120505_RB6-13W-XXX_08172015134251_4758258"
"2246716","Shenzhen OKT Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","OKT Lighting","LED  Downlight Retrofits","RB6-13W-XXX","","","ES_1120505_RB6-13W-XXX_08172015134251_8364030"
"2246769","LEDVANCE, LLC","Light Fixtures","Directional Luminaire","Sylvania","LED/700/CL/827/RP","75080","","","ES_1018393_75080_08282015152348_695306"
"2246770","LEDVANCE, LLC","Light Fixtures","Directional Luminaire","Sylvania","LED/700/CL/840/RP","75081","","","ES_1018393_75081_08282015154051_7759210"
"2247020","EEMA Industries Dba Liton Lighting","Light Fixtures","Directional Luminaire","Liton","Recessed LED Downlight","LRLD4W","","","ES_1108357_LRLD4W_09012015090536_7966309"
"2247021","EEMA Industries Dba Liton Lighting","Light Fixtures","Directional Luminaire","Liton","Recessed LED Downlight","LRLD4W","","","ES_1108357_LRLD4W_09012015090536_6105865"
"2247022","EEMA Industries Dba Liton Lighting","Light Fixtures","Directional Luminaire","Liton","Recessed LED Downlight","LRLD4W","","","ES_1108357_LRLD4W_09012015090536_5450701"
"2247023","EEMA Industries Dba Liton Lighting","Light Fixtures","Directional Luminaire","Liton","Recessed LED Downlight","LRLD4W","","","ES_1108357_LRLD4W_09012015090536_5914409"
"2247024","EEMA Industries Dba Liton Lighting","Light Fixtures","Directional Luminaire","Liton","Recessed LED Downlight","LRLD4W","","","ES_1108357_LRLD4W_09012015090536_1016002"
"2247551","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1052-***-12LF0-E","UC1052-***-12LF0-E","","","ES_1020049_UC1052-SGM-12LF0-E_09092015110132_4623987"
"2247839","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1052-***-18LF0-E","UC1052-***-18LF0-E","","","ES_1020049_UC1052-SGM-18LF0-E_09102015142046_6889154"
"2247878","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1052-***-24LF0-E","UC1052-***-24LF0-E","","","ES_1020049_UC1052-SGM-24LF0-E_09102015143601_6577264"
"2247879","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1052-***-30LF0-E","UC1052-***-30LF0-E","","","ES_1020049_UC1052-SGM-30LF0-E_09102015150051_954706"
"2247946","SATCO/NUVO","Light Fixtures","Directional Luminaire","Satco","LED 7"" flush mount","S9366","","045923093661","ES_31858_S9366_09142015120731_1023894"
"2248171","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","Ceiling Light","546171XX","Ceiling Light,546062XX,Without Switch","","ES_1129756_546171XX_09112015185412_4981934"
"2248172","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","Commercial Electric","Ceiling Light","546171XX","Ceiling Light,546062XX,Without Switch","","ES_1129756_546171XX_09112015185444_5698721"
"2249174","Fujian YDJ Light Co., Ltd.","Light Fixtures","Directional Luminaire","YDJ Light","LED Downlight Retrofit Kit","LR20N01-09 2700K","LED Downlight Retrofit Kit,LR20N01-09 3000K,CCT: 3000K; LED Downlight Retrofit Kit,LR20N01-09 3500K,CCT: 3500K; LED Downlight Retrofit Kit,LR20N01-09 4000K,CCT: 4000K; LED Downlight Retrofit Kit,LR20N01-09 5000K,CCT: 5000K","","ES_33216_LR20N01-09 2700K_09252015193712_4781832"
"2249175","Fujian YDJ Light Co., Ltd.","Light Fixtures","Directional Luminaire","YDJ Light","LED Downlight Retrofit Kit","LR30N01-12 2700K","LED Downlight Retrofit Kit,LR30N01-12 3000K,CCT: 3000K; LED Downlight Retrofit Kit,LR30N01-12 3500K,CCT: 3500K; LED Downlight Retrofit Kit,LR30N01-12 4000K,CCT: 4000K; LED Downlight Retrofit Kit,LR30N01-12 5000K,CCT: 5000K","","ES_33216_LR30N01-12 2700K_09252015194412_4981932"
"2249208","Elite Lighting","Light Fixtures","Directional Luminaire","Elite LED","SSL Downlight Retrofit","RL531-950L-DIMTR-120-27K-90-W-WH",",RL531-650L-DIMTR-120-30K-90-W-WH,5"", 3000K; ,RL531-650L-DIMTR-120-35K-90-W-WH,5"", 3500K; ,RL531-650L-DIMTR-120-40K-90-W-WH,5"", 4000K","","ES_1100455_RL531-950L-DIMTR-120-27K-90-W-WH_10022015022840_1023906"
"2249209","Elite Lighting","Light Fixtures","Directional Luminaire","Elite LED","SSL Downlight Retrofit","RL431-650L-DIMTR-120-27K-90-W-WH",",RL431-650L-DIMTR-120-30K-90-W-WH,3000K; ,RL431-650L-DIMTR-120-35K-90-W-WH,3500K; ,RL431-650L-DIMTR-120-40K-90-W-WH,4000K","","ES_1100455_RL431-650L-DIMTR-120-27K-90-W-WH_10022015101221_1023903"
"2249210","Elite Lighting","Light Fixtures","Directional Luminaire","Elite LED","SSL Downlight Retrofit","RL631-950L-DIMTR-120-27K-90-W-WH",",RL631-950L-DIMTR-120-30K-90-W-WH,6"", 3000K; ,RL631-950L-DIMTR-120-35K-90-W-WH,6"", 3500K; ,RL631-950L-DIMTR-120-40K-90-W-WH,6"", 4000K","","ES_1100455_RL631-950L-DIMTR-120-27K-90-W-WH_10022015022840_1023906"
"2249311","Maxlite","Light Fixtures","Outdoor Non-Directional Luminaire","MaxLite","SEC12U50BPC12","SEC12U50BPC12","","767627955464","ES_1018391_SEC12U50BPC12_10012015201902_0742548"
"2249561","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","STYLE SELECTIONS","Accent lights","19538-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19538-XXX_10052015173015_4398502"
"2249563","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","allen + roth","Accent lights","19536-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19536-XXX_10052015173054_1224955"
"2249564","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","allen + roth","Accent lights","19535-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19535-XXX_10052015173110_9438325"
"2249565","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","allen + roth","Accent lights","19534-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19534-XXX_10052015173128_9053627"
"2249591","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","STYLE SELECTIONS","Accent lights","19540-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19540-XXX_10052015172931_3688659"
"2249592","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","STYLE SELECTIONS","Accent lights","19539-XXX",",,X= 0 to 9 or blank; Note: ""XXX"" represents product ID","","ES_1114486_19539-XXX_10052015172957_3888840"
"2249832","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3408-xxyyK9","P3408-xxyyK9","","","ES_0041249_P3408-xxyyK9_10092015124355_9999999"
