"adhoctaxyear","propertyid","ownershiptransferid","book","cmmnt","deeddate","displayorder","insertedbelow","instrumentnumber","instrumenttypecode","otherreference","page","recordeddate","saleshistoryreviewneeded","saleratioexclude","salesratio","adjustedsalesratio","saletypecode","stateexclude","tax","timestampchange","timestampcreate","transferchangereasoncode","transferchangereasondesc","transfervaliditycode","transfervaliditydesc","causenumber","considerat","county","financing","financingc","hsapplsend","otherowner","ratioscree","salepriceentrydate","sendhsappl","totacredeed","totdeedacrenotavail","datadate"
"2021","145338","406376","1604",,"1987-11-09T00:00:00.000","6","0",,"WD",,"708",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145338","406377","1466",,"1986-12-31T00:00:00.000","7","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145339","406379","1466",,"1986-12-31T00:00:00.000","8","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145343","406398","1466",,"1986-12-31T00:00:00.000","4","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145346","406411","1466",,"1986-12-31T00:00:00.000","6","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145347","406413","1625",,"1988-01-19T00:00:00.000","4","0",,"Conv",,"960",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145348","406416","1466",,"1986-12-31T00:00:00.000","9","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145350","406420","1466",,"1986-12-31T00:00:00.000","6","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145354","406438","1466",,"1986-12-31T00:00:00.000","5","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145356","406445","1466",,"1986-12-31T00:00:00.000","6","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145369","406501","1466",,"1986-12-31T00:00:00.000","6","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145371","406508","1626",,"1987-12-02T00:00:00.000","6","0",,"Conv",,"458",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145371","406509","1626",,"1988-01-25T00:00:00.000","7","0",,"Conv",,"455",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145373","406516","1622",,"1987-12-17T00:00:00.000","7","0",,"Conv",,"110",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145375","406531","1605",,"1987-11-02T00:00:00.000","7","0",,"Conv",,"798",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145376","406540","1568",,"1987-08-12T00:00:00.000","10","0",,"Conv",,"88",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145377","406545","1568",,"1987-08-12T00:00:00.000","9","0",,"Conv",,"88",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145379","406555","1568",,"1987-08-12T00:00:00.000","3","0",,"Conv",,"88",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145385","406577","1466",,"1986-12-31T00:00:00.000","10","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145416","406665","1662",,"1988-05-10T00:00:00.000","4","0",,"WD",,"597",,"0","0","434.520000","0.000000","C","0",,,"2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145416","406666","1638",,"1988-03-01T00:00:00.000","5","0",,"Conv",,"940",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145417","406674","1466",,"1986-12-31T00:00:00.000","7","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145422","406699","1076",,,"1","0",,"Conv",,"345",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145422","406699","1076",,,"1","0",,"Conv",,"345",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145432","406735","1500",,"1987-02-24T00:00:00.000","6","0",,"Conv",,"307",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145436","406752","1466",,"1986-12-31T00:00:00.000","19","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145440","406769","1466",,"1986-12-31T00:00:00.000","4","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145442","406777","1466",,"1986-12-31T00:00:00.000","13","0",,"Conv",,"280",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","145442","406776","1539",,"1987-05-26T00:00:00.000","12","0",,"Conv",,"766",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","148754","406691","1628",,"1988-02-01T00:00:00.000","12","0",,"Conv",,"866",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","148754","407116","1224",,"1985-08-01T00:00:00.000","16","0",,"Conv",,"376",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157859","406719",,,,"12","0",,"AA",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157859","406720","1669",,"1988-06-07T00:00:00.000","13","0",,"Conv",,"018",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157883","406837","1768",,"1989-03-17T00:00:00.000","3","0",,"SWD",,"240",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157912","406987","970",,"1984-02-01T00:00:00.000","4","0",,"Conv",,"84",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157922","407127","1849",,"1989-11-30T00:00:00.000","14","0",,"Conv",,"659",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","157927","407156","1849",,"1989-11-30T00:00:00.000","16","0",,"WD",,"640",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","170908","405677","1375",,"1986-06-01T00:00:00.000","3","0",,"WD",,"1162",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","175249","406638","957","ACRES 10.0.","1984-01-02T00:00:00.000","7","0",,"VLBCS",,"760",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","179311","406801","436",,,"8","0",,"D",,"534",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","179991","406360","1749",,"1989-01-31T00:00:00.000","2","0",,"GWD",,"421",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","184032","406620","949",,"1983-11-01T00:00:00.000","5","0",,"WD",,"421",,"0","1","1141.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68180","406068","1787",,"1989-06-08T00:00:00.000","3","0",,"WD",,"837",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68200","406113","1610",,"1987-12-01T00:00:00.000","7","0",,"Conv",,"506",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68211","406155",,,"2003-01-01T00:00:00.000","1","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,"2018-12-19T11:35:52.237","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,"0.000000","2022-06-19T02:03:17.347"
"2021","68217","406173","1454",,"1986-12-01T00:00:00.000","8","0",,"WD",,"969",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68221","406185","1765",,"1989-03-24T00:00:00.000","10","0",,"CWD",,"171",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68223","406190","581",,"1974-01-25T00:00:00.000","6","0",,"WD",,"626",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68235","406216","1159",,"1985-03-01T00:00:00.000","3","0",,"Conv",,"162",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68235","406217","1049",,"1984-08-01T00:00:00.000","4","0",,"Conv",,"902",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68240","406236","1219",,"1985-07-01T00:00:00.000","9","0",,"Conv",,"221",,"0","0","1943.780000","0.000000","V","0",,,"2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68257","406298","1759",,"1989-03-02T00:00:00.000","4","0",,"WD",,"217",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68268","406353",,,,"8","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68268","406351","999",,,"6","0",,"Conv",,"684",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68269","406354","1047",,"1984-08-01T00:00:00.000","2","0",,"WD",,"410",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68269","406354","1047",,"1984-08-01T00:00:00.000","2","0",,"WD",,"410",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68269","406354","1047",,"1984-08-01T00:00:00.000","2","0",,"WD",,"410",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68277","406385","1168",,"1985-04-01T00:00:00.000","6","0",,"Conv",,"542",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68286","406426",,,,"2","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68304","406502","1070",,"1984-09-01T00:00:00.000","3","0",,"WD",,"834",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68310","406535","998",,"1984-05-01T00:00:00.000","4","0",,"Conv",,"825",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68310","406534","998",,,"3","0",,"Conv",,"846",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68321","406584","1722",,"1988-10-14T00:00:00.000","7","0",,"Conv",,"101",,"0","1","0.000000","0.000000",,"0",,"2008-04-09T10:39:30.577","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,"12.006000","0.000000","2022-06-19T02:03:17.347"
"2021","68321","406584","1722",,"1988-10-14T00:00:00.000","7","0",,"Conv",,"101",,"0","1","0.000000","0.000000",,"0",,"2008-04-09T10:39:30.577","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,"12.006000","0.000000","2022-06-19T02:03:17.347"
"2021","68321","406583","1790",,"1989-06-16T00:00:00.000","6","0",,"Conv",,"063",,"0","1","0.000000","0.000000",,"0",,"2008-04-09T10:39:48.297","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,"12.006000","0.000000","2022-06-19T02:03:17.347"
"2021","68321","406583","1790",,"1989-06-16T00:00:00.000","6","0",,"Conv",,"063",,"0","1","0.000000","0.000000",,"0",,"2008-04-09T10:39:48.297","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,"12.006000","0.000000","2022-06-19T02:03:17.347"
"2021","68321","406585",,,,"8","0",,"Conv",,,,"0","1","1967.040000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68321","406585",,,,"8","0",,"Conv",,,,"0","1","1967.040000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68328","406603","1666",,"1988-05-31T00:00:00.000","5","0",,"Conv",,"760",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68328","406602",,,,"4","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68333","406615","998",,"1984-05-01T00:00:00.000","4","0",,"WD",,"825",,"0","1","0.000000","0.000000",,"0",,"2018-02-07T11:10:22.463","2003-10-31T14:44:30.000","HIST","History","INVALID","Invalid",,,,,,,,,,,,"0.000000","2022-06-19T02:03:17.347"
"2021","68333","406615","998",,"1984-05-01T00:00:00.000","4","0",,"WD",,"825",,"0","1","0.000000","0.000000",,"0",,"2018-02-07T11:10:22.463","2003-10-31T14:44:30.000","HIST","History","INVALID","Invalid",,,,,,,,,,,,"0.000000","2022-06-19T02:03:17.347"
"2021","68333","406617","551",,,"6","0",,"WD",,"704",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68333","406617","551",,,"6","0",,"WD",,"704",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68336","406621","1450",,"1986-11-17T00:00:00.000","2","0",,"Conv",,"102",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68336","406622","952",,,"3","0",,"Conv",,"317",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68340","406626","396",,,"6","0",,"Conv",,"775",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68342","406634","978",,"1984-03-01T00:00:00.000","5","0",,"Conv",,"72",,"0","0","856.750000","0.000000","V","0",,,"2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68345","406639","1713/2108","C*S VLB  -  10/10/88","1992-02-20T00:00:00.000","3","0",,"D",,"452/184",,"0","0","4643.690000","0.000000","V","0",,,"2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68348","406651","950/1004",,"1984-05-01T00:00:00.000","3","0",,"WD",,"725/0297",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68349","406654","948","MARK S MILLER VLB #488-106520","1983-10-25T00:00:00.000","9","0",,"VLBCS",,"486",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68356","406683","957",,,"5","0",,"Conv",,"287",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68368","406721","1716 (372.54)","CORRECTION WD DOC# 9861919 10/9/98 FILED TO CORRECT WD 575/203 (GRANTOR GRAYDON A VAUGHN GREENE & WILMA KATHRYN GREENE CONVEYED 2.5 ACRES TO WILBURN G CHRISTIANSON SR, W GEORGE CHRISTIANSON JR, ROBERT ALLEN CHRISTIANSON & GLEN THOMAS CHRISTIANSON, GRANTEES).","1988-09-28T00:00:00.000","6","0",,"Conv",,"128-134",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68393","406793",,"1444/694 re-recorded as 2006094657 to correct legal.","1986-11-05T00:00:00.000","3","0","2006094657","Conv",,,"2006-10-30T00:00:00.000","0","1","0.000000","0.000000",,"0",,"2007-01-11T08:18:40.913","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,"185.980000",,"2022-06-19T02:03:17.347"
"2021","68394","406800",,,,"9","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68403","406821","537",,,"5","0",,"D",,"531",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68403","406821","537",,,"5","0",,"D",,"531",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68404","406821","537",,,"3","0",,"D",,"531",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68404","406821","537",,,"3","0",,"D",,"531",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68425","406861","583 (126.94)",,"1974-02-18T00:00:00.000","9","0",,"D",,"460 DEED",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68429","406872","1695","ACRES 0.51","1988-08-10T00:00:00.000","2","0",,"AWD",,"234",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68429","406872","1695","ACRES 0.51","1988-08-10T00:00:00.000","2","0",,"AWD",,"234",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68432","406875","VLB","ACRES 11.69.","1991-10-30T00:00:00.000","2","0",,"VLBCS",,"FORFEITURE",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68432","406875","VLB","ACRES 11.69.","1991-10-30T00:00:00.000","2","0",,"VLBCS",,"FORFEITURE",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68449","406904","671",,,"7","0",,"Conv",,"953",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68449","406903",,,,"6","0",,"Conv",,,,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68456","406926","456","ACRES 0.30, WERE DEEDED BY FRANCES E REED AKA ETHEL REED.","1982-09-02T00:00:00.000","1","0",,"WD",,"332",,"0","1","0.000000","0.000000",,"0",,"2014-02-25T13:49:36.887","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,"0.000000","2022-06-19T02:03:17.347"
"2021","68458","406929","1329",,"1986-03-01T00:00:00.000","6","0",,"Conv",,"243",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68460","406939","1335","ACRES 0.12, WERE DEEDED BY WALLACE PARNELL.","1986-03-27T00:00:00.000","1","0",,"WD",,"663",,"0","0","129.110000","0.000000","V","0",,,"2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68476","406984","1401","50 AC; 100 AC; 60 AC; 260 AC; & 111 AC.  GRANTOR:  NEELY MASON HAZLEWOOD A/K/A NEELY MASON HAZELWOOD, A SINGLE WOMAN.  GRANTEE:  INTERFIRST BANK AUSTIN, N.A., TRUSTEE.","1986-08-01T00:00:00.000","7","0",,"Conv",,"289","1986-08-08T00:00:00.000","0","1","0.000000","0.000000",,"0",,"2005-02-11T09:21:31.947","2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68479","406989","1656",,"1988-05-03T00:00:00.000","2","0",,"Conv",,"705",,"0","0","4021.500000","0.000000","V","0",,"2008-04-08T16:34:02.870","2003-10-31T14:44:30.000","CONV","Conversion","VALID","Valid",,,,,,,,,,,"32.788000","0.000000","2022-06-19T02:03:17.347"
"2021","68482","406995","1365",,"1986-06-01T00:00:00.000","3","0",,"WD",,"900",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
"2021","68494","407042","1852",,"1989-12-21T00:00:00.000","4","0",,"GWD",,"366",,"0","1","0.000000","0.000000",,"0",,,"2003-10-31T14:44:30.000","CONV","Conversion","INVALID","Invalid",,,,,,,,,,,,,"2022-06-19T02:03:17.347"
