"incident_id","case_number","incident_datetime","incident_type_primary","incident_description","clearance_type","address_1","address_2","city","state","zip","country","latitude","longitude","created_at","updated_at","location","hour_of_day","day_of_week","parent_incident_type"
"139136134","12AH04276","2012-10-14T11:10:17.000","Gone on arrival","Description: Gone on arrival",,"1300 Block E BOX ELDER DR",,"ALPINE","UT","null","null","40.475107","-111.75344","2013-01-11T17:54:21.000","2013-01-11T18:02:54.000","POINT (-111.75344 40.475107)","11","Sunday","Other"
"139135631","12AH05008","2012-12-01T11:12:00.000","Citizen Assist","Description: Citizen Assist",,"300 Block S ALPINE DR",,"ALPINE","UT","null","null","40.448379","-111.758349","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.758349 40.448379)","11","Saturday","Community Policing"
"657371330","15AH00036","2015-01-06T07:01:32.000","Theft-Property-From Motor Vehi","Description: Theft-Property-From Motor Vehi",,"600 Block N GROVE DR",,"ALPINE","UT",,,"40.4621","-111.77","2015-01-09T09:03:29.000","2015-01-18T09:00:14.000","POINT (-111.77 40.4621)","7","Tuesday","Theft"
"139136112","12AH04697","2012-11-09T08:11:43.000","Citizen Assist","Description: Citizen Assist",,"5100 Block W 11200 NORTH ST",,"HIGHLAND","UT","null","null","40.435537","-111.782245","2013-01-11T17:54:17.000","2013-01-11T18:02:53.000","POINT (-111.782245 40.435537)","8","Friday","Community Policing"
"789271360","17AH00043","2017-01-04T12:01:31.000","Criminal Mischief","Description: Criminal Mischief",,"9800 Block N 6130 WEST ST",,"HIGHLAND","UT",,,"40.4105","-111.805","2017-01-15T09:09:20.000","2017-01-17T11:08:40.000","POINT (-111.805 40.4105)","12","Wednesday","Other"
"139136349","12AH04171","2012-10-05T21:10:20.000","Traffic Offense","Description: Traffic Offense",,"6000 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431815","-111.80211","2013-01-11T17:54:23.000","2013-01-11T18:02:54.000","POINT (-111.80211 40.431815)","21","Friday","Traffic"
"139135716","12AH05160","2012-12-10T15:12:53.000","Citizen Assist","Description: Citizen Assist",,"6000 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431815","-111.80211","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.80211 40.431815)","15","Monday","Community Policing"
"139135832","12AH04848","2012-11-20T11:11:40.000","Citizen Assist","Description: Citizen Assist",,"11200 Block N SAMPSON DR",,"HIGHLAND","UT","null","null","40.436818","-111.775315","2013-01-11T17:54:15.000","2013-01-11T18:02:53.000","POINT (-111.775315 40.436818)","11","Tuesday","Community Policing"
"773855145","16AH04513","2016-09-21T19:09:47.000","Animal Problem","Description: Animal Problem",,"300 Block N DEERFIELD DR",,"ALPINE","UT",,,"40.4578","-111.782","2016-09-24T08:07:13.000","2016-11-14T16:33:31.000","POINT (-111.782 40.4578)","19","Wednesday","Community Policing"
"139136282","12AH04413","2012-10-21T08:10:19.000","Citizen Assist","Description: Citizen Assist",,"6300 Block W 10500 NORTH ST",,"HIGHLAND","UT","null","null","40.422528","-111.810294","2013-01-11T17:54:21.000","2013-01-11T18:02:53.000","POINT (-111.810294 40.422528)","8","Sunday","Community Policing"
"139135644","12AH05120","2012-12-08T00:12:00.000","Driving Under Influence","Description: Driving Under Influence",,"10100 Block N NORTH COUNTY BLVD",,"HIGHLAND","UT","null","null","40.417182","-111.773443","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.773443 40.417182)","0","Saturday","Drugs"
"139135512","12AH05300","2012-12-20T11:12:07.000","Agency Assist","Description: Agency Assist",,"1300 Block E UTAH HIGHLANDS DR",,"LEHI","UT","null","null","40.42596","-111.828632","2013-01-11T17:54:10.000","2013-01-11T18:02:54.000","POINT (-111.828632 40.42596)","11","Thursday","Community Policing"
"139136369","12AH04118","2012-10-01T14:10:14.000","Traffic Accident-Non Reportabl","Description: Traffic Accident-Non Reportabl",,"5400 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431893","-111.789056","2013-01-11T17:54:23.000","2013-01-11T18:02:55.000","POINT (-111.789056 40.431893)","14","Monday","Traffic"
"139135571","12AH05366","2012-12-25T11:12:07.000","Citizen Assist","Description: Citizen Assist",,"9800 Block N MEADOW LN",,"HIGHLAND","UT","null","null","40.410487","-111.783737","2013-01-11T17:54:10.000","2013-01-11T18:02:53.000","POINT (-111.783737 40.410487)","11","Tuesday","Community Policing"
"139136151","12AH04335","2012-10-17T17:10:33.000","Citizen Assist","Description: Citizen Assist",,"6000 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431815","-111.80211","2013-01-11T17:54:21.000","2013-01-11T18:02:53.000","POINT (-111.80211 40.431815)","17","Wednesday","Community Policing"
"790440568","17AH00269","2017-01-20T21:01:14.000","Traffic Offense","Description: Traffic Offense",,"5500 Block W 10400 NORTH ST",,"HIGHLAND","UT",,,"40.4209","-111.791","2017-01-23T09:09:28.000","2017-02-01T11:11:26.000","POINT (-111.791 40.4209)","21","Friday","Traffic"
"139136380","12AH04006","2012-09-22T17:09:05.000","Animal Livestock","Description: Animal Livestock",,"4500 Block W 11200 NORTH ST",,"HIGHLAND","UT","null","null","40.435691","-111.768659","2013-01-11T17:54:23.000","2013-01-11T18:02:56.000","POINT (-111.768659 40.435691)","17","Saturday","Community Policing"
"139135689","12AH05184","2012-12-11T20:12:01.000","Repossession","Description: Repossession",,"600 Block E HAMPTON CT",,"ALPINE","UT","null","null","40.461114","-111.765537","2013-01-11T17:54:13.000","2013-01-11T18:02:57.000","POINT (-111.765537 40.461114)","20","Tuesday","Property Crime"
"139136327","12AH04053","2012-09-26T18:09:19.000","Citizen Assist","Description: Citizen Assist",,"400 Block N MOUNTAINVILLE CIR",,"ALPINE","UT","null","null","40.459791","-111.771654","2013-01-11T17:54:23.000","2013-01-11T18:02:53.000","POINT (-111.771654 40.459791)","18","Wednesday","Community Policing"
"139135743","12AH05023","2012-12-02T16:12:17.000","Property-Found","Description: Property-Found",,"6300 Block W 10500 NORTH ST",,"HIGHLAND","UT","null","null","40.422428","-111.809429","2013-01-11T17:54:13.000","2013-01-11T18:02:54.000","POINT (-111.809429 40.422428)","16","Sunday","Property Crime Residential"
"139135938","12AH04893","2012-11-23T16:11:41.000","Citizen Assist","Description: Citizen Assist",,"5200 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431924","-111.784281","2013-01-11T17:54:15.000","2013-01-11T18:02:53.000","POINT (-111.784281 40.431924)","16","Friday","Community Policing"
"139136179","12AH04368","2012-10-18T15:10:57.000","Animal Problem","Description: Animal Problem",,"9800 Block N 6800 WEST ST",,"HIGHLAND","UT","null","null","40.410364","-111.820854","2013-01-11T17:54:21.000","2013-01-11T18:02:55.000","POINT (-111.820854 40.410364)","15","Thursday","Community Policing"
"790255188","17AH00229","2017-01-18T16:01:44.000","Traffic Accident-Hit & Run","Description: Traffic Accident-Hit & Run",,"10100 Block N NORTH COUNTY BLVD",,"HIGHLAND","UT",,,"40.4173","-111.773","2017-01-21T09:09:19.000","2017-01-31T11:17:18.000","POINT (-111.773 40.4173)","16","Wednesday","Traffic"
"139135849","12AH04962","2012-11-28T12:11:25.000","Burglary-Resd-Unlawf Entry","Description: Burglary-Resd-Unlawf Entry",,"600 Block E WINDSOR CT",,"ALPINE","UT","null","null","40.460402","-111.766637","2013-01-11T17:54:15.000","2013-01-11T18:02:56.000","POINT (-111.766637 40.460402)","12","Wednesday","Breaking & Entering"
"139135902","12AH04802","2012-11-16T17:11:34.000","Traffic Accident-Reportable","Description: Traffic Accident-Reportable",,"11100 Block N HIGHLAND BLVD",,"HIGHLAND","UT","null","null","40.433326","-111.821761","2013-01-11T17:54:15.000","2013-01-11T18:02:55.000","POINT (-111.821761 40.433326)","17","Friday","Traffic"
"791134304","17AH00309","2017-01-23T13:01:49.000","Traffic Accident-Hit & Run","Description: Traffic Accident-Hit & Run",,"10100 Block N NORTH COUNTY BLVD",,"HIGHLAND","UT",,,"40.4173","-111.773","2017-01-30T09:09:35.000","2017-02-05T11:11:08.000","POINT (-111.773 40.4173)","13","Monday","Traffic"
"139135432","13AH00040","2013-01-04T09:01:44.000","Alarm","Description: Alarm",,"1 Block E PIONEER RD",,"ALPINE","UT","null","null","40.461103","-111.776308","2013-01-11T17:54:10.000","2013-01-16T09:00:32.000","POINT (-111.776308 40.461103)","9","Friday","Alarm"
"139136238","12AH04435","2012-10-22T16:10:34.000","Animal Problem","Description: Animal Problem",,"11200 Block N SHORELINE DR",,"HIGHLAND","UT","null","null","40.43601","-111.75499","2013-01-11T17:54:21.000","2013-01-11T18:02:55.000","POINT (-111.75499 40.43601)","16","Monday","Community Policing"
"139136168","12AH04394","2012-10-20T03:10:55.000","Alarm","Description: Alarm",,"500 Block N BALD MOUNTAIN DR",,"ALPINE","UT","null","null","40.460679","-111.752823","2013-01-11T17:54:21.000","2013-01-11T18:02:53.000","POINT (-111.752823 40.460679)","3","Saturday","Alarm"
"139135466","13AH00047","2013-01-04T19:01:35.000","Citizen Assist","Description: Citizen Assist",,"1300 Block E BOX ELDER DR",,"ALPINE","UT","null","null","40.475107","-111.75344","2013-01-11T17:54:10.000","2013-01-16T09:00:32.000","POINT (-111.75344 40.475107)","19","Friday","Community Policing"
"139135915","12AH04832","2012-11-19T14:11:02.000","Custodial Interference","Description: Custodial Interference",,"400 Block E 300 NORTH ST",,"ALPINE","UT","null","null","40.457136","-111.770935","2013-01-11T17:54:15.000","2013-01-11T18:02:55.000","POINT (-111.770935 40.457136)","14","Monday","Family Offense"
"139136244","12AH04380","2012-10-19T12:10:10.000","Gone on arrival","Description: Gone on arrival",,"700 Block E ALPINE LOOP RD",,"HIGHLAND","UT","null","null","40.432217","-111.751782","2013-01-11T17:54:21.000","2013-01-11T18:02:54.000","POINT (-111.751782 40.432217)","12","Friday","Other"
"789184173","17AH00138","2017-01-11T10:01:25.000","Citizen Assist","Description: Citizen Assist",,"300 Block E RIVER MEADOWS DR",,"ALPINE","UT",,,"40.4498","-111.772","2017-01-14T09:10:35.000","2017-01-24T11:09:44.000","POINT (-111.772 40.4498)","10","Wednesday","Community Policing"
"139136052","12AH04601","2012-11-01T20:11:54.000","Juvenile-Problem","Description: Juvenile-Problem",,"500 Block N MOUNTAINVILLE CIR",,"ALPINE","UT","null","null","40.459948","-111.771568","2013-01-11T17:54:17.000","2013-01-11T18:02:55.000","POINT (-111.771568 40.459948)","20","Thursday","Missing Person"
"139136374","12AH04119","2012-10-01T15:10:21.000","Gone on arrival","Description: Gone on arrival",,"1200 Block E OAK WOOD CIR",,"ALPINE","UT","null","null","40.449394","-111.755161","2013-01-11T17:54:23.000","2013-01-11T18:02:54.000","POINT (-111.755161 40.449394)","15","Monday","Other"
"139135612","12AH05173","2012-12-11T11:12:44.000","Traffic Accident-Non Reportabl","Description: Traffic Accident-Non Reportabl",,"700 Block E 200 NORTH ST",,"ALPINE","UT","null","null","40.45573","-111.764238","2013-01-11T17:54:13.000","2013-01-11T18:02:55.000","POINT (-111.764238 40.45573)","11","Tuesday","Traffic"
"790255183","17AH00235","2017-01-18T23:01:05.000","Citizen Assist","Description: Citizen Assist",,"11700 Block N SUNSET HILLS DR",,"HIGHLAND","UT",,,"40.4457","-111.815","2017-01-21T09:09:19.000","2017-01-31T11:17:18.000","POINT (-111.815 40.4457)","23","Wednesday","Community Policing"
"791025388","17AH00335","2017-01-24T18:01:05.000","Gone on arrival","Description: Gone on arrival",,"6200 Block W DIAMOND CIR",,"HIGHLAND","UT",,,"40.4077","-111.807","2017-01-29T09:09:37.000","2017-02-06T11:12:49.000","POINT (-111.807 40.4077)","18","Tuesday","Other"
"139136311","12AH04080","2012-09-28T16:09:44.000","Animal Problem","Description: Animal Problem",,"5400 Block W CIVIC CENTER DR",,"HIGHLAND","UT","null","null","40.428537","-111.788494","2013-01-11T17:54:23.000","2013-01-11T18:02:55.000","POINT (-111.788494 40.428537)","16","Friday","Community Policing"
"139135539","12AH05278","2012-12-19T04:12:45.000","Alarm","Description: Alarm",,"700 Block N PATTERSON DR",,"ALPINE","UT","null","null","40.462176","-111.772847","2013-01-11T17:54:10.000","2013-01-11T18:02:53.000","POINT (-111.772847 40.462176)","4","Wednesday","Alarm"
"139136438","12AH03945","2012-09-18T19:09:41.000","Traffic Accident-Non Reportabl","Description: Traffic Accident-Non Reportabl",,"10900 Block N ALPINE HWY",,"HIGHLAND","UT","null","null","40.430014","-111.785393","2013-01-11T17:54:23.000","2013-01-11T18:02:55.000","POINT (-111.785393 40.430014)","19","Tuesday","Traffic"
"139136057","12AH04547","2012-10-29T14:10:51.000","Juvenile-Problem","Description: Juvenile-Problem",,"500 Block W CANYON CREST RD",,"ALPINE","UT","null","null","40.44926","-111.788989","2013-01-11T17:54:17.000","2013-01-11T18:02:55.000","POINT (-111.788989 40.44926)","14","Monday","Missing Person"
"139135604","12AH05143","2012-12-10T07:12:59.000","Traffic Accident-Reportable","Description: Traffic Accident-Reportable",,"10100 Block N NORTH COUNTY BLVD",,"HIGHLAND","UT","null","null","40.417182","-111.773443","2013-01-11T17:54:13.000","2013-01-11T18:02:55.000","POINT (-111.773443 40.417182)","7","Monday","Traffic"
"139135821","12AH04817","2012-11-18T05:11:30.000","Citizen Assist","Description: Citizen Assist",,"1 Block S PFEIFFERHORN DR",,"ALPINE","UT","null","null","40.452733","-111.796065","2013-01-11T17:54:15.000","2013-01-11T18:02:53.000","POINT (-111.796065 40.452733)","5","Sunday","Community Policing"
"139135677","12AH04991","2012-11-30T17:11:40.000","Alarm","Description: Alarm",,"11000 Block N HIGHLAND BLVD",,"HIGHLAND","UT","null","null","40.432394","-111.821744","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.821744 40.432394)","17","Friday","Alarm"
"139135776","12AH05086","2012-12-06T09:12:43.000","Alarm","Description: Alarm",,"900 Block N FORT CANYON RD",,"ALPINE","UT","null","null","40.465538","-111.779068","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.779068 40.465538)","9","Thursday","Alarm"
"139135424","12AH05288","2012-12-19T14:12:04.000","Fire","Description: Fire",,"4800 Block W SAMPSON CT",,"HIGHLAND","UT","null","null","40.438839","-111.774871","2013-01-11T17:54:10.000","2013-01-11T18:02:54.000","POINT (-111.774871 40.438839)","14","Wednesday","Fire"
"139135843","12AH04905","2012-11-24T13:11:32.000","Traffic Accident-Injury","Description: Traffic Accident-Injury",,"6700 Block W TIMPANOGOS HWY",,"HIGHLAND","UT","null","null","40.431693","-111.821596","2013-01-11T17:54:15.000","2013-01-11T18:02:56.000","POINT (-111.821596 40.431693)","13","Saturday","Traffic"
"790745548","17AH00297","2017-01-23T00:01:47.000","Alarm","Description: Alarm",,"6600 Block W CANTERBURY WAY",,"HIGHLAND","UT",,,"40.4216","-111.818","2017-01-26T09:09:35.000","2017-02-05T11:11:08.000","POINT (-111.818 40.4216)","0","Monday","Alarm"
"139135759","12AH05027","2012-12-03T08:12:27.000","Citizen Assist","Description: Citizen Assist",,"300 Block E QUINCY CT",,"ALPINE","UT","null","null","40.462308","-111.770862","2013-01-11T17:54:13.000","2013-01-11T18:02:53.000","POINT (-111.770862 40.462308)","8","Monday","Community Policing"
"139136214","12AH04233","2012-10-10T18:10:34.000","Animal Problem","Description: Animal Problem",,"100 Block N 300 EAST ST",,"ALPINE","UT","null","null","40.45492","-111.772826","2013-01-11T17:54:21.000","2013-01-11T18:02:55.000","POINT (-111.772826 40.45492)","18","Wednesday","Community Policing"
"139136040","12AH04544","2012-10-29T12:10:15.000","Overdose-CS","Description: Overdose-CS",,"10100 Block N HIDDEN POND DR",,"HIGHLAND","UT","null","null","40.416862","-111.811699","2013-01-11T17:54:17.000","2013-01-11T18:02:58.000","POINT (-111.811699 40.416862)","12","Monday","Drugs"
"139136342","12AH04029","2012-09-24T13:09:36.000","Animal Bite","Description: Animal Bite",,"10000 Block N 6000 WEST ST",,"HIGHLAND","UT","null","null","40.413589","-111.801915","2013-01-11T17:54:23.000","2013-01-11T18:02:57.000","POINT (-111.801915 40.413589)","13","Monday","Community Policing"
"789184169","17AH00143","2017-01-11T21:01:02.000","Traffic Offense","Description: Traffic Offense",,"400 Block S MAIN ST",,"ALPINE","UT",,,"40.4478","-111.779","2017-01-14T09:10:35.000","2017-01-24T11:09:44.000","POINT (-111.779 40.4478)","21","Wednesday","Traffic"
"139136249","12AH04210","2012-10-09T13:10:27.000","Alarm","Description: Alarm",,"10900 Block N HIGHLAND CIR",,"HIGHLAND","UT","null","null","40.428569","-111.774598","2013-01-11T17:54:21.000","2013-01-11T18:02:53.000","POINT (-111.774598 40.428569)","13","Tuesday","Alarm"
"139135545","13AH00001","2013-01-01T01:01:42.000","Traffic Accident-Injury","Description: Traffic Accident-Injury",,"700 Block S ALPINE HWY",,"ALPINE","UT","null","null","40.442838","-111.784116","2013-01-11T17:54:10.000","2013-01-13T09:00:19.000","POINT (-111.784116 40.442838)","1","Tuesday","Traffic"
"139135544","13AH00088","2013-01-08T08:01:26.000","Alarm","Description: Alarm",,"11500 Block N 6000 WEST ST",,"HIGHLAND","UT","null","null","40.442364","-111.802094","2013-01-11T17:54:10.000","2013-01-20T09:00:23.000","POINT (-111.802094 40.442364)","8","Tuesday","Alarm"
"789521335","17AH00180","2017-01-15T06:01:17.000","Citizen Assist","Description: Citizen Assist",,"1100 Block E PIONEER XING",,"SARATOGA SPRING","UT",,,"40.3763","-111.889","2017-01-18T09:09:22.000","2017-01-28T11:26:48.000","POINT (-111.889 40.3763)","6","Sunday","Community Policing"
"139136306","12AH04164","2012-10-05T14:10:33.000","Burglary-Resd-Unlawf Entry","Description: Burglary-Resd-Unlawf Entry",,"10200 Block N 6580 WEST ST",,"HIGHLAND","UT","null","null","40.418147","-111.815969","2013-01-11T17:54:23.000","2013-01-11T18:02:56.000","POINT (-111.815969 40.418147)","14","Friday","Breaking & Entering"
"139135700","12AH05017","2012-12-01T22:12:50.000","Criminal Mischief","Description: Criminal Mischief",,"300 Block S RANCH DR",,"ALPINE","UT","null","null","40.44854","-111.79498","2013-01-11T17:54:13.000","2013-01-11T18:02:55.000","POINT (-111.79498 40.44854)","22","Saturday","Other"
"790958744","17AH00342","2017-01-25T11:01:41.000","Citizen Assist","Description: Citizen Assist",,"5500 Block W 10080 NORTH ST",,"HIGHLAND","UT",,,"40.4152","-111.791","2017-01-28T09:09:44.000","2017-02-07T11:13:31.000","POINT (-111.791 40.4152)","11","Wednesday","Community Policing"
"753181817","16AH01114","2016-03-14T11:03:35.000","Alarm","Description: Alarm",,"200 Block N BALD MOUNTAIN DR",,"ALPINE","UT",,,"40.4561","-111.753","2016-03-19T05:35:50.000","2016-03-27T08:00:11.000","POINT (-111.753 40.4561)","11","Monday","Alarm"
"139135665","12AH05181","2012-12-11T18:12:47.000","Juvenile-Problem","Description: Juvenile-Problem",,"500 Block E GROVE CIR",,"ALPINE","UT","null","null","40.466005","-111.7678","2013-01-11T17:54:13.000","2013-01-11T18:02:55.000","POINT (-111.7678 40.466005)","18","Tuesday","Missing Person"
