"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808802","Total","2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"10933"
"318763192","Total","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"32853"
"318763191","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763193","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"10372"
"318763204","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"10203"
"318763215","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"8104"
"318763226","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"4174"
"318763194","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"5460"
"318763205","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"5151"
"318763216","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"4073"
"318763227","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"2018"
"318763195","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"4912"
"318763206","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"5052"
"318763217","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"4031"
"318763228","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"2156"
"318763196","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"10077"
"318763207","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"9975"
"318763218","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"7987"
"318763229","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Emery","County","49","49015",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,,"4150"
