"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"18","CENTER & STATE ST","16LI02002","LINDON",,,"2016-05-16T05:45:08.000","Friday","6","2016-05-13T06:05:29.000","Description: Animal Problem","759548686","ANIMAL PROBLEM","40.3379","{'type': 'Point', 'coordinates': [-111.717, 40.3379]}","-111.717","Community Policing","UT","2016-07-11T15:47:43.000",
"19","700 Block N STATE ST","16LI02003","LINDON",,,"2016-05-16T05:45:08.000","Friday","6","2016-05-13T06:05:58.000","Description: Traffic Offense","759548685","TRAFFIC OFFENSE","40.3508","{'type': 'Point', 'coordinates': [-111.73, 40.3508]}","-111.73","Traffic","UT","2016-07-11T15:47:43.000",
"20","200 Block S VIA LANE VILLA ST","16LI02025","PLEASANT GROVE",,,"2016-05-17T05:45:16.000","Saturday","8","2016-05-14T08:05:41.000","Description: Agency Assist","759697612","AGENCY ASSIST","40.3608","{'type': 'Point', 'coordinates': [-111.753, 40.3608]}","-111.753","Community Policing","UT","2016-07-11T15:47:47.000",
"21","500 Block N STATE ST","16LI02027","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:25.000","Description: Citizen Assist","759697615","CITIZEN ASSIST","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Community Policing","UT","2016-07-11T15:47:47.000",
"22","1900 Block W 200 NORTH ST","16LI02028","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:48.000","Description: Property-Found","759697613","PROPERTY-FOUND","40.3404","{'type': 'Point', 'coordinates': [-111.76, 40.3404]}","-111.76","Property Crime","UT","2016-07-11T15:47:44.000",
"23","500 Block N STATE ST","16LI02026","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:56.000","Description: Citizen Assist","759697614","CITIZEN ASSIST","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Community Policing","UT","2016-07-11T15:47:47.000",
"24","700 Block N STATE ST","16LI02046","LINDON",,,"2016-05-17T05:45:12.000","Saturday","22","2016-05-14T22:05:51.000","Description: Intoxicated Person","759697587","INTOXICATED PERSON","40.3518","{'type': 'Point', 'coordinates': [-111.732, 40.3518]}","-111.732","Liquor","UT","2016-07-11T15:47:45.000",
"25","100 Block N STATE ST","16LI03720","LINDON",,,"2016-09-13T08:07:09.000","Wednesday","9","2016-08-31T09:08:53.000","Description: Citizen Assist","771938640","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-11-14T16:34:48.000",
"26","100 Block N 1800 WEST ST","17LI04895","LINDON",,,"2017-11-06T11:06:56.000","Friday","8","2017-11-03T08:11:37.000","Description: Burglary-Non-Res-Forced Entry","825522030","BURGLARY-NON-RES-FORCED ENTRY","40.3386","{'type': 'Point', 'coordinates': [-111.758, 40.3386]}","-111.758","Breaking & Entering","UT","2017-11-16T11:12:52.000",
"27","100 Block N STATE ST","16LI00683","LINDON",,,"2016-02-23T06:33:52.000","Friday","8","2016-02-19T08:02:27.000","Description: Citizen Assist","750597754","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-03-03T08:54:57.000",
"28","500 Block S LINDON PARK DR","16LI00684","LINDON",,,"2016-02-23T06:33:52.000","Friday","8","2016-02-19T08:02:49.000","Description: Fraud","750597756","FRAUD","40.3293","{'type': 'Point', 'coordinates': [-111.731, 40.3293]}","-111.731","Theft","UT","2016-03-03T08:54:57.000",
"29","500 Block N STATE ST","16LI00685","LINDON",,,"2016-02-23T06:33:52.000","Friday","12","2016-02-19T12:02:02.000","Description: Theft-Property-Shoplifting","750597757","THEFT-PROPERTY-SHOPLIFTING","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Theft","UT","2016-03-03T08:54:57.000",
"30","700 Block N 2000 WEST ST","17LI04897","LINDON",,,"2017-11-06T11:06:56.000","Friday","9","2017-11-03T09:11:19.000","Description: Traffic Accident-Reportable","825522031","TRAFFIC ACCIDENT-REPORTABLE","40.351","{'type': 'Point', 'coordinates': [-111.759, 40.351]}","-111.759","Traffic","UT","2017-11-16T11:12:52.000",
"31","1 Block N STATE ST","17LI04901","LINDON",,,"2017-11-06T11:06:56.000","Friday","13","2017-11-03T13:11:08.000","Description: Citizen Assist","825522024","CITIZEN ASSIST","40.3398","{'type': 'Point', 'coordinates': [-111.719, 40.3398]}","-111.719","Community Policing","UT","2017-11-16T11:12:52.000",
"32","1 Block N STATE ST","17LI04905","LINDON",,,"2017-11-06T11:06:56.000","Friday","14","2017-11-03T14:11:23.000","Description: Citizen Assist","825522022","CITIZEN ASSIST","40.3398","{'type': 'Point', 'coordinates': [-111.719, 40.3398]}","-111.719","Community Policing","UT","2017-11-16T11:12:51.000",
"33","1 Block N STATE ST","17LI04907","LINDON",,,"2017-11-06T11:06:56.000","Friday","15","2017-11-03T15:11:51.000","Description: Citizen Assist","825522027","CITIZEN ASSIST","40.3398","{'type': 'Point', 'coordinates': [-111.719, 40.3398]}","-111.719","Community Policing","UT","2017-11-16T11:12:51.000",
"34","800 Block W STATE ST","16LI00754","PLEASANT GROVE",,,"2016-02-27T06:33:15.000","Wednesday","3","2016-02-24T03:02:12.000","Description: Agency Assist","750958315","AGENCY ASSIST","40.3663","{'type': 'Point', 'coordinates': [-111.753, 40.3663]}","-111.753","Community Policing","UT","2016-03-06T09:03:25.000",
"35","400 Block N 400 EAST ST","17LI04908","LINDON",,,"2017-11-06T11:06:56.000","Friday","20","2017-11-03T20:11:09.000","Description: Citizen Dispute","825522019","CITIZEN DISPUTE","40.3456","{'type': 'Point', 'coordinates': [-111.706, 40.3456]}","-111.706","Community Policing","UT","2017-11-16T11:12:52.000",
"36","1 Block E 400 NORTH ST","16LI00743","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","6","2016-02-23T06:02:51.000","Description: Traffic Accident-Reportable","750958336","TRAFFIC ACCIDENT-REPORTABLE","40.3448","{'type': 'Point', 'coordinates': [-111.715, 40.3448]}","-111.715","Traffic","UT","2016-03-06T09:03:20.000",
"37","300 Block W 700 NORTH ST","16LI00747","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","12","2016-02-23T12:02:20.000","Description: Assault-Simple","750958340","ASSAULT-SIMPLE","40.3509","{'type': 'Point', 'coordinates': [-111.726, 40.3509]}","-111.726","Assault","UT","2016-03-06T09:03:22.000",
"38","200 Block N STATE ST","17LI04909","LINDON",,,"2017-11-06T11:06:56.000","Friday","22","2017-11-03T22:11:31.000","Description: Traffic Accident-Non Reportabl","825522029","TRAFFIC ACCIDENT-NON REPORTABL","40.3421","{'type': 'Point', 'coordinates': [-111.72, 40.3421]}","-111.72","Traffic","UT","2017-11-16T11:12:52.000",
"39","600 Block N STATE ST","16LI00746","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","12","2016-02-23T12:02:54.000","Description: Traffic Accident-Reportable","750958341","TRAFFIC ACCIDENT-REPORTABLE","40.3498","{'type': 'Point', 'coordinates': [-111.729, 40.3498]}","-111.729","Traffic","UT","2016-03-06T09:03:21.000",
"40","500 Block S 400 WEST ST","16LI00749","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","15","2016-02-23T15:02:02.000","Description: Traffic Accident-Reportable","750958324","TRAFFIC ACCIDENT-REPORTABLE","40.3264","{'type': 'Point', 'coordinates': [-111.725, 40.3264]}","-111.725","Traffic","UT","2016-03-06T09:03:23.000",
"41","1 Block S STATE ST","16LI00750","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","15","2016-02-23T15:02:44.000","Description: Traffic Accident-Reportable","750958322","TRAFFIC ACCIDENT-REPORTABLE","40.3373","{'type': 'Point', 'coordinates': [-111.716, 40.3373]}","-111.716","Traffic","UT","2016-03-06T09:03:23.000",
"42","200 Block S GENEVA RD","16LI00751","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","17","2016-02-23T17:02:21.000","Description: Traffic Accident-Reportable","750958333","TRAFFIC ACCIDENT-REPORTABLE","40.3308","{'type': 'Point', 'coordinates': [-111.738, 40.3308]}","-111.738","Traffic","UT","2016-03-06T09:03:24.000",
"43","1700 Block W 450 NORTH ST","16LI00753","LINDON",,,"2016-03-01T06:33:39.000","Wednesday","1","2016-02-24T01:02:55.000","Description: Alarm","751212026","ALARM","40.3455","{'type': 'Point', 'coordinates': [-111.756, 40.3455]}","-111.756","Alarm","UT","2016-03-06T09:03:25.000",
"44","1 Block N CANAL DR","16LI00755","LINDON",,,"2016-02-27T06:33:15.000","Wednesday","9","2016-02-24T09:02:21.000","Description: Alarm","750958342","ALARM","40.3394","{'type': 'Point', 'coordinates': [-111.699, 40.3394]}","-111.699","Alarm","UT","2016-03-06T09:03:26.000",
"45","100 Block N STATE ST","16LI00758","LINDON",,,"2016-02-27T06:33:15.000","Wednesday","14","2016-02-24T14:02:14.000","Description: Citizen Assist","750958312","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-03-06T09:03:26.000",
"46","200 Block S GENEVA RD","16LI00759","LINDON",,,"2016-02-27T06:33:15.000","Wednesday","14","2016-02-24T14:02:17.000","Description: Traffic Accident-Injury","750958329","TRAFFIC ACCIDENT-INJURY","40.3308","{'type': 'Point', 'coordinates': [-111.738, 40.3308]}","-111.738","Traffic","UT","2016-03-06T09:03:27.000",
"47","200 Block E CENTER ST","16LI00810","LINDON",,,"2016-03-01T06:33:41.000","Saturday","10","2016-02-27T10:02:06.000","Description: Citizen Assist","751212049","CITIZEN ASSIST","40.338","{'type': 'Point', 'coordinates': [-111.709, 40.338]}","-111.709","Community Policing","UT","2016-03-11T09:01:08.000",
"48","500 Block S LINDON PARK DR","16LI00812","LINDON",,,"2016-03-01T06:33:39.000","Saturday","14","2016-02-27T14:02:14.000","Description: Theft-Property-From Motor Vehi","751212029","THEFT-PROPERTY-FROM MOTOR VEHI","40.3293","{'type': 'Point', 'coordinates': [-111.731, 40.3293]}","-111.731","Theft","UT","2016-03-11T09:01:09.000",
"49","CENTER & STATE ST","16LI00813","LINDON",,,"2016-03-01T06:33:39.000","Saturday","17","2016-02-27T17:02:40.000","Description: Disorderly Conduct","751212033","DISORDERLY CONDUCT","40.3379","{'type': 'Point', 'coordinates': [-111.717, 40.3379]}","-111.717","Disorder","UT","2016-03-11T09:01:09.000",
"50","500 Block S MONET DR","16LI00818","PLEASANT GROVE",,,"2016-03-02T06:28:14.000","Sunday","11","2016-02-28T11:02:37.000","Description: Agency Assist","751293737","AGENCY ASSIST","40.3565","{'type': 'Point', 'coordinates': [-111.771, 40.3565]}","-111.771","Community Policing","UT","2016-03-12T09:01:03.000",
"51","1 Block S 1550 WEST ST","16LI00821","LINDON",,,"2016-03-02T06:28:14.000","Sunday","23","2016-02-28T23:02:13.000","Description: Alarm","751293734","ALARM","40.3382","{'type': 'Point', 'coordinates': [-111.753, 40.3382]}","-111.753","Alarm","UT","2016-03-12T09:01:03.000",
"52","1600 Block N GENEVA RD","16LI02051","OREM",,,"2016-05-18T05:45:14.000","Sunday","7","2016-05-15T07:05:22.000","Description: Agency Assist","759841505","AGENCY ASSIST","40.3262","{'type': 'Point', 'coordinates': [-111.737, 40.3262]}","-111.737","Community Policing","UT","2016-07-11T15:47:45.000",
"53","400 Block N STATE ST","16LI02052","LINDON",,,"2016-05-18T05:45:14.000","Sunday","10","2016-05-15T10:05:02.000","Description: Traffic Accident-Non Reportabl","759841504","TRAFFIC ACCIDENT-NON REPORTABL","40.3447","{'type': 'Point', 'coordinates': [-111.723, 40.3447]}","-111.723","Traffic","UT","2016-07-11T15:47:45.000",
"54","600 Block N STATE ST","16LI02053","LINDON",,,"2016-05-18T05:45:13.000","Sunday","17","2016-05-15T17:05:24.000","Description: Disorderly Conduct","759841464","DISORDERLY CONDUCT","40.3506","{'type': 'Point', 'coordinates': [-111.73, 40.3506]}","-111.73","Disorder","UT","2016-07-11T15:47:45.000",
"55","100 Block S EAGLES NEST AVE","18LI02244","LINDON",,,"2018-06-01T16:42:47.000","Monday","11","2018-05-21T11:05:58.000","Description: Disorderly Conduct","856122039","DISORDERLY CONDUCT","40.3356","{'type': 'Point', 'coordinates': [-111.699, 40.3356]}","-111.699","Disorder","UT","2018-06-04T04:42:12.000",
"56","300 Block W 600 SOUTH ST","17LI05233","LINDON",,,"2017-11-30T11:06:13.000","Monday","7","2017-11-27T07:11:07.000","Description: Alarm","827783877","ALARM","40.3264","{'type': 'Point', 'coordinates': [-111.723, 40.3264]}","-111.723","Alarm","UT","2017-12-10T11:08:49.000",
"57","1 Block N STATE ST","17LI05241","LINDON",,,"2017-11-30T11:05:59.000","Monday","13","2017-11-27T13:11:20.000","Description: Citizen Assist","827783857","CITIZEN ASSIST","40.3398","{'type': 'Point', 'coordinates': [-111.719, 40.3398]}","-111.719","Community Policing","UT","2017-12-10T11:08:49.000",
"58","1 Block S STATE ST","16LI00791","LINDON",,,"2016-03-01T06:33:39.000","Friday","2","2016-02-26T02:02:57.000","Description: CS-Poss-Meth","751212039","CS-POSS-METH","40.3375","{'type': 'Point', 'coordinates': [-111.717, 40.3375]}","-111.717","Drugs","UT","2016-03-10T09:00:16.000",
"59","300 Block W 600 NORTH ST","16LI00792","LINDON",,,"2016-03-01T06:33:39.000","Friday","8","2016-02-26T08:02:19.000","Description: Citizen Assist","751212038","CITIZEN ASSIST","40.3498","{'type': 'Point', 'coordinates': [-111.727, 40.3498]}","-111.727","Community Policing","UT","2016-03-10T09:00:16.000",
"60","100 Block N STATE ST","16LI00793","LINDON",,,"2016-03-01T06:33:39.000","Friday","8","2016-02-26T08:02:59.000","Description: Citizen Dispute","751212037","CITIZEN DISPUTE","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-03-10T09:00:17.000",
"61","100 Block N STATE ST","16LI00794","LINDON",,,"2016-03-04T06:28:25.000","Friday","10","2016-02-26T10:02:27.000","Description: Citizen Assist","751460241","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-03-10T09:00:17.000",
"62","500 Block N STATE ST","16LI00796","LINDON",,,"2016-03-01T06:33:39.000","Friday","11","2016-02-26T11:02:05.000","Description: Theft-Property-Other","751212032","THEFT-PROPERTY-OTHER","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Theft","UT","2016-03-10T09:00:17.000",
"63","500 Block N 550 EAST ST","16LI00795","LINDON",,,"2016-03-01T06:33:39.000","Friday","11","2016-02-26T11:02:40.000","Description: Theft-Property-Vehicle Parts","751212035","THEFT-PROPERTY-VEHICLE PARTS","40.3474","{'type': 'Point', 'coordinates': [-111.703, 40.3474]}","-111.703","Theft","UT","2016-03-10T09:00:17.000",
"64","100 Block N STATE ST","16LI00798","LINDON",,,"2016-03-01T06:33:39.000","Friday","15","2016-02-26T15:02:53.000","Description: Citizen Assist","751212030","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-03-10T09:00:19.000",
"65","700 Block N STATE ST","16LI00799","LINDON",,,"2016-03-01T06:33:39.000","Friday","20","2016-02-26T20:02:13.000","Description: Animal Problem","751212027","ANIMAL PROBLEM","40.3518","{'type': 'Point', 'coordinates': [-111.732, 40.3518]}","-111.732","Community Policing","UT","2016-03-10T09:00:19.000",
"66","600 Block N 2000 WEST ST","16LI00800","LINDON",,,"2016-03-01T06:33:39.000","Friday","20","2016-02-26T20:02:24.000","Description: Citizen Assist","751212024","CITIZEN ASSIST","40.3493","{'type': 'Point', 'coordinates': [-111.759, 40.3493]}","-111.759","Community Policing","UT","2016-03-10T09:00:19.000",
"67","500 Block N STATE ST","16LI00801","LINDON",,,"2016-03-01T06:33:39.000","Friday","21","2016-02-26T21:02:15.000","Description: Theft-Property-Shoplifting","751212023","THEFT-PROPERTY-SHOPLIFTING","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Theft","UT","2016-03-10T09:00:19.000",
"68","1 Block N STATE ST","17LI05240","LINDON",,,"2017-11-30T11:05:59.000","Monday","13","2017-11-27T13:11:47.000","Description: Citizen Assist","827783858","CITIZEN ASSIST","40.3398","{'type': 'Point', 'coordinates': [-111.719, 40.3398]}","-111.719","Community Policing","UT","2017-12-10T11:08:49.000",
"69","500 Block S LINDON PARK DR","17LI05244","LINDON",,,"2017-11-30T11:06:13.000","Monday","15","2017-11-27T15:11:40.000","Description: Theft-Property-Other","827783883","THEFT-PROPERTY-OTHER","40.3301","{'type': 'Point', 'coordinates': [-111.731, 40.3301]}","-111.731","Theft","UT","2017-12-10T11:08:49.000",
"70","100 Block S 140 WEST ST","17LI05248","LINDON",,,"2017-11-30T11:06:13.000","Monday","17","2017-11-27T17:11:22.000","Description: Fraud","827783878","FRAUD","40.3348","{'type': 'Point', 'coordinates': [-111.719, 40.3348]}","-111.719","Theft","UT","2017-12-10T11:08:49.000",
"71","600 Block N MAIN ST","16LI01924","LINDON",,,"2016-05-11T05:44:20.000","Sunday","1","2016-05-08T01:05:21.000","Description: Traffic Offense","759160324","TRAFFIC OFFENSE","40.3491","{'type': 'Point', 'coordinates': [-111.716, 40.3491]}","-111.716","Traffic","UT","2016-05-21T08:00:12.000",
"72","500 Block N STATE ST","16LI01936","LINDON",,,"2016-05-19T05:45:33.000","Sunday","22","2016-05-08T22:05:22.000","Description: Theft-Property-Shoplifting","759925753","THEFT-PROPERTY-SHOPLIFTING","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Theft","UT","2016-05-21T08:00:14.000",
"73","1 Block N MAIN ST","16LI01987","LINDON",,,"2016-05-18T05:45:13.000","Thursday","9","2016-05-12T09:05:33.000","Description: Missing Person","759841462","MISSING PERSON","40.3388","{'type': 'Point', 'coordinates': [-111.715, 40.3388]}","-111.715","Missing Person","UT","2016-07-11T15:47:42.000",
"74","200 Block N 835 EAST ST","16LI02049","LINDON",,,"2016-05-18T05:45:14.000","Sunday","0","2016-05-15T00:05:06.000","Description: Citizen Assist","759841507","CITIZEN ASSIST","40.3433","{'type': 'Point', 'coordinates': [-111.696, 40.3433]}","-111.696","Community Policing","UT","2016-07-11T15:47:45.000",
"75","1700 Block W 20 SOUTH ST","16LI02050","LINDON",,,"2016-05-18T05:45:14.000","Sunday","5","2016-05-15T05:05:23.000","Description: Alarm","759841506","ALARM","40.3374","{'type': 'Point', 'coordinates': [-111.756, 40.3374]}","-111.756","Alarm","UT","2016-07-11T15:47:45.000",
"76","100 Block N STATE ST","16LI02059","LINDON",,,"2016-05-19T05:45:35.000","Monday","13","2016-05-16T13:05:13.000","Description: Citizen Assist","759925756","CITIZEN ASSIST","40.34","{'type': 'Point', 'coordinates': [-111.719, 40.34]}","-111.719","Community Policing","UT","2016-07-11T15:47:45.000",
"77","500 Block N STATE ST","16LI02064","LINDON",,,"2016-05-19T05:45:33.000","Monday","16","2016-05-16T16:05:18.000","Description: Sexual Abuse of Child","759925751","SEXUAL ABUSE OF CHILD","40.3493","{'type': 'Point', 'coordinates': [-111.729, 40.3493]}","-111.729","Other Sexual Offense","UT","2016-07-11T15:47:45.000",
"78","200 Block N STATE ST","16LI03782","LINDON",,,"2016-09-09T08:07:01.000","Sunday","10","2016-09-04T10:09:31.000","Description: Property-Found","771467593","PROPERTY-FOUND","40.3421","{'type': 'Point', 'coordinates': [-111.72, 40.3421]}","-111.72","Property Crime","UT","2016-11-14T16:34:48.000",
"79","1900 Block W 700 NORTH ST","16LI00894","LINDON",,,"2016-03-10T06:34:43.000","Saturday","13","2016-03-05T13:03:35.000","Description: Alarm","752212960","ALARM","40.3511","{'type': 'Point', 'coordinates': [-111.759, 40.3511]}","-111.759","Alarm","UT","2016-03-15T08:01:34.000",
"80","1800 Block W 500 NORTH ST","16LI00895","LINDON",,,"2016-03-10T06:34:43.000","Saturday","13","2016-03-05T13:03:44.000","Description: Citizen Assist","752212961","CITIZEN ASSIST","40.3466","{'type': 'Point', 'coordinates': [-111.758, 40.3466]}","-111.758","Community Policing","UT","2016-03-15T08:01:34.000",
"81","1 Block S STATE ST","16LI00898","LINDON",,,"2016-03-10T06:34:43.000","Saturday","16","2016-03-05T16:03:11.000","Description: Alarm","752212968","ALARM","40.3375","{'type': 'Point', 'coordinates': [-111.717, 40.3375]}","-111.717","Alarm","UT","2016-03-15T08:01:35.000",
"82","200 Block S 1250 WEST ST","16LI00899","LINDON",,,"2016-03-10T06:34:43.000","Saturday","17","2016-03-05T17:03:22.000","Description: Assault-Simple","752212970","ASSAULT-SIMPLE","40.333","{'type': 'Point', 'coordinates': [-111.746, 40.333]}","-111.746","Assault","UT","2016-03-15T08:01:35.000",
"83","200 Block N STATE ST","16LI00903","LINDON",,,"2016-03-10T06:34:43.000","Saturday","20","2016-03-05T20:03:48.000","Description: Traffic Offense","752212974","TRAFFIC OFFENSE","40.3421","{'type': 'Point', 'coordinates': [-111.72, 40.3421]}","-111.72","Traffic","UT","2016-03-15T08:01:35.000",
"84","1800 Block N STATE ST","16LI00904","OREM",,,"2016-03-10T06:34:43.000","Saturday","21","2016-03-05T21:03:01.000","Description: Traffic Offense","752212975","TRAFFIC OFFENSE","40.3301","{'type': 'Point', 'coordinates': [-111.711, 40.3301]}","-111.711","Traffic","UT","2016-03-15T08:01:36.000",
