"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808798","Total","2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"21246"
"318762904","Total","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"10","63967"
"318762903","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762905","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"17135"
"318762916","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"21921"
"318762927","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"16098"
"318762938","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"10","8813"
"318762906","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"8610"
"318762917","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"11121"
"318762928","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"8011"
"318762939","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"3992"
"318762907","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"8525"
"318762918","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"10800"
"318762929","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"8087"
"318762940","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"4821"
"318762908","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"16360"
"318762919","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"20938"
"318762930","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"15729"
"318762941","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,"10","8722"
"318762909","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"282"
"318762920","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Carbon","County","49","49007",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"221"
