"area_name","periodyear","month","labor_force","employment","unemployment","unemployment_rate"
"Sevier","2011","December","9501","8883","618","6.5"
"Sevier","2011","November","9505","8872","633","6.7"
"Sevier","2011","October","9505","8853","652","6.9"
"Sevier","2011","September","9500","8828","672","7.1"
"Sevier","2011","August","9498","8808","690","7.3"
"Sevier","2011","July","9499","8794","705","7.4"
"Sevier","2011","June","9504","8786","718","7.6"
"Sevier","2011","May","9506","8774","732","7.7"
"Sevier","2011","April","9507","8761","746","7.8"
"Sevier","2011","March","9515","8753","762","8.0"
"Sevier","2011","February","9537","8762","775","8.1"
"Sevier","2011","January","9575","8791","784","8.2"
"Sevier","2010","Annual Average","9727","8917","810","8.3"
"Sevier","2010","December","9628","8840","788","8.2"
"Sevier","2010","November","9690","8899","791","8.2"
"Sevier","2010","October","9744","8952","792","8.1"
"Sevier","2010","September","9774","8982","792","8.1"
"Sevier","2010","August","9775","8981","794","8.1"
"Sevier","2010","July","9745","8948","797","8.2"
"Sevier","2010","June","9703","8900","803","8.3"
"Sevier","2010","May","9669","8857","812","8.4"
"Sevier","2010","April","9655","8834","821","8.5"
"Sevier","2010","March","9672","8841","831","8.6"
"Sevier","2010","February","9719","8880","839","8.6"
"Sevier","2010","January","9783","8942","841","8.6"
"Sevier","2009","Annual Average","9876","9099","777","7.9"
"Sevier","2009","December","9852","9014","838","8.5"
"Sevier","2009","November","9908","9079","829","8.4"
"Sevier","2009","October","9937","9121","816","8.2"
"Sevier","2009","September","9935","9132","803","8.1"
"Sevier","2009","August","9904","9115","789","8.0"
"Sevier","2009","July","9864","9087","777","7.9"
"Sevier","2009","June","9831","9064","767","7.8"
"Sevier","2009","May","9813","9056","757","7.7"
"Sevier","2009","April","9808","9063","745","7.6"
"Sevier","2009","March","9809","9082","727","7.4"
"Sevier","2009","February","9800","9102","698","7.1"
"Sevier","2009","January","9776","9118","658","6.7"
"Sevier","2008","Annual Average","9630","9243","387","4.0"
"Sevier","2008","December","9738","9132","606","6.2"
"Sevier","2008","November","9698","9150","548","5.7"
"Sevier","2008","October","9668","9177","491","5.1"
"Sevier","2008","September","9653","9211","442","4.6"
"Sevier","2008","August","9644","9239","405","4.2"
"Sevier","2008","July","9629","9253","376","3.9"
"Sevier","2008","June","9611","9255","356","3.7"
"Sevier","2008","May","9589","9251","338","3.5"
"Sevier","2008","April","9572","9250","322","3.4"
"Sevier","2008","March","9561","9253","308","3.2"
"Sevier","2008","February","9552","9256","296","3.1"
"Sevier","2008","January","9545","9255","290","3.0"
"Sevier","2007","Annual Average","9479","9220","259","2.7"
"Sevier","2007","December","9530","9242","288","3.0"
"Sevier","2007","November","9505","9216","289","3.0"
"Sevier","2007","October","9475","9183","292","3.1"
"Sevier","2007","September","9446","9154","292","3.1"
"Sevier","2007","August","9432","9144","288","3.1"
"Sevier","2007","July","9438","9159","279","3.0"
"Sevier","2007","June","9454","9190","264","2.8"
"Sevier","2007","May","9478","9232","246","2.6"
"Sevier","2007","April","9501","9270","231","2.4"
"Sevier","2007","March","9518","9296","222","2.3"
"Sevier","2007","February","9523","9301","222","2.3"
"Sevier","2007","January","9518","9287","231","2.4"
"Sevier","2006","Annual Average","9390","9089","301","3.2"
"Sevier","2006","December","9505","9257","248","2.6"
"Sevier","2006","November","9488","9221","267","2.8"
"Sevier","2006","October","9471","9186","285","3.0"
"Sevier","2006","September","9455","9156","299","3.2"
"Sevier","2006","August","9435","9128","307","3.3"
"Sevier","2006","July","9414","9103","311","3.3"
"Sevier","2006","June","9389","9075","314","3.3"
"Sevier","2006","May","9358","9042","316","3.4"
"Sevier","2006","April","9325","9004","321","3.4"
"Sevier","2006","March","9295","8967","328","3.5"
"Sevier","2006","February","9276","8937","339","3.7"
"Sevier","2006","January","9267","8915","352","3.8"
"Sevier","2005","Annual Average","9149","8742","407","4.4"
"Sevier","2005","December","9261","8895","366","4.0"
"Sevier","2005","November","9249","8871","378","4.1"
"Sevier","2005","October","9224","8838","386","4.2"
"Sevier","2005","September","9193","8801","392","4.3"
"Sevier","2005","August","9158","8763","395","4.3"
"Sevier","2005","July","9128","8728","400","4.4"
"Sevier","2005","June","9106","8700","406","4.5"
"Sevier","2005","May","9095","8681","414","4.6"
"Sevier","2005","April","9085","8664","421","4.6"
"Sevier","2005","March","9073","8646","427","4.7"
"Sevier","2005","February","9060","8629","431","4.8"
"Sevier","2005","January","9055","8619","436","4.8"
"Sevier","2004","Annual Average","9233","8755","478","5.2"
"Sevier","2004","December","9066","8623","443","4.9"
"Sevier","2004","November","9096","8643","453","5.0"
"Sevier","2004","October","9140","8676","464","5.1"
"Sevier","2004","September","9194","8719","475","5.2"
"Sevier","2004","August","9248","8765","483","5.2"
"Sevier","2004","July","9296","8809","487","5.2"
"Sevier","2004","June","9327","8840","487","5.2"
"Sevier","2004","May","9334","8848","486","5.2"
"Sevier","2004","April","9310","8824","486","5.2"
"Sevier","2004","March","9251","8765","486","5.3"
"Sevier","2004","February","9161","8673","488","5.3"
"Sevier","2004","January","9050","8559","491","5.4"
"Sevier","2003","Annual Average","8756","8250","506","5.8"
"Sevier","2003","December","8942","8446","496","5.5"
"Sevier","2003","November","8851","8351","500","5.6"
"Sevier","2003","October","8788","8286","502","5.7"
"Sevier","2003","September","8752","8249","503","5.7"
"Sevier","2003","August","8729","8226","503","5.8"
"Sevier","2003","July","8711","8208","503","5.8"
"Sevier","2003","June","8696","8192","504","5.8"
"Sevier","2003","May","8690","8183","507","5.8"
"Sevier","2003","April","8700","8191","509","5.9"
"Sevier","2003","March","8731","8220","511","5.9"
"Sevier","2003","February","8776","8264","512","5.8"
"Sevier","2003","January","8825","8314","511","5.8"
"Sevier","2002","Annual Average","8859","8354","505","5.7"
"Sevier","2002","December","8860","8351","509","5.7"
"Sevier","2002","November","8872","8363","509","5.7"
"Sevier","2002","October","8865","8356","509","5.7"
"Sevier","2002","September","8847","8338","509","5.8"
"Sevier","2002","August","8829","8319","510","5.8"
"Sevier","2002","July","8816","8307","509","5.8"
"Sevier","2002","June","8812","8304","508","5.8"
"Sevier","2002","May","8812","8307","505","5.7"
"Sevier","2002","April","8819","8316","503","5.7"
"Sevier","2002","March","8831","8333","498","5.6"
"Sevier","2002","February","8847","8357","490","5.5"
"Sevier","2002","January","8859","8383","476","5.4"
"Sevier","2001","Annual Average","8576","8180","396","4.6"
"Sevier","2001","December","8862","8405","457","5.2"
"Sevier","2001","November","8846","8409","437","4.9"
"Sevier","2001","October","8803","8384","419","4.8"
"Sevier","2001","September","8737","8331","406","4.6"
"Sevier","2001","August","8659","8260","399","4.6"
"Sevier","2001","July","8580","8184","396","4.6"
"Sevier","2001","June","8512","8119","393","4.6"
"Sevier","2001","May","8461","8072","389","4.6"
"Sevier","2001","April","8424","8040","384","4.6"
"Sevier","2001","March","8393","8014","379","4.5"
"Sevier","2001","February","8364","7986","378","4.5"
"Sevier","2001","January","8338","7960","378","4.5"
"Sevier","2000","Annual Average","8337","8014","323","3.9"
"Sevier","2000","December","8319","7942","377","4.5"
"Sevier","2000","November","8316","7943","373","4.5"
"Sevier","2000","October","8326","7963","363","4.4"
"Sevier","2000","September","8345","7995","350","4.2"
"Sevier","2000","August","8366","8031","335","4.0"
"Sevier","2000","July","8380","8059","321","3.8"
"Sevier","2000","June","8380","8071","309","3.7"
"Sevier","2000","May","8368","8067","301","3.6"
"Sevier","2000","April","8352","8058","294","3.5"
"Sevier","2000","March","8339","8051","288","3.5"
"Sevier","2000","February","8339","8054","285","3.4"
"Sevier","2000","January","8354","8066","288","3.4"
"Sevier","1999","Annual Average","8436","8092","344","4.1"
"Sevier","1999","December","8379","8083","296","3.5"
"Sevier","1999","November","8411","8103","308","3.7"
"Sevier","1999","October","8444","8124","320","3.8"
"Sevier","1999","September","8472","8141","331","3.9"
"Sevier","1999","August","8489","8149","340","4.0"
"Sevier","1999","July","8494","8148","346","4.1"
"Sevier","1999","June","8485","8134","351","4.1"
"Sevier","1999","May","8464","8109","355","4.2"
"Sevier","1999","April","8434","8074","360","4.3"
"Sevier","1999","March","8401","8038","363","4.3"
"Sevier","1999","February","8367","8003","364","4.4"
"Sevier","1999","January","8337","7974","363","4.4"
"Sevier","1998","Annual Average","8307","7932","375","4.5"
"Sevier","1998","December","8315","7954","361","4.3"
"Sevier","1998","November","8304","7940","364","4.4"
"Sevier","1998","October","8301","7930","371","4.5"
"Sevier","1998","September","8307","7925","382","4.6"
"Sevier","1998","August","8319","7925","394","4.7"
"Sevier","1998","July","8331","7928","403","4.8"
"Sevier","1998","June","8337","7931","406","4.9"
"Sevier","1998","May","8335","7933","402","4.8"
"Sevier","1998","April","8322","7931","391","4.7"
"Sevier","1998","March","8302","7927","375","4.5"
"Sevier","1998","February","8282","7922","360","4.3"
"Sevier","1998","January","8263","7918","345","4.2"
"Sevier","1997","Annual Average","8098","7776","322","4.0"
"Sevier","1997","December","8243","7910","333","4.0"
"Sevier","1997","November","8220","7897","323","3.9"
"Sevier","1997","October","8189","7875","314","3.8"
"Sevier","1997","September","8151","7844","307","3.8"
"Sevier","1997","August","8112","7810","302","3.7"
"Sevier","1997","July","8076","7777","299","3.7"
"Sevier","1997","June","8051","7751","300","3.7"
"Sevier","1997","May","8039","7733","306","3.8"
"Sevier","1997","April","8036","7719","317","3.9"
"Sevier","1997","March","8037","7704","333","4.1"
"Sevier","1997","February","8031","7683","348","4.3"
"Sevier","1997","January","8014","7652","362","4.5"
"Sevier","1996","Annual Average","7852","7493","359","4.6"
"Sevier","1996","December","7985","7615","370","4.6"
"Sevier","1996","November","7948","7576","372","4.7"
"Sevier","1996","October","7909","7540","369","4.7"
"Sevier","1996","September","7873","7511","362","4.6"
"Sevier","1996","August","7846","7490","356","4.5"
"Sevier","1996","July","7833","7480","353","4.5"
"Sevier","1996","June","7829","7476","353","4.5"
"Sevier","1996","May","7830","7476","354","4.5"
"Sevier","1996","April","7829","7474","355","4.5"
"Sevier","1996","March","7818","7462","356","4.6"
"Sevier","1996","February","7794","7439","355","4.6"
"Sevier","1996","January","7760","7405","355","4.6"
"Sevier","1995","Annual Average","7634","7253","381","5.0"
"Sevier","1995","December","7720","7364","356","4.6"
"Sevier","1995","November","7682","7322","360","4.7"
"Sevier","1995","October","7652","7286","366","4.8"
"Sevier","1995","September","7635","7262","373","4.9"
"Sevier","1995","August","7625","7247","378","5.0"
"Sevier","1995","July","7622","7240","382","5.0"
"Sevier","1995","June","7623","7237","386","5.1"
"Sevier","1995","May","7625","7235","390","5.1"
"Sevier","1995","April","7629","7235","394","5.2"
"Sevier","1995","March","7631","7235","396","5.2"
"Sevier","1995","February","7632","7237","395","5.2"
"Sevier","1995","January","7631","7241","390","5.1"
"Sevier","1994","Annual Average","7471","7109","362","4.8"
"Sevier","1994","December","7627","7244","383","5.0"
"Sevier","1994","November","7616","7240","376","4.9"
"Sevier","1994","October","7599","7226","373","4.9"
"Sevier","1994","September","7576","7203","373","4.9"
"Sevier","1994","August","7547","7173","374","5.0"
"Sevier","1994","July","7510","7136","374","5.0"
"Sevier","1994","June","7464","7094","370","5.0"
"Sevier","1994","May","7413","7050","363","4.9"
"Sevier","1994","April","7361","7009","352","4.8"
"Sevier","1994","March","7317","6975","342","4.7"
"Sevier","1994","February","7288","6953","335","4.6"
"Sevier","1994","January","7277","6944","333","4.6"
"Sevier","1993","Annual Average","7129","6741","388","5.4"
"Sevier","1993","December","7279","6943","336","4.6"
"Sevier","1993","November","7286","6943","343","4.7"
"Sevier","1993","October","7284","6932","352","4.8"
"Sevier","1993","September","7265","6902","363","5.0"
"Sevier","1993","August","7228","6853","375","5.2"
"Sevier","1993","July","7175","6790","385","5.4"
"Sevier","1993","June","7117","6724","393","5.5"
"Sevier","1993","May","7064","6662","402","5.7"
"Sevier","1993","April","7018","6606","412","5.9"
"Sevier","1993","March","6978","6554","424","6.1"
"Sevier","1993","February","6939","6500","439","6.3"
"Sevier","1993","January","6896","6443","453","6.6"
"Sevier","1992","Annual Average","6684","6217","467","7.0"
"Sevier","1992","December","6849","6385","464","6.8"
"Sevier","1992","November","6801","6332","469","6.9"
"Sevier","1992","October","6758","6290","468","6.9"
"Sevier","1992","September","6722","6261","461","6.9"
"Sevier","1992","August","6694","6242","452","6.8"
"Sevier","1992","July","6677","6229","448","6.7"
"Sevier","1992","June","6663","6213","450","6.8"
"Sevier","1992","May","6650","6192","458","6.9"
"Sevier","1992","April","6635","6167","468","7.1"
"Sevier","1992","March","6620","6143","477","7.2"
"Sevier","1992","February","6609","6125","484","7.3"
"Sevier","1992","January","6602","6113","489","7.4"
"Sevier","1991","Annual Average","6550","6067","483","7.4"
"Sevier","1991","December","6597","6105","492","7.5"
"Sevier","1991","November","6592","6098","494","7.5"
"Sevier","1991","October","6588","6089","499","7.6"
"Sevier","1991","September","6584","6080","504","7.7"
"Sevier","1991","August","6578","6071","507","7.7"
"Sevier","1991","July","6571","6066","505","7.7"
"Sevier","1991","June","6559","6063","496","7.6"
"Sevier","1991","May","6544","6062","482","7.4"
"Sevier","1991","April","6523","6059","464","7.1"
"Sevier","1991","March","6496","6050","446","6.9"
"Sevier","1991","February","6463","6035","428","6.6"
"Sevier","1991","January","6430","6019","411","6.4"
"Sevier","1990","Annual Average","6340","5987","353","5.6"
"Sevier","1990","December","6399","6005","394","6.2"
"Sevier","1990","November","6369","5994","375","5.9"
"Sevier","1990","October","6345","5989","356","5.6"
"Sevier","1990","September","6323","5987","336","5.3"
"Sevier","1990","August","6307","5986","321","5.1"
"Sevier","1990","July","6297","5984","313","5.0"
"Sevier","1990","June","6295","5979","316","5.0"
"Sevier","1990","May","6301","5973","328","5.2"
"Sevier","1990","April","6311","5966","345","5.5"
"Sevier","1990","March","6326","5962","364","5.8"
"Sevier","1990","February","6342","5959","383","6.0"
"Sevier","1990","January","6359","5956","403","6.3"
