"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"0","1 Block S 200 EAST ST","16LI00765","LINDON",,,"2016-03-05T06:28:37.000","Wednesday","17","2016-02-24T17:02:21.000","Description: Citizen Assist","751760057","CITIZEN ASSIST","40.3365","{'coordinates': [-111.711, 40.3365], 'type': 'Point'}","-111.711","Community Policing","UT","2016-03-06T09:03:30.000",
"1","500 Block N STATE ST","16LI00776","LINDON",,,"2016-03-04T06:28:25.000","Thursday","12","2016-02-25T12:02:03.000","Description: Fraud","751460243","FRAUD","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Theft","UT","2016-03-06T09:03:32.000",
"2","500 Block N STATE ST","16LI00777","LINDON",,,"2016-03-04T06:28:25.000","Thursday","13","2016-02-25T13:02:11.000","Description: Theft-Property-Shoplifting","751460237","THEFT-PROPERTY-SHOPLIFTING","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Theft","UT","2016-03-06T09:03:33.000",
"3","100 Block N STATE ST","16LI00782","LINDON",,,"2016-03-05T06:28:37.000","Thursday","15","2016-02-25T15:02:20.000","Description: Citizen Assist","751760052","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-03-06T09:03:34.000",
"4","200 Block S 1250 WEST ST","16LI00783","LINDON",,,"2016-03-05T06:28:37.000","Thursday","17","2016-02-25T17:02:46.000","Description: Traffic Accident-Injury","751760047","TRAFFIC ACCIDENT-INJURY","40.3334","{'coordinates': [-111.747, 40.3334], 'type': 'Point'}","-111.747","Traffic","UT","2016-03-06T09:03:34.000",
"5","9500 Block N TIMPANOGOS CV","16LI00819","CEDAR HILLS",,,"2016-03-06T06:34:53.000","Sunday","13","2016-02-28T13:02:42.000","Description: Traffic Offense","751830992","TRAFFIC OFFENSE","40.4043","{'coordinates': [-111.742, 40.4043], 'type': 'Point'}","-111.742","Traffic","UT","2016-03-06T09:01:02.000",
"6","100 Block N STATE ST","16LI01853","LINDON",,,"2016-05-14T05:44:33.000","Wednesday","11","2016-05-04T11:05:05.000","Description: Citizen Assist","759431850","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-05-17T08:01:13.000",
"7","100 Block N STATE ST","16LI01855","LINDON",,,"2016-05-14T05:44:33.000","Wednesday","11","2016-05-04T11:05:09.000","Description: Citizen Assist","759431852","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-05-17T08:04:55.000",
"8","100 Block N STATE ST","16LI01854","LINDON",,,"2016-05-14T05:44:33.000","Wednesday","11","2016-05-04T11:05:11.000","Description: Citizen Assist","759431851","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-05-17T08:01:13.000",
"9","300 Block S 400 WEST ST","16LI01856","LINDON",,,"2016-05-11T05:44:23.000","Wednesday","11","2016-05-04T11:05:13.000","Description: Animal Bite","759160326","ANIMAL BITE","40.3316","{'coordinates': [-111.725, 40.3316], 'type': 'Point'}","-111.725","Community Policing","UT","2016-05-17T08:04:55.000",
"10","600 Block N LOCUST AVE","16LI01857","LINDON",,,"2016-05-11T05:44:23.000","Wednesday","12","2016-05-04T12:05:21.000","Description: Traffic Accident-Non Reportabl","759160325","TRAFFIC ACCIDENT-NON REPORTABL","40.3491","{'coordinates': [-111.721, 40.3491], 'type': 'Point'}","-111.721","Traffic","UT","2016-05-17T08:04:56.000",
"11","100 Block N STATE ST","16LI01861","LINDON",,,"2016-05-10T05:44:23.000","Wednesday","15","2016-05-04T15:05:21.000","Description: Citizen Assist","759079170","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-05-17T08:01:14.000",
"12","1 Block N STATE ST","17LI04896","LINDON",,,"2017-11-06T11:06:56.000","Friday","8","2017-11-03T08:11:24.000","Description: Citizen Assist","825522028","CITIZEN ASSIST","40.3398","{'coordinates': [-111.719, 40.3398], 'type': 'Point'}","-111.719","Community Policing","UT","2017-11-16T11:12:51.000",
"13","700 Block W 425 NORTH ST","16LI02030","LINDON",,,"2016-05-17T05:45:16.000","Saturday","10","2016-05-14T10:05:49.000","Description: Agency Assist","759697609","AGENCY ASSIST","40.346","{'coordinates': [-111.733, 40.346], 'type': 'Point'}","-111.733","Community Policing","UT","2016-07-11T15:47:44.000",
"14","200 Block N STATE ST","16LI02036","LINDON",,,"2016-05-17T05:45:16.000","Saturday","13","2016-05-14T13:05:02.000","Description: Citizen Assist","759697603","CITIZEN ASSIST","40.3421","{'coordinates': [-111.72, 40.3421], 'type': 'Point'}","-111.72","Community Policing","UT","2016-07-11T15:47:45.000",
"15","300 Block E 400 NORTH ST","16LI02039","LINDON",,,"2016-05-17T05:45:16.000","Saturday","15","2016-05-14T15:05:00.000","Description: Property-Recovered Stolen","759697602","PROPERTY-RECOVERED STOLEN","40.3453","{'coordinates': [-111.707, 40.3453], 'type': 'Point'}","-111.707","Property Crime","UT","2016-07-11T15:47:45.000",
"16","500 Block N STATE ST","16LI02042","LINDON",,,"2016-05-17T05:45:12.000","Saturday","18","2016-05-14T18:05:58.000","Description: Citizen Assist","759697589","CITIZEN ASSIST","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Community Policing","UT","2016-07-11T15:47:45.000",
"17","1700 Block W 700 NORTH ST","16LI01955","LINDON",,,"2016-05-16T05:45:06.000","Tuesday","9","2016-05-10T09:05:28.000","Description: Traffic Offense","759548666","TRAFFIC OFFENSE","40.3506","{'coordinates': [-111.756, 40.3506], 'type': 'Point'}","-111.756","Traffic","UT","2016-05-23T08:01:06.000",
"18","CENTER & STATE ST","16LI02002","LINDON",,,"2016-05-16T05:45:08.000","Friday","6","2016-05-13T06:05:29.000","Description: Animal Problem","759548686","ANIMAL PROBLEM","40.3379","{'coordinates': [-111.717, 40.3379], 'type': 'Point'}","-111.717","Community Policing","UT","2016-07-11T15:47:43.000",
"19","700 Block N STATE ST","16LI02003","LINDON",,,"2016-05-16T05:45:08.000","Friday","6","2016-05-13T06:05:58.000","Description: Traffic Offense","759548685","TRAFFIC OFFENSE","40.3508","{'coordinates': [-111.73, 40.3508], 'type': 'Point'}","-111.73","Traffic","UT","2016-07-11T15:47:43.000",
"20","200 Block S VIA LANE VILLA ST","16LI02025","PLEASANT GROVE",,,"2016-05-17T05:45:16.000","Saturday","8","2016-05-14T08:05:41.000","Description: Agency Assist","759697612","AGENCY ASSIST","40.3608","{'coordinates': [-111.753, 40.3608], 'type': 'Point'}","-111.753","Community Policing","UT","2016-07-11T15:47:47.000",
"21","500 Block N STATE ST","16LI02027","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:25.000","Description: Citizen Assist","759697615","CITIZEN ASSIST","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Community Policing","UT","2016-07-11T15:47:47.000",
"22","1900 Block W 200 NORTH ST","16LI02028","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:48.000","Description: Property-Found","759697613","PROPERTY-FOUND","40.3404","{'coordinates': [-111.76, 40.3404], 'type': 'Point'}","-111.76","Property Crime","UT","2016-07-11T15:47:44.000",
"23","500 Block N STATE ST","16LI02026","LINDON",,,"2016-05-17T05:45:16.000","Saturday","9","2016-05-14T09:05:56.000","Description: Citizen Assist","759697614","CITIZEN ASSIST","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Community Policing","UT","2016-07-11T15:47:47.000",
"24","700 Block N STATE ST","16LI02046","LINDON",,,"2016-05-17T05:45:12.000","Saturday","22","2016-05-14T22:05:51.000","Description: Intoxicated Person","759697587","INTOXICATED PERSON","40.3518","{'coordinates': [-111.732, 40.3518], 'type': 'Point'}","-111.732","Liquor","UT","2016-07-11T15:47:45.000",
"25","100 Block N STATE ST","16LI03720","LINDON",,,"2016-09-13T08:07:09.000","Wednesday","9","2016-08-31T09:08:53.000","Description: Citizen Assist","771938640","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-11-14T16:34:48.000",
"26","100 Block N 1800 WEST ST","17LI04895","LINDON",,,"2017-11-06T11:06:56.000","Friday","8","2017-11-03T08:11:37.000","Description: Burglary-Non-Res-Forced Entry","825522030","BURGLARY-NON-RES-FORCED ENTRY","40.3386","{'coordinates': [-111.758, 40.3386], 'type': 'Point'}","-111.758","Breaking & Entering","UT","2017-11-16T11:12:52.000",
"27","100 Block N STATE ST","16LI00683","LINDON",,,"2016-02-23T06:33:52.000","Friday","8","2016-02-19T08:02:27.000","Description: Citizen Assist","750597754","CITIZEN ASSIST","40.34","{'coordinates': [-111.719, 40.34], 'type': 'Point'}","-111.719","Community Policing","UT","2016-03-03T08:54:57.000",
"28","500 Block S LINDON PARK DR","16LI00684","LINDON",,,"2016-02-23T06:33:52.000","Friday","8","2016-02-19T08:02:49.000","Description: Fraud","750597756","FRAUD","40.3293","{'coordinates': [-111.731, 40.3293], 'type': 'Point'}","-111.731","Theft","UT","2016-03-03T08:54:57.000",
"29","500 Block N STATE ST","16LI00685","LINDON",,,"2016-02-23T06:33:52.000","Friday","12","2016-02-19T12:02:02.000","Description: Theft-Property-Shoplifting","750597757","THEFT-PROPERTY-SHOPLIFTING","40.3493","{'coordinates': [-111.729, 40.3493], 'type': 'Point'}","-111.729","Theft","UT","2016-03-03T08:54:57.000",
"30","700 Block N 2000 WEST ST","17LI04897","LINDON",,,"2017-11-06T11:06:56.000","Friday","9","2017-11-03T09:11:19.000","Description: Traffic Accident-Reportable","825522031","TRAFFIC ACCIDENT-REPORTABLE","40.351","{'coordinates': [-111.759, 40.351], 'type': 'Point'}","-111.759","Traffic","UT","2017-11-16T11:12:52.000",
"31","1 Block N STATE ST","17LI04901","LINDON",,,"2017-11-06T11:06:56.000","Friday","13","2017-11-03T13:11:08.000","Description: Citizen Assist","825522024","CITIZEN ASSIST","40.3398","{'coordinates': [-111.719, 40.3398], 'type': 'Point'}","-111.719","Community Policing","UT","2017-11-16T11:12:52.000",
"32","1 Block N STATE ST","17LI04905","LINDON",,,"2017-11-06T11:06:56.000","Friday","14","2017-11-03T14:11:23.000","Description: Citizen Assist","825522022","CITIZEN ASSIST","40.3398","{'coordinates': [-111.719, 40.3398], 'type': 'Point'}","-111.719","Community Policing","UT","2017-11-16T11:12:51.000",
"33","1 Block N STATE ST","17LI04907","LINDON",,,"2017-11-06T11:06:56.000","Friday","15","2017-11-03T15:11:51.000","Description: Citizen Assist","825522027","CITIZEN ASSIST","40.3398","{'coordinates': [-111.719, 40.3398], 'type': 'Point'}","-111.719","Community Policing","UT","2017-11-16T11:12:51.000",
"34","800 Block W STATE ST","16LI00754","PLEASANT GROVE",,,"2016-02-27T06:33:15.000","Wednesday","3","2016-02-24T03:02:12.000","Description: Agency Assist","750958315","AGENCY ASSIST","40.3663","{'coordinates': [-111.753, 40.3663], 'type': 'Point'}","-111.753","Community Policing","UT","2016-03-06T09:03:25.000",
"35","400 Block N 400 EAST ST","17LI04908","LINDON",,,"2017-11-06T11:06:56.000","Friday","20","2017-11-03T20:11:09.000","Description: Citizen Dispute","825522019","CITIZEN DISPUTE","40.3456","{'coordinates': [-111.706, 40.3456], 'type': 'Point'}","-111.706","Community Policing","UT","2017-11-16T11:12:52.000",
"36","1 Block E 400 NORTH ST","16LI00743","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","6","2016-02-23T06:02:51.000","Description: Traffic Accident-Reportable","750958336","TRAFFIC ACCIDENT-REPORTABLE","40.3448","{'coordinates': [-111.715, 40.3448], 'type': 'Point'}","-111.715","Traffic","UT","2016-03-06T09:03:20.000",
"37","300 Block W 700 NORTH ST","16LI00747","LINDON",,,"2016-02-27T06:33:15.000","Tuesday","12","2016-02-23T12:02:20.000","Description: Assault-Simple","750958340","ASSAULT-SIMPLE","40.3509","{'coordinates': [-111.726, 40.3509], 'type': 'Point'}","-111.726","Assault","UT","2016-03-06T09:03:22.000",
"38","200 Block N STATE ST","17LI04909","LINDON",,,"2017-11-06T11:06:56.000","Friday","22","2017-11-03T22:11:31.000","Description: Traffic Accident-Non Reportabl","825522029","TRAFFIC ACCIDENT-NON REPORTABL","40.3421","{'coordinates': [-111.72, 40.3421], 'type': 'Point'}","-111.72","Traffic","UT","2017-11-16T11:12:52.000",
