"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808796","Total","2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"18","50171"
"318762760","Total","2010-2012","43.9",,"33.9","55.8","5.4","Utah - Box Elder","County","49","49003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"66","150436"
"318762759","Total (Age-adjusted)","2010-2012","51.7",,"40","65.8","6.4","Utah - Box Elder","County","49","49003",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762761","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"50520"
"318762772","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"50444"
"318762783","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"32300"
"318762794","Aged 65 years and over","2010-2012","372.7",,"287","475.9","46.6","Utah - Box Elder","County","49","49003",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"64","17172"
"318762762","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"26349"
"318762773","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"25480"
"318762784","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"16213"
"318762795","Aged 65 years and over; Male","2010-2012","336.9",,"222","490.2","64.8","Utah - Box Elder","County","49","49003",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"27","8014"
"318762763","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"24171"
"318762774","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"24964"
"318762785","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"16087"
"318762796","Aged 65 years and over; Female","2010-2012","404",,"284.5","556.9","66.400000000000006","Utah - Box Elder","County","49","49003",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,"37","9158"
"318762764","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"48533"
"318762775","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"48745"
"318762786","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"31466"
"318762797","Aged 65 years and over; White","2010-2012","374.9",,"288.10000000000002","479.7","47.2","Utah - Box Elder","County","49","49003",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,"63","16804"
"318762765","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"581"
"318762776","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"299"
"318762787","Aged 45-64 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 45-64 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"75"
"318762798","Aged 65 years and over; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged 65 years and over",,"Black or African American",,,,,,,,,,,,,,,,,,,,"12"
"318762766","Aged <18 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Box Elder","County","49","49003",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"766"
