"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808817","Total","2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"59870"
"318764272","Total","2010-2012","16.899999999999999",,"11.4","24.1","3.1","Utah - Tooele","County","49","49045",,,"Total",,,,,,,,,,,,,,,,,,,,,,"30","177414"
"318764271","Total (Age-adjusted)","2010-2012","32.1",,"21.6","45.8","5.9","Utah - Tooele","County","49","49045",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318764273","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"63412"
"318764284","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"65146"
"318764295","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"35209"
"318764306","Aged 65 years and over","2010-2012","212.5",,"142.30000000000001","305.2","39.5","Utah - Tooele","County","49","49045",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"29","13647"
"318764274","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"32485"
"318764285","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"32627"
"318764296","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"18051"
"318764307","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"13","6366"
"318764275","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"30927"
"318764286","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"32519"
"318764297","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"17158"
"318764308","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,"16","7281"
"318764276","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"60402"
"318764287","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"62521"
"318764298","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"34061"
"318764309","Aged 65 years and over; White","2010-2012","216.7",,"145.1","311.3","40.200000000000003","Utah - Tooele","County","49","49045",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,"29","13381"
"318764277","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"1119"
"318764288","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"627"
"318764299","Aged 45-64 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"284"
"318764310","Aged 65 years and over; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 65 years and over",,"Black or African American",,,,,,,,,,,,,,,,,,,,"36"
"318764278","Aged <18 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"1020"
"318764289","Aged 18-44 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"998"
"318764300","Aged 45-64 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 45-64 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"499"
"318764311","Aged 65 years and over; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 65 years and over",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"108"
"318764279","Aged <18 years; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged <18 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"871"
"318764290","Aged 18-44 years; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Tooele","County","49","49045",,,,"Aged 18-44 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"1000"
