ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
277,Antimony Bench Irrigation Company,Garfield,,,,,,,
278,Antimony Creek (Coyote & East Fork) Irrigation Company,Garfield,,,,,,,
279,"Bear Creek Irrigation Company, Inc.",Garfield,,,,,,,
897,Boulder Farmstead Water Company,Garfield,,,,,,,
281,Boulder Irrigation and Water Development Company,Garfield,,,,,,,
962,Cannonville Irrigation Company,Garfield,,,,,,,
1059,Clifton Irrigation Company,Garfield,,,,,,,
284,Clover Flat Irrigation Co,Garfield,,,,,,,
285,Coyote & East Fork Irrigation Company,Garfield,84712,4356243249,"PO Box 120098
Antimony, UT",,,,
286,East Bench Irrigation Company,Garfield,,,,,,,
287,East Panguitch Irrigation Company,Garfield,,,,,,,
288,East Side Ditch,Garfield,,,,,,,
289,Hatch Farmstead Water Company,Garfield,,,,,,,
290,Hatch Irrigation Company,Garfield,84735,4357354294,"PO Box 463
Hatch, UT",,,,
291,Henrieville Irrigation Company,Garfield,,,,,,,
292,Lefevre Barton and Tebbs Canal Company,Garfield,84074,4356900063,"P.O. Box 123
Panguitch, UT",,,,
293,Long Canal Company,Garfield,,,,,,,
294,Marshall Ditch,Garfield,,,,,,,
295,McEwen Canal Company,Garfield,,,,,,,
296,Meridian Ditch Company,Garfield,84732,4356387321,"HC 80 Box 550
Greenwich, UT",,,,
934,New Escalante Irrigation Company,Garfield,84726,4356164661,"PO Box 535
Escalante, UT",,,,
1068,Pine Creek Irrigation,Garfield,,,,,,,
299,Seep Ditch Company,Garfield,,,,,,,
300,Skoots Water Users Association,Garfield,,,,,,,
1060,Tropic & East Fork Irrigation Company,Garfield,84776,4354639184,"PO Box 41
Tropic, UT",,,,
302,West Panguitch Irrigation and Reservoir Company,Garfield,,,,,,,
303,Wooden Shoe Ditch Company,Garfield,,,,,,,
304,Yellow Pine Water Company,Garfield,,,,,,,
5035,Dennis Davis,Garfield,85759,4356180031,"PO Box 54
Panguitch, UT",,,,
5037,Vinnie,Garfield,84735,,"Hatch, UT
(37.651357, -112.43445)",65,17,71,66
5036,Schynowncth,Garfield,84735,,"Hatch, UT
(37.651357, -112.43445)",65,17,71,66
