ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
879,Alton Farmer`s Association,Kane,,,,,,,
327,Color Country,Kane,,,,,,,
1151,Duck Creek Movie Ranch Water Association,Kane,,,,,,,
1152,East Fork of Virgin River Distribution System,Kane,,,,,,,
882,East Kanab Water Company,Kane,,,,,,,
983,Glendale Irrigation Company,Kane,84729,4354632414,"PO Box 202
Glendale, UT",,,,
328,Hilltop East Water Association,Kane,,,,,,,
1153,Kanab Irrigation Company,Kane,,,,,,,
329,Mammoth Creek Community & Water Co,Kane,,,,,,,
330,Meadow View Heights,Kane,,,,,,,
1155,Meadow View Water Association,Kane,,,,,,,
331,Movie Ranch Unit B Water Company,Kane,,,,,,,
880,Mt Carmel Irrigation Compnay,Kane,,,,,,,
1058,Orderville Irrigation Company,Kane,,,,,,,
881,South Kanab Water Company,Kane,,,,,,,
332,Strawberry Valley Mutual Water Co,Kane,,,,,,,
333,Swains Water,Kane,,,,,,,
334,Zions View Mutual Water Co,Kane,,,,,,,
