"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"10","400 Block S MAIN ST","17AH00143","ALPINE",,,"2017-01-14T09:10:35.000","Wednesday","21","2017-01-11T21:01:02.000","Description: Traffic Offense","789184169","Traffic Offense","40.4478","{'type': 'Point', 'coordinates': [-111.779, 40.4478]}","-111.779","Traffic","UT","2017-01-24T11:09:44.000",
"11","11100 Block N AVONMORE CT","17AH00144","HIGHLAND",,,"2017-01-14T09:10:35.000","Wednesday","22","2017-01-11T22:01:37.000","Description: Juvenile-Problem","789184168","Juvenile-Problem","40.4349","{'type': 'Point', 'coordinates': [-111.799, 40.4349]}","-111.799","Missing Person","UT","2017-01-24T11:09:44.000",
"12","5300 Block W EVERGREEN CIR","17AH00145","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","4","2017-01-12T04:01:44.000","Description: Alarm","789271363","Alarm","40.4385","{'type': 'Point', 'coordinates': [-111.787, 40.4385]}","-111.787","Alarm","UT","2017-01-25T11:13:17.000",
"13","N NORTH COUNTY BLVD & W CEDAR HILLS DR","17AH00146","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","7","2017-01-12T07:01:09.000","Description: Animal Problem","789271362","Animal Problem","40.4155","{'type': 'Point', 'coordinates': [-111.773, 40.4155]}","-111.773","Community Policing","UT","2017-01-25T11:14:19.000",
"14","2800 Block N 1200 EAST ST","17AH00147","LEHI",,,"2017-01-15T09:09:20.000","Thursday","9","2017-01-12T09:01:10.000","Description: Traffic Accident-Reportable","789271361","Traffic Accident-Reportable","40.4231","{'type': 'Point', 'coordinates': [-111.831, 40.4231]}","-111.831","Traffic","UT","2017-01-25T11:13:17.000",
"15","500 Block N GROVE DR","17AH00150","ALPINE",,,"2017-01-19T09:09:19.000","Thursday","12","2017-01-12T12:01:11.000","Description: Alarm","789601545","Alarm","40.4603","{'type': 'Point', 'coordinates': [-111.773, 40.4603]}","-111.773","Alarm","UT","2017-01-25T11:13:17.000",
"16","100 Block S MAIN ST","17AH00149","ALPINE",,,"2017-01-19T09:09:19.000","Thursday","12","2017-01-12T12:01:52.000","Description: Citizen Assist","789601544","Citizen Assist","40.4514","{'type': 'Point', 'coordinates': [-111.778, 40.4514]}","-111.778","Community Policing","UT","2017-01-25T11:13:17.000",
"17","600 Block E 300 NORTH ST","17AH00151","ALPINE",,,"2017-01-15T09:09:20.000","Thursday","14","2017-01-12T14:01:55.000","Description: Citizen Assist","789271359","Citizen Assist","40.4571","{'type': 'Point', 'coordinates': [-111.767, 40.4571]}","-111.767","Community Policing","UT","2017-01-25T11:13:17.000",
"18","10500 Block N ABERDEEN LN","17AH00152","HIGHLAND",,,"2017-01-19T09:09:19.000","Thursday","17","2017-01-12T17:01:42.000","Description: Animal Problem","789601546","Animal Problem","40.4233","{'type': 'Point', 'coordinates': [-111.767, 40.4233]}","-111.767","Community Policing","UT","2017-01-25T11:13:17.000",
"19","10900 Block N ALPINE HWY","17AH00153","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","18","2017-01-12T18:01:26.000","Description: Alarm","789271358","Alarm","40.431","{'type': 'Point', 'coordinates': [-111.785, 40.431]}","-111.785","Alarm","UT","2017-01-25T11:13:17.000",
"20","10900 Block N ALPINE HWY","17AH00155","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","22","2017-01-12T22:01:44.000","Description: Alarm","789271357","Alarm","40.431","{'type': 'Point', 'coordinates': [-111.785, 40.431]}","-111.785","Alarm","UT","2017-01-25T11:13:17.000",
"21","9900 Block N 5740 WEST ST","17AH00156","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","22","2017-01-12T22:01:49.000","Description: Citizen Assist","789271356","Citizen Assist","40.4131","{'type': 'Point', 'coordinates': [-111.796, 40.4131]}","-111.796","Community Policing","UT","2017-01-25T11:13:17.000",
"22","E DEER CREST CIR","16AH01097","ALPINE",,,"2016-03-19T05:35:50.000","Sunday","0","2016-03-13T00:03:03.000","Description: Citizen Assist","753181782","Citizen Assist","40.4707","{'type': 'Point', 'coordinates': [-111.774, 40.4707]}","-111.774","Community Policing","UT","2016-03-26T08:00:22.000",
"23","10300 Block N NORTH COUNTY BLVD","16AH01098","HIGHLAND",,,"2016-03-19T05:35:50.000","Sunday","10","2016-03-13T10:03:21.000","Description: Ambulance or Medical Assist","753181803","Ambulance or Medical Assist","40.4197","{'type': 'Point', 'coordinates': [-111.773, 40.4197]}","-111.773","Community Policing","UT","2016-03-26T08:00:22.000",
"24","6400 Block W LONE ROCK RD","16AH01099","HIGHLAND",,,"2016-03-19T05:35:50.000","Sunday","14","2016-03-13T14:03:55.000","Description: 911 Hang-Abandoned Call","753181815","911 Hang-Abandoned Call","40.4417","{'type': 'Point', 'coordinates': [-111.814, 40.4417]}","-111.814","Community Policing","UT","2016-03-26T08:00:22.000",
"25","6200 Block W ARGO CIR","16AH01100","HIGHLAND",,,"2016-03-19T05:35:50.000","Sunday","15","2016-03-13T15:03:04.000","Description: Citizen Assist","753181810","Citizen Assist","40.4482","{'type': 'Point', 'coordinates': [-111.808, 40.4482]}","-111.808","Community Policing","UT","2016-03-26T08:00:22.000",
"26","5500 Block W VENICE DR","16AH01101","HIGHLAND",,,"2016-03-19T05:35:50.000","Sunday","16","2016-03-13T16:03:40.000","Description: Citizen Assist","753181806","Citizen Assist","40.4308","{'type': 'Point', 'coordinates': [-111.79, 40.4308]}","-111.79","Community Policing","UT","2016-03-26T08:00:23.000",
"27","11200 Block N 6000 WEST ST","16AH01103","HIGHLAND",,,"2016-03-19T05:35:50.000","Sunday","22","2016-03-13T22:03:08.000","Description: Citizen Assist","753181770","Citizen Assist","40.435","{'type': 'Point', 'coordinates': [-111.802, 40.435]}","-111.802","Community Policing","UT","2016-03-26T08:00:23.000",
"28","6200 Block W TIMPANOGOS HWY","17AH00157","HIGHLAND",,,"2017-01-15T09:09:20.000","Thursday","23","2017-01-12T23:01:36.000","Description: Traffic Offense","789271355","Traffic Offense","40.4318","{'type': 'Point', 'coordinates': [-111.807, 40.4318]}","-111.807","Traffic","UT","2017-01-25T11:13:17.000",
"29","10900 Block N ALPINE HWY","17AH00159","HIGHLAND",,,"2017-01-16T09:09:21.000","Friday","2","2017-01-13T02:01:21.000","Description: Alarm","789383062","Alarm","40.431","{'type': 'Point', 'coordinates': [-111.785, 40.431]}","-111.785","Alarm","UT","2017-01-26T11:11:07.000",
"30","4400 Block W CADDIE LN","17AH00160","HIGHLAND",,,"2017-01-16T09:09:21.000","Friday","11","2017-01-13T11:01:15.000","Description: Agency Assist","789383061","Agency Assist","40.4251","{'type': 'Point', 'coordinates': [-111.765, 40.4251]}","-111.765","Community Policing","UT","2017-01-26T11:11:07.000",
"31","5400 Block W CIVIC CENTER DR","17AH00161","HIGHLAND",,,"2017-01-18T09:09:22.000","Friday","11","2017-01-13T11:01:47.000","Description: Fraud","789521336","Fraud","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Theft","UT","2017-01-18T11:05:29.000",
"32","5900 Block W OAKVIEW DR","17AH00162","HIGHLAND",,,"2017-01-16T09:09:21.000","Friday","12","2017-01-13T12:01:44.000","Description: Citizen Dispute","789383060","Citizen Dispute","40.441","{'type': 'Point', 'coordinates': [-111.8, 40.441]}","-111.8","Community Policing","UT","2017-01-26T11:11:07.000",
"33","1 Block S WILD FLOWER DR","17AH00163","ALPINE",,,"2017-01-18T09:09:22.000","Friday","12","2017-01-13T12:01:59.000","Description: Fraud","789521337","Fraud","40.4522","{'type': 'Point', 'coordinates': [-111.755, 40.4522]}","-111.755","Theft","UT","2017-01-26T11:11:07.000",
"34","5400 Block W CIVIC CENTER DR","17AH00164","HIGHLAND",,,"2017-01-19T09:09:19.000","Friday","14","2017-01-13T14:01:37.000","Description: Citizen Assist","789601550","Citizen Assist","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Community Policing","UT","2017-01-26T11:11:07.000",
"35","10100 Block N NORTH COUNTY BLVD","17AH00165","HIGHLAND",,,"2017-01-21T09:09:19.000","Friday","15","2017-01-13T15:01:41.000","Description: Traffic Accident-Non Reportabl","790255198","Traffic Accident-Non Reportabl","40.4173","{'type': 'Point', 'coordinates': [-111.773, 40.4173]}","-111.773","Traffic","UT","2017-01-26T11:11:07.000",
"36","600 Block E CENTER ST","17AH00166","ALPINE",,,"2017-01-16T09:09:21.000","Friday","19","2017-01-13T19:01:31.000","Description: Keep the Peace-Civil","789383058","Keep the Peace-Civil","40.4534","{'type': 'Point', 'coordinates': [-111.766, 40.4534]}","-111.766","Community Policing","UT","2017-01-26T11:11:07.000",
"37","5800 Block W AVONMORE CIR","17AH00167","HIGHLAND",,,"2017-01-16T09:09:21.000","Friday","21","2017-01-13T21:01:53.000","Description: Traffic Offense","789383057","Traffic Offense","40.4334","{'type': 'Point', 'coordinates': [-111.798, 40.4334]}","-111.798","Traffic","UT","2017-01-26T11:11:07.000",
"38","10100 Block N NORTH COUNTY BLVD","17AH00168","HIGHLAND",,,"2017-01-19T09:09:19.000","Friday","22","2017-01-13T22:01:37.000","Description: Criminal Mischief","789601553","Criminal Mischief","40.4173","{'type': 'Point', 'coordinates': [-111.773, 40.4173]}","-111.773","Other","UT","2017-01-26T11:11:08.000",
"39","10100 Block N NORTH COUNTY BLVD","17AH00169","HIGHLAND",,,"2017-01-16T09:09:21.000","Friday","22","2017-01-13T22:01:59.000","Description: Citizen Assist","789383056","Citizen Assist","40.4173","{'type': 'Point', 'coordinates': [-111.773, 40.4173]}","-111.773","Community Policing","UT","2017-01-26T11:11:07.000",
"40","4600 Block W CEDAR HILLS DR","17AH00170","CEDAR HILLS",,,"2017-01-16T09:09:21.000","Friday","23","2017-01-13T23:01:08.000","Description: Traffic Offense","789383055","Traffic Offense","40.4155","{'type': 'Point', 'coordinates': [-111.771, 40.4155]}","-111.771","Traffic","UT","2017-01-26T11:11:08.000",
"41","600 Block S HIGH BENCH RD","17AH00171","ALPINE",,,"2017-01-17T09:09:50.000","Saturday","0","2017-01-14T00:01:36.000","Description: Criminal Mischief","789444221","Criminal Mischief","40.4446","{'type': 'Point', 'coordinates': [-111.761, 40.4446]}","-111.761","Other","UT","2017-01-27T11:12:44.000",
"42","100 Block S 700 EAST ST","17AH00173","ALPINE",,,"2017-01-17T09:09:50.000","Saturday","12","2017-01-14T12:01:20.000","Description: Citizen Assist","789444220","Citizen Assist","40.4514","{'type': 'Point', 'coordinates': [-111.765, 40.4514]}","-111.765","Community Policing","UT","2017-01-27T11:12:44.000",
"43","6200 Block W 10220 NORTH ST","17AH00176","HIGHLAND",,,"2017-01-17T09:09:50.000","Saturday","21","2017-01-14T21:01:10.000","Description: Traffic Offense","789444218","Traffic Offense","40.4178","{'type': 'Point', 'coordinates': [-111.807, 40.4178]}","-111.807","Traffic","UT","2017-01-27T11:12:44.000",
"44","N NORTH COUNTY BLVD & W TIMPANOGOS HWY","17AH00178","HIGHLAND",,,"2017-01-17T09:09:50.000","Saturday","23","2017-01-14T23:01:06.000","Description: Traffic Offense","789444217","Traffic Offense","40.432","{'type': 'Point', 'coordinates': [-111.773, 40.432]}","-111.773","Traffic","UT","2017-01-27T11:12:44.000",
"45","10000 Block N RIVERSIDE LN","17AH00179","HIGHLAND",,,"2017-01-17T09:09:50.000","Saturday","23","2017-01-14T23:01:11.000","Description: Traffic Offense","789444216","Traffic Offense","40.4155","{'type': 'Point', 'coordinates': [-111.793, 40.4155]}","-111.793","Traffic","UT","2017-01-27T11:12:44.000",
"46","5400 Block W CIVIC CENTER DR","16AH03131","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","8","2016-07-05T08:07:10.000","Description: Citizen Assist","764634070","Citizen Assist","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Community Policing","UT","2016-07-18T10:11:37.000",
"47","6700 Block W CANTERBURY WAY","16AH03132","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","9","2016-07-05T09:07:24.000","Description: Animal Problem","764634072","Animal Problem","40.4227","{'type': 'Point', 'coordinates': [-111.821, 40.4227]}","-111.821","Community Policing","UT","2016-07-18T10:11:37.000",
"48","5200 Block W SCHOOL PARK DR","16AH03134","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","11","2016-07-05T11:07:02.000","Description: Disorderly Conduct","764634078","Disorderly Conduct","40.4154","{'type': 'Point', 'coordinates': [-111.786, 40.4154]}","-111.786","Disorder","UT","2016-07-18T10:11:37.000",
"49","7000 Block W 9600 NORTH ST","16AH03135","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","11","2016-07-05T11:07:32.000","Description: Citizen Assist","764634084","Citizen Assist","40.4062","{'type': 'Point', 'coordinates': [-111.824, 40.4062]}","-111.824","Community Policing","UT","2016-07-18T10:11:37.000",
"50","9900 Block N 6690 WEST ST","16AH03136","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","13","2016-07-05T13:07:21.000","Description: Property Damage-Non Vandalism","764634038","Property Damage-Non Vandalism","40.4118","{'type': 'Point', 'coordinates': [-111.818, 40.4118]}","-111.818","Property Crime Residential","UT","2016-07-18T10:11:37.000",
"51","5400 Block W CIVIC CENTER DR","16AH03138","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","14","2016-07-05T14:07:32.000","Description: Citizen Assist","764633979","Citizen Assist","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Community Policing","UT","2016-07-18T10:11:38.000",
"52","5300 Block W PARKWAY EAST ST","16AH03137","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","14","2016-07-05T14:07:52.000","Description: Traffic Accident-Non Reportabl","764634013","Traffic Accident-Non Reportabl","40.4291","{'type': 'Point', 'coordinates': [-111.786, 40.4291]}","-111.786","Traffic","UT","2016-07-18T10:11:38.000",
"53","11300 Block N ALPINE HWY","16AH03139","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","14","2016-07-05T14:07:57.000","Description: Traffic Accident-Non Reportabl","764633969","Traffic Accident-Non Reportabl","40.4386","{'type': 'Point', 'coordinates': [-111.785, 40.4386]}","-111.785","Traffic","UT","2016-07-18T10:11:38.000",
"54","700 Block E RIDGE CREST CT","16AH03141","ALPINE",,,"2016-07-11T13:28:49.000","Tuesday","15","2016-07-05T15:07:02.000","Description: Citizen Assist","764634040","Citizen Assist","40.4481","{'type': 'Point', 'coordinates': [-111.765, 40.4481]}","-111.765","Community Policing","UT","2016-07-18T10:11:38.000",
"55","10500 Block N ALPINE HWY","16AH03140","HIGHLAND",,,"2016-07-11T13:28:49.000","Tuesday","15","2016-07-05T15:07:03.000","Description: Animal Problem","764633992","Animal Problem","40.4234","{'type': 'Point', 'coordinates': [-111.786, 40.4234]}","-111.786","Community Policing","UT","2016-07-18T10:11:38.000",
"56","1100 Block E PIONEER XING","17AH00180","SARATOGA SPRING",,,"2017-01-18T09:09:22.000","Sunday","6","2017-01-15T06:01:17.000","Description: Citizen Assist","789521335","Citizen Assist","40.3763","{'type': 'Point', 'coordinates': [-111.889, 40.3763]}","-111.889","Community Policing","UT","2017-01-28T11:26:48.000",
"57","5900 Block W QUAIL CREEK LN","17AH00181","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","7","2017-01-15T07:01:42.000","Description: Alarm","789521334","Alarm","40.4402","{'type': 'Point', 'coordinates': [-111.8, 40.4402]}","-111.8","Alarm","UT","2017-01-28T11:26:48.000",
"58","6800 Block W AVERY CIR","17AH00182","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","8","2017-01-15T08:01:55.000","Description: Theft-Property-From Motor Vehi","789521333","Theft-Property-From Motor Vehi","40.4233","{'type': 'Point', 'coordinates': [-111.823, 40.4233]}","-111.823","Theft","UT","2017-01-28T11:26:48.000",
"59","700 Block E ALPINE BLVD","17AH00183","ALPINE",,,"2017-01-18T09:09:22.000","Sunday","9","2017-01-15T09:01:26.000","Description: Traffic Accident-Reportable","789521332","Traffic Accident-Reportable","40.4659","{'type': 'Point', 'coordinates': [-111.764, 40.4659]}","-111.764","Traffic","UT","2017-01-28T11:26:48.000",
"60","6800 Block W AVERY CIR","17AH00184","HIGHLAND",,,"2017-01-20T09:12:08.000","Sunday","10","2017-01-15T10:01:18.000","Description: Theft-Property-From Motor Vehi","790141664","Theft-Property-From Motor Vehi","40.4233","{'type': 'Point', 'coordinates': [-111.823, 40.4233]}","-111.823","Theft","UT","2017-01-28T11:26:48.000",
"61","100 Block N MEADOWBROOK DR","17AH00185","ALPINE",,,"2017-01-18T09:09:22.000","Sunday","10","2017-01-15T10:01:47.000","Description: Citizen Assist","789521331","Citizen Assist","40.4555","{'type': 'Point', 'coordinates': [-111.76, 40.4555]}","-111.76","Community Policing","UT","2017-01-28T11:26:48.000",
"62","9800 Block N 6320 WEST ST","17AH00187","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","14","2017-01-15T14:01:14.000","Description: Citizen Assist","789521329","Citizen Assist","40.4112","{'type': 'Point', 'coordinates': [-111.809, 40.4112]}","-111.809","Community Policing","UT","2017-01-28T11:26:48.000",
"63","5400 Block W CIVIC CENTER DR","17AH00188","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","15","2017-01-15T15:01:11.000","Description: Citizen Assist","789521328","Citizen Assist","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Community Policing","UT","2017-01-28T11:26:48.000",
"64","200 Block E CENTER ST","16AH03564","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","9","2016-07-28T09:07:20.000","Description: Citizen Assist","766512471","Citizen Assist","40.4533","{'type': 'Point', 'coordinates': [-111.775, 40.4533]}","-111.775","Community Policing","UT","2016-08-10T10:12:05.000",
"65","100 Block S 600 EAST ST","16AH03565","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","10","2016-07-28T10:07:32.000","Description: Animal Problem","766512470","Animal Problem","40.4484","{'type': 'Point', 'coordinates': [-111.766, 40.4484]}","-111.766","Community Policing","UT","2016-08-10T10:12:05.000",
"66","11000 Block N MANOR DR","16AH03566","HIGHLAND",,,"2016-08-07T08:04:59.000","Thursday","11","2016-07-28T11:07:08.000","Description: Traffic Offense","767131507","Traffic Offense","40.4336","{'type': 'Point', 'coordinates': [-111.771, 40.4336]}","-111.771","Traffic","UT","2016-08-10T10:12:06.000",
"67","1200 Block E LONE PEAK DR","16AH03569","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","14","2016-07-28T14:07:40.000","Description: Alarm","766512469","Alarm","40.4538","{'type': 'Point', 'coordinates': [-111.756, 40.4538]}","-111.756","Alarm","UT","2016-08-10T10:12:06.000",
"68","5300 Block W TIMPANOGOS HWY","16AH03571","HIGHLAND",,,"2016-08-05T08:02:07.000","Thursday","15","2016-07-28T15:07:31.000","Description: Traffic Accident-Reportable","766964561","Traffic Accident-Reportable","40.4319","{'type': 'Point', 'coordinates': [-111.785, 40.4319]}","-111.785","Traffic","UT","2016-08-10T10:12:06.000",
"69","5400 Block W CIVIC CENTER DR","16AH03570","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","15","2016-07-28T15:07:37.000","Description: Property-Found","766512468","Property-Found","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Property Crime Residential","UT","2016-08-10T10:12:06.000",
"70","5500 Block W PARKWAY WEST","16AH03572","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","17","2016-07-28T17:07:26.000","Description: Citizen Assist","766512467","Citizen Assist","40.429","{'type': 'Point', 'coordinates': [-111.792, 40.429]}","-111.792","Community Policing","UT","2016-08-10T10:12:07.000",
"71","5400 Block W CIVIC CENTER DR","16AH03573","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","17","2016-07-28T17:07:36.000","Description: Citizen Assist","766512466","Citizen Assist","40.4285","{'type': 'Point', 'coordinates': [-111.788, 40.4285]}","-111.788","Community Policing","UT","2016-08-10T10:12:07.000",
"72","W CANYON CREST RD","16AH03575","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","18","2016-07-28T18:07:09.000","Description: Traffic Offense","766512465","Traffic Offense","40.4494","{'type': 'Point', 'coordinates': [-111.787, 40.4494]}","-111.787","Traffic","UT","2016-08-10T10:12:07.000",
"73","5600 Block W TIMPANOGOS HWY","16AH03576","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","18","2016-07-28T18:07:26.000","Description: Agency Assist","766512464","Agency Assist","40.4319","{'type': 'Point', 'coordinates': [-111.792, 40.4319]}","-111.792","Community Policing","UT","2016-08-10T10:12:07.000",
"74","E HEALEY BLVD & S CANYON CREST RD","16AH03579","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","21","2016-07-28T21:07:04.000","Description: Agency Assist","766512461","Agency Assist","40.4412","{'type': 'Point', 'coordinates': [-111.774, 40.4412]}","-111.774","Community Policing","UT","2016-08-10T10:12:08.000",
"75","10700 Block N 5750 WEST ST","16AH03578","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","21","2016-07-28T21:07:11.000","Description: Traffic Offense","766512462","Traffic Offense","40.4277","{'type': 'Point', 'coordinates': [-111.796, 40.4277]}","-111.796","Traffic","UT","2016-08-10T10:12:08.000",
"76","5200 Block W 11100 NORTH ST","16AH03577","HIGHLAND",,,"2016-07-31T08:01:16.000","Thursday","21","2016-07-28T21:07:56.000","Description: Criminal Mischief","766512463","Criminal Mischief","40.4336","{'type': 'Point', 'coordinates': [-111.784, 40.4336]}","-111.784","Other","UT","2016-08-10T10:12:07.000",
"77","400 Block N GROVE DR","16AH03581","ALPINE",,,"2016-07-31T08:01:16.000","Thursday","23","2016-07-28T23:07:35.000","Description: Traffic Offense","766512460","Traffic Offense","40.4585","{'type': 'Point', 'coordinates': [-111.774, 40.4585]}","-111.774","Traffic","UT","2016-08-10T10:12:08.000",
"78","10300 Block N 6530 WEST ST","17AH00189","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","17","2017-01-15T17:01:04.000","Description: Animal Problem","789521327","Animal Problem","40.42","{'type': 'Point', 'coordinates': [-111.815, 40.42]}","-111.815","Community Policing","UT","2017-01-28T11:26:48.000",
"79","6600 Block W 10380 NORTH ST","17AH00190","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","20","2017-01-15T20:01:40.000","Description: Animal Problem","789521326","Animal Problem","40.4203","{'type': 'Point', 'coordinates': [-111.818, 40.4203]}","-111.818","Community Policing","UT","2017-01-28T11:26:48.000",
"80","10300 Block N NORTH COUNTY BLVD","17AH00192","HIGHLAND",,,"2017-01-18T09:09:22.000","Sunday","23","2017-01-15T23:01:34.000","Description: Driving Under Influence","789521325","Driving Under Influence","40.4202","{'type': 'Point', 'coordinates': [-111.773, 40.4202]}","-111.773","Drugs","UT","2017-01-28T11:26:48.000",
"81","11900 Block N HORIZON DR","17AH00193","HIGHLAND",,,"2017-01-19T09:09:19.000","Monday","0","2017-01-16T00:01:26.000","Description: Citizen Assist","789601552","Citizen Assist","40.4482","{'type': 'Point', 'coordinates': [-111.802, 40.4482]}","-111.802","Community Policing","UT","2017-01-29T11:10:07.000",
"82","5800 Block W AVONMORE CIR","17AH00195","HIGHLAND",,,"2017-01-19T09:09:19.000","Monday","9","2017-01-16T09:01:24.000","Description: Citizen Assist","789601549","Citizen Assist","40.4334","{'type': 'Point', 'coordinates': [-111.798, 40.4334]}","-111.798","Community Policing","UT","2017-01-29T11:10:07.000",
"83","N NORTH COUNTY BLVD & W TIMPANOGOS HWY","17AH00196","HIGHLAND",,,"2017-01-24T09:09:30.000","Monday","9","2017-01-16T09:01:28.000","Description: Traffic Accident-Non Reportabl","790516522","Traffic Accident-Non Reportabl","40.432","{'type': 'Point', 'coordinates': [-111.773, 40.432]}","-111.773","Traffic","UT","2017-01-29T11:10:07.000",
"84","11200 Block N 5500 WEST ST","16AH01651","HIGHLAND",,,"2016-04-18T05:40:33.000","Friday","19","2016-04-15T19:04:14.000","Description: Theft-Property-From Motor Vehi","757013400","Theft-Property-From Motor Vehi","40.4358","{'type': 'Point', 'coordinates': [-111.79, 40.4358]}","-111.79","Theft","UT","2016-04-27T08:00:07.000",
