ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
496,Birch Creek Irrigation Company,Sanpete,,,,,,,
495,Big Ditch Irrigation Company,Sanpete,,,,,,,
498,Brady Ditch Irrigation Company,Sanpete,,,,,,,
499,Cedar Creek High Water Irrigation Company,Sanpete,,,,,,,
500,Cedar Creek Irrigation Company,Sanpete,,,,,,,
501,Chester Irrigation Company,Sanpete,,,,,,,
502,Coal Fork Irrigation,Sanpete,,,,,,,
503,Cottonwood Gooseberry Irrigation Company,Sanpete,84629,4354279238,"P.O. Box 425
Fairview, UT",,,,
504,Crooked Creek Irrigation Company,Sanpete,,,,,,,
505,Ditches 7 & 8 Pump Company,Sanpete,,,,,,,
506,Dover Irrigation Company,Sanpete,,,,,,,
507,Dry Creek Irrigation Company,Sanpete,,,,,,,
508,East Milburn Irrigation Company,Sanpete,,,,,,,
509,Ephraim Irrigation Company,Sanpete,,,,,,,
510,Ephraim Willow Creek Irrigation Co.,Sanpete,,,,,,,
511,Excell Irrigation Company,Sanpete,,,,,,,
512,Fairview Birch Creek Irrigation Company,Sanpete,84647,4354691612,"P.O. Box 116
Mt. Pleasant, UT",,,,
513,Fairview Cottonwood Irrigation Company,Sanpete,,,,,,,
514,Fayette Spring Irrigation Company,Sanpete,,,,,,,
515,Fayette Water Company,Sanpete,,,,,,,
1260,Flat Canyon Irrigation Co.,Sanpete,,,,,,,
516,Fountain Green Irrigation Company,Sanpete,,,,,,,
517,Freedom Irrigation & Water Works Company,Sanpete,84646,4354368522,"P.O. Box 508
Moroni, UT",,,,
518,George Sorensen Well Company,Sanpete,,,,,,,
519,Graveyard Ditch Irrigation Company,Sanpete,84629,4358511299,"P.O. Box 133
Fairview, UT",,,,
520,Gunnison City Canal 65,Sanpete,,,,,,,
521,Gunnison Fayette Canal,Sanpete,,,,,,,
522,Gunnison Irrigation Company,Sanpete,,,,,,,
523,Horseshoe Irrigation Company 93,Sanpete,,,,,,,
1069,Indianola Irrigation Company,Sanpete,,,,,,,
524,Jerusalem Irrigation Company,Sanpete,,,,,,,
525,Larson Ditch Company,Sanpete,,,,,,,
526,Larson Irrigation Company,Sanpete,,,,,,,
527,Lower San Pitch River Distribution System,Sanpete,,,,,,,
528,M & M Irrigation Company,Sanpete,84646,4354368642,"P.O. Box 66
Moroni, UT",,,,
529,Manti Irrigation & Reservoir Company,Sanpete,,,,,,,
530,Manti Irrigation Company,Sanpete,,,,,,,
531,Manti South Willow Creek Irrigation Company,Sanpete,,,,,,,
533,Mayfield Irrigation Company,Sanpete,84643,4358512603,"P.O. Box 82
Mayfield, UT",,,,
534,Mcarthur Frandsen Ditch Company,Sanpete,84647,4354690475,"19180 N 7000 E
Mt. Pleasant, UT",,,,
535,Meadow Irrigation Company of Fairview,Sanpete,,,,,,,
536,Milburn Dry Creek Irrigation Company,Sanpete,,,,,,,
537,Milburn Irrigation Company,Sanpete,,,,,,,
538,Miner-Turpin Ditch,Sanpete,84629,4354697555,"P.O. Box 182
Fairview, UT",,,,
539,Moroni Irrigation Company,Sanpete,84646,4358513415,"PO Box 321
Moroni, UT",,,,
540,Mountain Tunnell Irrigation Company,Sanpete,,,,,,,
541,Mower Ditch Company of Fairview,Sanpete,,,,,,,
542,Mt. Pleasant Big Ditch Irrigation Company,Sanpete,,,,,,,
543,Mt. Pleasant Irrigating Ditch Company,Sanpete,,,,,,,
544,New Fayette Irrigation Company,Sanpete,84630,4355283352,"P.O. Box 300572
Fayette, UT",,,,
545,North Creek Irrigation Company,Sanpete,,,,,,,
546,North Dry Creek Source,Sanpete,,,,,,,
547,North San Pitch Water Company,Sanpete,,,,,,,
548,North Sixmile Creek Irrigation Company,Sanpete,,,,,,,
549,Olsen-Seeley Ditch Company,Sanpete,,,,,,,
550,Palisade Lake Water Users Association,Sanpete,,,,,,,
551,Pleasant Creek Highland Irrigation Company,Sanpete,,,,,,,
552,Pleasant Creek Irrigation Company,Sanpete,,,,,,,
553,Rock Dam Irrigation Company,Sanpete,84646,4358519865,"P.O. Box 421
Moroni, UT",,,,
554,San Pitch River Distribution System,Sanpete,,,,,,,
555,San Pitch Well Company,Sanpete,,,,,,,
556,Sanpete County Water Conservancy District,Sanpete,,,,,,,
557,Sanpete Ditch Company,Sanpete,,,,,,,
558,Sanpete Oakcreek Irrigation Company,Sanpete,,,,,,,
559,Sanpitch City Ditch Company Reincorporated,Sanpete,,,,,,,
560,"Sevier River Water Users Inc 63, 66",Sanpete,,,,,,,
561,Sheep Ditch Irrigation Company/Devils Pass Irrigation Company,Sanpete,,,,,,,
562,Silver Creek Irrigation,Sanpete,,,,,,,
563,Silver Creek Reservoir Company,Sanpete,84667,4354368835,"95 W Center
Wales, UT",,,,
564,Smoke Creek Springs Irrigation Company,Sanpete,,,,,,,
565,Spring Branch Irrigation Company,Sanpete,,,,,,,
566,Spring Canyon Irrigation Company,Sanpete,,4354273684,,,,,
567,State Highway Well Association,Sanpete,,,,,,,
568,Sterling Irrigation Company,Sanpete,,,,,,,
569,Twin Creek Irrigation Company,Sanpete,,,,,,,
570,Wales Irrigation Company,Sanpete,,,,,,,
571,West Milburn Irrigation Company,Sanpete,,,,,,,
572,West Point Irrigation Company,Sanpete,,,,,,,
573,Westview Irrigation Company,Sanpete,84634,4358513376,"Box 120
Gunnison, UT",,,,
972,Whispering Pines Water Company,Sanpete,84647,4354622394,"P.O. Box 85
Mt. Pleasant, UT",,,,
574,Willow Creek Irrigation Company,Sanpete,,,,,,,
532,Manti Willow Creek Irrigation Company,Sanpete,84627,4357434529,"2020 E Willow Creek Rd
Ephraim, UT
(39.327793, -111.595835)",,17,54,
