"objectid","layer_id","id","route","dir","start_accum","end_accum","miles","location","region","surface_ty","surf_area","yr_ovl","yr_surf","oci_12","oci_11","oci_10","oci_09","oci_08","oci_07","oci_06","oci_05","oci_04","ride_12","ride_11","ride_10","ride_09","ride_08","ride_07","ride_06","ride_05","ride_04","rut_12","rut_11","rut_10","rut_09","rut_08","rut_07","rut_06","rut_05","rut_04","env_12","env_11","env_10","env_09","env_08","env_07","env_06","env_05","env_04","wpck_12","wpck_11","wpck_10","wpck_09","wpck_08","wpck_07","wpck_06","wpck_05","wpck_04","jtsp_12","jtsp_11","jtsp_10","jtsp_09","jtsp_08","jtsp_07","jtsp_06","jtsp_05","jtsp_04","falt_12","falt_11","falt_10","falt_09","falt_08","falt_07","falt_06","falt_05","falt_04","slab_12","slab_11","slab_10","slab_09","slab_08","slab_07","conk_06","conk_05","conk_04","err_cd"
"48059744","30","1472","0270P","Both","0.006","0.749","0.743","900 S to SR-89 400 S on W Temple","2","Asphalt","5.982","1979","2009","79.682","86.91025","85.97142","81.54358","66.4873","81.25","83.05","85.96667","93.23333","39.76043","67.66676","55.22394","39.20697","0","41","48.2","79.2","75.6","93.27236","89.60214","91.96662","89.66756","75.80374","84","84","94.66667","97.33333","90.83874","91.51749","97.53197","98.16551","93.93612","100","100","70","100","94.85645","98.85461","99.16314","99.1343","96.20934","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059745","30","1473","0270P","Both","0","0.006","0.006","I-15 Collector to 900 S","2","Asphalt","4.11","1968","2009","87.29284","94.10053","86.62236","89.51689","66.14381","81.25","83.05","85.96667","93.23333","66","86.8","61.6","68.4","0","41","48.2","79.2","75.6","93.27236","89.60214","91.96662","89.66756","75.80374","84","84","94.66667","97.33333","90.84596","100","95.18845","100","94.31818","100","100","70","100","99.05303","100","97.73438","100","94.45333","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059337","30","1158","0191P","Both","12","21.229","9.229","MP 12 to SR-163","4","Asphalt","37.6388","2011","2011","87.94761","88.21677","65.31353","75.01148","79.53562","79.75633","81.53383","83.87068","88.80771","80.91585","83.18504","46.0087","47.50949","49.64288","46.25524","49.99965","61.71264","65.6215","76.67553","74.97072","70.34495","75.6697","76.33333","82.77007","86.13566","83.77007","100","96.10403","95.41095","56.21039","79.22428","93.25523","90","90","90","90","98.09503","99.30035","88.6901","97.64246","98.91104","100","100","100","99.60934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059338","30","1159","0191P","Both","0","12","12","Arizona State Line to MP 12","4","Asphalt","38","1975","2005","64.29953","61.6332","52.00706","64.20411","80.38935","83.3625","84.25417","89.12917","85.55962","55.84667","54.17667","55.05","58.04333","61.76333","56.61667","65.18333","75.51667","77.78333","69.10833","73.16667","67.58333","71.05833","74.73333","76.83333","81.83333","81","100","59.37316","46.87719","29.4572","61.96036","89.6149","100","90","100","70","72.86998","72.31228","55.9377","65.75442","95.44583","100","100","100","94.45513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059408","30","1127","0132P","Both","3.571","5.365","1.794","MP 3.6 to SR-125 Lemington","4","Asphalt","5.6","2002","2012","93.99787","86.27341","89.50241","89.50012","89.59612","92.49464","93.63549","94.14612","97.58925","88.51037","84.86284","87.49342","86.23253","76.18444","88.41241","90.69791","92.2028","93.81676","87.50385","82.47125","91.20026","85.64011","86.13333","92.72847","93.84406","94.38169","96.62918","99.99472","80.7377","84.73469","86.37137","96.13545","90","90","90","100","99.98254","97.02185","94.58125","99.75647","99.93126","98.83768","100","100","99.91108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059409","30","1176","0186P","Both","6.036","8.553","2.517","Sunnyside Ave to I-215","2","Asphalt","18.468","1981","2011","90.10561","54.89607","54.69535","71.92219","82.74966","84.41734","91.52846","92.24898","93.26683","73.44426","68.97672","70.8475","70.77305","71.58107","85.66955","78.16712","84.80373","81.57254","90.26039","81.26309","82.13643","82.96432","81.5","84.53479","87.94673","84.19219","91.49478","98.06267","56.89817","46.31684","73.67163","94.76369","70","100","100","100","98.6551","12.44631","19.48062","60.27976","83.15389","97.46501","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059410","30","1177","0186P","Both","4.555","6.036","1.481","1300 E to Sunnyside Ave","2","Asphalt","18.468","2002","2010","77.34587","67.94771","77.59142","55.19118","76.64925","72.67331","91.19127","88.97833","89.45755","46.29007","44.4895","49.50979","53.28518","53.5656","84.50362","78.77297","73.14693","65.63391","78.68542","80.18791","85.69824","79.4624","77.49689","80.72287","85.99209","82.76637","92.19628","88.44635","63.20454","87.39827","57.44054","79.63522","70","100","100","100","95.96163","83.90887","87.75938","30.57659","95.89927","55.46676","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059411","30","1178","0186P","Both","3.557","4.555","0.998","SR-71 700 E to 1300 E","2","Asphalt","18.468","2002","2012","65.27616","59.87941","65.66044","72.25338","82.48305","75.86142","89.37934","88.21702","88.22947","44.67094","53.78677","51.90701","54.77145","50.78451","69.14895","66.94786","62.36107","60.42428","81.54389","80.60872","81.94439","75.24409","81.26373","89.05357","90.56949","90.50699","92.49361","81.84592","64.25624","82.8239","85.66423","98.01314","50.68136","100","100","100","53.04387","40.86591","45.96645","73.33375","99.87081","94.5618","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059412","30","1179","0186P","Both","2.656","3.557","0.901","SR-89 State St to SR-71 700 E on 400 S","2","Asphalt","10.305","1959","2012","59.86368","64.58949","66.39075","75.5056","80.69364","88.12215","88.60731","89.4145","86.37866","47.32209","42.57736","56.85683","57.17758","43.59587","63.02824","60.54702","65.04107","55.72823","81.68002","83.07636","82.03818","76.26157","81.65601","91.61889","93.88224","92.61691","89.78641","69.09333","61.73765","71.00948","81.19745","97.52267","98.00222","100","100","100","41.35926","70.96657","55.65852","87.3858","100","99.83924","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059413","30","1180","0186P","Both","1.912","2.656","0.744","N Temple to 400 S on State St","2","Asphalt","7.18","1964","2002","36.74737","69.80184","71.05018","75.59061","79.44873","87.85","90.45","88.98015","92.58015","8.62366","50.42791","56.37941","49.28427","38.67427","73.4","73.8","68.6","77","81.69785","83.50753","83.18817","80.91097","81.7733","88","88","87.33015","93.33015","51.30471","77.82338","81.20119","88.99401","97.34736","90","100","100","100","5.36328","67.44853","63.43195","83.17318","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059414","30","1251","0191P","Both","123.851","125.377","1.526","Moab Main St S Section","4","Asphalt","10.99","2006","2006","73.10356","63.42021","73.95203","79.22838","86.3829","89.78259","86.72962","56.04551","54.8154","94.96933","88.40996","79.03988","72.4355","77.52464","70.45523","79.55233","62.18871","67.80462","91.26836","81.75422","91.26652","84.66632","71.4","89.1764","89.53798","71.09168","100","65.91579","45.1649","67.87956","85.27548","96.83478","99.82962","90","89.65924","50.34076","40.26075","38.35176","57.62216","74.53622","99.77217","99.66911","87.82815","1.2424","1.11621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059358","30","1236","0162P","Both","11.67","13.92","2.25","Bucket Canyon to SR-262","4","Asphalt","5.33","1985","2012","84.03614","69.94752","68.5783","75.10193","84.07062","83.99768","85.76569","80.65593","90.78636","59.64444","65.07598","64.94076","66.05088","67.45299","65.94056","70.38108","72.83527","74.3555","77.144","75.54552","75.04012","79.14322","79.53333","80.27505","82.6817","80.96266","100","99.38945","55.84864","61.76411","68.24454","93.11516","90","90","70","90","99.96668","83.31992","72.5682","86.96907","96.18098","99.77511","100","98.82576","98.78993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059359","30","1306","0191P","Both","354","357.27","3.27","MP 354 to Steinaker Overlook","3","Asphalt","12.47","1994","2008","85.11337","77.88042","85.37319","88.24985","90.42302","79.19602","86.4159","79.86208","96.57606","79.14495","75.94985","76.98471","77.60612","79.39327","77.08991","83.13456","84.67156","86.4948","88.65872","85.15596","91.08563","84.5474","82.6","89.69419","92.52905","84.77676","100","79.69875","62.65383","75.30044","91.2844","99.69882","50","70","50","100","92.95106","87.76205","98.12199","99.56148","100","100","100","100","99.80946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059360","30","1307","0191P","Both","51.552","52.029","0.477","100 N to Blanding Cemetery","4","Asphalt","2.91","1987","2011","93.19459","88.93604","54.04441","71.95844","86.92453","91.39094","93.77487","91.23597","96.95353","89.63606","89.92185","72.50941","77.54529","72.60973","76.18366","82.90941","86.56377","88.79361","89.2407","85.08747","83.00935","84.16494","80.4","89.38011","92.19005","88.38011","100","95.50173","86.9445","47.81666","64.57577","95.55502","100","100","90","100","98.39988","93.79033","12.84224","61.54774","99.13336","100","100","100","99.02049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059361","30","1308","0191P","Both","106.245","108.3","2.055","MP 106.4 to Mormon Tank Wash","4","Asphalt","5.68","1958","2006","74.19325","73.17527","76.09604","82.54359","89.01132","85.50559","76.83861","71.1744","82.58347","63.59708","56.41655","70.88655","65.41572","75.84524","70.31398","71.47246","75.50175","76.77064","85.76545","76.89586","83.64367","78.98296","81.55168","81.09037","77.22587","73.69073","100","62.03819","64.93524","59.19081","86.53805","98.64838","90.618","70","50","56.03406","85.37228","94.45343","90.66313","99.23762","100","100","88.65612","85.50514","97.52916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059362","30","1309","0191P","Both","103.954","106.245","2.291","N of SR-46 La Sal Junction to MP 106.4","4","Asphalt","9.17","2007","2007","76.22402","90.33459","80.27799","92.23537","87.8914","89.03236","80.83742","70.83804","81.91781","78.53444","91.15294","75.68491","88.07971","75.57363","71.0596","70.14114","77.72886","76.3967","75.86591","83.34718","79.87966","83.20206","78.63723","89.25328","81.93399","74.03256","100","90.01011","89.45186","84.91095","98.24211","97.35688","96.81362","71.27455","52.54911","51.27455","60.48561","97.38639","80.63646","99.4176","99.99784","99.00296","100","79.04165","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059387","30","1313","0191P","Both","89.66","95.181","5.521","Dry Valley to Hatch Wash","4","Asphalt","15.08","1965","2006","36.63463","46.04538","60.29422","70.54008","81.41414","66.8418","71.0396","78.28384","80.74031","66.83217","65.03232","66.96758","64.97164","71.06591","62.14848","69.91327","75.87841","72.96125","65.17086","59.30859","65.37895","60.79152","61.31259","70.68539","71.38752","74.92282","100","14.5355","59.8406","38.79265","70.02206","93.6257","50.33508","50","89.73193","50","0","0","70.03769","86.3751","99.65236","84.19825","92.85761","72.60219","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059388","30","1314","0191P","Both","85.834","89.66","3.826","Church Rock to Dry Valley","4","Asphalt","11.12","2001","2009","81.9264","80.30168","76.73411","87.24161","87.43732","72.62679","75.3901","81.93597","90.94125","81.91239","82.469","82.16105","78.74315","83.26594","75.68583","82.82321","87.68332","86.14448","79.26137","77.98489","79.93672","79.48798","72.93774","85.85206","87.88996","87.45768","100","89.20426","71.02775","61.01913","93.63103","96.78806","50","50","58.38474","81.47935","77.32759","89.72509","83.81954","97.10429","96.75753","78.96927","80.84724","94.21817","96.14117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059389","30","1121","0132P","Both","34.33","41.859","7.529","I-15 SB to Sanpete Co Line","3","Asphalt","24.7637","1945","2012","92.42657","86.35896","86.831","90.59779","88.32884","93.75329","92.31798","95.08487","95.04298","82.59084","82.64439","83.90209","83.5804","72.04301","85.87024","87.46359","88.3983","85.70758","88.08213","88.66834","90.0188","88.59674","82.5","89.14291","91.80834","91.94116","94.46434","99.5036","76.64006","81.64053","90.7599","98.86001","100","90","100","100","99.5297","97.48306","91.76257","99.45412","99.91234","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059390","30","1122","0132P","Both","32.941","34.33","1.389","300 W Nephi to I-15 SB","3","Asphalt","5.8475","1945","2012","86.35661","82.00324","79.74531","88.07595","77.20371","88.77983","90.96715","93.87457","87.31085","64.33981","84.58085","81.42405","84.96242","66.25633","76.31922","82.80835","83.36487","84.48841","83.07336","80.6748","87.53197","84.01692","47.44444","88.8001","91.06024","92.13343","94.75498","98.90091","65.8493","57.85027","84.60643","95.14093","90","90","100","70","99.11234","96.908","92.17497","98.71802","99.97312","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059363","30","1336","0261P","Both","9.656","14","4.344","Top Mokee Dugway to MP 14","4","Asphalt","9.06","1996","2004","78.44173","79.3655","72.34089","83.14781","87.00269","89.04857","90.17542","92.22727","92.16764","71.33665","72.09419","68.68791","72.74796","72.03625","72.94601","76.17542","77.69058","78.82024","84.21275","86.33034","83.63483","86.89046","85.46667","93.24826","94.52627","91.21852","100","75.69866","65.7963","53.5417","76.98148","91.92446","90","90","100","90","82.51885","93.24119","83.4991","95.97134","98.58338","100","100","100","99.8503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059364","30","1337","0261P","Both","7","9.656","2.656","Mokee Dugway","4","Gravel","4.5","1950","2007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059365","30","1338","0261P","Both","0","7","7","SR-163 to Bottom Mokee Dugway","4","Asphalt","13.9","1958","2004","73.11305","65.46561","63.44331","72.039","83.10173","78.13791","83.04286","83.95","91.45714","56.43429","55.21143","54.67429","57.44","59.5054","50.97143","57.02857","63.65714","65.82857","79.98571","78.05714","70.01429","82.15714","80.06667","72.57143","75.14286","72.14286","100","77.27814","40.04759","47.14326","52.99711","93.2684","90","100","100","100","78.75406","88.54628","81.9414","95.56176","99.56648","99.00879","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059398","30","1247","0198P","Both","9.296","11.54","2.244","560 N to SR-164","3","Asphalt","13.5737","1940","2012","91.15777","85.13148","86.45236","88.96425","91.96483","89.81611","90.83717","93.77041","91.09189","76.36007","80.26809","86.29519","84.68378","86.38859","85.01283","88.55258","91.60036","79.6082","88.81551","81.03761","86.94926","81.08717","83.9","77.6631","80.34938","83.48128","84.75936","99.7737","91.93784","93.20668","96.1106","99.05022","100","100","100","100","99.68181","87.28238","79.35832","93.97546","98.5205","96.58851","94.44673","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059399","30","1248","0210P","Both","0","3.859","3.859","SR-190 Big Cottonwood to SR-209","2","Asphalt","14.179","1954","2008","59.63591","74.26007","76.82082","93.04163","58.72363","73.37279","92.34073","89.87886","97.11113","83.94921","84.98326","75.19585","87.74449","61.22835","72.81529","79.39337","86.14885","88.44452","92.01894","89.12558","92.02923","91.83322","74.9","87.28405","89.96955","90.77244","100","56.98933","60.19538","71.17897","95.06228","28.79514","50","100","90","100","5.58617","62.73608","68.87924","97.52655","69.97104","83.39182","100","92.59415","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059400","30","1249","0191P","Both","372.4","378.184","5.784","Red Cloud Loop Rd to Daggett Co Line","3","Asphalt","14.7633","1989","2008","79.64018","77.21572","79.59426","83.71219","87.78586","82.40912","88.40775","78.63706","81.95824","66.40996","64.69599","69.39281","67.44177","71.49881","71.78147","75.34606","81.57566","76.613","87.72075","84.41799","84.84436","86.36736","81.4","87.855","88.28492","82.97257","100","71.30481","65.45162","69.20967","90.50638","98.24464","70","90","50","70","93.12519","94.29726","94.93022","90.53325","100","100","100","100","81.21995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059401","30","1250","0201P","Both","3.266","6.244","2.978","SR 202 to 9180 W","2","Asphalt","24.12","2005","2005","86.58483","85.71807","75.87733","93.65167","91.11479","87.23599","96.32663","87.50444","95.42021","90.94721","89.71723","91.79822","89.50061","94.22766","94.03761","95.29107","86.67293","87.91995","86.17972","88.82955","87.03069","87.58271","76","86.36535","90.01545","88.02216","93.76091","92.85344","78.01732","69.55533","98.9128","96.83741","100","100","90","100","76.35893","86.30817","55.12507","98.61057","97.39409","68.54099","100","85.32267","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059366","30","1166","0189P","Both","14.55","18.45","3.9","End of Concrete to MP 18.4","3","Asphalt","25.77","2007","2007","83.59093","80.33856","77.12771","88.06527","89.25368","84.8914","81.24148","73.88614","77.67374","79.67097","84.14359","82.13789","83.61944","81.15242","54.17548","59.68001","60.8244","68.63046","78.29574","79.1639","80.75706","82.99366","80.46746","83.03252","81.91639","83.35739","91.06668","93.03164","76.63709","73.86712","91.91206","92.20886","97.46154","79.23077","50","50","83.36537","81.40966","71.74876","93.44796","97.44973","97.46154","97.46154","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059367","30","1167","0189P","Both","14.379","14.55","0.171","SR-92 to End of Concrete","3","Concrete","1.5241","1992","2012","58.20744","75.2528","84.6181","88.69127","76.95339","91.51875","81.76042","88.21042","89.09375","62.80468","64.77895","76.70409","75.06667","81.84","73.2","64","65.8","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.53383","100","100","37.86243","100","100","100","93.33333","86.48287","62.69841","91.47034","79.69841","90.22751","92.875","63.04167","87.04167","87.041666667","83.54219","100","70.29796714","100","97.883597884","100","100","100","100","0"
"48059368","30","1237","0162P","Both","8.24","11.67","3.43","MP 8.2 to Bucket Canyon","4","Asphalt","9.57","1985","2011","81.39976","69.94752","68.5783","75.10193","84.07062","83.99768","85.76569","80.65593","90.78636","62.60292","65.07598","64.94076","66.05088","67.45299","65.94056","70.38108","72.83527","74.3555","70.37259","75.54552","75.04012","79.14322","79.53333","80.27505","82.6817","80.96266","100","94.14222","55.84864","61.76411","68.24454","93.11516","90","90","70","90","98.48131","83.31992","72.5682","86.96907","96.18098","99.77511","100","98.82576","98.78993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48059369","30","1238","0162P","Both","4.68","8.24","3.56","MP 4.7 to MP 8.2","4","Asphalt","9.2","1985","2012","85.466","69.94752","68.5783","75.10193","84.07062","83.99768","85.76569","80.65593","90.78636","71.22921","65.07598","64.94076","66.05088","67.45299","65.94056","70.38108","72.83527","74.3555","71.00674","75.54552","75.04012","79.14322","79.53333","80.27505","82.6817","80.96266","100","99.66306","55.84864","61.76411","68.24454","93.11516","90","90","70","90","99.96498","83.31992","72.5682","86.96907","96.18098","99.77511","100","98.82576","98.78993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
