"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"14","600 BLOCK MAIN ST","09LE00240","LEHI",,"US","2009-01-14T03:08:06.000","Wednesday","0","2009-01-07T00:00:00.000","Description: CONTRIBUTING-DELINQUENCY MINOR","6264197","Liquor","40.3872","{'type': 'Point', 'coordinates': [-111.85879, 40.3872]}","-111.85879","Quality of Life","UT","2009-01-19T03:06:23.000","84043"
"15","0 BLOCK S 300 WEST","09LE00241","LEHI",,"US","2009-01-14T03:08:06.000","Wednesday","0","2009-01-07T00:00:00.000","Description: THEFT-PROPERTY-FROM MOTOR VEHI","6264198","Theft","40.38427","{'type': 'Point', 'coordinates': [-111.85363, 40.38427]}","-111.85363","Theft","UT","2009-01-19T03:06:24.000","84043"
"16","500 BLOCK STATE ST","09LE00244","LEHI",,"US","2009-01-14T03:08:08.000","Wednesday","0","2009-01-07T00:00:00.000","Description: CITIZEN ASSIST","6264199","Community Policing","40.38209","{'type': 'Point', 'coordinates': [-111.85368, 40.38209]}","-111.85368","Proactive Policing","UT","2009-01-19T03:06:24.000",
"17","1800 BLOCK S 825 WEST","09LE00249","LEHI",,"US","2009-01-14T03:08:08.000","Wednesday","0","2009-01-07T00:00:00.000","Description: ANIMAL STRAY","6264200","Community Policing","40.36631","{'type': 'Point', 'coordinates': [-111.86257, 40.36631]}","-111.86257","Proactive Policing","UT","2009-01-19T03:06:26.000","84043"
"18","700 BLOCK S 300 EAST","09LE00252","LEHI",,"US","2009-01-14T03:08:09.000","Wednesday","0","2009-01-07T00:00:00.000","Description: TRAFFIC ACCIDENT-NON REPORTABL","6264201","Traffic","40.3823","{'type': 'Point', 'coordinates': [-111.84443, 40.3823]}","-111.84443","Traffic","UT","2009-01-19T03:06:26.000","84043"
"19","1100 Block W 700 SOUTH","15LE15712","LEHI",,,"2015-10-28T05:51:26.000","Wednesday","6","2015-10-21T06:10:09.000","Description: Citizen Assist","735327046","CITIZEN ASSIST","40.3798","{'type': 'Point', 'coordinates': [-111.867, 40.3798]}","-111.867","Community Policing","UT","2015-11-03T09:00:18.000",
"20","4200 Block SEASONS VIEW DR","15LE15723","LEHI",,,"2015-10-27T05:51:34.000","Wednesday","9","2015-10-21T09:10:29.000","Description: Citizen Assist","735231648","CITIZEN ASSIST","40.4395","{'type': 'Point', 'coordinates': [-111.87, 40.4395]}","-111.87","Community Policing","UT","2015-11-03T09:00:28.000",
"21","500 Block STATE ST","15LE15721","LEHI",,,"2015-10-28T05:51:26.000","Wednesday","9","2015-10-21T09:10:50.000","Description: Fraud","735327044","FRAUD","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Theft","UT","2015-11-03T09:00:27.000",
"22","400 Block W 500 SOUTH","17LE13981","LEHI",,,"2017-11-06T11:06:34.000","Friday","14","2017-11-03T14:11:40.000","Description: Burglary-Storage Shed","825522001","BURGLARY-STORAGE SHED","40.3821","{'type': 'Point', 'coordinates': [-111.856, 40.3821]}","-111.856","Breaking & Entering","UT","2017-11-16T11:12:17.000",
"23","100 Block HUNTERS GROVE LN","17LE13983","LEHI",,,"2017-11-06T11:06:19.000","Friday","15","2017-11-03T15:11:05.000","Description: Traffic Accident-Reportable","825521954","TRAFFIC ACCIDENT-REPORTABLE","40.391","{'type': 'Point', 'coordinates': [-111.827, 40.391]}","-111.827","Traffic","UT","2017-11-16T11:12:17.000",
"24","500 Block MAIN ST","17LE13986","LEHI",,,"2017-11-06T11:06:34.000","Friday","16","2017-11-03T16:11:05.000","Description: Traffic Accident-Non Reportabl","825521991","TRAFFIC ACCIDENT-NON REPORTABL","40.3881","{'type': 'Point', 'coordinates': [-111.84, 40.3881]}","-111.84","Traffic","UT","2017-11-16T11:12:17.000",
"25","200 Block W 1100 SOUTH","17LE13994","LEHI",,,"2017-11-06T11:06:42.000","Friday","19","2017-11-03T19:11:58.000","Description: Citizen Assist","825522011","CITIZEN ASSIST","40.3744","{'type': 'Point', 'coordinates': [-111.853, 40.3744]}","-111.853","Community Policing","UT","2017-11-16T11:13:06.000",
"26","200 Block W 100 NORTH","17LE13998","LEHI",,,"2017-11-07T11:06:38.000","Friday","23","2017-11-03T23:11:06.000","Description: Alcohol Offense","825600951","ALCOHOL OFFENSE","40.389","{'type': 'Point', 'coordinates': [-111.853, 40.389]}","-111.853","Liquor","UT","2017-11-16T11:12:17.000",
"27","500 Block STATE ST","16LE11613","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:02.000","Description: Citizen Assist","766573822","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2016-08-11T10:09:24.000",
"28","E 2100 SOUTH ST & BULLRUSH PKWY","16LE11612","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:34.000","Description: Agency Assist","766573830","AGENCY ASSIST","40.3629","{'type': 'Point', 'coordinates': [-111.838, 40.3629]}","-111.838","Community Policing","UT","2016-08-11T10:09:24.000",
"29","GREY GOOSE RD & S SPRING CREEK RANCH RD","16LE11614","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:43.000","Description: Citizen Assist","766573823","CITIZEN ASSIST","40.3725","{'type': 'Point', 'coordinates': [-111.835, 40.3725]}","-111.835","Community Policing","UT","2016-08-11T10:09:24.000",
"30","4100 Block MAYFLOWER AVE","16LE16682","LEHI",,,"2016-11-08T17:10:36.000","Thursday","0","2016-10-27T00:10:37.000","Description: Disorderly Conduct","780673238","DISORDERLY CONDUCT","40.4383","{'type': 'Point', 'coordinates': [-111.904, 40.4383]}","-111.904","Disorder","UT","2016-11-14T16:34:33.000",
"31","300 Block N 1100 WEST","16LE16685","LEHI",,,"2016-11-08T17:10:36.000","Thursday","2","2016-10-27T02:10:15.000","Description: Traffic Offense","780673224","TRAFFIC OFFENSE","40.3918","{'type': 'Point', 'coordinates': [-111.867, 40.3918]}","-111.867","Traffic","UT","2016-11-14T16:34:24.000",
"32","2500 Block GARDEN DR","16LE16689","LEHI",,,"2016-11-08T17:10:36.000","Thursday","7","2016-10-27T07:10:27.000","Description: Citizen Assist","780673201","CITIZEN ASSIST","40.4193","{'type': 'Point', 'coordinates': [-111.89, 40.4193]}","-111.89","Community Policing","UT","2016-11-14T16:35:41.000",
"33","1800 Block SMITHRIDGE DR","16LE04301","LEHI",,,"2016-03-26T05:37:29.000","Wednesday","12","2016-03-23T12:03:06.000","Description: Sexual Abuse-Forcible","753998561","SEXUAL ABUSE-FORCIBLE","40.4106","{'type': 'Point', 'coordinates': [-111.849, 40.4106]}","-111.849","Other Sexual Offense","UT","2016-03-31T08:00:24.000",
"34","100 Block N 850 EAST","18LE08032","LEHI",,,"2018-07-25T06:48:56.000","Sunday","14","2018-07-22T14:07:30.000","Description: Alarm","864839893","ALARM","40.3899","{'type': 'Point', 'coordinates': [-111.836, 40.3899]}","-111.836","Alarm","UT","2018-08-03T18:14:45.000",
"35","100 Block CENTER ST","18LE00316","LEHI",,,"2018-01-15T14:39:05.000","Tuesday","15","2018-01-09T15:01:52.000","Description: Alarm","831637473","ALARM","40.3897","{'type': 'Point', 'coordinates': [-111.849, 40.3897]}","-111.849","Alarm","UT","2018-01-29T14:09:49.000",
"36","700 Block MAIN ST","18LE00329","LEHI",,,"2018-01-15T10:41:40.000","Tuesday","17","2018-01-09T17:01:30.000","Description: Traffic Accident-Reportable","831626608","TRAFFIC ACCIDENT-REPORTABLE","40.3882","{'type': 'Point', 'coordinates': [-111.837, 40.3882]}","-111.837","Traffic","UT","2018-01-29T14:09:49.000",
"37","200 Block E 100 SOUTH","18LE00365","LEHI",,,"2018-01-15T20:29:37.000","Wednesday","15","2018-01-10T15:01:11.000","Description: Suspicious","831652010","SUSPICIOUS","40.3868","{'type': 'Point', 'coordinates': [-111.845, 40.3868]}","-111.845","Community Policing","UT","2018-01-29T14:09:49.000",
"38","2100 Block N 1000 EAST","18LE08176","LEHI",,,"2018-07-29T06:24:43.000","Thursday","8","2018-07-26T08:07:22.000","Description: Animal Stray","865128403","ANIMAL STRAY","40.4138","{'type': 'Point', 'coordinates': [-111.833, 40.4138]}","-111.833","Community Policing","UT","2018-08-09T06:02:03.000",
"39","1800 Block TRAVERSE PKWY","17LE15096","LEHI",,,"2017-12-07T11:06:18.000","Monday","7","2017-12-04T07:12:15.000","Description: Alarm","828438332","ALARM","40.4344","{'type': 'Point', 'coordinates': [-111.88, 40.4344]}","-111.88","Alarm","UT","2017-12-17T13:11:35.000",
"40","400 Block MAIN ST","16LE16702","LEHI",,,"2016-11-08T17:10:34.000","Thursday","12","2016-10-27T12:10:43.000","Description: Traffic Accident-Reportable","780673084","TRAFFIC ACCIDENT-REPORTABLE","40.3877","{'type': 'Point', 'coordinates': [-111.856, 40.3877]}","-111.856","Traffic","UT","2016-11-14T16:34:24.000",
"41","2200 Block N 790 WEST","17LE15100","LEHI",,,"2017-12-07T11:06:18.000","Monday","8","2017-12-04T08:12:47.000","Description: DCFS Case","828438329","DCFS CASE","40.4162","{'type': 'Point', 'coordinates': [-111.863, 40.4162]}","-111.863","Family Offense","UT","2017-12-17T13:11:23.000",
"42","1 Block W 300 SOUTH","16LE16695","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:00.000","Description: Animal Problem","780673163","ANIMAL PROBLEM","40.3843","{'type': 'Point', 'coordinates': [-111.849, 40.3843]}","-111.849","Community Policing","UT","2016-11-14T16:34:24.000",
"43","800 Block N 100 EAST","16LE16693","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:07.000","Description: Alarm","780673165","ALARM","40.3986","{'type': 'Point', 'coordinates': [-111.847, 40.3986]}","-111.847","Alarm","UT","2016-11-14T16:34:24.000",
"44","500 Block STATE ST","16LE16692","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:47.000","Description: Citizen Assist","780673169","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2016-11-14T16:34:24.000",
"45","300 Block S 100 WEST","16LE16701","LEHI",,,"2016-11-08T17:10:34.000","Thursday","11","2016-10-27T11:10:49.000","Description: Citizen Assist","780673108","CITIZEN ASSIST","40.3842","{'type': 'Point', 'coordinates': [-111.851, 40.3842]}","-111.851","Community Policing","UT","2016-11-14T16:34:24.000",
"46","900 Block E 500 NORTH","17LE15107","LEHI",,,"2017-12-09T11:05:45.000","Monday","11","2017-12-04T11:12:58.000","Description: Traffic Offense","828614422","TRAFFIC OFFENSE","40.3941","{'type': 'Point', 'coordinates': [-111.835, 40.3941]}","-111.835","Traffic","UT","2017-12-17T13:11:23.000",
"47","300 Block JORDAN WAY","17LE15114","LEHI",,,"2017-12-09T11:05:55.000","Monday","13","2017-12-04T13:12:47.000","Description: Alarm","828614452","ALARM","40.3827","{'type': 'Point', 'coordinates': [-111.907, 40.3827]}","-111.907","Alarm","UT","2017-12-17T13:11:35.000",
"48","3000 Block CENTER ST","17LE15118","LEHI",,,"2017-12-11T11:05:58.000","Monday","14","2017-12-04T14:12:02.000","Description: Theft-Property-Other","828727578","THEFT-PROPERTY-OTHER","40.4256","{'type': 'Point', 'coordinates': [-111.85, 40.4256]}","-111.85","Theft","UT","2017-12-17T13:11:35.000",
"49","1 Block N 500 EAST","17LE15127","LEHI",,,"2017-12-09T11:05:45.000","Monday","17","2017-12-04T17:12:37.000","Description: Alarm","828614418","ALARM","40.3893","{'type': 'Point', 'coordinates': [-111.841, 40.3893]}","-111.841","Alarm","UT","2017-12-17T13:11:23.000",
"50","3400 Block WILLOW PARK DR","17LE15129","LEHI",,,"2017-12-09T11:05:45.000","Monday","18","2017-12-04T18:12:29.000","Description: Traffic Accident-Reportable","828614424","TRAFFIC ACCIDENT-REPORTABLE","40.3772","{'type': 'Point', 'coordinates': [-111.905, 40.3772]}","-111.905","Traffic","UT","2017-12-17T13:11:23.000",
"51","ASHTON BLVD & W 2100 NORTH","17LE15131","LEHI",,,"2017-12-09T11:05:55.000","Monday","19","2017-12-04T19:12:28.000","Description: Animal Problem","828614448","ANIMAL PROBLEM","40.4133","{'type': 'Point', 'coordinates': [-111.877, 40.4133]}","-111.877","Community Policing","UT","2017-12-17T13:11:35.000",
"52","700 Block W 4050 NORTH","16LE06976","LEHI",,,"2016-05-12T05:44:17.000","Monday","18","2016-05-09T18:05:00.000","Description: Alarm","759223628","ALARM","40.4392","{'type': 'Point', 'coordinates': [-111.861, 40.4392]}","-111.861","Alarm","UT","2016-05-22T08:00:58.000",
"53","4500 Block BRIAR WOOD LN","16LE13519","LEHI",,,"2016-09-03T08:06:25.000","Wednesday","9","2016-08-31T09:08:23.000","Description: DCFS Case","770938026","DCFS CASE","40.4436","{'type': 'Point', 'coordinates': [-111.892, 40.4436]}","-111.892","Family Offense","UT","2016-11-14T16:33:54.000",
"54","200 Block S 850 EAST","17LE15134","LEHI",,,"2017-12-11T11:05:51.000","Monday","20","2017-12-04T20:12:01.000","Description: Traffic Accident-Non Reportabl","828727560","TRAFFIC ACCIDENT-NON REPORTABL","40.3853","{'type': 'Point', 'coordinates': [-111.835, 40.3853]}","-111.835","Traffic","UT","2017-12-17T13:11:23.000",
"55","300 Block W 900 NORTH","18LE08177","LEHI",,,"2018-07-29T06:24:43.000","Thursday","8","2018-07-26T08:07:29.000","Description: Animal Wild","865128404","ANIMAL WILD","40.3985","{'type': 'Point', 'coordinates': [-111.855, 40.3985]}","-111.855","Community Policing","UT","2018-08-09T06:02:03.000",
"56","2100 Block N 650 WEST","18LE08179","LEHI",,,"2018-07-29T06:24:43.000","Thursday","9","2018-07-26T09:07:30.000","Description: Animal Wild","865128406","ANIMAL WILD","40.414","{'type': 'Point', 'coordinates': [-111.86, 40.414]}","-111.86","Community Policing","UT","2018-08-09T06:02:04.000",
"57","3300 Block N 775 WEST","18LE08178","LEHI",,,"2018-07-29T06:24:43.000","Thursday","9","2018-07-26T09:07:33.000","Description: Lewdness","865128405","LEWDNESS","40.4292","{'type': 'Point', 'coordinates': [-111.862, 40.4292]}","-111.862","Other Sexual Offense","UT","2018-08-09T06:02:03.000",
"58","1200 Block TIMPANOGOS HWY","18LE08196","LEHI",,,"2018-08-07T05:49:04.000","Thursday","18","2018-07-26T18:07:29.000","Description: Traffic Accident-Reportable","866357647","TRAFFIC ACCIDENT-REPORTABLE","40.4324","{'type': 'Point', 'coordinates': [-111.873, 40.4324]}","-111.873","Traffic","UT","2018-08-09T06:02:07.000",
"59","700 Block OLIVE SPRINGS DR","18LE08214","LEHI",,,"2018-07-30T06:31:09.000","Friday","9","2018-07-27T09:07:04.000","Description: Animal Stray","865240999","ANIMAL STRAY","40.379","{'type': 'Point', 'coordinates': [-111.905, 40.379]}","-111.905","Community Policing","UT","2018-08-09T06:02:11.000",
"60","1200 Block STATE ST","18LE01481","LEHI",,,"2018-02-13T07:16:25.000","Saturday","1","2018-02-10T01:02:19.000","Description: Driving Under Influence","834089903","DRIVING UNDER INFLUENCE","40.3899","{'type': 'Point', 'coordinates': [-111.83, 40.3899]}","-111.83","Traffic","UT","2018-02-24T06:27:06.000",
"61","200 Block INTERSTATE PLAZA DR","18LE01482","LEHI",,,"2018-02-13T07:16:25.000","Saturday","3","2018-02-10T03:02:05.000","Description: Non-Criminal Civil Complaint","834089904","NON-CRIMINAL CIVIL COMPLAINT","40.3862","{'type': 'Point', 'coordinates': [-111.831, 40.3862]}","-111.831","Other","UT","2018-02-24T06:27:06.000",
"62","3900 Block CABELAS BLVD","18LE01483","LEHI",,,"2018-02-13T07:16:25.000","Saturday","3","2018-02-10T03:02:59.000","Description: Alarm","834089905","ALARM","40.4355","{'type': 'Point', 'coordinates': [-111.889, 40.4355]}","-111.889","Alarm","UT","2018-02-24T06:27:06.000",
"63","1 Block S 850 EAST","18LE01484","LEHI",,,"2018-02-13T07:16:25.000","Saturday","4","2018-02-10T04:02:11.000","Description: Prostitution","834089906","PROSTITUTION","40.3877","{'type': 'Point', 'coordinates': [-111.836, 40.3877]}","-111.836","Other Sexual Offense","UT","2018-02-24T06:27:06.000",
"64","2200 Block W 2120 NORTH","16LE02111","LEHI",,,"2016-02-16T06:34:50.000","Saturday","1","2016-02-13T01:02:36.000","Description: Alarm","749997206","ALARM","40.4138","{'type': 'Point', 'coordinates': [-111.885, 40.4138]}","-111.885","Alarm","UT","2016-02-23T09:00:55.000",
"65","3600 Block OAK CREST DR","16LE16864","LEHI",,,"2016-11-08T17:10:36.000","Sunday","13","2016-10-30T13:10:00.000","Description: Animal Problem","780673362","ANIMAL PROBLEM","40.3798","{'type': 'Point', 'coordinates': [-111.907, 40.3798]}","-111.907","Community Policing","UT","2016-11-14T16:34:25.000",
"66","3500 Block DIGITAL DR","18LE00425","LEHI",,,"2018-01-15T14:39:05.000","Friday","8","2018-01-12T08:01:33.000","Description: Citizen Assist","831637474","CITIZEN ASSIST","40.4319","{'type': 'Point', 'coordinates': [-111.887, 40.4319]}","-111.887","Community Policing","UT","2018-01-29T14:24:05.000",
"67","200 Block S 540 EAST","16LE16866","LEHI",,,"2016-11-08T17:10:37.000","Sunday","14","2016-10-30T14:10:44.000","Description: Citizen Assist","780673376","CITIZEN ASSIST","40.3846","{'type': 'Point', 'coordinates': [-111.841, 40.3846]}","-111.841","Community Policing","UT","2016-11-14T16:34:25.000",
"68","1900 Block REDWOOD RD","16LE16867","SARATOGA SPRING",,,"2016-11-08T17:10:36.000","Sunday","15","2016-10-30T15:10:48.000","Description: Citizen Assist","780673368","CITIZEN ASSIST","40.3967","{'type': 'Point', 'coordinates': [-111.918, 40.3967]}","-111.918","Community Policing","UT","2016-11-14T16:34:25.000",
"69","400 Block S 100 WEST","16LE16871","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:22.000","Description: Animal Problem","780673356","ANIMAL PROBLEM","40.3824","{'type': 'Point', 'coordinates': [-111.85, 40.3824]}","-111.85","Community Policing","UT","2016-11-14T16:34:25.000",
"70","1300 Block N 300 WEST","16LE16868","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:22.000","Description: Alarm","780673360","ALARM","40.4035","{'type': 'Point', 'coordinates': [-111.854, 40.4035]}","-111.854","Alarm","UT","2016-11-14T16:34:25.000",
"71","2500 Block CABELAS BLVD","16LE16869","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:54.000","Description: Disorderly Conduct","780673358","DISORDERLY CONDUCT","40.4366","{'type': 'Point', 'coordinates': [-111.891, 40.4366]}","-111.891","Disorder","UT","2016-11-14T16:34:25.000",
"72","1 Block CLUBVIEW LN","18LE01485","LEHI",,,"2018-02-13T07:16:25.000","Saturday","5","2018-02-10T05:02:59.000","Description: Alarm","834089907","ALARM","40.43","{'type': 'Point', 'coordinates': [-111.849, 40.43]}","-111.849","Alarm","UT","2018-02-24T06:27:06.000",
"73","TIMPANOGOS HWY & N CENTER ST","18LE01486","LEHI",,,"2018-02-13T07:16:25.000","Saturday","7","2018-02-10T07:02:06.000","Description: Suspicious","834089908","SUSPICIOUS","40.4328","{'type': 'Point', 'coordinates': [-111.85, 40.4328]}","-111.85","Community Policing","UT","2018-02-24T06:27:06.000",
"74","400 Block W 2325 NORTH","18LE01487","LEHI",,,"2018-02-13T07:16:25.000","Saturday","10","2018-02-10T10:02:03.000","Description: Theft-Property-From Motor Vehi","834089909","THEFT-PROPERTY-FROM MOTOR VEHI","40.4175","{'type': 'Point', 'coordinates': [-111.857, 40.4175]}","-111.857","Theft","UT","2018-02-24T06:27:06.000",
"75","2500 Block CABELAS BLVD","18LE01488","LEHI",,,"2018-02-13T07:16:25.000","Saturday","10","2018-02-10T10:02:42.000","Description: Traffic Accident-Injury","834089910","TRAFFIC ACCIDENT-INJURY","40.4366","{'type': 'Point', 'coordinates': [-111.891, 40.4366]}","-111.891","Traffic","UT","2018-02-24T06:27:06.000",
"76","600 Block E 1900 SOUTH","11LE06622","LEHI",,"null","2011-06-27T14:55:22.000","Wednesday","15","2011-06-15T15:06:58.000","Description: Alarm","71772934","ALARM","40.1934357484","{'type': 'Point', 'coordinates': [-111.55749, 40.193436]}","-111.5574897","Alarm","UT","2011-06-27T14:55:43.000","null"
"77","3400 Block ASHTON BLVD","11LE06736","LEHI",,"null","2011-06-27T14:55:22.000","Friday","18","2011-06-17T18:06:48.000","Description: Traffic Accident-Injury","71772935","TRAFFIC ACCIDENT-INJURY","40.1997757484","{'type': 'Point', 'coordinates': [-111.563034, 40.199776]}","-111.5630337","Traffic","UT","2011-06-29T17:22:14.000","null"
"78","300 Block W 1700 NORTH","11LE06595","LEHI",,"null","2011-06-27T14:55:22.000","Wednesday","8","2011-06-15T08:06:17.000","Description: Animal Stray","71772936","ANIMAL STRAY","40.1977447484","{'type': 'Point', 'coordinates': [-111.558988, 40.197745]}","-111.5589877","Community Policing","UT","2011-06-27T14:55:43.000","null"
"79","3500 Block THANKSGIVING WAY","11LE06820","LEHI",,"null","2011-06-27T14:55:22.000","Sunday","17","2011-06-19T17:06:21.000","Description: Citizen Assist","71772937","CITIZEN ASSIST","40.2001007484","{'type': 'Point', 'coordinates': [-111.562947, 40.200101]}","-111.5629467","Community Policing","UT","2011-07-01T08:04:17.000","null"
"80","800 Block MAIN ST","11LE06765","LEHI",,"null","2011-06-27T14:55:22.000","Saturday","9","2011-06-18T09:06:48.000","Description: Traffic Accident-Non Reportabl","71772938","TRAFFIC ACCIDENT-NON REPORTABL","40.1957387484","{'type': 'Point', 'coordinates': [-111.557124, 40.195739]}","-111.5571237","Traffic","UT","2011-06-30T08:03:50.000","null"
"81","2600 Block GARDEN DR","11LE06737","LEHI",,"null","2011-06-27T14:55:22.000","Friday","18","2011-06-17T18:06:08.000","Description: Child Abuse or Neglect","71772939","CHILD ABUSE OR NEGLECT","40.1989437484","{'type': 'Point', 'coordinates': [-111.562686, 40.198944]}","-111.5626857","Family Offense","UT","2011-06-29T17:22:14.000","null"
"82","1300 Block STATE ST","11LE06596","LEHI",,"null","2011-06-27T14:55:22.000","Wednesday","8","2011-06-15T08:06:29.000","Description: Vehicle-Abandoned","71772940","VEHICLE-ABANDONED","40.1958427484","{'type': 'Point', 'coordinates': [-111.556346, 40.195842999999996]}","-111.5563457","Community Policing","UT","2011-06-27T14:55:44.000","null"
"83","PIONEER XING & S MILL POND RD","11LE06794","LEHI",,"null","2011-06-27T14:55:22.000","Saturday","22","2011-06-18T22:06:48.000","Description: Animal Carcass","71772941","ANIMAL CARCASS","40.1946517484","{'type': 'Point', 'coordinates': [-111.556766, 40.194652]}","-111.5567657","Community Policing","UT","2011-06-30T08:03:50.000","null"
