"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"15","W SANTA CLARA DR & N LAVA FLOW DR","18SCI0052","SANTA CLARA",,,"2018-01-12T22:03:52.000","Friday","8","2018-01-05T08:01:31.000","PI ACCIDENT-29","831474025","PI ACCIDENT-29","408.538","{'coordinates': [-1249.41, 408.538], 'type': 'Point'}","-1249.41","Traffic","UT","2018-01-27T07:39:58.000",
"16","W EL VISTA DR & N CANYON VIEW DR","16SCI2803","SANTA CLARA",,,"2016-08-22T09:59:42.000","Sunday","15","2016-08-21T15:08:48.000","TRAFFIC OFFENSE","768933407","TRAFFIC OFFENSE","408.617","{'coordinates': [-1249.46, 408.617], 'type': 'Point'}","-1249.46","Traffic","UT","2016-09-04T20:00:37.000",
"17","100 Block E 200 N","16SCI2806","IVINS",,,"2016-08-22T09:59:42.000","Sunday","20","2016-08-21T20:08:07.000","AGENCY ASSIST","768933409","AGENCY ASSIST","408.997","{'coordinates': [-1249.8, 408.997], 'type': 'Point'}","-1249.8","Community Policing","UT","2016-09-04T20:00:38.000",
"18","300 Block N 200 W","18SCI0055","IVINS",,,"2018-01-06T13:01:10.000","Friday","12","2018-01-05T12:01:49.000","ANIMAL STRAY","831005039","ANIMAL STRAY","409.02","{'coordinates': [-1249.9, 409.02], 'type': 'Point'}","-1249.9","Community Policing","UT","2018-01-27T07:39:59.000",
"19","3600 Block W RIM VIEW DR","18SCI0065","SANTA CLARA",,,"2018-01-07T13:01:00.000","Saturday","18","2018-01-06T18:01:40.000","CITIZEN ASSIST","831066478","CITIZEN ASSIST","408.676","{'coordinates': [-1249.66, 408.676], 'type': 'Point'}","-1249.66","Community Policing","UT","2018-01-27T07:40:00.000",
"20","1 Block E 350 N","18SCI0066","IVINS",,,"2018-01-07T13:01:00.000","Saturday","18","2018-01-06T18:01:46.000","FAMILY FIGHT","831066479","FAMILY FIGHT","409.022","{'coordinates': [-1249.84, 409.022], 'type': 'Point'}","-1249.84","Family Offense","UT","2018-01-27T07:40:00.000",
"21","BY 21","16SCI1847","SANTA CLARA",,,"2016-06-08T17:48:25.000","Sunday","14","2016-06-05T14:06:55.000","CRIM MISCHIEF","761684791","CRIM MISCHIEF","408.583","{'coordinates': [-1249.52, 408.583], 'type': 'Point'}","-1249.52","Property Crime","UT","2016-06-19T20:02:59.000",
"22","2600 Block W SANTA CLARA DR","18SCI0089","SANTA CLARA",,,"2018-01-10T13:00:58.000","Tuesday","11","2018-01-09T11:01:44.000","SEX OFFENSE","831270019","SEX OFFENSE","408.565","{'coordinates': [-1249.5, 408.565], 'type': 'Point'}","-1249.5","Other Sexual Offense","UT","2018-01-29T01:27:24.000",
"23","600 Block E CENTER ST","18SCI0097","IVINS",,,"2018-01-10T13:00:58.000","Tuesday","19","2018-01-09T19:01:32.000","ATTEMPT-LOCATE","831270017","ATTEMPT-LOCATE","408.962","{'coordinates': [-1249.71, 408.962], 'type': 'Point'}","-1249.71","Missing Person","UT","2018-01-29T01:27:25.000",
"24","1000 Block S 200 E","18SCI0099","IVINS",,,"2018-01-11T13:01:05.000","Wednesday","3","2018-01-10T03:01:29.000","UNSECURE PREMIS","831351409","UNSECURE PREMIS","408.764","{'coordinates': [-1249.79, 408.764], 'type': 'Point'}","-1249.79","Community Policing","UT","2018-01-29T01:27:25.000",
"25","2700 Block W SANTA CLARA DR","18SCI0125","SANTA CLARA",,,"2018-01-12T13:00:50.000","Thursday","16","2018-01-11T16:01:34.000","CITIZEN ASSIST","831429488","CITIZEN ASSIST","408.585","{'coordinates': [-1249.52, 408.585], 'type': 'Point'}","-1249.52","Community Policing","UT","2018-01-29T01:27:30.000",
"26","900 Block E MAIN ST","16SCI1750","PINE VALLEY",,,"2016-05-28T09:46:50.000","Friday","19","2016-05-27T19:05:18.000","AGENCY ASSIST","760709716","AGENCY ASSIST","411.134","{'coordinates': [-1248.03, 411.134], 'type': 'Point'}","-1248.03","Community Policing","UT","2016-06-10T20:00:22.000",
"27","N VICTORS ST & W SANTA CLARA DR","16SCI1754","SANTA CLARA",,,"2016-05-29T09:47:04.000","Saturday","3","2016-05-28T03:05:57.000","DUI","760777655","DUI","408.607","{'coordinates': [-1249.58, 408.607], 'type': 'Point'}","-1249.58","Traffic","UT","2016-06-11T20:00:22.000",
"28","100 Block N 200 E","16SCI1755","IVINS",,,"2016-05-29T09:47:04.000","Saturday","7","2016-05-28T07:05:21.000","AGENCY ASSIST","760777657","AGENCY ASSIST","408.988","{'coordinates': [-1249.8, 408.988], 'type': 'Point'}","-1249.8","Community Policing","UT","2016-06-11T20:00:22.000",
"29","500 Block S 200 E","16SCI1758","IVINS",,,"2016-05-29T09:47:04.000","Saturday","18","2016-05-28T18:05:41.000","ALCOHOL OFFENSE","760777656","ALCOHOL OFFENSE","408.861","{'coordinates': [-1249.8, 408.861], 'type': 'Point'}","-1249.8","Liquor","UT","2016-06-11T20:00:23.000",
"30","2900 Block W CRESTVIEW DR","17SCI3781","SANTA CLARA",,,"2017-11-24T13:00:50.000","Thursday","19","2017-11-23T19:11:43.000","FAMILY FIGHT","827369016","FAMILY FIGHT","408.642","{'coordinates': [-1249.58, 408.642], 'type': 'Point'}","-1249.58","Family Offense","UT","2017-12-07T21:01:18.000",
"31","1500 Block E SPLITROCK DR","08I002131","IVINS",,"null","2014-09-04T20:02:14.000","Wednesday","15","2008-11-05T15:11:30.000","DRUGS","543790304","DRUGS","37.166","{'coordinates': [-113.644, 37.166], 'type': 'Point'}","-113.644","Drugs","UT","2014-09-04T21:59:09.000","null"
"32","E CENTER ST & N MAIN ST","08I000291","IVINS",,"null","2014-09-04T20:02:14.000","Thursday","21","2008-02-21T21:02:50.000","ANIMAL BITE-3","543790305","ANIMAL BITE-3","37.1683","{'coordinates': [-113.68, 37.1683], 'type': 'Point'}","-113.68","Community Policing","UT","2014-09-04T21:59:09.000","null"
"33","TOP OF RED HILL","08I000354","ST GEORGE",,"null","2014-09-04T20:02:14.000","Saturday","22","2008-03-01T22:03:25.000","FIRE-BRUSH","543790308","FIRE-BRUSH","37.0965278","{'coordinates': [-113.568416, 37.096528], 'type': 'Point'}","-113.5684164","Fire","UT","2014-09-04T21:59:11.000","null"
"34","1500 Block E SPLITROCK DR","08I000292","IVINS",,"null","2014-09-04T20:02:14.000","Thursday","23","2008-02-21T23:02:32.000","TRAFFIC OFFENSE","543790310","TRAFFIC OFFENSE","37.166","{'coordinates': [-113.644, 37.166], 'type': 'Point'}","-113.644","Traffic","UT","2014-09-04T21:59:12.000","null"
"35","N SNOW CANYON DR & N TUACAHN RD","08I000296","IVINS",,"null","2014-09-04T20:02:14.000","Friday","21","2008-02-22T21:02:03.000","TRAFFIC OFFENSE","543790312","TRAFFIC OFFENSE","37.1694","{'coordinates': [-113.653, 37.1694], 'type': 'Point'}","-113.653","Traffic","UT","2014-09-04T21:59:13.000","null"
"36","1 Block N 150 W","08I000376","IVINS",,"null","2014-09-04T20:02:14.000","Tuesday","15","2008-03-04T15:03:56.000","THEFT-MISDEMEAN","543790316","THEFT-MISDEMEAN","37.1685","{'coordinates': [-113.683, 37.1685], 'type': 'Point'}","-113.683","Theft","UT","2014-09-04T21:59:14.000","null"
"37","500 Block S 400 E","08I000251","IVINS",,"null","2014-09-04T20:02:14.000","Wednesday","10","2008-02-13T10:02:04.000","THEFT-MISDEMEAN","543790317","THEFT-MISDEMEAN","37.1581","{'coordinates': [-113.67, 37.1581], 'type': 'Point'}","-113.67","Theft","UT","2014-09-04T21:59:15.000","null"
"38","OLD 91","08I000401","ST GEORGE",,"null","2014-09-04T20:02:14.000","Sunday","8","2008-03-09T08:03:37.000","TRAFFIC OFFENSE","543790318","TRAFFIC OFFENSE","37.1555153","{'coordinates': [-113.686722, 37.155515], 'type': 'Point'}","-113.6867224","Traffic","UT","2014-09-04T21:59:16.000","null"
"39","200 Block S PUERTO DR","08I000375","IVINS",,"null","2014-09-04T20:02:14.000","Tuesday","13","2008-03-04T13:03:56.000","CITIZEN ASSIST","543790323","CITIZEN ASSIST","37.1638","{'coordinates': [-113.666, 37.1638], 'type': 'Point'}","-113.666","Community Policing","UT","2014-09-04T21:59:17.000","null"
"40","600 Block S 170 W","08I000374","IVINS",,"null","2014-09-04T20:02:14.000","Tuesday","13","2008-03-04T13:03:13.000","ABANDONED VEHIC","543790326","ABANDONED VEHIC","37.1569","{'coordinates': [-113.683, 37.1569], 'type': 'Point'}","-113.683","Traffic","UT","2014-09-04T21:59:18.000","null"
"41","300 Block S PUERTO DR","08I000269","IVINS",,"null","2014-09-04T20:02:14.000","Saturday","22","2008-02-16T22:02:26.000","ANIMAL PROBLEM","543790327","ANIMAL PROBLEM","37.1621","{'coordinates': [-113.666, 37.1621], 'type': 'Point'}","-113.666","Community Policing","UT","2014-09-04T21:59:18.000","null"
"42","100 Block W 200 S","08I000373","IVINS",,"null","2014-09-04T20:02:14.000","Tuesday","9","2008-03-04T09:03:13.000","THEFT-VEHICLE","543790328","THEFT-VEHICLE","37.1649","{'coordinates': [-113.684, 37.1649], 'type': 'Point'}","-113.684","Theft of Vehicle","UT","2014-09-04T21:59:19.000","null"
"43","900 Block E CENTER ST","08I000243","ST GEORGE",,"null","2014-09-04T20:02:14.000","Monday","15","2008-02-11T15:02:21.000","TRAFFIC OFFENSE","543790330","TRAFFIC OFFENSE","37.1685026","{'coordinates': [-113.665146, 37.168503], 'type': 'Point'}","-113.6651458","Traffic","UT","2014-09-04T21:59:19.000","84738"
"44","100 Block S OTRA DR","16SCI0541","ST GEORGE",,,"2016-02-19T10:36:15.000","Thursday","0","2016-02-18T00:02:10.000","RUNAWAY JUVNILE","750286963","RUNAWAY JUVNILE","37.165994","{'coordinates': [-113.663294, 37.165994], 'type': 'Point'}","-113.663294","Missing Person","UT","2016-03-03T21:04:18.000","84738"
"45","100 Block W 300 N","18SCI0123","IVINS",,,"2018-01-12T13:00:50.000","Thursday","16","2018-01-11T16:01:44.000","THEFT-MISDEMEAN","831429499","THEFT-MISDEMEAN","409.008","{'coordinates': [-1249.88, 409.008], 'type': 'Point'}","-1249.88","Theft","UT","2018-01-29T01:27:29.000",
"46","600 Block N RIESLING AVE","16SCI0543","SANTA CLARA",,,"2016-02-19T10:36:15.000","Thursday","3","2016-02-18T03:02:03.000","UNSECURE PREMIS","750286961","UNSECURE PREMIS","408.473","{'coordinates': [-1249.41, 408.473], 'type': 'Point'}","-1249.41","Community Policing","UT","2016-03-03T21:04:19.000",
"47","3000 Block W SANTA CLARA DR","16SCI0544","SANTA CLARA",,,"2016-02-19T10:36:15.000","Thursday","4","2016-02-18T04:02:39.000","UNSECURE PREMIS","750286960","UNSECURE PREMIS","408.61","{'coordinates': [-1249.59, 408.61], 'type': 'Point'}","-1249.59","Community Policing","UT","2016-03-03T21:04:19.000",
"48","OLD 91 MM 21","16SCI0545","IVINS",,,"2016-02-19T10:36:15.000","Thursday","5","2016-02-18T05:02:44.000","TRAFFIC HAZARD","750286959","TRAFFIC HAZARD","408.887","{'coordinates': [-1250.01, 408.887], 'type': 'Point'}","-1250.01","Traffic","UT","2016-03-03T21:04:19.000",
"49","3500 Block W ROBBIN CT","16SCI0546","SANTA CLARA",,,"2016-02-19T10:36:15.000","Thursday","7","2016-02-18T07:02:24.000","WELFARE CHECK","750286958","WELFARE CHECK","408.735","{'coordinates': [-1249.64, 408.735], 'type': 'Point'}","-1249.64","Community Policing","UT","2016-03-03T21:04:19.000",
"50","E SNOW CANYON PKWY & E CENTER ST","16SCI0562","IVINS",,,"2016-02-19T10:36:15.000","Thursday","21","2016-02-18T21:02:58.000","DRUGS","750286941","DRUGS","408.963","{'coordinates': [-1249.58, 408.963], 'type': 'Point'}","-1249.58","Drugs","UT","2016-03-03T21:04:22.000",
"51","2200 Block N JULIE DR","18SCI0135","SANTA CLARA",,,"2018-01-13T07:46:26.000","Friday","9","2018-01-12T09:01:58.000","JUVENILE PROB","831499897","JUVENILE PROB","408.744","{'coordinates': [-1249.71, 408.744], 'type': 'Point'}","-1249.71","Disorder","UT","2018-01-29T01:27:31.000",
"52","400 Block S 75 E","18SCI0137","IVINS",,,"2018-01-13T07:46:26.000","Friday","13","2018-01-12T13:01:03.000","ANIMAL BITE-3","831499895","ANIMAL BITE-3","408.88","{'coordinates': [-1249.82, 408.88], 'type': 'Point'}","-1249.82","Community Policing","UT","2018-01-29T01:27:31.000",
"53","400 Block N 200 W","18SCI0138","IVINS",,,"2018-01-13T07:46:26.000","Friday","14","2018-01-12T14:01:00.000","ANIMAL STRAY","831499894","ANIMAL STRAY","409.041","{'coordinates': [-1249.89, 409.041], 'type': 'Point'}","-1249.89","Community Policing","UT","2018-01-29T01:27:31.000",
"54","N BLUFF ST & W SNOW CANYON PKWY","18SCI0140","ST GEORGE",,,"2018-01-13T07:46:26.000","Friday","16","2018-01-12T16:01:02.000","ATTEMPT-LOCATE","831499892","ATTEMPT-LOCATE","408.616","{'coordinates': [-1249.08, 408.616], 'type': 'Point'}","-1249.08","Missing Person","UT","2018-01-29T01:27:31.000",
"55","1 Block S 200 W","18SCI0139","IVINS",,,"2018-01-13T07:46:26.000","Friday","16","2018-01-12T16:01:31.000","NOISE COMPLAINT","831499893","NOISE COMPLAINT","408.949","{'coordinates': [-1249.89, 408.949], 'type': 'Point'}","-1249.89","Disorder","UT","2018-01-29T01:27:31.000",
"56","2600 Block W EL VISTA DR","18SCI0143","SANTA CLARA",,,"2018-01-14T07:51:54.000","Saturday","2","2018-01-13T02:01:07.000","AGENCY ASSIST","831564347","AGENCY ASSIST","408.637","{'coordinates': [-1249.5, 408.637], 'type': 'Point'}","-1249.5","Community Policing","UT","2018-01-29T01:28:10.000",
"57","FIRE LAKE PARK & OLD 91","18SCI2251","ST GEORGE",,,"2018-07-06T06:03:56.000","Saturday","13","2018-06-23T13:06:53.000","TRAFFIC OFFENSE","862099520","TRAFFIC OFFENSE","37.18214070000001","{'coordinates': [-113.714937, 37.18214070000001], 'type': 'Point'}","-113.714937","Traffic","UT","2018-07-08T00:01:25.000","84738"
"58","2500 Block W SCENIC DR","18SCI2252","SANTA CLARA",,,"2018-07-06T06:03:56.000","Saturday","15","2018-06-23T15:06:48.000","AGENCY ASSIST","862099519","AGENCY ASSIST","408.606","{'coordinates': [-1249.48, 408.606], 'type': 'Point'}","-1249.48","Community Policing","UT","2018-07-08T00:01:25.000",
"59","2300 Block W PRIMROSE ST","18SCI2257","SANTA CLARA",,,"2018-07-06T06:03:56.000","Saturday","20","2018-06-23T20:06:06.000","NOISE COMPLAINT","862099514","NOISE COMPLAINT","408.479","{'coordinates': [-1249.38, 408.479], 'type': 'Point'}","-1249.38","Disorder","UT","2018-07-08T00:01:25.000",
"60","1100 Block N TUACAHN DR","18SCI2258","IVINS",,,"2018-07-06T06:03:56.000","Saturday","20","2018-06-23T20:06:15.000","AGENCY ASSIST","862099513","AGENCY ASSIST","409.184","{'coordinates': [-1249.63, 409.184], 'type': 'Point'}","-1249.63","Community Policing","UT","2018-07-08T00:01:25.000",
"61","100 Block W 100 N","17SCI4117","IVINS",,,"2017-12-25T13:00:44.000","Sunday","19","2017-12-24T19:12:57.000","FIRE-STRUCTURE","830197147","FIRE-STRUCTURE","408.98","{'coordinates': [-1249.87, 408.98], 'type': 'Point'}","-1249.87","Fire","UT","2018-01-09T09:33:29.000",
"62","2600 Block W SANTA CLARA DR","16SCI0631","SANTA CLARA",,,"2016-02-24T10:35:13.000","Tuesday","16","2016-02-23T16:02:10.000","WELFARE CHECK","750720592","WELFARE CHECK","408.565","{'coordinates': [-1249.5, 408.565], 'type': 'Point'}","-1249.5","Community Policing","UT","2016-03-08T21:09:21.000",
"63","2900 Block W CRESTVIEW DR","16SCI0637","SANTA CLARA",,,"2016-02-25T10:35:21.000","Wednesday","2","2016-02-24T02:02:46.000","ASSAULT-4","750799419","ASSAULT-4","408.635","{'coordinates': [-1249.57, 408.635], 'type': 'Point'}","-1249.57","Assault","UT","2016-03-09T21:04:36.000",
"64","1 Block E 490 S","16SCI0638","IVINS",,,"2016-02-25T10:35:21.000","Wednesday","6","2016-02-24T06:02:58.000","ANIMAL NOISE","750799418","ANIMAL NOISE","408.868","{'coordinates': [-1249.84, 408.868], 'type': 'Point'}","-1249.84","Community Policing","UT","2016-03-09T21:04:36.000",
"65","2600 Block W SANTA CLARA DR","16SCI2184","SANTA CLARA",,,"2016-07-03T09:52:20.000","Saturday","18","2016-07-02T18:07:24.000","CITIZEN ASSIST","763909439","CITIZEN ASSIST","408.565","{'coordinates': [-1249.5, 408.565], 'type': 'Point'}","-1249.5","Community Policing","UT","2016-07-16T20:00:43.000",
"66","300 Block W 550 N","16SCI2186","IVINS",,,"2016-07-03T09:52:20.000","Saturday","21","2016-07-02T21:07:18.000","FIREWORKS","763909452","FIREWORKS","409.055","{'coordinates': [-1249.92, 409.055], 'type': 'Point'}","-1249.92","Disorder","UT","2016-07-16T20:00:43.000",
"67","400 Block W 400 S","16SCI2187","IVINS",,,"2016-07-03T09:52:20.000","Saturday","22","2016-07-02T22:07:37.000","FIREWORKS","763909455","FIREWORKS","408.886","{'coordinates': [-1249.95, 408.886], 'type': 'Point'}","-1249.95","Disorder","UT","2016-07-16T20:00:43.000",
"68","500 Block S 200 E","16SCI2974","IVINS",,,"2016-09-04T10:01:42.000","Saturday","16","2016-09-03T16:09:45.000","PROPERTY DAMAGE","771014715","PROPERTY DAMAGE","408.861","{'coordinates': [-1249.8, 408.861], 'type': 'Point'}","-1249.8","Property Crime","UT","2016-09-20T12:54:35.000",
"69","400 Block S 20 W","17SCI4134","ST GEORGE",,,"2017-12-27T13:00:37.000","Tuesday","12","2017-12-26T12:12:03.000","THEFT-MISDEMEAN","830303819","THEFT-MISDEMEAN","37.1101876","{'coordinates': [-113.5738609, 37.1101876], 'type': 'Point'}","-113.5738609","Theft","UT","2018-01-11T01:39:31.000","84770"
"70","3900 Block W MITCHELL DR","17SCI4133","SANTA CLARA",,,"2017-12-27T13:00:37.000","Tuesday","12","2017-12-26T12:12:27.000","CRIM MISCHIEF","830303818","CRIM MISCHIEF","408.727","{'coordinates': [-1249.73, 408.727], 'type': 'Point'}","-1249.73","Property Crime","UT","2018-01-11T01:39:30.000",
"71","BY 21","17SCI4141","IVINS",,,"2017-12-28T13:00:37.000","Wednesday","2","2017-12-27T02:12:10.000","MISSING PERSON","830370219","MISSING PERSON","408.96","{'coordinates': [-1249.84, 408.96], 'type': 'Point'}","-1249.84","Missing Person","UT","2018-01-12T05:06:48.000",
"72","2200 Block W ARROWHEAD CIR","18SCI0144","SANTA CLARA",,,"2018-01-14T07:51:54.000","Saturday","5","2018-01-13T05:01:34.000","PROWLER","831564346","PROWLER","408.518","{'coordinates': [-1249.44, 408.518], 'type': 'Point'}","-1249.44","Community Policing","UT","2018-01-29T01:28:10.000",
"73","BY 21","18SCI2259","IVINS",,,"2018-07-06T06:03:56.000","Saturday","21","2018-06-23T21:06:34.000","ANIMAL PROBLEM","862099512","ANIMAL PROBLEM","408.96","{'coordinates': [-1249.84, 408.96], 'type': 'Point'}","-1249.84","Community Policing","UT","2018-07-08T00:01:26.000",
"74","2300 Block W SANTA CLARA DR","16SCI2183","SANTA CLARA",,,"2016-07-03T09:52:20.000","Saturday","16","2016-07-02T16:07:25.000","SUSP PERSON","763909436","SUSP PERSON","408.551","{'coordinates': [-1249.44, 408.551], 'type': 'Point'}","-1249.44","Pedestrian Stop","UT","2016-07-16T20:00:43.000",
"75","1600 Block N DESERT DAWN DR","18SCI2260","SANTA CLARA",,,"2018-07-06T06:03:56.000","Saturday","22","2018-06-23T22:06:20.000","ANIMAL STRAY","862099511","ANIMAL STRAY","408.64","{'coordinates': [-1249.61, 408.64], 'type': 'Point'}","-1249.61","Community Policing","UT","2018-07-08T00:01:26.000",
"76","500 Block S 200 E","18SCI2262","IVINS",,,"2018-07-06T06:03:56.000","Saturday","23","2018-06-23T23:06:33.000","SUSP OTHER","862099509","SUSP OTHER","408.861","{'coordinates': [-1249.8, 408.861], 'type': 'Point'}","-1249.8","Pedestrian Stop","UT","2018-07-08T00:01:26.000",
"77","200 Block N MAIN ST","16SCI2826","IVINS",,,"2016-08-23T10:00:01.000","Monday","17","2016-08-22T17:08:38.000","PI ACCIDENT-29","769012217","PI ACCIDENT-29","408.994","{'coordinates': [-1249.84, 408.994], 'type': 'Point'}","-1249.84","Traffic","UT","2016-09-05T20:00:54.000",
"78","3400 Block W RED BUTTE DR","16SCI2828","SANTA CLARA",,,"2016-08-23T10:00:01.000","Monday","20","2016-08-22T20:08:24.000","BURG-VEHICLE","769012230","BURG-VEHICLE","408.707","{'coordinates': [-1249.62, 408.707], 'type': 'Point'}","-1249.62","Theft from Vehicle","UT","2016-09-05T20:00:54.000",
"79","400 Block S 320 E","16SCI2827","IVINS",,,"2016-08-23T10:00:01.000","Monday","20","2016-08-22T20:08:36.000","ANIMAL VICIOUS","769012229","ANIMAL VICIOUS","408.884","{'coordinates': [-1249.77, 408.884], 'type': 'Point'}","-1249.77","Community Policing","UT","2016-09-05T20:00:54.000",
"80","W PIONEER PKWY & N LAVA COVE DR","16SCI2808","SANTA CLARA",,,"2016-08-23T10:00:01.000","Monday","1","2016-08-22T01:08:51.000","ABANDONED VEHIC","769012223","ABANDONED VEHIC","408.697","{'coordinates': [-1249.45, 408.697], 'type': 'Point'}","-1249.45","Traffic","UT","2016-09-05T20:00:51.000",
"81","200 Block E 450 S","16SCI2809","IVINS",,,"2016-08-23T10:00:01.000","Monday","6","2016-08-22T06:08:06.000","CITIZEN ASSIST","769012225","CITIZEN ASSIST","408.882","{'coordinates': [-1249.77, 408.882], 'type': 'Point'}","-1249.77","Community Policing","UT","2016-09-05T20:00:51.000",
"82","3100 Block W SWISS DR","16SCI2811","SANTA CLARA",,,"2016-08-23T10:00:01.000","Monday","8","2016-08-22T08:08:04.000","ANIMAL NOISE","769012210","ANIMAL NOISE","408.682","{'coordinates': [-1249.61, 408.682], 'type': 'Point'}","-1249.61","Community Policing","UT","2016-09-05T20:00:51.000",
"83","400 Block S 320 E","16SCI2814","IVINS",,,"2016-08-23T10:00:01.000","Monday","9","2016-08-22T09:08:43.000","AGENCY ASSIST","769012214","AGENCY ASSIST","408.878","{'coordinates': [-1249.76, 408.878], 'type': 'Point'}","-1249.76","Community Policing","UT","2016-09-05T20:00:52.000",
"84","100 Block W 350 N","16SCI2816","IVINS",,,"2016-08-23T10:00:01.000","Monday","9","2016-08-22T09:08:48.000","ANIMAL BITE-3","769012216","ANIMAL BITE-3","409.018","{'coordinates': [-1249.87, 409.018], 'type': 'Point'}","-1249.87","Community Policing","UT","2016-09-05T20:00:52.000",
