"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318803746","Total","2012","14.4",,"13","15.8","0.7","Utah","State","49","49",,,"Total",,,,,,,,,,,,,,,,,,,,,,"411","2855287"
"318803745","Total (Age-adjusted)","2012","19.8",,"17.899999999999999","21.8","1","Utah","State","49","49",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318803747","Aged <18 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"887972"
"318803828","Aged 18-44 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"1128734"
"318803774","Aged 18-24 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-24 years",,,,,,,,,,,,,,,,,,,,,,"326987"
"318803801","Aged 25-44 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 25-44 years",,,,,,,,,,,,,,,,,,,,,,"801747"
"318803909","Aged 45-64 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"567162"
"318803855","Aged 45-54 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-54 years",,,,,,,,,,,,,,,,,,,,,,"305787"
"318803882","Aged 55-64 years","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 55-64 years",,,,,,,,,,,,,,,,,,,,,,"261375"
"318804017","Aged 65 years and over","2012","148.1",,"133.6","162.6","7.4","Utah","State","49","49",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"402","271419"
"318803936","Aged 65-74 years","2012","18.2",,"12.1","26.2","3.4","Utah","State","49","49",,,,"Aged 65-74 years",,,,,,,,,,,,,,,,,,,,,"28","154260"
"318803963","Aged 75-84 years","2012","167.3",,"139.6","195","14.1","Utah","State","49","49",,,,"Aged 75-84 years",,,,,,,,,,,,,,,,,,,,,"140","83702"
"318803990","Aged 85 years and over","2012","699.4",,"609.79999999999995","789","45.7","Utah","State","49","49",,,,"Aged 85 years and over",,,,,,,,,,,,,,,,,,,,,"234","33457"
"318803748","Aged <18 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"456058"
"318803829","Aged 18-44 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"573946"
"318803775","Aged 18-24 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-24 years","Male",,,,,,,,,,,,,,,,,,,,,"165251"
"318803802","Aged 25-44 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 25-44 years","Male",,,,,,,,,,,,,,,,,,,,,"408695"
"318803910","Aged 45-64 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"281801"
"318803856","Aged 45-54 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-54 years","Male",,,,,,,,,,,,,,,,,,,,,"152995"
"318803883","Aged 55-64 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 55-64 years","Male",,,,,,,,,,,,,,,,,,,,,"128806"
"318804018","Aged 65 years and over; Male","2012","100.8",,"83.1","118.4","9","Utah","State","49","49",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"125","124055"
"318803937","Aged 65-74 years; Male","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 65-74 years","Male",,,,,,,,,,,,,,,,,,,,"10","73526"
