"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808811","Total","2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"2267"
"318763840","Total","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"6834"
"318763839","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763841","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"2121"
"318763852","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"2010"
"318763863","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"1646"
"318763874","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"1057"
"318763842","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"1067"
"318763853","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"1017"
"318763864","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"843"
"318763875","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"574"
"318763843","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"1054"
"318763854","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"993"
"318763865","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"803"
"318763876","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"483"
"318763844","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Rich","County","49","49033",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"2078"
