"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"10","1700 Block GRAYS PL","16LE03979","LEHI",,,"2016-03-21T05:36:24.000","Friday","0","2016-03-18T00:03:43.000","Description: Criminal Mischief","753359732","CRIMINAL MISCHIEF","40.3839","{'coordinates': [-111.878, 40.3839], 'type': 'Point'}","-111.878","Other","UT","2016-03-31T08:00:12.000",
"11","100 Block STATE ST","16LE16697","LEHI",,,"2016-11-08T17:10:34.000","Thursday","10","2016-10-27T10:10:07.000","Description: Disorderly Conduct","780673144","DISORDERLY CONDUCT","40.3971","{'coordinates': [-111.848, 40.3971], 'type': 'Point'}","-111.848","Disorder","UT","2016-11-14T16:34:30.000",
"12","2300 Block ASHTON BLVD","16LE16699","LEHI",,,"2016-11-08T17:10:34.000","Thursday","10","2016-10-27T10:10:45.000","Description: Citizen Assist","780673132","CITIZEN ASSIST","40.4203","{'coordinates': [-111.886, 40.4203], 'type': 'Point'}","-111.886","Community Policing","UT","2016-11-14T16:35:41.000",
"13","3800 Block W 1850 NORTH","18LE08287","LEHI",,,"2018-08-01T06:08:33.000","Sunday","16","2018-07-29T16:07:16.000","Description: Animal Problem","865386016","ANIMAL PROBLEM","40.41","{'coordinates': [-111.912, 40.41], 'type': 'Point'}","-111.912","Community Policing","UT","2018-08-10T16:15:54.000",
"14","4900 Block SHADOW WOOD DR","18LE08289","LEHI",,,"2018-08-01T06:08:33.000","Sunday","16","2018-07-29T16:07:42.000","Description: Alarm","865386018","ALARM","40.4487","{'coordinates': [-111.886, 40.4487], 'type': 'Point'}","-111.886","Alarm","UT","2018-08-10T16:15:54.000",
"15","1500 Block N 2640 WEST","18LE08290","LEHI",,,"2018-08-01T06:08:33.000","Sunday","17","2018-07-29T17:07:20.000","Description: Animal Problem","865386019","ANIMAL PROBLEM","40.4072","{'coordinates': [-111.892, 40.4072], 'type': 'Point'}","-111.892","Community Policing","UT","2018-08-10T16:15:54.000",
"16","4200 Block THANKSGIVING WAY","18LE08291","LEHI",,,"2018-08-01T06:08:33.000","Sunday","18","2018-07-29T18:07:31.000","Description: Animal Problem","865386020","ANIMAL PROBLEM","40.4403","{'coordinates': [-111.901, 40.4403], 'type': 'Point'}","-111.901","Community Policing","UT","2018-08-10T16:15:54.000",
"17","500 Block N 100 WEST","18LE08292","LEHI",,,"2018-08-01T06:08:33.000","Sunday","18","2018-07-29T18:07:40.000","Description: Animal Problem","865386021","ANIMAL PROBLEM","40.3939","{'coordinates': [-111.851, 40.3939], 'type': 'Point'}","-111.851","Community Policing","UT","2018-08-10T16:15:54.000",
"18","600 BLOCK MAIN ST","09LE00240","LEHI",,"US","2009-01-14T03:08:06.000","Wednesday","0","2009-01-07T00:00:00.000","Description: CONTRIBUTING-DELINQUENCY MINOR","6264197","Liquor","40.3872","{'coordinates': [-111.85879, 40.3872], 'type': 'Point'}","-111.85879","Quality of Life","UT","2009-01-19T03:06:23.000","84043"
"19","0 BLOCK S 300 WEST","09LE00241","LEHI",,"US","2009-01-14T03:08:06.000","Wednesday","0","2009-01-07T00:00:00.000","Description: THEFT-PROPERTY-FROM MOTOR VEHI","6264198","Theft","40.38427","{'coordinates': [-111.85363, 40.38427], 'type': 'Point'}","-111.85363","Theft","UT","2009-01-19T03:06:24.000","84043"
"20","500 BLOCK STATE ST","09LE00244","LEHI",,"US","2009-01-14T03:08:08.000","Wednesday","0","2009-01-07T00:00:00.000","Description: CITIZEN ASSIST","6264199","Community Policing","40.38209","{'coordinates': [-111.85368, 40.38209], 'type': 'Point'}","-111.85368","Proactive Policing","UT","2009-01-19T03:06:24.000",
"21","1800 BLOCK S 825 WEST","09LE00249","LEHI",,"US","2009-01-14T03:08:08.000","Wednesday","0","2009-01-07T00:00:00.000","Description: ANIMAL STRAY","6264200","Community Policing","40.36631","{'coordinates': [-111.86257, 40.36631], 'type': 'Point'}","-111.86257","Proactive Policing","UT","2009-01-19T03:06:26.000","84043"
"22","1 Block N 2200 WEST","17LE13959","LEHI",,,"2017-11-08T11:06:39.000","Friday","3","2017-11-03T03:11:47.000","Description: Alarm","825686718","ALARM","40.3878","{'coordinates': [-111.885, 40.3878], 'type': 'Point'}","-111.885","Alarm","UT","2017-11-16T11:12:17.000",
"23","700 BLOCK S 300 EAST","09LE00252","LEHI",,"US","2009-01-14T03:08:09.000","Wednesday","0","2009-01-07T00:00:00.000","Description: TRAFFIC ACCIDENT-NON REPORTABL","6264201","Traffic","40.3823","{'coordinates': [-111.84443, 40.3823], 'type': 'Point'}","-111.84443","Traffic","UT","2009-01-19T03:06:26.000","84043"
"24","1100 Block W 700 SOUTH","15LE15712","LEHI",,,"2015-10-28T05:51:26.000","Wednesday","6","2015-10-21T06:10:09.000","Description: Citizen Assist","735327046","CITIZEN ASSIST","40.3798","{'coordinates': [-111.867, 40.3798], 'type': 'Point'}","-111.867","Community Policing","UT","2015-11-03T09:00:18.000",
"25","4200 Block SEASONS VIEW DR","15LE15723","LEHI",,,"2015-10-27T05:51:34.000","Wednesday","9","2015-10-21T09:10:29.000","Description: Citizen Assist","735231648","CITIZEN ASSIST","40.4395","{'coordinates': [-111.87, 40.4395], 'type': 'Point'}","-111.87","Community Policing","UT","2015-11-03T09:00:28.000",
"26","500 Block STATE ST","15LE15721","LEHI",,,"2015-10-28T05:51:26.000","Wednesday","9","2015-10-21T09:10:50.000","Description: Fraud","735327044","FRAUD","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Theft","UT","2015-11-03T09:00:27.000",
"27","3500 Block DIGITAL DR","18LE06496","LEHI",,,"2018-06-27T19:20:43.000","Thursday","14","2018-06-14T14:06:42.000","Description: Traffic Accident-Non Reportabl","861341960","TRAFFIC ACCIDENT-NON REPORTABL","40.4319","{'coordinates': [-111.887, 40.4319], 'type': 'Point'}","-111.887","Traffic","UT","2018-06-27T19:21:17.000",
"28","900 Block E 500 NORTH","17LE15107","LEHI",,,"2017-12-09T11:05:45.000","Monday","11","2017-12-04T11:12:58.000","Description: Traffic Offense","828614422","TRAFFIC OFFENSE","40.3941","{'coordinates': [-111.835, 40.3941], 'type': 'Point'}","-111.835","Traffic","UT","2017-12-17T13:11:23.000",
"29","5100 Block FOX HOLLOW WAY","17LE15117","LEHI",,,"2017-12-07T11:06:09.000","Monday","13","2017-12-04T13:12:38.000","Description: Animal Problem","828438314","ANIMAL PROBLEM","40.4515","{'coordinates': [-111.896, 40.4515], 'type': 'Point'}","-111.896","Community Policing","UT","2017-12-17T13:11:35.000",
"30","3000 Block CENTER ST","17LE15118","LEHI",,,"2017-12-11T11:05:58.000","Monday","14","2017-12-04T14:12:02.000","Description: Theft-Property-Other","828727578","THEFT-PROPERTY-OTHER","40.4256","{'coordinates': [-111.85, 40.4256], 'type': 'Point'}","-111.85","Theft","UT","2017-12-17T13:11:35.000",
"31","300 Block MAIN ST","17LE15121","LEHI",,,"2017-12-07T11:06:09.000","Monday","14","2017-12-04T14:12:31.000","Description: Citizen Assist","828438313","CITIZEN ASSIST","40.388","{'coordinates': [-111.844, 40.388], 'type': 'Point'}","-111.844","Community Policing","UT","2017-12-17T13:11:35.000",
"32","3700 Block CABELAS BLVD","17LE15119","LEHI",,,"2017-12-07T11:06:09.000","Monday","14","2017-12-04T14:12:32.000","Description: Theft-Property-Shoplifting","828438311","THEFT-PROPERTY-SHOPLIFTING","40.4345","{'coordinates': [-111.881, 40.4345], 'type': 'Point'}","-111.881","Theft","UT","2017-12-17T13:11:35.000",
"33","1 Block I15N X284 OFF","17LE15123","LEHI",,,"2017-12-07T11:06:09.000","Monday","15","2017-12-04T15:12:28.000","Description: Traffic Accident-Reportable","828438315","TRAFFIC ACCIDENT-REPORTABLE","40.4285","{'coordinates': [-111.887, 40.4285], 'type': 'Point'}","-111.887","Traffic","UT","2017-12-17T13:11:25.000",
"34","1800 Block N 2300 WEST","17LE15126","LEHI",,,"2017-12-07T11:06:18.000","Monday","17","2017-12-04T17:12:27.000","Description: Traffic Accident-Reportable","828438320","TRAFFIC ACCIDENT-REPORTABLE","40.4106","{'coordinates': [-111.887, 40.4106], 'type': 'Point'}","-111.887","Traffic","UT","2017-12-17T13:11:23.000",
"35","1 Block N 500 EAST","17LE15127","LEHI",,,"2017-12-09T11:05:45.000","Monday","17","2017-12-04T17:12:37.000","Description: Alarm","828614418","ALARM","40.3893","{'coordinates': [-111.841, 40.3893], 'type': 'Point'}","-111.841","Alarm","UT","2017-12-17T13:11:23.000",
"36","600 Block S 500 EAST","17LE15132","AMERICAN FORK",,,"2017-12-07T11:06:18.000","Monday","17","2017-12-04T17:12:58.000","Description: Traffic Accident-Reportable","828438322","TRAFFIC ACCIDENT-REPORTABLE","40.3643","{'coordinates': [-111.785, 40.3643], 'type': 'Point'}","-111.785","Traffic","UT","2017-12-17T13:11:35.000",
"37","3400 Block WILLOW PARK DR","17LE15129","LEHI",,,"2017-12-09T11:05:45.000","Monday","18","2017-12-04T18:12:29.000","Description: Traffic Accident-Reportable","828614424","TRAFFIC ACCIDENT-REPORTABLE","40.3772","{'coordinates': [-111.905, 40.3772], 'type': 'Point'}","-111.905","Traffic","UT","2017-12-17T13:11:23.000",
"38","500 Block STATE ST","16LE11613","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:02.000","Description: Citizen Assist","766573822","CITIZEN ASSIST","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Community Policing","UT","2016-08-11T10:09:24.000",
"39","E 2100 SOUTH ST & BULLRUSH PKWY","16LE11612","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:34.000","Description: Agency Assist","766573830","AGENCY ASSIST","40.3629","{'coordinates': [-111.838, 40.3629], 'type': 'Point'}","-111.838","Community Policing","UT","2016-08-11T10:09:24.000",
"40","GREY GOOSE RD & S SPRING CREEK RANCH RD","16LE11614","LEHI",,,"2016-08-01T08:01:29.000","Friday","23","2016-07-29T23:07:43.000","Description: Citizen Assist","766573823","CITIZEN ASSIST","40.3725","{'coordinates': [-111.835, 40.3725], 'type': 'Point'}","-111.835","Community Policing","UT","2016-08-11T10:09:24.000",
"41","4100 Block MAYFLOWER AVE","16LE16682","LEHI",,,"2016-11-08T17:10:36.000","Thursday","0","2016-10-27T00:10:37.000","Description: Disorderly Conduct","780673238","DISORDERLY CONDUCT","40.4383","{'coordinates': [-111.904, 40.4383], 'type': 'Point'}","-111.904","Disorder","UT","2016-11-14T16:34:33.000",
"42","300 Block N 1100 WEST","16LE16685","LEHI",,,"2016-11-08T17:10:36.000","Thursday","2","2016-10-27T02:10:15.000","Description: Traffic Offense","780673224","TRAFFIC OFFENSE","40.3918","{'coordinates': [-111.867, 40.3918], 'type': 'Point'}","-111.867","Traffic","UT","2016-11-14T16:34:24.000",
"43","2500 Block GARDEN DR","16LE16689","LEHI",,,"2016-11-08T17:10:36.000","Thursday","7","2016-10-27T07:10:27.000","Description: Citizen Assist","780673201","CITIZEN ASSIST","40.4193","{'coordinates': [-111.89, 40.4193], 'type': 'Point'}","-111.89","Community Policing","UT","2016-11-14T16:35:41.000",
"44","500 Block STATE ST","18LE10916","LEHI",,,"2018-10-04T06:27:49.000","Monday","8","2018-10-01T08:10:45.000","Description: Fraud","879899193","FRAUD","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Theft","UT","2018-10-15T05:50:57.000",
"45","ASHTON BLVD & W 2100 NORTH","17LE15131","LEHI",,,"2017-12-09T11:05:55.000","Monday","19","2017-12-04T19:12:28.000","Description: Animal Problem","828614448","ANIMAL PROBLEM","40.4133","{'coordinates': [-111.877, 40.4133], 'type': 'Point'}","-111.877","Community Policing","UT","2017-12-17T13:11:35.000",
"46","200 Block S 850 EAST","17LE15134","LEHI",,,"2017-12-11T11:05:51.000","Monday","20","2017-12-04T20:12:01.000","Description: Traffic Accident-Non Reportabl","828727560","TRAFFIC ACCIDENT-NON REPORTABL","40.3853","{'coordinates': [-111.835, 40.3853], 'type': 'Point'}","-111.835","Traffic","UT","2017-12-17T13:11:23.000",
"47","1 Block STATE ST","18LE01230","LEHI",,,"2018-02-06T07:35:42.000","Saturday","7","2018-02-03T07:02:01.000","Description: Suspicious","833478954","SUSPICIOUS","40.3977","{'coordinates': [-111.849, 40.3977], 'type': 'Point'}","-111.849","Community Policing","UT","2018-02-17T06:21:55.000",
"48","2700 Block CENTER ST","18LE01231","LEHI",,,"2018-02-06T07:35:42.000","Saturday","9","2018-02-03T09:02:28.000","Description: Burglary-Resd-Unlawf Entry","833478955","BURGLARY-RESD-UNLAWF ENTRY","40.4224","{'coordinates': [-111.85, 40.4224], 'type': 'Point'}","-111.85","Breaking & Entering","UT","2018-02-17T06:21:55.000",
"49","28100 Block I15NB","18LE01232","LEHI",,,"2018-02-06T07:35:42.000","Saturday","10","2018-02-03T10:02:18.000","Description: CS-Poss-Marijuana","833478956","CS-POSS-MARIJUANA","40.4011","{'coordinates': [-111.849, 40.4011], 'type': 'Point'}","-111.849","Drugs","UT","2018-02-17T06:21:55.000",
"50","4400 Block THANKSGIVING WAY","18LE01233","LEHI",,,"2018-02-06T07:35:42.000","Saturday","10","2018-02-03T10:02:49.000","Description: Weapons Offense","833478957","WEAPONS OFFENSE","40.4422","{'coordinates': [-111.904, 40.4422], 'type': 'Point'}","-111.904","Weapons Offense","UT","2018-02-17T06:21:55.000",
"51","700 Block MAIN ST","18LE01234","LEHI",,,"2018-02-07T15:57:47.000","Saturday","10","2018-02-03T10:02:54.000","Description: Agency Assist","833584701","AGENCY ASSIST","40.3882","{'coordinates': [-111.837, 40.3882], 'type': 'Point'}","-111.837","Community Policing","UT","2018-02-17T06:21:55.000",
"52","1800 Block SMITHRIDGE DR","16LE04301","LEHI",,,"2016-03-26T05:37:29.000","Wednesday","12","2016-03-23T12:03:06.000","Description: Sexual Abuse-Forcible","753998561","SEXUAL ABUSE-FORCIBLE","40.4106","{'coordinates': [-111.849, 40.4106], 'type': 'Point'}","-111.849","Other Sexual Offense","UT","2016-03-31T08:00:24.000",
"53","2100 Block N 1100 EAST","18LE01235","LEHI",,,"2018-02-06T16:28:15.000","Saturday","11","2018-02-03T11:02:12.000","Description: Animal Problem","833508136","ANIMAL PROBLEM","40.4138","{'coordinates': [-111.832, 40.4138], 'type': 'Point'}","-111.832","Community Policing","UT","2018-02-17T06:21:55.000",
"54","3300 Block MAYFLOWER AVE","18LE01237","LEHI",,,"2018-02-06T07:35:42.000","Saturday","11","2018-02-03T11:02:42.000","Description: Alarm","833478958","ALARM","40.4407","{'coordinates': [-111.902, 40.4407], 'type': 'Point'}","-111.902","Alarm","UT","2018-02-17T06:21:55.000",
"55","EXECUTIVE PKWY & N ASHTON BLVD","18LE01238","LEHI",,,"2018-02-06T07:35:42.000","Saturday","11","2018-02-03T11:02:46.000","Description: Traffic Accident-Reportable","833478959","TRAFFIC ACCIDENT-REPORTABLE","40.4268","{'coordinates': [-111.894, 40.4268], 'type': 'Point'}","-111.894","Traffic","UT","2018-02-17T06:21:55.000",
"56","2800 Block N 750 EAST","18LE01236","LEHI",,,"2018-02-13T17:47:45.000","Saturday","11","2018-02-03T11:02:56.000","Description: Fraud","834123151","FRAUD","40.4237","{'coordinates': [-111.838, 40.4237], 'type': 'Point'}","-111.838","Theft","UT","2018-02-17T06:21:55.000",
"57","500 Block STATE ST","18LE01239","LEHI",,,"2018-02-09T00:49:39.000","Saturday","12","2018-02-03T12:02:07.000","Description: Non-Criminal Civil Complaint","833711149","NON-CRIMINAL CIVIL COMPLAINT","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Other","UT","2018-02-17T06:21:55.000",
"58","200 Block MAIN ST","18LE01242","LEHI",,,"2018-02-06T07:35:42.000","Saturday","13","2018-02-03T13:02:13.000","Description: Traffic Accident-Reportable","833478961","TRAFFIC ACCIDENT-REPORTABLE","40.388","{'coordinates': [-111.845, 40.388], 'type': 'Point'}","-111.845","Traffic","UT","2018-02-17T06:21:55.000",
"59","3100 Block W 1500 NORTH","18LE01241","LEHI",,,"2018-02-07T17:31:01.000","Saturday","13","2018-02-03T13:02:20.000","Description: Citizen Assist","833589240","CITIZEN ASSIST","40.4061","{'coordinates': [-111.9, 40.4061], 'type': 'Point'}","-111.9","Community Policing","UT","2018-02-17T06:21:55.000",
"60","400 Block MAIN ST","16LE16702","LEHI",,,"2016-11-08T17:10:34.000","Thursday","12","2016-10-27T12:10:43.000","Description: Traffic Accident-Reportable","780673084","TRAFFIC ACCIDENT-REPORTABLE","40.3877","{'coordinates': [-111.856, 40.3877], 'type': 'Point'}","-111.856","Traffic","UT","2016-11-14T16:34:24.000",
"61","1 Block W 300 SOUTH","16LE16695","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:00.000","Description: Animal Problem","780673163","ANIMAL PROBLEM","40.3843","{'coordinates': [-111.849, 40.3843], 'type': 'Point'}","-111.849","Community Policing","UT","2016-11-14T16:34:24.000",
"62","800 Block N 100 EAST","16LE16693","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:07.000","Description: Alarm","780673165","ALARM","40.3986","{'coordinates': [-111.847, 40.3986], 'type': 'Point'}","-111.847","Alarm","UT","2016-11-14T16:34:24.000",
"63","500 Block STATE ST","16LE16692","LEHI",,,"2016-11-08T17:10:34.000","Thursday","9","2016-10-27T09:10:47.000","Description: Citizen Assist","780673169","CITIZEN ASSIST","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Community Policing","UT","2016-11-14T16:34:24.000",
"64","300 Block S 100 WEST","16LE16701","LEHI",,,"2016-11-08T17:10:34.000","Thursday","11","2016-10-27T11:10:49.000","Description: Citizen Assist","780673108","CITIZEN ASSIST","40.3842","{'coordinates': [-111.851, 40.3842], 'type': 'Point'}","-111.851","Community Policing","UT","2016-11-14T16:34:24.000",
"65","700 Block W 4050 NORTH","16LE06976","LEHI",,,"2016-05-12T05:44:17.000","Monday","18","2016-05-09T18:05:00.000","Description: Alarm","759223628","ALARM","40.4392","{'coordinates': [-111.861, 40.4392], 'type': 'Point'}","-111.861","Alarm","UT","2016-05-22T08:00:58.000",
"66","4500 Block BRIAR WOOD LN","16LE13519","LEHI",,,"2016-09-03T08:06:25.000","Wednesday","9","2016-08-31T09:08:23.000","Description: DCFS Case","770938026","DCFS CASE","40.4436","{'coordinates': [-111.892, 40.4436], 'type': 'Point'}","-111.892","Family Offense","UT","2016-11-14T16:33:54.000",
"67","800 Block W 810 SOUTH","18LE00009","LEHI",,,"2018-01-04T07:19:35.000","Monday","10","2018-01-01T10:01:40.000","Description: Alarm","830828958","ALARM","40.3782","{'coordinates': [-111.863, 40.3782], 'type': 'Point'}","-111.863","Alarm","UT","2018-01-19T23:17:20.000",
"68","500 Block E 1590 SOUTH","18LE05632","LEHI",,,"2018-05-28T06:13:24.000","Friday","14","2018-05-25T14:05:12.000","Description: Citizen Assist","855706757","CITIZEN ASSIST","40.3689","{'coordinates': [-111.84, 40.3689], 'type': 'Point'}","-111.84","Community Policing","UT","2018-06-03T23:08:41.000",
"69","1 Block WILLOW CIRCLE LP","18LE05631","LEHI",,,"2018-05-28T06:13:24.000","Friday","14","2018-05-25T14:05:58.000","Description: Animal Problem","855706756","ANIMAL PROBLEM","40.3859","{'coordinates': [-111.883, 40.3859], 'type': 'Point'}","-111.883","Community Policing","UT","2018-06-03T23:08:41.000",
"70","1800 Block TRAVERSE PKWY","18LE05634","LEHI",,,"2018-05-28T06:13:24.000","Friday","15","2018-05-25T15:05:41.000","Description: Alarm","855706759","ALARM","40.4344","{'coordinates': [-111.881, 40.4344], 'type': 'Point'}","-111.881","Alarm","UT","2018-06-03T23:08:41.000",
"71","1100 Block S 500 WEST","18LE09322","LEHI",,,"2018-08-28T06:08:40.000","Saturday","13","2018-08-25T13:08:22.000","Description: Traffic Accident-Non Reportabl","868556946","TRAFFIC ACCIDENT-NON REPORTABL","40.3743","{'coordinates': [-111.857, 40.3743], 'type': 'Point'}","-111.857","Traffic","UT","2018-09-02T02:24:39.000",
"72","1800 Block N 2145 WEST","18LE09324","LEHI",,,"2018-08-28T06:08:40.000","Saturday","14","2018-08-25T14:08:06.000","Description: Animal Problem","868556947","ANIMAL PROBLEM","40.41","{'coordinates': [-111.884, 40.41], 'type': 'Point'}","-111.884","Community Policing","UT","2018-09-02T02:24:39.000",
"73","2200 Block W 2120 NORTH","16LE02111","LEHI",,,"2016-02-16T06:34:50.000","Saturday","1","2016-02-13T01:02:36.000","Description: Alarm","749997206","ALARM","40.4138","{'coordinates': [-111.885, 40.4138], 'type': 'Point'}","-111.885","Alarm","UT","2016-02-23T09:00:55.000",
"74","3600 Block OAK CREST DR","16LE16864","LEHI",,,"2016-11-08T17:10:36.000","Sunday","13","2016-10-30T13:10:00.000","Description: Animal Problem","780673362","ANIMAL PROBLEM","40.3798","{'coordinates': [-111.907, 40.3798], 'type': 'Point'}","-111.907","Community Policing","UT","2016-11-14T16:34:25.000",
"75","200 Block S 540 EAST","16LE16866","LEHI",,,"2016-11-08T17:10:37.000","Sunday","14","2016-10-30T14:10:44.000","Description: Citizen Assist","780673376","CITIZEN ASSIST","40.3846","{'coordinates': [-111.841, 40.3846], 'type': 'Point'}","-111.841","Community Policing","UT","2016-11-14T16:34:25.000",
"76","1900 Block REDWOOD RD","16LE16867","SARATOGA SPRING",,,"2016-11-08T17:10:36.000","Sunday","15","2016-10-30T15:10:48.000","Description: Citizen Assist","780673368","CITIZEN ASSIST","40.3967","{'coordinates': [-111.918, 40.3967], 'type': 'Point'}","-111.918","Community Policing","UT","2016-11-14T16:34:25.000",
"77","400 Block S 100 WEST","16LE16871","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:22.000","Description: Animal Problem","780673356","ANIMAL PROBLEM","40.3824","{'coordinates': [-111.85, 40.3824], 'type': 'Point'}","-111.85","Community Policing","UT","2016-11-14T16:34:25.000",
"78","1300 Block N 300 WEST","16LE16868","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:22.000","Description: Alarm","780673360","ALARM","40.4035","{'coordinates': [-111.854, 40.4035], 'type': 'Point'}","-111.854","Alarm","UT","2016-11-14T16:34:25.000",
"79","2500 Block CABELAS BLVD","16LE16869","LEHI",,,"2016-11-08T17:10:36.000","Sunday","16","2016-10-30T16:10:54.000","Description: Disorderly Conduct","780673358","DISORDERLY CONDUCT","40.4366","{'coordinates': [-111.891, 40.4366], 'type': 'Point'}","-111.891","Disorder","UT","2016-11-14T16:34:25.000",
"80","500 Block STATE ST","18LE06532","LEHI",,,"2018-06-18T07:00:07.000","Friday","9","2018-06-15T09:06:43.000","Description: Harrassment","857754269","HARRASSMENT","40.4049","{'coordinates': [-111.859, 40.4049], 'type': 'Point'}","-111.859","Family Offense","UT","2018-06-28T10:51:06.000",
"81","600 Block E 1900 SOUTH","11LE06622","LEHI",,"null","2011-06-27T14:55:22.000","Wednesday","15","2011-06-15T15:06:58.000","Description: Alarm","71772934","ALARM","40.1934357484","{'coordinates': [-111.55749, 40.193436], 'type': 'Point'}","-111.5574897","Alarm","UT","2011-06-27T14:55:43.000","null"
"82","3400 Block ASHTON BLVD","11LE06736","LEHI",,"null","2011-06-27T14:55:22.000","Friday","18","2011-06-17T18:06:48.000","Description: Traffic Accident-Injury","71772935","TRAFFIC ACCIDENT-INJURY","40.1997757484","{'coordinates': [-111.563034, 40.199776], 'type': 'Point'}","-111.5630337","Traffic","UT","2011-06-29T17:22:14.000","null"
"83","300 Block W 1700 NORTH","11LE06595","LEHI",,"null","2011-06-27T14:55:22.000","Wednesday","8","2011-06-15T08:06:17.000","Description: Animal Stray","71772936","ANIMAL STRAY","40.1977447484","{'coordinates': [-111.558988, 40.197745], 'type': 'Point'}","-111.5589877","Community Policing","UT","2011-06-27T14:55:43.000","null"
"84","3500 Block THANKSGIVING WAY","11LE06820","LEHI",,"null","2011-06-27T14:55:22.000","Sunday","17","2011-06-19T17:06:21.000","Description: Citizen Assist","71772937","CITIZEN ASSIST","40.2001007484","{'coordinates': [-111.562947, 40.200101], 'type': 'Point'}","-111.5629467","Community Policing","UT","2011-07-01T08:04:17.000","null"
