"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808797","Total","2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"18","115520"
"318762855","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"56276"
"318762832","Total","2010-2012","16",,"12.1","20.9","2.2000000000000002","Utah - Cache","County","49","49005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"55","342875"
"318762831","Total (Age-adjusted)","2010-2012","25.4",,"19.2","33.1","3.4","Utah - Cache","County","49","49005",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762833","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"106818"
"318762844","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"152602"
"318762866","Aged 65 years and over","2010-2012","195",,"146.1","255.1","26.8","Utah - Cache","County","49","49005",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"53","27179"
"318762834","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"54008"
"318762845","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"76106"
"318762856","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"27770"
"318762867","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Cache","County","49","49005",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"17","12471"
