"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"10","1 Block CROSSROADS BLVD","18SS01082","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","12","2018-02-07T12:02:35.000","Description: Citizen Dispute","833812244","CITIZEN DISPUTE","40.3874","{'coordinates': [-111.914, 40.3874], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-21T06:19:23.000",
"11","1300 Block COMMERCE DR","18SS01085","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","13","2018-02-07T13:02:29.000","Description: Citizen Assist","833812247","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-21T06:19:24.000",
"12","1300 Block COMMERCE DR","18SS01083","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","13","2018-02-07T13:02:50.000","Description: Citizen Assist","833812245","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-21T06:19:24.000",
"13","1500 Block AUGUST DR","18SS01091","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","16","2018-02-07T16:02:02.000","Description: Animal Problem","833812253","ANIMAL PROBLEM","40.391","{'coordinates': [-111.911, 40.391], 'type': 'Point'}","-111.911","Community Policing","UT","2018-02-21T06:19:24.000",
"14","3100 Block W 1500 NORTH","18SS01098","LEHI",,,"2018-02-10T07:37:23.000","Wednesday","20","2018-02-07T20:02:08.000","Description: CS-Poss Paraphernalia","833812260","CS-POSS PARAPHERNALIA","40.4061","{'coordinates': [-111.9, 40.4061], 'type': 'Point'}","-111.9","Drugs","UT","2018-02-21T06:19:24.000",
"15","1300 Block COMMERCE DR","18SS01093","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","20","2018-02-07T20:02:11.000","Description: Citizen Assist","833812255","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-21T06:19:24.000",
"16","1800 Block TUSCANY DR","18SS01094","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","20","2018-02-07T20:02:42.000","Description: Citizen Assist","833812256","CITIZEN ASSIST","40.3965","{'coordinates': [-111.923, 40.3965], 'type': 'Point'}","-111.923","Community Policing","UT","2018-02-21T06:19:24.000",
"17","100 Block LAKESIDE CT","16SS01733","SARATOGA SPRING",,,"2016-03-11T06:38:31.000","Tuesday","9","2016-03-08T09:03:21.000","Description: Family Problem-No Violence","752347552","FAMILY PROBLEM-NO VIOLENCE","40.3245","{'coordinates': [-111.897, 40.3245], 'type': 'Point'}","-111.897","Family Offense","UT","2016-03-21T08:05:21.000",
"18","1 Block THUNDER BLVD","16SS01732","SARATOGA SPRING",,,"2016-03-11T06:38:31.000","Tuesday","9","2016-03-08T09:03:34.000","Description: Traffic Offense","752347551","TRAFFIC OFFENSE","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Traffic","UT","2016-03-21T08:05:21.000",
"19","100 Block PARKSIDE DR","18SS00507","SARATOGA SPRING",,,"2018-01-23T23:48:16.000","Thursday","17","2018-01-18T17:01:14.000","Description: Citizen Assist","832318914","CITIZEN ASSIST","40.3332","{'coordinates': [-111.918, 40.3332], 'type': 'Point'}","-111.918","Community Policing","UT","2018-02-01T06:50:43.000",
"20","1300 Block COMMERCE DR","17SS10963","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","14","2017-11-20T14:11:31.000","Description: Property-Found","827310178","PROPERTY-FOUND","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Property Crime","UT","2017-12-03T11:10:09.000",
"21","SARATOGA DR & E SONGBIRD LN","17SS10965","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","15","2017-11-20T15:11:12.000","Description: Citizen Assist","827310182","CITIZEN ASSIST","40.3474","{'coordinates': [-111.909, 40.3474], 'type': 'Point'}","-111.909","Community Policing","UT","2017-12-03T11:10:10.000",
"22","1300 Block COMMERCE DR","17SS10967","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","15","2017-11-20T15:11:23.000","Description: Citizen Assist","827310184","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-03T11:10:09.000",
"23","1300 Block COMMERCE DR","17SS10966","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","15","2017-11-20T15:11:27.000","Description: Citizen Assist","827310183","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-03T11:10:09.000",
"24","1 Block BLUE HERON DR","17SS10968","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","15","2017-11-20T15:11:42.000","Description: Citizen Assist","827310185","CITIZEN ASSIST","40.3015","{'coordinates': [-111.883, 40.3015], 'type': 'Point'}","-111.883","Community Policing","UT","2017-12-03T11:10:10.000",
"25","1200 Block COMMERCE DR","17SS10971","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","17","2017-11-20T17:11:43.000","Description: Citizen Assist","827310188","CITIZEN ASSIST","40.3852","{'coordinates': [-111.914, 40.3852], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-03T11:10:09.000",
"26","PROVIDENCE DR & N HARVEST MOON DR","17SS10973","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","18","2017-11-20T18:11:18.000","Description: Traffic Accident-Reportable","827310189","TRAFFIC ACCIDENT-REPORTABLE","40.3949","{'coordinates': [-111.926, 40.3949], 'type': 'Point'}","-111.926","Traffic","UT","2017-12-03T11:10:09.000",
"27","1400 Block TRAPPER CT","17SS10974","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","18","2017-11-20T18:11:32.000","Description: Animal Problem","827310190","ANIMAL PROBLEM","40.335","{'coordinates': [-111.911, 40.335], 'type': 'Point'}","-111.911","Community Policing","UT","2017-12-03T11:10:09.000",
"28","200 Block ROSEWOOD DR","18SS01099","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","21","2018-02-07T21:02:12.000","Description: Suspicious","833812261","SUSPICIOUS","40.3141","{'coordinates': [-111.899, 40.3141], 'type': 'Point'}","-111.899","Community Policing","UT","2018-02-21T06:19:24.000",
"29","100 Block HARBOR PKWY","18SS01095","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","21","2018-02-07T21:02:15.000","Description: Suspicious","833812257","SUSPICIOUS","40.2895","{'coordinates': [-111.882, 40.2895], 'type': 'Point'}","-111.882","Community Policing","UT","2018-02-21T06:19:24.000",
"30","100 Block COVE RD","18SS01096","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","21","2018-02-07T21:02:47.000","Description: Family Problem-No Violence","833812258","FAMILY PROBLEM-NO VIOLENCE","40.3466","{'coordinates': [-111.913, 40.3466], 'type': 'Point'}","-111.913","Family Offense","UT","2018-02-21T06:19:24.000",
"31","1300 Block COMMERCE DR","18SS01100","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","22","2018-02-07T22:02:18.000","Description: Citizen Assist","833812262","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-21T06:19:24.000",
"32","PONY EXPRESS PKWY & S REDWOOD RD","18SS01101","SARATOGA SPRING",,,"2018-02-10T07:37:23.000","Wednesday","23","2018-02-07T23:02:38.000","Description: Traffic Offense","833812263","TRAFFIC OFFENSE","40.362","{'coordinates': [-111.916, 40.362], 'type': 'Point'}","-111.916","Traffic","UT","2018-02-21T06:19:24.000",
"33","300 Block SARATOGA RD","18SS01102","SARATOGA SPRING",,,"2018-02-12T03:15:44.000","Thursday","1","2018-02-08T01:02:26.000","Description: Citizen Assist","833897838","CITIZEN ASSIST","40.3557","{'coordinates': [-111.901, 40.3557], 'type': 'Point'}","-111.901","Community Policing","UT","2018-02-22T06:42:18.000",
"34","1 Block RIDGE RD","18SS01103","SARATOGA SPRING",,,"2018-02-17T14:47:14.000","Thursday","7","2018-02-08T07:02:01.000","Description: Theft-Property-From Motor Vehi","834451488","THEFT-PROPERTY-FROM MOTOR VEHI","40.3978","{'coordinates': [-111.92, 40.3978], 'type': 'Point'}","-111.92","Theft","UT","2018-02-22T06:42:18.000",
"35","400 Block CATTAIL CT","18SS00631","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","3","2018-01-23T03:01:46.000","Description: Alarm","832565483","ALARM","40.3481","{'coordinates': [-111.907, 40.3481], 'type': 'Point'}","-111.907","Alarm","UT","2018-02-06T06:42:18.000",
"36","3800 Block WINDLASS RD","17SS11665","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","6","2017-12-06T06:12:16.000","Description: Agency Assist","828615143","AGENCY ASSIST","40.2916","{'coordinates': [-111.877, 40.2916], 'type': 'Point'}","-111.877","Community Policing","UT","2017-12-19T12:22:09.000",
"37","200 Block N 750 WEST","17SS11667","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","7","2017-12-06T07:12:53.000","Description: Citizen Assist","828615141","CITIZEN ASSIST","40.3669","{'coordinates': [-111.935, 40.3669], 'type': 'Point'}","-111.935","Community Policing","UT","2017-12-19T12:22:24.000",
"38","500 Block W 400 NORTH","17SS11682","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","8","2017-12-06T08:12:47.000","Description: Traffic Offense","828615140","TRAFFIC OFFENSE","40.3693","{'coordinates': [-111.929, 40.3693], 'type': 'Point'}","-111.929","Traffic","UT","2017-12-19T12:22:24.000",
"39","1300 Block COMMERCE DR","17SS11688","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","9","2017-12-06T09:12:15.000","Description: Citizen Assist","828615136","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-19T12:22:24.000",
"40","REDWOOD RD & E PIONEER XING","17SS11695","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","9","2017-12-06T09:12:17.000","Description: Driving Under Influence","828615133","DRIVING UNDER INFLUENCE","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Traffic","UT","2017-12-19T12:22:09.000",
"41","COMMERCE DR & E ALHAMBRA DR","17SS11689","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","9","2017-12-06T09:12:42.000","Description: Traffic Offense","828615135","TRAFFIC OFFENSE","40.3907","{'coordinates': [-111.913, 40.3907], 'type': 'Point'}","-111.913","Traffic","UT","2017-12-19T12:22:24.000",
"42","1 Block THUNDER BLVD","17SS11692","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","9","2017-12-06T09:12:50.000","Description: Traffic Accident-Reportable","828615134","TRAFFIC ACCIDENT-REPORTABLE","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Traffic","UT","2017-12-19T12:22:24.000",
"43","3700 Block PANORAMA DR","16SS00909","SARATOGA SPRING",,,"2016-02-11T06:41:38.000","Friday","23","2016-02-05T23:02:51.000","Description: Animal Problem","749586565","ANIMAL PROBLEM","40.2933","{'coordinates': [-111.882, 40.2933], 'type': 'Point'}","-111.882","Community Policing","UT","2016-02-18T09:04:29.000",
"44","1 Block AMBER RD","17SS11712","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","12","2017-12-06T12:12:14.000","Description: Agency Assist","828615129","AGENCY ASSIST","40.3412","{'coordinates': [-111.914, 40.3412], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-19T12:22:09.000",
"45","200 Block PONY EXPRESS PKWY","16SS02691","SARATOGA SPRING",,,"2016-04-16T05:41:30.000","Wednesday","14","2016-04-13T14:04:21.000","Description: Traffic Accident-Reportable","756833878","TRAFFIC ACCIDENT-REPORTABLE","40.3621","{'coordinates': [-111.923, 40.3621], 'type': 'Point'}","-111.923","Traffic","UT","2016-04-26T08:07:38.000",
"46","1200 Block WAGONEER RD","16SS02689","SARATOGA SPRING",,,"2016-04-16T05:41:30.000","Wednesday","14","2016-04-13T14:04:52.000","Description: Citizen Assist","756833879","CITIZEN ASSIST","40.3395","{'coordinates': [-111.915, 40.3395], 'type': 'Point'}","-111.915","Community Policing","UT","2016-04-26T08:07:38.000",
"47","REDWOOD RD & E PIONEER XING","16SS02694","SARATOGA SPRING",,,"2016-04-16T05:41:29.000","Wednesday","16","2016-04-13T16:04:01.000","Description: Citizen Assist","756833873","CITIZEN ASSIST","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Community Policing","UT","2016-04-26T08:07:29.000",
"48","200 Block VINEYARD WAY","16SS02695","SARATOGA SPRING",,,"2016-04-16T05:41:29.000","Wednesday","17","2016-04-13T17:04:11.000","Description: Animal Problem","756833868","ANIMAL PROBLEM","40.3972","{'coordinates': [-111.926, 40.3972], 'type': 'Point'}","-111.926","Community Policing","UT","2016-04-26T08:07:29.000",
"49","1400 Block EXCHANGE DR","17SS11714","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","13","2017-12-06T13:12:15.000","Description: Citizen Assist","828615127","CITIZEN ASSIST","40.3884","{'coordinates': [-111.922, 40.3884], 'type': 'Point'}","-111.922","Community Policing","UT","2017-12-19T12:22:09.000",
"50","300 Block THUNDER BLVD","17SS11715","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","13","2017-12-06T13:12:18.000","Description: Traffic Offense","828615126","TRAFFIC OFFENSE","40.3639","{'coordinates': [-111.921, 40.3639], 'type': 'Point'}","-111.921","Traffic","UT","2017-12-19T12:22:09.000",
"51","1300 Block COMMERCE DR","17SS11713","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","13","2017-12-06T13:12:49.000","Description: Citizen Assist","828615128","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-19T12:22:09.000",
"52","3400 Block MIRROR LAKE CIR","17SS10975","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","19","2017-11-20T19:11:20.000","Description: Traffic Accident-Non Reportabl","827310191","TRAFFIC ACCIDENT-NON REPORTABL","40.299","{'coordinates': [-111.885, 40.299], 'type': 'Point'}","-111.885","Traffic","UT","2017-12-03T11:10:09.000",
"53","1300 Block COMMERCE DR","17SS10976","SARATOGA SPRING",,,"2017-11-27T11:10:00.000","Monday","20","2017-11-20T20:11:19.000","Description: Citizen Assist","827530215","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-12-03T11:10:09.000",
"54","REDWOOD RD & W CROSSROADS BLVD","17SS10978","SARATOGA SPRING",,,"2017-11-23T11:10:04.000","Monday","22","2017-11-20T22:11:56.000","Description: Disorderly Conduct","827310176","DISORDERLY CONDUCT","40.3875","{'coordinates': [-111.916, 40.3875], 'type': 'Point'}","-111.916","Disorder","UT","2017-12-03T11:10:10.000",
"55","1200 Block COMMERCE DR","17SS10980","SARATOGA SPRING",,,"2017-11-27T11:10:00.000","Monday","23","2017-11-20T23:11:43.000","Description: Citizen Assist","827530216","CITIZEN ASSIST","40.385","{'coordinates': [-111.915, 40.385], 'type': 'Point'}","-111.915","Community Policing","UT","2017-12-03T11:10:10.000",
"56","500 Block W 400 NORTH","17SS11717","SARATOGA SPRING",,,"2017-12-09T11:09:53.000","Wednesday","14","2017-12-06T14:12:40.000","Description: Traffic Offense","828615113","TRAFFIC OFFENSE","40.3693","{'coordinates': [-111.929, 40.3693], 'type': 'Point'}","-111.929","Traffic","UT","2017-12-19T12:22:09.000",
"57","REDWOOD RD & E PIONEER XING","17SS11719","SARATOGA SPRING",,,"2017-12-09T11:09:53.000","Wednesday","14","2017-12-06T14:12:57.000","Description: Traffic Offense","828615112","TRAFFIC OFFENSE","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Traffic","UT","2017-12-19T12:22:09.000",
"58","700 Block BUFFALO DR","17SS11716","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","14","2017-12-06T14:12:59.000","Description: Child Abuse or Neglect","828615123","CHILD ABUSE OR NEGLECT","40.3751","{'coordinates': [-111.937, 40.3751], 'type': 'Point'}","-111.937","Family Offense","UT","2017-12-19T12:22:09.000",
"59","1 Block HUNTERS HAVEN ST","17SS11722","SARATOGA SPRING",,,"2017-12-09T11:10:00.000","Wednesday","15","2017-12-06T15:12:14.000","Description: Citizen Assist","828615125","CITIZEN ASSIST","40.3376","{'coordinates': [-111.915, 40.3376], 'type': 'Point'}","-111.915","Community Policing","UT","2017-12-19T12:22:09.000",
"60","1200 Block PONDSIDE DR","18SS00636","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","9","2018-01-23T09:01:27.000","Description: Fraud","832565485","FRAUD","40.3386","{'coordinates': [-111.926, 40.3386], 'type': 'Point'}","-111.926","Theft","UT","2018-02-06T06:42:18.000",
"61","2200 Block TALONSCOVE DR","18SS00638","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","10","2018-01-23T10:01:21.000","Description: Animal Problem","832565487","ANIMAL PROBLEM","40.3209","{'coordinates': [-111.901, 40.3209], 'type': 'Point'}","-111.901","Community Policing","UT","2018-02-06T06:42:18.000",
"123","300 Block INDIAN SUMMER DR","16SS06487","SARATOGA SPRING",,,"2016-09-07T08:08:07.000","Sunday","13","2016-09-04T13:09:06.000","Description: Alarm","771220142","ALARM","40.4048","{'coordinates': [-111.93, 40.4048], 'type': 'Point'}","-111.93","Alarm","UT","2016-11-14T16:43:58.000",
"62","HARBOR PARK WAY & S LAKE MOUNTAIN DR","18SS00640","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","10","2018-01-23T10:01:46.000","Description: Suspicious","832565489","SUSPICIOUS","40.2895","{'coordinates': [-111.884, 40.2895], 'type': 'Point'}","-111.884","Community Policing","UT","2018-02-06T06:42:18.000",
"63","300 Block STILLWATER DR","16SS04996","SARATOGA SPRING",,,"2016-07-11T13:29:55.000","Wednesday","11","2016-07-06T11:07:16.000","Description: Criminal Mischief","764637945","CRIMINAL MISCHIEF","40.313","{'coordinates': [-111.904, 40.313], 'type': 'Point'}","-111.904","Other","UT","2016-07-19T10:12:30.000",
"64","1400 Block WEST COMMERCE DR","16SS05000","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","11","2016-07-06T11:07:32.000","Description: Citizen Assist","764638048","CITIZEN ASSIST","40.3884","{'coordinates': [-111.922, 40.3884], 'type': 'Point'}","-111.922","Community Policing","UT","2016-07-19T10:12:31.000",
"65","2700 Block VILLAGE COURT RD","16SS04997","SARATOGA SPRING",,,"2016-07-11T13:29:55.000","Wednesday","11","2016-07-06T11:07:35.000","Description: Criminal Mischief","764637948","CRIMINAL MISCHIEF","40.3113","{'coordinates': [-111.895, 40.3113], 'type': 'Point'}","-111.895","Other","UT","2016-07-19T10:12:30.000",
"66","1300 Block COMMERCE DR","16SS05001","SARATOGA SPRING",,,"2016-07-11T13:29:55.000","Wednesday","14","2016-07-06T14:07:25.000","Description: Citizen Assist","764637940","CITIZEN ASSIST","40.3858","{'coordinates': [-111.913, 40.3858], 'type': 'Point'}","-111.913","Community Policing","UT","2016-07-19T10:12:30.000",
"67","PONY EXPRESS PKWY & S REDWOOD RD","16SS05003","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","14","2016-07-06T14:07:28.000","Description: Traffic Accident-Reportable","764637975","TRAFFIC ACCIDENT-REPORTABLE","40.362","{'coordinates': [-111.916, 40.362], 'type': 'Point'}","-111.916","Traffic","UT","2016-07-19T10:12:31.000",
"68","1300 Block COMMERCE DR","16SS05002","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","14","2016-07-06T14:07:51.000","Description: Citizen Assist","764637963","CITIZEN ASSIST","40.3858","{'coordinates': [-111.913, 40.3858], 'type': 'Point'}","-111.913","Community Policing","UT","2016-07-19T10:12:31.000",
"69","100 Block CROSSROADS BLVD","16SS05005","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","15","2016-07-06T15:07:10.000","Description: Theft-Property-Shoplifting","764637987","THEFT-PROPERTY-SHOPLIFTING","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Theft","UT","2016-07-19T10:12:32.000",
"70","1300 Block REDWOOD RD","16SS05006","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","16","2016-07-06T16:07:37.000","Description: Traffic Offense","764638045","TRAFFIC OFFENSE","40.3875","{'coordinates': [-111.916, 40.3875], 'type': 'Point'}","-111.916","Traffic","UT","2016-07-19T10:12:30.000",
"71","1500 Block REDWOOD RD","16SS05007","SARATOGA SPRING",,,"2016-07-11T13:29:57.000","Wednesday","17","2016-07-06T17:07:39.000","Description: Citizen Assist","764638051","CITIZEN ASSIST","40.39","{'coordinates': [-111.917, 40.39], 'type': 'Point'}","-111.917","Community Policing","UT","2016-07-19T10:12:30.000",
"72","1300 Block COMMERCE DR","18SS00639","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","10","2018-01-23T10:01:48.000","Description: Citizen Assist","832565488","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"73","1300 Block COMMERCE DR","18SS00637","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","10","2018-01-23T10:01:56.000","Description: Citizen Assist","832565486","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"74","1300 Block COMMERCE DR","18SS00641","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","11","2018-01-23T11:01:12.000","Description: Citizen Assist","832565490","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"75","3000 Block RED PINE DR","18SS00642","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","11","2018-01-23T11:01:29.000","Description: Theft-Property-Other","832565491","THEFT-PROPERTY-OTHER","40.3067","{'coordinates': [-111.898, 40.3067], 'type': 'Point'}","-111.898","Theft","UT","2018-02-06T06:42:18.000",
"76","1300 Block COMMERCE DR","18SS00643","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","12","2018-01-23T12:01:11.000","Description: Citizen Assist","832565492","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"77","600 Block HIGHPOINT DR","18SS00646","SARATOGA SPRING",,,"2018-01-26T07:41:00.000","Tuesday","13","2018-01-23T13:01:00.000","Description: Citizen Assist","832565496","CITIZEN ASSIST","40.3494","{'coordinates': [-111.914, 40.3494], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"78","1300 Block COMMERCE DR","18SS00647","SARATOGA SPRING",,,"2018-01-26T07:41:00.000","Tuesday","13","2018-01-23T13:01:13.000","Description: Citizen Assist","832565497","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
"79","1300 Block COMMERCE DR","18SS00644","SARATOGA SPRING",,,"2018-01-26T07:40:59.000","Tuesday","13","2018-01-23T13:01:21.000","Description: Citizen Assist","832565493","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-06T06:42:18.000",
