"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"230125014","Total","2012","1.40%",,"1.20","1.50","0.1","Utah - Salt Lake","County","49","49035",,,"Total",,,,,,,,,,,,,,,,,,,,,,"244","17910"
"230125015","Aged 15-19 years (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"12","978"
"230125024","Aged <18 years (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125033","Aged 20-24 years (Of mother)","2012","1.00%",,"0.70","1.30","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"35","3609"
"230125042","Aged 25-29 years (Of mother)","2012","1.10%",,"0.80","1.40","0.1","Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"66","5911"
"230125051","Aged 30-34 years (Of mother)","2012","1.80%",,"1.40","2.20","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"88","4938"
"230125060","Aged 35 years and over (Of mother)","2012","1.70%",,"1.20","2.30","0.3","Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,,,,,,,,,,,,,,,"(Of mother)",,,,,"43","2467"
"230125016","Aged 15-19 years; White (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,"11","847"
"230125025","Aged <18 years; White (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125034","Aged 20-24 years; White (Of mother)","2012","0.90%",,"0.60","1.30","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,"30","3216"
"230125043","Aged 25-29 years; White (Of mother)","2012","1.10%",,"0.80","1.40","0.1","Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,"58","5376"
"230125052","Aged 30-34 years; White (Of mother)","2012","1.90%",,"1.50","2.30","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,"84","4520"
"230125061","Aged 35 years and over; White (Of mother)","2012","1.70%",,"1.20","2.30","0.3","Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"White",,,,,,,,,,,,,,"(Of mother)",,,,,"38","2206"
"230125017","Aged 15-19 years; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125026","Aged <18 years; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125035","Aged 20-24 years; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125044","Aged 25-29 years; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125053","Aged 30-34 years; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125062","Aged 35 years and over; Black or African American (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"Black or African American",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125018","Aged 15-19 years; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125027","Aged <18 years; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125036","Aged 20-24 years; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125045","Aged 25-29 years; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125054","Aged 30-34 years; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125063","Aged 35 years and over; American Indian or Alaska Native (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"American Indian or Alaska Native",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125019","Aged 15-19 years; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125028","Aged <18 years; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125037","Aged 20-24 years; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125046","Aged 25-29 years; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125055","Aged 30-34 years; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125064","Aged 35 years and over; Asian or Pacific Islander (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"Asian or Pacific Islander",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125020","Aged 15-19 years; Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125029","Aged <18 years; Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125038","Aged 20-24 years; Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125047","Aged 25-29 years; Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"12","1055"
"230125056","Aged 30-34 years; Hispanic or Latino (Of mother)","2012","2.40%",,"1.40","3.50","0.5","Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"20","820"
"230125065","Aged 35 years and over; Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"11","500"
"230125023","Aged 15-19 years; Not Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged 15-19 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125032","Aged <18 years; Not Hispanic or Latino (Of mother)","2012","DSU","DSU",,,,"Utah - Salt Lake","County","49","49035",,,,"Aged <18 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,,
"230125041","Aged 20-24 years; Not Hispanic or Latino (Of mother)","2012","1.10%",,"0.70","1.50","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 20-24 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"27","2547"
"230125050","Aged 25-29 years; Not Hispanic or Latino (Of mother)","2012","1.10%",,"0.80","1.40","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 25-29 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"52","4650"
"230125059","Aged 30-34 years; Not Hispanic or Latino (Of mother)","2012","1.70%",,"1.30","2.10","0.2","Utah - Salt Lake","County","49","49035",,,,"Aged 30-34 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"66","3923"
"230125068","Aged 35 years and over; Not Hispanic or Latino (Of mother)","2012","1.50%",,"0.90","2.00","0.3","Utah - Salt Lake","County","49","49035",,,,"Aged 35 years and over",,"Not Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"28","1877"
