"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"230770461","Total","2012","1.30%",,"1.20","1.40","0.1","Utah","State","49","49",,,"Total",,,,,,,,,,,,,,,,,,,,,,"693","51463"
"230770462","Aged 10-14 years (Of mother)","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 10-14 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,,
"230770498","Aged 15-19 years (Of mother)","2012","1.90%",,"1.40","2.50","0.3","Utah","State","49","49",,,,"Aged 15-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"48","2494"
"230770474","Aged 15-17 years (Of mother)","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"13","668"
"230770486","Aged 18-19 years (Of mother)","2012","1.90%",,"1.30","2.50","0.3","Utah","State","49","49",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"35","1826"
"230770510","Aged <18 years (Of mother)","2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged <18 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"14","681"
"230770522","Aged 20-24 years (Of mother)","2012","1.40%",,"1.20","1.60","0.1","Utah","State","49","49",,,,"Aged 20-24 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"160","11668"
"230770534","Aged 25-29 years (Of mother)","2012","1.40%",,"1.20","1.50","0.1","Utah","State","49","49",,,,"Aged 25-29 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"245","17802"
"230770546","Aged 30-34 years (Of mother)","2012","1.10%",,"0.90","1.30","0.1","Utah","State","49","49",,,,"Aged 30-34 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"149","13406"
"230770582","Aged 35 years and over (Of mother)","2012","1.50%",,"1.20","1.80","0.2","Utah","State","49","49",,,,"Aged 35 years and over",,,,,,,,,,,,,,,,"(Of mother)",,,,,"90","6080"
