"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808809","Total","2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"9821"
"318763696","Total","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"28975"
"318763695","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763697","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"10088"
"318763708","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"8973"
"318763719","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"6757"
"318763730","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"3157"
"318763698","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"5227"
"318763709","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"4374"
"318763720","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"3455"
"318763731","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"1546"
"318763699","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"4861"
"318763710","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"4599"
"318763721","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"3302"
"318763732","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"1611"
"318763700","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"9884"
"318763711","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"8841"
"318763722","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"6711"
"318763733","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,,"3142"
"318763701","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Morgan","County","49","49029",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"88"
