"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"23","1100 Block N 500 EAST","18PG06878","PLEASANT GROVE",,,"2018-10-21T06:58:43.000","Thursday","9","2018-10-18T09:10:06.000","Description: Animal Wild","882270947","ANIMAL WILD","40.3761","{'coordinates': [-111.731, 40.3761], 'type': 'Point'}","-111.731","Community Policing","UT","2018-10-31T03:51:45.000",
"24","800 Block W 600 NORTH","18PG00968","PLEASANT GROVE",,,"2018-02-17T07:59:29.000","Wednesday","7","2018-02-14T07:02:03.000","Description: Animal Stray","834430215","ANIMAL STRAY","40.3699","{'coordinates': [-111.753, 40.3699], 'type': 'Point'}","-111.753","Community Policing","UT","2018-02-28T06:57:01.000",
"25","300 Block W 1650 NORTH","17PG08652","PLEASANT GROVE",,,"2017-12-18T11:08:17.000","Tuesday","8","2017-12-12T08:12:09.000","Description: Alarm","829250698","ALARM","40.3815","{'coordinates': [-111.745, 40.3815], 'type': 'Point'}","-111.745","Alarm","UT","2017-12-25T18:03:28.000",
"26","700 Block E 200 SOUTH","18PG06319","PLEASANT GROVE",,,"2018-09-29T06:10:33.000","Wednesday","8","2018-09-26T08:09:59.000","Description: Threatening","879400453","THREATENING","40.3612","{'coordinates': [-111.725, 40.3612], 'type': 'Point'}","-111.725","Other","UT","2018-10-05T02:12:56.000",
"27","800 Block S 490 WEST","18PG00489","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","2","2018-01-24T02:01:25.000","Description: Alarm","832650538","ALARM","40.3537","{'coordinates': [-111.748, 40.3537], 'type': 'Point'}","-111.748","Alarm","UT","2018-02-07T06:58:36.000",
"28","500 Block SIERRA LN","18PG00491","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","7","2018-01-24T07:01:21.000","Description: Citizen Assist","832650540","CITIZEN ASSIST","40.3545","{'coordinates': [-111.731, 40.3545], 'type': 'Point'}","-111.731","Community Policing","UT","2018-02-07T06:58:36.000",
"29","500 Block STEEPLE CHASE RD","18PG00492","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","9","2018-01-24T09:01:12.000","Description: Citizen Assist","832650541","CITIZEN ASSIST","40.3568","{'coordinates': [-111.756, 40.3568], 'type': 'Point'}","-111.756","Community Policing","UT","2018-02-07T06:58:36.000",
"30","500 Block LOADER AVE","18PG00493","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","10","2018-01-24T10:01:32.000","Description: Citizen Assist","832650542","CITIZEN ASSIST","40.357","{'coordinates': [-111.718, 40.357], 'type': 'Point'}","-111.718","Community Policing","UT","2018-02-07T06:58:36.000",
"31","600 Block PLEASANT GROVE BLVD","17PG08423","PLEASANT GROVE",,,"2017-12-05T11:08:03.000","Saturday","12","2017-12-02T12:12:34.000","Description: Traffic Offense","828266744","TRAFFIC OFFENSE","40.3556","{'coordinates': [-111.763, 40.3556], 'type': 'Point'}","-111.763","Traffic","UT","2017-12-15T11:27:13.000",
"32","500 Block STATE ST","17PG08427","PLEASANT GROVE",,,"2017-12-05T11:08:20.000","Saturday","15","2017-12-02T15:12:18.000","Description: Traffic Accident-Reportable","828266770","TRAFFIC ACCIDENT-REPORTABLE","40.3615","{'coordinates': [-111.747, 40.3615], 'type': 'Point'}","-111.747","Traffic","UT","2017-12-15T11:27:13.000",
"33","1800 Block EMBASSY GROVE PKWY","17PG08430","PLEASANT GROVE",,,"2017-12-05T11:08:03.000","Saturday","17","2017-12-02T17:12:05.000","Description: Traffic Accident-Reportable","828266745","TRAFFIC ACCIDENT-REPORTABLE","40.352","{'coordinates': [-111.766, 40.352], 'type': 'Point'}","-111.766","Traffic","UT","2017-12-15T11:27:13.000",
"34","700 Block E 200 SOUTH","17PG08429","PLEASANT GROVE",,,"2017-12-05T11:08:03.000","Saturday","17","2017-12-02T17:12:20.000","Description: Theft-Property-Other","828266743","THEFT-PROPERTY-OTHER","40.3612","{'coordinates': [-111.725, 40.3612], 'type': 'Point'}","-111.725","Theft","UT","2017-12-15T11:27:13.000",
"35","1400 Block PLEASANT GROVE BLVD","17PG08433","PLEASANT GROVE",,,"2017-12-05T11:08:20.000","Saturday","18","2017-12-02T18:12:27.000","Description: Traffic Offense","828266772","TRAFFIC OFFENSE","40.3594","{'coordinates': [-111.762, 40.3594], 'type': 'Point'}","-111.762","Traffic","UT","2017-12-15T11:27:13.000",
"36","1600 Block N 340 EAST","17PG08435","PLEASANT GROVE",,,"2017-12-05T11:08:20.000","Saturday","21","2017-12-02T21:12:06.000","Description: Vehicle-Abandoned","828266771","VEHICLE-ABANDONED","40.3812","{'coordinates': [-111.735, 40.3812], 'type': 'Point'}","-111.735","Community Policing","UT","2017-12-15T11:27:13.000",
"37","200 Block MURDOCK DR","17PG08436","PLEASANT GROVE",,,"2017-12-05T11:08:20.000","Saturday","21","2017-12-02T21:12:10.000","Description: Citizen Assist","828266768","CITIZEN ASSIST","40.3611","{'coordinates': [-111.716, 40.3611], 'type': 'Point'}","-111.716","Community Policing","UT","2017-12-15T11:27:13.000",
"38","300 Block STATE ST","17PG08438","PLEASANT GROVE",,,"2017-12-05T11:08:20.000","Saturday","22","2017-12-02T22:12:57.000","Description: Citizen Assist","828266769","CITIZEN ASSIST","40.3606","{'coordinates': [-111.746, 40.3606], 'type': 'Point'}","-111.746","Community Policing","UT","2017-12-15T11:27:13.000",
"39","1000 Block N 100 EAST","18PG00495","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","11","2018-01-24T11:01:45.000","Description: Theft-Property-Other","832650544","THEFT-PROPERTY-OTHER","40.3754","{'coordinates': [-111.74, 40.3754], 'type': 'Point'}","-111.74","Theft","UT","2018-02-07T06:58:36.000",
"40","700 Block E 200 SOUTH","18PG00496","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","13","2018-01-24T13:01:45.000","Description: Property-Found","832650545","PROPERTY-FOUND","40.3612","{'coordinates': [-111.725, 40.3612], 'type': 'Point'}","-111.725","Property Crime","UT","2018-02-07T06:58:36.000",
"41","700 Block E 200 SOUTH","18PG00498","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","14","2018-01-24T14:01:50.000","Description: Property-Found","832650547","PROPERTY-FOUND","40.3612","{'coordinates': [-111.725, 40.3612], 'type': 'Point'}","-111.725","Property Crime","UT","2018-02-07T06:58:36.000",
"42","500 Block LOCUST AVE","18PG00497","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","14","2018-01-24T14:01:57.000","Description: Traffic Accident-Hit & Run","832650546","TRAFFIC ACCIDENT-HIT & RUN","40.3574","{'coordinates': [-111.728, 40.3574], 'type': 'Point'}","-111.728","Traffic","UT","2018-02-07T06:58:36.000",
"43","1 Block E 100 SOUTH","18PG00499","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","15","2018-01-24T15:01:47.000","Description: Citizen Assist","832650548","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-02-07T06:58:36.000",
"44","900 Block E 100 NORTH","18PG00502","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","17","2018-01-24T17:01:25.000","Description: Harrassment","832650551","HARRASSMENT","40.365","{'coordinates': [-111.719, 40.365], 'type': 'Point'}","-111.719","Family Offense","UT","2018-02-07T06:58:36.000",
"45","1 Block E 100 SOUTH","18PG00503","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","18","2018-01-24T18:01:09.000","Description: Domestic Violence Involved","832650552","Domestic Violence Involved","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Family Offense","UT","2018-02-07T06:58:36.000",
"46","500 Block W 220 SOUTH","18PG00505","PLEASANT GROVE",,,"2018-01-27T08:00:29.000","Wednesday","19","2018-01-24T19:01:34.000","Description: Trespassing","832650554","TRESPASSING","40.3609","{'coordinates': [-111.749, 40.3609], 'type': 'Point'}","-111.749","Other","UT","2018-02-07T06:58:36.000",
"47","400 Block NORTH COUNTY BLVD","18PG00508","PLEASANT GROVE",,,"2018-01-28T07:55:24.000","Thursday","6","2018-01-25T06:01:20.000","Description: Traffic Accident-Non Reportabl","832716705","TRAFFIC ACCIDENT-NON REPORTABL","40.3585","{'coordinates': [-111.767, 40.3585], 'type': 'Point'}","-111.767","Traffic","UT","2018-02-08T06:05:15.000",
"48","1 Block E 100 SOUTH","18PG06877","PLEASANT GROVE",,,"2018-10-21T06:58:43.000","Thursday","9","2018-10-18T09:10:42.000","Description: Citizen Assist","882270946","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-10-31T03:51:45.000",
"49","CENTER & MAIN ST","18PG06880","PLEASANT GROVE",,,"2018-10-21T06:58:45.000","Thursday","10","2018-10-18T10:10:49.000","Description: Traffic Accident-Non Reportabl","882270952","TRAFFIC ACCIDENT-NON REPORTABL","40.364","{'coordinates': [-111.741, 40.364], 'type': 'Point'}","-111.741","Traffic","UT","2018-10-31T03:51:45.000",
"50","500 Block E 300 SOUTH","18PG00978","PLEASANT GROVE",,,"2018-02-17T07:59:29.000","Wednesday","8","2018-02-14T08:02:52.000","Description: Tobacco Problem","834430224","Tobacco Problem","40.3602","{'coordinates': [-111.731, 40.3602], 'type': 'Point'}","-111.731","Community Policing","UT","2018-02-28T06:57:01.000",
"51","100 BLOCK S 100 WEST","09PG01239","PLEASANT GROVE",,"US","2009-02-24T03:10:54.000","Tuesday","0","2009-02-17T00:00:00.000","Description: ALARM","7225864","Alarm","39.5235","{'coordinates': [-111.5857, 39.5235], 'type': 'Point'}","-111.5857","Other","UT","2009-03-01T03:23:54.000","84062"
"52","0 BLOCK CENTER ST","09PG01240","PLEASANT GROVE",,"US","2009-02-24T03:10:54.000","Tuesday","0","2009-02-17T00:00:00.000","Description: THEFT-PROPERTY-SHOPLIFTING","7225865","Theft","40.36395","{'coordinates': [-111.72538, 40.36395], 'type': 'Point'}","-111.72538","Theft","UT","2009-03-01T03:23:54.000",
"53","900 BLOCK STATE ST","09PG01242","PLEASANT GROVE",,"US","2009-02-24T03:10:54.000","Tuesday","0","2009-02-17T00:00:00.000","Description: WARRANT SERVED FOR OTHER AGENC","7225866","Community Policing","40.36596","{'coordinates': [-111.75151, 40.36596], 'type': 'Point'}","-111.75151","Proactive Policing","UT","2009-03-01T03:23:55.000","84062"
"54","100 Block N 1650 WEST","16PG08944","PLEASANT GROVE",,,"2016-12-24T09:09:37.000","Tuesday","14","2016-12-20T14:12:40.000","Description: Fraud","786560163","FRAUD","40.366","{'coordinates': [-111.764, 40.366], 'type': 'Point'}","-111.764","Theft","UT","2017-01-02T11:16:28.000",
"55","500 Block E 1100 NORTH","18PG06882","PLEASANT GROVE",,,"2018-10-21T06:58:45.000","Thursday","10","2018-10-18T10:10:54.000","Description: Non-Criminal Civil Complaint","882270954","NON-CRIMINAL CIVIL COMPLAINT","40.3755","{'coordinates': [-111.728, 40.3755], 'type': 'Point'}","-111.728","Other","UT","2018-10-31T03:51:45.000",
"56","1 Block E 100 SOUTH","18PG06881","PLEASANT GROVE",,,"2018-10-21T06:58:45.000","Thursday","10","2018-10-18T10:10:57.000","Description: Citizen Assist","882270953","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-10-31T03:51:45.000",
"57","700 Block W 2600 NORTH","18PG06895","PLEASANT GROVE",,,"2018-10-21T06:58:45.000","Thursday","17","2018-10-18T17:10:17.000","Description: Citizen Assist","882270963","CITIZEN ASSIST","40.392","{'coordinates': [-111.752, 40.392], 'type': 'Point'}","-111.752","Community Policing","UT","2018-10-31T03:51:46.000",
"58","900 Block CHEROKEE DR","18PG06906","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","8","2018-10-19T08:10:27.000","Description: Animal Problem","882396593","ANIMAL PROBLEM","40.3527","{'coordinates': [-111.702, 40.3527], 'type': 'Point'}","-111.702","Community Policing","UT","2018-10-31T03:51:46.000",
"59","200 Block STATE ST","18PG06908","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","10","2018-10-19T10:10:05.000","Description: Suspicious","882396595","SUSPICIOUS","40.3567","{'coordinates': [-111.737, 40.356700000000004], 'type': 'Point'}","-111.737","Community Policing","UT","2018-10-31T03:51:46.000",
"60","700 Block W 1220 NORTH","18PG06910","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","10","2018-10-19T10:10:31.000","Description: Animal Problem","882396597","ANIMAL PROBLEM","40.377","{'coordinates': [-111.752, 40.377], 'type': 'Point'}","-111.752","Community Policing","UT","2018-10-31T03:51:46.000",
"61","600 Block S 50 WEST","18PG06911","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","10","2018-10-19T10:10:47.000","Description: Disorderly Conduct","882396598","DISORDERLY CONDUCT","40.356","{'coordinates': [-111.742, 40.356], 'type': 'Point'}","-111.742","Disorder","UT","2018-10-31T03:51:46.000",
"62","1300 Block STATE ST","18PG04944","PLEASANT GROVE",,,"2018-08-15T21:48:20.000","Thursday","17","2018-08-02T17:08:05.000","Description: Traffic Accident-Injury","867166843","TRAFFIC ACCIDENT-INJURY","40.368","{'coordinates': [-111.76, 40.368], 'type': 'Point'}","-111.76","Traffic","UT","2018-08-15T21:49:40.000",
"63","800 Block STATE ST","18PG06912","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","10","2018-10-19T10:10:54.000","Description: Traffic Accident-Reportable","882396599","TRAFFIC ACCIDENT-REPORTABLE","40.366","{'coordinates': [-111.752, 40.366], 'type': 'Point'}","-111.752","Traffic","UT","2018-10-31T03:51:46.000",
"64","400 Block S 910 WEST","18PG04470","PLEASANT GROVE",,,"2018-07-18T06:10:02.000","Sunday","8","2018-07-15T08:07:47.000","Description: CS-Poss-Marijuana","864288555","CS-POSS-MARIJUANA","40.3579","{'coordinates': [-111.754, 40.3579], 'type': 'Point'}","-111.754","Drugs","UT","2018-07-28T11:14:51.000",
"65","600 Block E 100 SOUTH","18PG06915","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","11","2018-10-19T11:10:06.000","Description: Animal Stray","882396602","ANIMAL STRAY","40.3624","{'coordinates': [-111.727, 40.3624], 'type': 'Point'}","-111.727","Community Policing","UT","2018-10-31T03:51:46.000",
"66","100 Block N 1650 WEST","18PG06913","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","11","2018-10-19T11:10:37.000","Description: Family Problem-No Violence","882396600","FAMILY PROBLEM-NO VIOLENCE","40.366","{'coordinates': [-111.764, 40.366], 'type': 'Point'}","-111.764","Family Offense","UT","2018-10-31T03:51:46.000",
"67","1 Block E 100 SOUTH","18PG06914","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","12","2018-10-19T12:10:28.000","Description: Citizen Assist","882396601","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-10-31T03:51:46.000",
"68","700 Block W 220 SOUTH","18PG06918","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","12","2018-10-19T12:10:40.000","Description: Traffic Offense","882396605","TRAFFIC OFFENSE","40.3608","{'coordinates': [-111.751, 40.3608], 'type': 'Point'}","-111.751","Traffic","UT","2018-10-31T03:51:46.000",
"69","200 Block N 100 EAST","18PG06916","PLEASANT GROVE",,,"2018-10-22T06:29:34.000","Friday","12","2018-10-19T12:10:44.000","Description: Keep the Peace-Civil","882396603","Keep the Peace-Civil","40.3671","{'coordinates': [-111.739, 40.3671], 'type': 'Point'}","-111.739","Family Offense","UT","2018-10-31T03:51:46.000",
"70","100 Block W 2600 NORTH","16PG00952","PLEASANT GROVE",,,"2016-02-16T06:35:31.000","Thursday","20","2016-02-11T20:02:37.000","Description: Animal Problem","749998008","ANIMAL PROBLEM","40.392","{'coordinates': [-111.744, 40.392], 'type': 'Point'}","-111.744","Community Policing","UT","2016-02-17T09:03:14.000",
"71","700 Block MAIN ST","18PG00969","PLEASANT GROVE",,,"2018-02-17T07:59:29.000","Wednesday","9","2018-02-14T09:02:42.000","Description: Traffic Accident-Reportable","834430216","TRAFFIC ACCIDENT-REPORTABLE","40.3552","{'coordinates': [-111.741, 40.3552], 'type': 'Point'}","-111.741","Traffic","UT","2018-02-28T06:57:01.000",
"72","500 Block PLEASANT GROVE BLVD","18PG00979","PLEASANT GROVE",,,"2018-02-20T00:23:31.000","Wednesday","13","2018-02-14T13:02:15.000","Description: Suspicious","834641315","SUSPICIOUS","40.3569","{'coordinates': [-111.763, 40.3569], 'type': 'Point'}","-111.763","Community Policing","UT","2018-02-28T06:57:01.000",
"73","1300 Block PLEASANT GROVE BLVD","18PG00980","PLEASANT GROVE",,,"2018-02-17T07:59:29.000","Wednesday","13","2018-02-14T13:02:18.000","Description: Traffic Offense","834430225","TRAFFIC OFFENSE","40.3603","{'coordinates': [-111.76, 40.3603], 'type': 'Point'}","-111.76","Traffic","UT","2018-02-28T06:57:01.000",
"74","600 Block E 820 SOUTH","18PG00991","PLEASANT GROVE",,,"2018-02-20T10:54:43.000","Wednesday","19","2018-02-14T19:02:11.000","Description: Suspicious","834672296","SUSPICIOUS","40.355","{'coordinates': [-111.728, 40.355], 'type': 'Point'}","-111.728","Community Policing","UT","2018-02-28T06:57:02.000",
"75","800 Block W 900 NORTH","18PG01005","PLEASANT GROVE",,,"2018-02-18T07:32:20.000","Thursday","15","2018-02-15T15:02:54.000","Description: Domestic Violence With Arrest","834485233","DOMESTIC VIOLENCE WITH ARREST","40.3733","{'coordinates': [-111.752, 40.3733], 'type': 'Point'}","-111.752","Family Offense","UT","2018-03-01T06:56:39.000",
"76","900 Block N 100 WEST","18PG01010","PLEASANT GROVE",,,"2018-02-18T07:32:20.000","Thursday","16","2018-02-15T16:02:40.000","Description: Warrant Served For Other Agenc","834485238","WARRANT SERVED FOR OTHER AGENC","40.3737","{'coordinates': [-111.742, 40.3737], 'type': 'Point'}","-111.742","Community Policing","UT","2018-03-01T06:56:39.000",
"77","900 Block E 360 NORTH","18PG01012","PLEASANT GROVE",,,"2018-02-20T04:28:22.000","Thursday","18","2018-02-15T18:02:40.000","Description: Citizen Assist","834654912","CITIZEN ASSIST","40.3678","{'coordinates': [-111.717, 40.3678], 'type': 'Point'}","-111.717","Community Policing","UT","2018-03-01T06:56:39.000",
"78","1 Block E 100 SOUTH","18PG01013","PLEASANT GROVE",,,"2018-02-18T07:32:20.000","Thursday","19","2018-02-15T19:02:21.000","Description: Citizen Assist","834485239","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-03-01T06:56:39.000",
"79","700 Block STATE ST","18PG01058","PLEASANT GROVE",,,"2018-02-21T07:11:11.000","Sunday","16","2018-02-18T16:02:35.000","Description: Citizen Assist","834750725","CITIZEN ASSIST","40.3544","{'coordinates': [-111.735, 40.3544], 'type': 'Point'}","-111.735","Community Policing","UT","2018-03-04T06:06:49.000",
"80","600 Block E 200 NORTH","18PG01064","PLEASANT GROVE",,,"2018-02-22T07:40:59.000","Monday","4","2018-02-19T04:02:28.000","Description: Citizen Assist","834851129","CITIZEN ASSIST","40.3662","{'coordinates': [-111.728, 40.3662], 'type': 'Point'}","-111.728","Community Policing","UT","2018-03-05T06:13:20.000",
"81","700 Block E 200 SOUTH","18PG01067","PLEASANT GROVE",,,"2018-02-25T13:58:41.000","Monday","13","2018-02-19T13:02:48.000","Description: Traffic Accident-Injury","835149470","TRAFFIC ACCIDENT-INJURY","40.3612","{'coordinates': [-111.725, 40.3612], 'type': 'Point'}","-111.725","Traffic","UT","2018-03-05T06:13:20.000",
