"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808804","Total","2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"9328"
"318763342","Aged <18 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"543"
"318763336","Total","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"27878"
"318763335","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763337","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"6415"
"318763348","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"9191"
"318763359","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"8360"
"318763370","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"3912"
"318763338","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"3304"
"318763349","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"4560"
"318763360","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"4281"
"318763371","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"1840"
"318763339","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"3111"
"318763350","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"4631"
"318763361","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"4079"
"318763372","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"2072"
"318763340","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"5687"
"318763351","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"8492"
"318763362","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"7996"
"318763373","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,,"3839"
"318763341","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"100"
"318763352","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"109"
"318763363","Aged 45-64 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"46"
"318763374","Aged 65 years and over; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 65 years and over",,"Black or African American",,,,,,,,,,,,,,,,,,,,"5"
"318763353","Aged 18-44 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 18-44 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"484"
"318763364","Aged 45-64 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Grand","County","49","49019",,,,"Aged 45-64 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"261"
