"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808800","Total","2012","11.7",,"8.1999999999999993","16.100000000000001","1.9","Utah - Davis","County","49","49011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"37","315809"
"318763049","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"318249"
"318763048","Total","2010-2012","12.1",,"9.9","14.3","1.1000000000000001","Utah - Davis","County","49","49011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"113","934099"
"318763047","Total (Age-adjusted)","2010-2012","18.5",,"15.1","21.9","1.7","Utah - Davis","County","49","49011",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763060","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"350239"
"318763071","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"186998"
"318763082","Aged 65 years and over","2010-2012","139.9",,"113.8","166.1","13.3","Utah - Davis","County","49","49011",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"110","78613"
"318763050","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"164456"
"318763061","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"176837"
"318763072","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"92430"
"318763083","Aged 65 years and over; Male","2010-2012","81.5",,"54.6","117","15.1","Utah - Davis","County","49","49011",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"29","35603"
"318763051","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"153793"
"318763062","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"173402"
"318763073","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"94568"
"318763084","Aged 65 years and over; Female","2010-2012","188.3",,"149.6","234.1","20.9","Utah - Davis","County","49","49011",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,"81","43010"
"318763052","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"299635"
"318763063","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"329111"
"318763074","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Davis","County","49","49011",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"177497"
"318763085","Aged 65 years and over; White","2010-2012","141.6",,"114.9","168.3","13.6","Utah - Davis","County","49","49011",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,"108","76292"
