"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"10","1 Block SR248","12-06237","PARK CITY",,,"2012-03-14T09:01:56.000","Tuesday","20","2012-03-13T20:03:12.000","Traffic Stop","102839307","TRAFFIC STOP","40.6819","{'coordinates': [-111.465, 40.6819], 'type': 'Point'}","-111.465","Vehicle Stop","UT","2018-03-05T06:20:35.000",
"11","MONITOR DR","12-16090","PARK CITY",,,"2012-08-21T09:00:10.000","Monday","18","2012-08-20T18:08:55.000","Crim Mischief","123214191","CRIM MISCHIEF","40.6703","{'coordinates': [-111.501, 40.6703], 'type': 'Point'}","-111.501","Property Crime","UT","2018-04-08T11:34:14.000",
"12","QUEEN ESTHER DR","12-16882","PARK CITY",,,"2012-09-03T09:00:39.000","Sunday","9","2012-09-02T09:09:46.000","Traffic Complai","125292969","TRAFFIC COMPLAI","40.6511","{'coordinates': [-111.475, 40.6511], 'type': 'Point'}","-111.475","Traffic","UT","2018-04-23T15:48:32.000",
"13","100 Block I80 EASTBOUND","13-02450","PARK CITY",,,"2013-01-31T10:06:18.000","Wednesday","18","2013-01-30T18:01:01.000","Traffic Stop","141253158","TRAFFIC STOP","40.7252","{'coordinates': [-111.511, 40.7252], 'type': 'Point'}","-111.511","Vehicle Stop","UT","2018-03-05T06:20:35.000",
"14","1 Block SR248","13-13287","PARK CITY",,,"2013-06-23T09:33:11.000","Saturday","23","2013-06-22T23:06:51.000","Traffic Stop","182587864","TRAFFIC STOP","40.668","{'coordinates': [-111.493, 40.668], 'type': 'Point'}","-111.493","Vehicle Stop","UT","2018-03-04T06:34:31.000",
"15","100 Block I80 EASTBOUND","14-14836","PARK CITY",,,"2014-07-22T09:33:09.000","Monday","16","2014-07-21T16:07:47.000","Traffic Stop","501179662","TRAFFIC STOP","40.7411","{'coordinates': [-111.676, 40.7411], 'type': 'Point'}","-111.676","Vehicle Stop","UT","2018-03-06T06:50:20.000",
"16","1900 Block SIDEWINDER DR","14-24573","PARK CITY",,,"2014-12-19T10:33:55.000","Thursday","16","2014-12-18T16:12:00.000","Disorderly","640219654","DISORDERLY","40.6641","{'coordinates': [-111.496, 40.6641], 'type': 'Point'}","-111.496","Disorder","UT","2018-04-28T22:05:31.000",
"17","400 Block MAIN ST","16-04579","PARK CITY",,,"2016-03-06T08:05:49.000","Saturday","22","2016-03-05T22:03:04.000","Dist the Peace","751838892","DIST THE PEACE","40.6436","{'coordinates': [-111.496, 40.6436], 'type': 'Point'}","-111.496","Disorder","UT","2016-03-12T10:32:09.000",
"18","PARK AVE & MAIN ST","16-04582","PARK CITY",,,"2016-03-06T08:05:49.000","Saturday","22","2016-03-05T22:03:11.000","Traffic Stop","751838895","TRAFFIC STOP","40.6397","{'coordinates': [-111.494, 40.6397], 'type': 'Point'}","-111.494","Vehicle Stop","UT","2016-03-12T10:32:09.000",
"19","SR224 & HOLIDAY RANCH LOOP RD","16-04589","PARK CITY",,,"2016-03-06T08:05:49.000","Saturday","23","2016-03-05T23:03:08.000","Traffic Stop","751838902","TRAFFIC STOP","40.6681","{'coordinates': [-111.515, 40.6681], 'type': 'Point'}","-111.515","Vehicle Stop","UT","2016-03-12T10:32:10.000",
"20","DEER VALLEY DR & PARK AVE","17-19586","PARK CITY",,,"2017-11-06T10:31:10.000","Sunday","15","2017-11-05T15:11:43.000","Injury Accident","825520487","INJURY ACCIDENT","40.6565","{'coordinates': [-111.507, 40.6565], 'type': 'Point'}","-111.507","Traffic","UT","2018-05-02T15:51:27.000",
"21","HOMESTAKE RD","17-19593","PARK CITY",,,"2017-11-06T10:31:10.000","Sunday","17","2017-11-05T17:11:00.000","Drugs","825520494","DRUGS","40.6601","{'coordinates': [-111.506, 40.6601], 'type': 'Point'}","-111.506","Drugs","UT","2018-05-02T15:51:27.000",
"22","IRON HORSE DR & BONANZA DR","17-19595","PARK CITY",,,"2017-11-06T10:31:10.000","Sunday","20","2017-11-05T20:11:52.000","Traffic Stop","825520496","TRAFFIC STOP","40.6593","{'coordinates': [-111.502, 40.6593], 'type': 'Point'}","-111.502","Vehicle Stop","UT","2018-05-02T15:51:27.000",
"23","900 Block ROUND VALLEY DR","16-15307","PARK CITY",,,"2016-09-02T07:32:36.000","Thursday","20","2016-09-01T20:09:18.000","Theft","770854530","THEFT","40.6873","{'coordinates': [-111.468, 40.6873], 'type': 'Point'}","-111.468","Theft","UT","2017-01-13T10:31:17.000",
"24","2000 Block PARK AVE","A10-18662","PARK CITY",,,"2012-01-23T20:41:46.000","Monday","10","2010-08-16T10:08:36.000","Suspicious","95478149","SUSPICIOUS","40.6669","{'coordinates': [-111.495, 40.6669], 'type': 'Point'}","-111.495","Disorder","UT","2018-05-26T00:44:35.000","84060"
"25","1300 Block PARK AVE","A11-15931","PARK CITY",,,"2012-01-23T20:49:37.000","Wednesday","2","2011-07-13T02:07:00.000","Domestic Violen","95505295","DOMESTIC VIOLEN","40.6522909","{'coordinates': [-111.503244, 40.6522909], 'type': 'Point'}","-111.503244","Family Offense","UT","2018-05-26T00:44:35.000","84060"
"26","KEARNS BOULEVARD","02-L13473","PARK CITY",,,"2018-05-24T08:03:32.000","Monday","21","2002-12-16T21:12:58.000","DUI","855413636","DUI","40.6684703","{'coordinates': [-111.4846293, 40.6684703], 'type': 'Point'}","-111.4846293","Liquor","UT","2018-05-27T12:33:59.000","84060"
"27","1700 Block SIDEWINDER DR","14-11787","PARK CITY",,,"2014-06-07T09:32:54.000","Saturday","3","2014-06-07T03:06:00.000","Theft","459107294","THEFT","40.6635","{'coordinates': [-111.499, 40.6635], 'type': 'Point'}","-111.499","Theft","UT","2018-05-27T12:33:59.000",
"28","600 Block MAIN ST","A10-23420","PARK CITY",,,"2012-01-23T20:43:08.000","Tuesday","23","2010-10-12T23:10:00.000","Crim Mischief","95483111","CRIM MISCHIEF","40.6457452","{'coordinates': [-111.4969037, 40.6457452], 'type': 'Point'}","-111.4969037","Property Crime","UT","2018-05-11T17:05:36.000","84060"
"29","500 Block MAIN ST","A10-25084","PARK CITY",,,"2012-01-23T20:43:37.000","Wednesday","11","2010-11-03T11:11:21.000","Crim Mischief","95484388","CRIM MISCHIEF","40.6442822","{'coordinates': [-111.4961079, 40.6442822], 'type': 'Point'}","-111.4961079","Property Crime","UT","2018-05-11T17:05:36.000","84060"
"30","2500 Block SIDEWINDER DR","16-16213","PARK CITY",,,"2016-09-16T07:33:44.000","Wednesday","21","2016-09-14T21:09:00.000","Vehicle Burg","772190414","VEHICLE BURG","40.6661","{'coordinates': [-111.489, 40.6661], 'type': 'Point'}","-111.489","Theft from Vehicle","UT","2016-09-23T16:57:12.000",
"31","2800 Block WYATT EARP","16-16182",,,,"2016-09-16T07:33:44.000","Thursday","7","2016-09-15T07:09:02.000","Traffic Stop","772190383","TRAFFIC STOP","37.5298414","{'coordinates': [-112.653166, 37.5298414], 'type': 'Point'}","-112.653166","Vehicle Stop","UT","2016-09-23T01:53:49.000","84762"
"32","1 Block SR224","15-19290","PARK CITY",,,"2015-10-25T07:22:20.000","Sunday","2","2015-10-25T02:10:09.000","Traffic Stop","735044788","TRAFFIC STOP","40.6711","{'coordinates': [-111.53, 40.6711], 'type': 'Point'}","-111.53","Vehicle Stop","UT","2015-11-01T10:30:58.000",
"33","DEER VALLEY LOOP RD & ROSSIE HILL DR","16-04657","PARK CITY",,,"2016-03-08T08:06:11.000","Monday","9","2016-03-07T09:03:03.000","Traffic Stop","752023333","TRAFFIC STOP","40.6449","{'coordinates': [-111.489, 40.6449], 'type': 'Point'}","-111.489","Vehicle Stop","UT","2016-03-17T09:32:23.000",
"34","2500 Block KEARNS BLVD","16-04663","PARK CITY",,,"2016-03-08T08:06:11.000","Monday","11","2016-03-07T11:03:27.000","Truancy","752023339","TRUANCY","40.6694","{'coordinates': [-111.49, 40.6694], 'type': 'Point'}","-111.49","Other","UT","2016-03-14T09:32:12.000",
"35","SR224 & MEADOWS DR","16-09360","PARK CITY",,,"2016-05-29T07:17:31.000","Sunday","0","2016-05-29T00:05:29.000","Traffic Stop","760763999","TRAFFIC STOP","40.6754","{'coordinates': [-111.52, 40.6754], 'type': 'Point'}","-111.52","Vehicle Stop","UT","2016-07-16T09:30:58.000",
"36","400 Block MAIN ST","16-09362","PARK CITY",,,"2016-05-29T07:17:31.000","Sunday","0","2016-05-29T00:05:55.000","Theft","760764001","THEFT","40.6438","{'coordinates': [-111.496, 40.6438], 'type': 'Point'}","-111.496","Theft","UT","2016-06-05T09:31:41.000",
"37","1100 Block EMPIRE AVE","13-23501","PARK CITY",,,"2013-11-13T10:59:40.000","Friday","9","2011-07-01T09:07:00.000","Harassment","290969121","HARASSMENT","40.6493","{'coordinates': [-111.503, 40.6493], 'type': 'Point'}","-111.503","Disorder","UT","2018-05-08T14:10:30.000",
"38","1900 Block COOKE DR","16-16196","PARK CITY",,,"2016-09-16T07:33:44.000","Wednesday","13","2016-09-14T13:09:00.000","Crim Mischief","772190397","CRIM MISCHIEF","40.6655","{'coordinates': [-111.496, 40.6655], 'type': 'Point'}","-111.496","Property Crime","UT","2016-09-23T16:57:12.000",
"39","2300 Block SIDEWINDER DR","16-16202","PARK CITY",,,"2016-09-16T07:33:44.000","Wednesday","20","2016-09-14T20:09:00.000","Crim Mischief","772190403","CRIM MISCHIEF","40.6645","{'coordinates': [-111.491, 40.6645], 'type': 'Point'}","-111.491","Property Crime","UT","2016-09-23T16:57:12.000",
"40","2500 Block SILVER CLOUD DR","12-14401","PARK CITY",,,"2012-07-27T09:02:23.000","Thursday","21","2012-07-26T21:07:25.000","Domestic Violen","120297439","DOMESTIC VIOLEN","40.678212","{'coordinates': [-111.48705, 40.678212], 'type': 'Point'}","-111.48705","Family Offense","UT","2018-05-08T14:10:30.000",
"41","900 Block PARK AVE","15-23141","PARK CITY",,,"2015-12-24T08:13:22.000","Thursday","0","2015-12-24T00:12:22.000","Intoxication","742113960","INTOXICATION","40.6487","{'coordinates': [-111.5, 40.6487], 'type': 'Point'}","-111.5","Liquor","UT","2016-06-27T09:30:54.000",
"42","2000 Block PARK AVE","16-01416","PARK CITY",,,"2016-01-22T08:09:03.000","Thursday","3","2016-01-21T03:01:00.000","Threatening","746580160","THREATENING","40.6635","{'coordinates': [-111.512, 40.6635], 'type': 'Point'}","-111.512","Disorder","UT","2016-03-07T10:32:27.000",
"43","1200 Block LITTLE KATE RD","16-02351","PARK CITY",,,"2016-01-30T04:59:12.000","Friday","15","2016-01-29T15:01:01.000","Non Injury Acci","748316438","NON INJURY ACCI","40.6719","{'coordinates': [-111.502, 40.6719], 'type': 'Point'}","-111.502","Traffic","UT","2016-03-04T10:33:28.000",
"44","KEARNS BLVD & SIDEWINDER DR","16-02352","PARK CITY",,,"2016-01-30T04:59:12.000","Friday","16","2016-01-29T16:01:23.000","Non Injury Acci","748316439","NON INJURY ACCI","40.664","{'coordinates': [-111.499, 40.664], 'type': 'Point'}","-111.499","Traffic","UT","2016-03-04T10:33:28.000",
"45","400 Block MAIN ST","16-02454","PARK CITY",,,"2016-01-31T08:07:47.000","Saturday","17","2016-01-30T17:01:19.000","Theft","748394462","THEFT","40.6432","{'coordinates': [-111.495, 40.6432], 'type': 'Point'}","-111.495","Theft","UT","2016-03-04T10:33:28.000",
"46","500 Block MAIN ST","16-02458","PARK CITY",,,"2016-01-31T08:07:47.000","Saturday","18","2016-01-30T18:01:14.000","Theft","748394466","THEFT","40.6447","{'coordinates': [-111.496, 40.6447], 'type': 'Point'}","-111.496","Theft","UT","2016-03-04T10:33:28.000",
"47","2200 Block MONITOR DR","14-02577","PARK CITY",,,"2014-01-27T11:20:33.000","Sunday","13","2014-01-26T13:01:52.000","Keep the Peace","348871559","KEEP THE PEACE","40.6658","{'coordinates': [-111.5, 40.6658], 'type': 'Point'}","-111.5","Disorder","UT","2018-05-06T21:01:55.000",
"48","2100 Block MONARCH DR","14-14129","PARK CITY",,,"2014-07-12T09:33:07.000","Friday","18","2014-07-11T18:07:52.000","Property Damage","491623540","PROPERTY DAMAGE","40.6649","{'coordinates': [-111.494, 40.6649], 'type': 'Point'}","-111.494","Property Crime","UT","2018-05-11T17:05:27.000",
"49","1900 Block PARK AVE","17-19597","PARK CITY",,,"2017-11-06T10:31:10.000","Sunday","21","2017-11-05T21:11:00.000","Traffic Stop","825520498","TRAFFIC STOP","40.6609","{'coordinates': [-111.511, 40.6609], 'type': 'Point'}","-111.511","Vehicle Stop","UT","2018-05-02T15:51:27.000",
"50","900 Block LOWELL AVE","A09-03647","PARK CITY",,,"2016-03-02T08:05:06.000","Thursday","0","2008-05-01T00:05:01.000","Fraud","751302688","FRAUD","40.6469799","{'coordinates': [-111.5019609, 40.6469799], 'type': 'Point'}","-111.5019609","Theft","UT","2016-03-04T10:33:33.000","84060"
"51","1800 Block PROSPECTOR AVE","12-18811","PARK CITY",,,"2012-10-07T09:02:08.000","Sunday","1","2012-10-07T01:10:22.000","DUI","128481641","DUI","40.6621","{'coordinates': [-111.498, 40.6621], 'type': 'Point'}","-111.498","Liquor","UT","2016-03-05T10:34:23.000",
"52","STEIN WAY","15-17047","PARK CITY",,,"2015-09-18T09:34:51.000","Thursday","18","2015-09-17T18:09:09.000","Trespassing","730993507","TRESPASSING","40.6227","{'coordinates': [-111.491, 40.6227], 'type': 'Point'}","-111.491","Property Crime","UT","2016-05-01T09:30:55.000",
"53","2200 Block KEARNS BLVD","16-03289","PARK CITY",,,"2016-02-13T08:06:15.000","Friday","16","2016-02-12T16:02:32.000","Theft","749762076","THEFT","40.6679","{'coordinates': [-111.492, 40.6679], 'type': 'Point'}","-111.492","Theft","UT","2016-03-12T10:32:04.000",
"54","1 Block SANDSTONE COVE","16-03386","PARK CITY",,,"2016-02-14T08:06:07.000","Sunday","0","2016-02-14T00:02:20.000","Suspicious","749825340","SUSPICIOUS","40.6825","{'coordinates': [-111.517, 40.6825], 'type': 'Point'}","-111.517","Disorder","UT","2016-03-05T10:34:24.000",
"55","500 Block MAIN ST","16-03513","PARK CITY",,,"2016-02-16T08:05:50.000","Tuesday","1","2016-02-16T01:02:38.000","Suspicious","750005419","SUSPICIOUS","40.6455","{'coordinates': [-111.497, 40.6455], 'type': 'Point'}","-111.497","Disorder","UT","2016-03-03T10:32:48.000",
"56","1900 Block HOMESTAKE RD","16-03980","PARK CITY",,,"2016-02-25T08:04:49.000","Wednesday","6","2016-02-17T06:02:00.000","Property Damage","750784089","PROPERTY DAMAGE","40.6609","{'coordinates': [-111.505, 40.6609], 'type': 'Point'}","-111.505","Property Crime","UT","2016-03-30T09:32:35.000",
"57","800 Block MAIN ST","16-03874","PARK CITY",,,"2016-02-23T08:05:04.000","Monday","18","2016-02-22T18:02:48.000","Trespassing","750606973","TRESPASSING","40.6476","{'coordinates': [-111.499, 40.6476], 'type': 'Point'}","-111.499","Property Crime","UT","2016-03-04T10:33:28.000",
"58","1100 Block PARK AVE","16-03979","PARK CITY",,,"2016-02-25T08:04:49.000","Wednesday","13","2016-02-24T13:02:19.000","Disorderly","750784088","DISORDERLY","40.6499","{'coordinates': [-111.501, 40.6499], 'type': 'Point'}","-111.501","Disorder","UT","2016-03-04T10:33:28.000",
"59","LEDGER WAY","16-01185","PARK CITY",,,"2016-01-18T08:09:33.000","Sunday","18","2016-01-17T18:01:51.000","Suspicious","745197250","SUSPICIOUS","40.6696","{'coordinates': [-111.464, 40.6696], 'type': 'Point'}","-111.464","Disorder","UT","2016-02-18T10:32:39.000",
"60","200 Block MAIN ST","16-04098","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","14","2016-02-26T14:02:13.000","Suspicious","750967471","SUSPICIOUS","40.6418","{'coordinates': [-111.494, 40.6418], 'type': 'Point'}","-111.494","Disorder","UT","2016-03-04T10:33:29.000",
"61","BONANZA DR","16-04099","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","14","2016-02-26T14:02:29.000","Recovered Prop","750967472","RECOVERED PROP","40.6576","{'coordinates': [-111.502, 40.6576], 'type': 'Point'}","-111.502","Other","UT","2016-03-18T09:33:33.000",
"62","300 Block SWEDE ALY","16-04102","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","16","2016-02-26T16:02:49.000","Suspicious","750967475","SUSPICIOUS","40.6424","{'coordinates': [-111.495, 40.6424], 'type': 'Point'}","-111.495","Disorder","UT","2016-03-04T10:33:29.000",
"63","600 Block MAIN ST","16-04107","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","19","2016-02-26T19:02:14.000","Suspicious","750967480","SUSPICIOUS","40.6469","{'coordinates': [-111.498, 40.6469], 'type': 'Point'}","-111.498","Disorder","UT","2016-03-04T10:33:29.000",
"64","400 Block MAIN ST","16-04109","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","21","2016-02-26T21:02:03.000","Suspicious","750967482","SUSPICIOUS","40.6436","{'coordinates': [-111.496, 40.6436], 'type': 'Point'}","-111.496","Disorder","UT","2016-03-04T10:33:29.000",
"65","EMPIRE AVE","16-04113","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","22","2016-02-26T22:02:29.000","Traffic Stop","750967486","TRAFFIC STOP","40.6564","{'coordinates': [-111.507, 40.6564], 'type': 'Point'}","-111.507","Vehicle Stop","UT","2016-03-04T10:33:29.000",
"66","400 Block MAIN ST","16-04115","PARK CITY",,,"2016-02-27T08:04:33.000","Friday","23","2016-02-26T23:02:39.000","Intoxication","750967488","INTOXICATION","40.6436","{'coordinates': [-111.496, 40.6436], 'type': 'Point'}","-111.496","Liquor","UT","2016-03-21T09:32:54.000",
"67","1 Block SR224","16-04128","PARK CITY",,,"2016-02-27T08:04:33.000","Saturday","1","2016-02-27T01:02:00.000","Drugs","750967501","DRUGS","40.6495","{'coordinates': [-111.499, 40.6495], 'type': 'Point'}","-111.499","Drugs","UT","2016-03-05T10:34:24.000",
"68","HEBER AVE & MAIN ST","16-04127","PARK CITY",,,"2016-02-27T08:04:33.000","Saturday","1","2016-02-27T01:02:03.000","Drugs","750967500","DRUGS","40.6463","{'coordinates': [-111.497, 40.6463], 'type': 'Point'}","-111.497","Drugs","UT","2016-03-05T10:34:24.000",
"69","HEBER AVE","16-04130","PARK CITY",,,"2016-02-27T08:04:33.000","Saturday","1","2016-02-27T01:02:04.000","Crim Mischief","750967503","CRIM MISCHIEF","40.6462","{'coordinates': [-111.497, 40.6462], 'type': 'Point'}","-111.497","Property Crime","UT","2016-03-05T10:34:24.000",
"70","1300 Block DEER VALLEY DR S","16-04129","PARK CITY",,,"2016-02-27T08:04:33.000","Saturday","1","2016-02-27T01:02:39.000","Intoxication","750967502","INTOXICATION","40.6435","{'coordinates': [-111.484, 40.6435], 'type': 'Point'}","-111.484","Liquor","UT","2016-03-07T10:32:27.000",
"71","1 Block SR224","16-04131","PARK CITY",,,"2016-02-27T08:04:33.000","Saturday","2","2016-02-27T02:02:18.000","Traffic Stop","750967504","TRAFFIC STOP","40.6711","{'coordinates': [-111.53, 40.6711], 'type': 'Point'}","-111.53","Vehicle Stop","UT","2016-03-05T10:34:24.000",
"72","2100 Block MONARCH DR","17-08187","PARK CITY",,,"2017-04-09T09:32:33.000","Saturday","19","2017-04-08T19:04:00.000","Trespassing","800993448","TRESPASSING","40.6649","{'coordinates': [-111.494, 40.6649], 'type': 'Point'}","-111.494","Property Crime","UT","2018-05-11T17:05:28.000",
"73","DEER VALLEY DR & DEER VALLEY DR N","17-19652","PARK CITY",,,"2017-11-08T10:31:05.000","Tuesday","18","2017-11-07T18:11:46.000","Traffic Stop","825684829","TRAFFIC STOP","40.6439","{'coordinates': [-111.485, 40.6439], 'type': 'Point'}","-111.485","Vehicle Stop","UT","2018-05-07T21:19:10.000",
"74","800 Block MARTINGALE LN","17-L26890","PARK CITY",,,"2018-01-17T16:41:11.000","Wednesday","13","2017-11-08T13:11:00.000","Fraud","831793001","FRAUD","40.7077","{'coordinates': [-111.529, 40.7077], 'type': 'Point'}","-111.529","Theft","UT","2018-05-08T14:45:22.000",
"75","1700 Block PARK AVE","16-02140","PARK CITY",,,"2016-01-28T08:08:13.000","Wednesday","3","2016-01-27T03:01:07.000","Traffic Stop","747329456","TRAFFIC STOP","40.6591","{'coordinates': [-111.508, 40.6591], 'type': 'Point'}","-111.508","Vehicle Stop","UT","2016-02-17T10:31:30.000",
"76","PIPER WAY","16-04208","PARK CITY",,,"2016-02-29T08:04:43.000","Sunday","18","2016-02-28T18:02:54.000","Traffic Hazard","751146315","TRAFFIC HAZARD","40.6699","{'coordinates': [-111.463, 40.6699], 'type': 'Point'}","-111.463","Traffic","UT","2016-03-06T10:31:55.000",
"77","1800 Block SIDEWINDER DR","16-04218","PARK CITY",,,"2016-02-29T08:04:43.000","Sunday","20","2016-02-28T20:02:48.000","Trespassing","751146325","TRESPASSING","40.6638","{'coordinates': [-111.497, 40.6638], 'type': 'Point'}","-111.497","Property Crime","UT","2016-03-06T10:31:56.000",
"78","1100 Block DEER VALLEY DR","16-04226","PARK CITY",,,"2016-02-29T08:04:43.000","Sunday","22","2016-02-28T22:02:08.000","Dist the Peace","751146333","DIST THE PEACE","40.6565","{'coordinates': [-111.507, 40.6565], 'type': 'Point'}","-111.507","Disorder","UT","2016-03-06T10:31:56.000",
"79","KEARNS BLVD & COM","16-04224","PARK CITY",,,"2016-02-29T08:04:43.000","Sunday","22","2016-02-28T22:02:20.000","Traffic Stop","751146331","TRAFFIC STOP","40.668","{'coordinates': [-111.492, 40.668], 'type': 'Point'}","-111.492","Vehicle Stop","UT","2016-03-06T10:31:56.000",
"80","SADDLE VIEW WAY","16-09119","PARK CITY",,,"2016-05-25T07:16:48.000","Tuesday","15","2016-05-24T15:05:16.000","Traffic Stop","760432142","TRAFFIC STOP","40.6657","{'coordinates': [-111.511, 40.6657], 'type': 'Point'}","-111.511","Vehicle Stop","UT","2016-05-31T09:32:13.000",
"81","HEBER AVE & MAIN ST","16-09125","PARK CITY",,,"2016-05-25T07:16:48.000","Tuesday","20","2016-05-24T20:05:43.000","Traffic Stop","760432148","TRAFFIC STOP","40.6463","{'coordinates': [-111.497, 40.6463], 'type': 'Point'}","-111.497","Vehicle Stop","UT","2016-05-31T09:32:15.000",
"82","KEARNS BLVD & PARK AVE","16-09129","PARK CITY",,,"2016-05-25T07:16:48.000","Tuesday","23","2016-05-24T23:05:58.000","Traffic Stop","760432152","TRAFFIC STOP","40.6603","{'coordinates': [-111.509, 40.6603], 'type': 'Point'}","-111.509","Vehicle Stop","UT","2016-05-31T09:32:16.000",
"83","2100 Block SIDEWINDER DR","18-07110","PARK CITY",,,"2018-05-20T20:02:55.000","Sunday","13","2018-05-20T13:05:04.000","DUI","854681238","DUI","40.6642","{'coordinates': [-111.493, 40.6642], 'type': 'Point'}","-111.493","Liquor","UT","2018-05-27T12:34:00.000",
"84","6300 Block JUSTICE CENTER RD","15-L01007","PARK CITY",,,"2018-01-17T16:41:11.000","Saturday","0","2014-11-01T00:11:00.000","Theft","831792983","THEFT","40.7202","{'coordinates': [-111.479, 40.7202], 'type': 'Point'}","-111.479","Theft","UT","2018-01-17T16:41:14.000",
"85","300 Block NORFOLK AVE","17-16380","PARK CITY",,,"2017-08-24T19:50:22.000","Thursday","4","2017-08-24T04:08:00.000","Burglary","816469875","BURGLARY","40.6425","{'coordinates': [-111.498, 40.6425], 'type': 'Point'}","-111.498","Breaking & Entering","UT","2018-05-08T14:10:32.000",
"86","SR224 & MEADOWS DR","16-04280","PARK CITY",,,"2016-03-01T08:04:55.000","Monday","23","2016-02-29T23:02:31.000","Traffic Stop","751220661","TRAFFIC STOP","40.6754","{'coordinates': [-111.52, 40.6754], 'type': 'Point'}","-111.52","Vehicle Stop","UT","2016-03-07T10:32:28.000",
"87","2100 Block SIDEWINDER DR","16-04284","PARK CITY",,,"2016-03-01T08:04:55.000","Tuesday","0","2016-03-01T00:03:04.000","Dist the Peace","751220665","DIST THE PEACE","40.6642","{'coordinates': [-111.493, 40.6642], 'type': 'Point'}","-111.493","Disorder","UT","2016-03-08T10:32:43.000",
"88","KEARNS BLVD & SIDEWIN","16-04282","PARK CITY",,,"2016-03-01T08:04:55.000","Tuesday","0","2016-03-01T00:03:10.000","Traffic Stop","751220663","TRAFFIC STOP","40.664","{'coordinates': [-111.499, 40.664], 'type': 'Point'}","-111.499","Vehicle Stop","UT","2016-03-08T10:32:41.000",
