"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808801","Total","2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"19244"
"318763120","Total","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"56739"
"318763119","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318763121","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"19136"
"318763132","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"19706"
"318763143","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"11711"
"318763154","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"6186"
"318763122","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"9668"
"318763133","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"10183"
"318763144","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"5994"
"318763155","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"2979"
"318763123","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"9468"
"318763134","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"9523"
"318763145","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"5717"
"318763156","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"3207"
"318763124","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"17625"
"318763135","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"18104"
"318763146","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"11121"
"318763157","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,,"6030"
"318763125","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"163"
"318763136","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"141"
"318763147","Aged 45-64 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 45-64 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"38"
"318763158","Aged 65 years and over; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 65 years and over",,"Black or African American",,,,,,,,,,,,,,,,,,,,"4"
"318763126","Aged <18 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"1221"
"318763137","Aged 18-44 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Duchesne","County","49","49013",,,,"Aged 18-44 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"1275"
