"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318808823","Total","2012","18.600000000000001",,"13.5","25","2.8","Utah - Weber","County","49","49057",,,"Total",,,,,,,,,,,,,,,,,,,,,,"44","236640"
"318764704","Total","2010-2012","15.8",,"12.9","18.7","1.5","Utah - Weber","County","49","49057",,,"Total",,,,,,,,,,,,,,,,,,,,,,"111","702296"
"318764703","Total (Age-adjusted)","2010-2012","18.399999999999999",,"15","21.9","1.8","Utah - Weber","County","49","49057",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318764705","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"209649"
"318764716","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"267742"
"318764727","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"152477"
"318764738","Aged 65 years and over","2010-2012","147.69999999999999",,"119.7","175.7","14.3","Utah - Weber","County","49","49057",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,"107","72428"
"318764706","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"107356"
"318764717","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"136584"
"318764728","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"76121"
"318764739","Aged 65 years and over; Male","2010-2012","98.6",,"67.400000000000006","139.19999999999999","17.399999999999999","Utah - Weber","County","49","49057",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,"32","32459"
"318764707","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"102293"
"318764718","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"131158"
"318764729","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"76356"
"318764740","Aged 65 years and over; Female","2010-2012","187.6",,"147.6","235.2","21.7","Utah - Weber","County","49","49057",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,"75","39969"
"318764708","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"196165"
"318764719","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Weber","County","49","49057",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"252202"
