"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"60","BY 21","17L001428","LAVERKIN",,,"2017-11-21T13:01:10.000","Monday","10","2017-11-20T10:11:29.000","HIT AND RUN","827151299","HIT AND RUN","409.29","{'type': 'Point', 'coordinates': [-1245.74, 409.29]}","-1245.74","Traffic","UT","2017-12-04T21:02:37.000",
"259","BY 21","18L000218","LAVERKIN",,,"2018-02-22T07:06:06.000","Wednesday","11","2018-02-21T11:02:06.000","FRAUD","834849672","FRAUD","409.29","{'type': 'Point', 'coordinates': [-1245.74, 409.29]}","-1245.74","Theft","UT","2018-03-08T06:55:54.000",
"316","100 Block N MAIN ST","16L000070","LAVERKIN",,,"2016-01-18T10:39:20.000","Sunday","14","2016-01-17T14:01:00.000","DRUGS","745208727","DRUGS","409.315","{'type': 'Point', 'coordinates': [-1245.74, 409.315]}","-1245.74","Drugs","UT","2016-01-31T21:01:12.000",
"6933","1 Block W 200 N","13L001364","LAVERKIN",,"null","2014-01-07T00:18:01.000","Wednesday","17","2013-10-23T17:10:47.000","DUI","331695945","DUI","37.2052","{'type': 'Point', 'coordinates': [-113.27, 37.2052]}","-113.27","Traffic","UT","2014-09-04T22:11:27.000","null"
"7046","BY 21","13L001251","LAVERKIN",,"null","2014-01-07T00:20:35.000","Saturday","12","2013-09-28T12:09:46.000","CIVIL","331700602","CIVIL","37.2773","{'type': 'Point', 'coordinates': [-113.048, 37.2773]}","-113.048","Disorder","UT","2014-09-04T22:11:58.000","84745"
"0","300 Block S STATE ST","16L000242","LAVERKIN",,,"2016-03-03T10:35:37.000","Wednesday","18","2016-03-02T18:03:22.000","AGENCY ASSIST","751398932","AGENCY ASSIST","409.233","{'type': 'Point', 'coordinates': [-1245.8, 409.233]}","-1245.8","Community Policing","UT","2016-03-16T20:04:59.000",
"1","1 Block S 500 W","16L000744","LAVERKIN",,,"2016-06-26T09:51:18.000","Saturday","17","2016-06-25T17:06:38.000","ANIMAL STRAY","763305742","ANIMAL STRAY","409.285","{'type': 'Point', 'coordinates': [-1245.86, 409.285]}","-1245.86","Community Policing","UT","2016-07-09T20:00:56.000",
"2","100 Block W 630 N","16L000745","LAVERKIN",,,"2016-06-26T09:51:18.000","Saturday","21","2016-06-25T21:06:45.000","FAMILY FIGHT","763305741","FAMILY FIGHT","409.416","{'type': 'Point', 'coordinates': [-1245.77, 409.416]}","-1245.77","Family Offense","UT","2016-07-09T20:00:56.000",
"3","1 Block W CENTER ST","16L000130","LAVERKIN",,,"2016-02-04T10:36:59.000","Wednesday","15","2016-02-03T15:02:14.000","PARKING PROBLEM","748969827","PARKING PROBLEM","409.291","{'type': 'Point', 'coordinates': [-1245.76, 409.291]}","-1245.76","Traffic","UT","2016-02-17T21:03:40.000",
"4","300 Block N MAIN ST","16L000129","LAVERKIN",,,"2016-02-04T10:36:59.000","Wednesday","15","2016-02-03T15:02:39.000","TRESPASSING","748969826","TRESPASSING","409.354","{'type': 'Point', 'coordinates': [-1245.74, 409.354]}","-1245.74","Property Crime","UT","2016-02-17T21:03:43.000",
