"year","tri_facility_id","facility_name","street_address","county","st","bia_code","tribe","federal_facility","primary_sic","sic_2","sic_3","sic_4","sic_5","sic_6","primary_naics","naics_2","naics_3","naics_4","naics_5","naics_6","doc_ctrl_num","chemical","cas_compound_id","clear_air_act_chemical","classification","metal","metal_category","carcinogen","form_type","unit_of_measure","_5_1_fugitive_air","_5_2_stack_air","_5_3_water","_5_4_1_underground_class_i","_5_4_2_underground_class_ii_v","_5_5_1a_rcra_c_landfills","_5_5_1b_other_landfills","_5_5_2_land_treatment","_5_5_3_surface_impoundment","_5_5_3a_rcra_c_surface_imp","_5_5_3b_other_surface_imp","_5_5_4_other_disposal","on_site_release_total","_6_1_potw_transfers_for_release","_6_1_potw_transfers_for_treatm","_6_1_potw_total_transfers","_6_2_m10","_6_2_m41","_6_2_m62","_6_2_m71","_6_2_m81","_6_2_m82","_6_2_m72","_6_2_m63","_6_2_m66","_6_2_m67","_6_2_m64","_6_2_m65","_6_2_m73","_6_2_m79","_6_2_m90","_6_2_m94","_6_2_m99","off_site_release_total","_6_2_m20","_6_2_m24","_6_2_m26","_6_2_m28","_6_2_m93","off_site_recycled_total","_6_2_m56","_6_2_m92","off_site_recovery_total","_6_2_m40","_6_2_m50","_6_2_m54","_6_2_m61","_6_2_m69","_6_2_m95","off_site_treated_total","total_releases","_8_1_releases","_8_1a_on_site_contained_rel","_8_1b_on_site_other_releases","_8_1c_off_site_contained_rel","_8_1d_off_site_other_releases","_8_2_energy_recovery_on_site","_8_3_energy_recovery_off_site","_8_4_recycling_on_site","_8_5_recycling_off_site","_8_6_treatment_on_site","_8_7_treatment_off_site","prod_waste_8_1_thru_8_7","_8_8_one_time_release","_8_9_production_ratio","parent_company_name","parent_company_db_number","location_1"
"1991","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","1,2,4-TRIMETHYLBENZENE","95636","NO","TRI","NO","0","NO","R","Pounds","290","110","0","0","0","0","0","0","0","0","0","0","600","0","15","0","0","0","0","0","0","0","221","0","0","0","0","0","0","0","0","5","0","226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","826","640","0","0","0","0","0","0","110","0","0","0","750","200","0.97","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","BENZENE","71432","YES","TRI","NO","0","YES","R","Pounds","2400","3500","0","0","0","0","0","0","0","0","0","0","5900","0","670","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5939","6600","0","0","0","0","0","0","1600","0","0","0","8200","5","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""","7664939","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CRESOL (MIXED ISOMERS)","1319773","YES","TRI","NO","0","NO","R","Pounds","1300","100","0","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1400","1400","0","0","0","0","0","0","0","0","0","0","1400","2","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLBENZENE","100414","YES","TRI","NO","0","NO","R","Pounds","1400","270","0","0","0","0","0","0","0","0","0","0","1670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1670","1700","0","0","0","0","0","0","0","0","0","0","1700","2","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","1,2,4-TRIMETHYLBENZENE","95636","NO","TRI","NO","0","NO","R","Pounds","4200","370","0","0","0","0","0","0","0","0","0","0","4570","0","110","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4577","4700","0","0","0","0","0","0","270","0","0","0","4970","6","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLENE","74851","NO","TRI","NO","0","NO","R","Pounds","4700","0","0","0","0","0","0","0","0","0","0","0","4700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4700","4700","0","0","0","0","0","0","0","0","0","0","4700","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","AMMONIA","7664417","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67000","0","0","0","0","0","0","0","0","0","0","67000","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CUMENE","98828","YES","TRI","NO","0","NO","R","Pounds","600","200","0","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","800","810","0","0","0","0","0","0","0","0","0","0","810","1","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CYCLOHEXANE","110827","NO","TRI","NO","0","NO","R","Pounds","3900","2700","0","0","0","0","0","0","0","0","0","0","6600","0","3300","0","0","0","0","0","0","0","194","0","0","0","0","0","0","0","0","0","0","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6794","10000","0","0","0","0","0","0","7800","0","0","0","17800","1","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","PROPYLENE","115071","NO","TRI","NO","0","NO","R","Pounds","2700","0","0","0","0","0","0","0","0","0","0","0","2700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2700","2700","0","0","0","0","0","0","0","0","0","0","2700","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","XYLENE (MIXED ISOMERS)","1330207","YES","TRI","NO","0","NO","R","Pounds","11000","1800","0","0","0","0","0","0","0","0","0","0","12800","0","210","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","12812","13000","0","0","0","0","0","0","500","0","0","0","13500","18","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","METHYL TERT-BUTYL ETHER","1634044","YES","TRI","NO","0","NO","R","Pounds","490","2800","0","0","0","0","0","0","0","0","0","0","3290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3290","3300","0","0","0","0","0","0","0","0","0","0","3300","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","PHOSPHORIC ACID","7664382","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2600","0","0","0","0","0","0","0","0","0","0","2600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2600","2600","0","0","0","0","0","0","0","50000","0","0","52600","0","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1992","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","TOLUENE","108883","YES","TRI","NO","0","NO","R","Pounds","7700","3900","0","0","0","0","0","0","0","0","0","0","11600","0","990","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","11657","13000","0","0","0","0","0","0","2300","0","0","0","15300","14","1.01","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","XYLENE (MIXED ISOMERS)","1330207","YES","TRI","NO","0","NO","R","Pounds","580","1600","0","0","0","0","0","0","0","0","0","0","2180","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","2180","2100","0","0","0","0","0","0","350","13","0","93","2556","2","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","TOLUENE","108883","YES","TRI","NO","0","NO","R","Pounds","1800","3400","0","0","0","0","0","0","0","0","0","0","5200","0","440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","5200","5100","0","0","0","0","0","0","1600","7","0","440","7147","20","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLBENZENE","100414","YES","TRI","NO","0","NO","R","Pounds","74","260","0","0","0","0","0","0","0","0","0","0","334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","334","340","0","0","0","0","0","0","0","7","0","0","347","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","PROPYLENE","115071","NO","TRI","NO","0","NO","R","Pounds","4200","0","0","0","0","0","0","0","0","0","0","0","4200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4200","4200","0","0","0","0","0","0","0","0","0","0","4200","27","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CRESOL (MIXED ISOMERS)","1319773","YES","TRI","NO","0","NO","R","Pounds","25","94","0","0","0","0","0","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","120","0","0","0","0","0","0","0","0","0","0","120","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""","7664939","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","AMMONIA","7664417","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39000","39000","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","1,2,4-TRIMETHYLBENZENE","95636","NO","TRI","NO","0","NO","R","Pounds","140","440","0","0","0","0","0","0","0","0","0","0","580","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","580","580","0","0","0","0","0","0","190","0","0","50","820","1","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","NAPHTHALENE","91203","YES","TRI","NO","0","NO","R","Pounds","40","44","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","84","0","0","0","0","0","0","0","0","0","0","84","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLENE","74851","NO","TRI","NO","0","NO","R","Pounds","7000","0","0","0","0","0","0","0","0","0","0","0","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7000","7000","0","0","0","0","0","0","0","0","0","0","7000","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CUMENE","98828","YES","TRI","NO","0","NO","R","Pounds","14","190","0","0","0","0","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","200","0","0","0","0","0","0","0","0","0","0","200","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CYCLOHEXANE","110827","NO","TRI","NO","0","NO","R","Pounds","7600","3400","0","0","0","0","0","0","0","0","0","0","11000","0","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11000","11000","0","0","0","0","0","0","5500","0","0","1500","18000","150","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","BENZENE","71432","YES","TRI","NO","0","YES","R","Pounds","2300","3900","0","0","0","0","0","0","0","0","0","0","6200","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6200","6200","0","0","0","0","0","0","1100","0","0","300","7600","33","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1993","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","METHYL TERT-BUTYL ETHER","1634044","YES","TRI","NO","0","NO","R","Pounds","490","1100","0","0","0","0","0","0","0","0","0","0","1590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1590","1600","0","0","0","0","0","0","0","0","0","0","1600","0","0.96","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","TOLUENE","108883","YES","TRI","NO","0","NO","R","Pounds","1100","2400","0","0","0","0","0","0","0","0","0","0","3501","0","110","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3502","3600","0","0","0","0","0","0","530","0","0","110","4240","27","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLBENZENE","100414","YES","TRI","NO","0","NO","R","Pounds","56","170","0","0","0","0","0","0","0","0","0","0","226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","230","0","0","0","0","0","0","0","0","0","0","230","1","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","1,2,4-TRIMETHYLBENZENE","95636","NO","TRI","NO","0","NO","R","Pounds","93","270","0","0","0","0","0","0","0","0","0","0","363","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","363","360","0","0","0","0","0","0","61","0","0","13","434","2","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","ETHYLENE","74851","NO","TRI","NO","0","NO","R","Pounds","5400","0","0","0","0","0","0","0","0","0","0","0","5400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5400","5400","0","0","0","0","0","0","0","0","0","0","5400","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CUMENE","98828","YES","TRI","NO","0","NO","R","Pounds","11","120","0","0","0","0","0","0","0","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","130","0","0","0","0","0","0","0","0","0","0","130","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","XYLENE (MIXED ISOMERS)","1330207","YES","TRI","NO","0","NO","R","Pounds","410","1040","0","0","0","0","0","0","0","0","0","0","1450","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1450","1400","0","0","0","0","0","0","110","0","0","24","1534","9","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","PROPYLENE","115071","NO","TRI","NO","0","NO","R","Pounds","3500","0","0","0","0","0","0","0","0","0","0","0","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","3300","0","0","0","0","0","0","0","0","0","0","3300","260","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","PHOSPHORIC ACID","7664382","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1600","1600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1600","0","0","1600","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""","7664939","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","BENZENE","71432","YES","TRI","NO","0","YES","R","Pounds","1400","2900","0","0","0","0","0","0","0","0","0","0","4301","0","75","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4302","4300","0","0","0","0","0","0","360","0","0","75","4735","37","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","CRESOL (MIXED ISOMERS)","1319773","YES","TRI","NO","0","NO","R","Pounds","15","56","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","70","0","0","0","0","0","0","0","0","0","0","70","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
"1994","84066PNNZLWESTH","PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY","WEST. HWY. 40","DUCHESNE","UT",,,"NO","2911","NA",,,,,"324110",,,,,,"1390000000000","AMMONIA","7664417","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32000","32000","0","0.7","PENNZOIL CO","8106429","
ROOSEVELT,  84066
(40.38856, -110.125)"
