YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1,Counties
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,ANTHRACENE,120127,NO,TRI,NO,0,NO,R,Pounds,160,0,0,0,0,0,0,0,0,0,0,0,160,0,56,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,R,Pounds,250,23000,0,0,0,0,0,0,0,0,0,0,23250,0,2500,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25066,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,CUMENE,98828,YES,TRI,NO,0,NO,R,Pounds,100,100,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,650,2400,0,0,0,0,0,0,0,0,0,0,3050,0,160,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,640,20000,0,0,0,0,0,0,0,0,0,0,20640,0,500,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21007,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,PROPYLENE,115071,NO,TRI,NO,0,NO,R,Pounds,3100,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,260,180,0,0,0,0,0,0,0,0,0,0,440,0,86,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,53,7,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,NA,,,,,324110,,,,,,1390000000000,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,230,590,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
1990,84066PNNZLWESTH,PENNZOIL PRODUCTS CO. ROOSEVELT REFINERY,WEST. HWY. 40,DUCHESNE,UT,,,NO,2911,,,,,,324110,,,,,,1390000000000,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PENNZOIL CO,8106429,"ROOSEVELT 84066
(40.38856, -110.125)",2989
