"county","zip_code","_4_pci_l_1","_4_pci_l_2","maximum","average","total_tests"
"Tooele","84022","100.0","0.0","3.2","1.8","2"
"Tooele","84029","30.7","69.3","98.1","11.1","88"
"Tooele","84034","66.7","33.3","4.8","2.4","3"
"Tooele","84069","0.0","100.0","7.4","7.4","1"
"Tooele","84071","85.7","14.3","12.1","2.9","14"
"Tooele","84074","59.5","40.5","63.0","5.2","780"
"Tooele","84083","100.0","0.0","3.0","2.7","2"
