"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Aviation","8038","Airline cost per enplaned passenger","Annual","2011","8.24","9.26",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2012","8.33","8.73",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2013","8.63","8.76",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2014","7.99","8.86",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Aviation","8038","Airline cost per enplaned passenger","Annual","2015","8.12","8.55",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
