"start_date","end_date","fiscal_year","cost","miles"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"26238","33998"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"5645661","7458796"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"2166883","6215804"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"81625","72766"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"20228","13398"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"1219","0"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"128270","336965"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"29127","34471"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"3231","0"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"26336","70875"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"2656","329"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"39241","95280"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"223384","303149"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"1334","0"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"4858","0"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"2463727","1607338"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"145238","360858"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"171073","199970"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"3542","0"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"2170","8819"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"10439","13359"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"26391","33476"
"2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"3803","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"21726","2959"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"0","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1128151","2148631"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"915371","887559"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"837435","706754"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"0","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"11739","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"275","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"8921128","1655719"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"217929","464221"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"238139","194358"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1374232","535272"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1222","30"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"322154","662339"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"5803","12462"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"3910","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1677","288"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"555141","995995"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"610156","447502"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1117035","592081"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"18610","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"12677","480"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"365691","508513"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"630164","533131"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1234051","426895"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"9336","1343"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"983","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1192","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"0","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"237430","330323"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"380096","291521"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"90609","25495"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"11401","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"33546","48276"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"30270","99631"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"400","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"32451","42034"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"29555","36785"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"570784","1498706"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1232","9924"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"415","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"36654","55855"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2062","5467"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"7697","5078"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"21343","82301"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"138938","276185"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"9355","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"6330","2262"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"262717","530797"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"523864","582315"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2058755","701684"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"26326","4153"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1787","22264"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"3805","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"168035","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"279581","282303"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"882484","270757"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"32421","684"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1534","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"29468","78164"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1231","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"4461","11488"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"7670","15859"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2693","8539"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1499","3703"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1155","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"134472","173414"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"101168","117690"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"699","2591"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1863","27464"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"245284","324088"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"82558","88939"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"14060","4355"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"182343","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"274324","510094"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"258281","430917"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"56759","28299"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2782","23"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"25202","17438"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1750","31533"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1869","22"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2262","1326"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"5555","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"4397973","806739"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"421068","1010768"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"357859","300463"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"14291","7199"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"49512","75279"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"37934","52660"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"6087","3422"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"54331","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"9195","7935"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"4901","4926"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"33348","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"3931","7773"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"700716","1196640"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"563625","486951"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"300153","99629"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"13986","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"30719","16620"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"5889210","8838827"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1982125","5781785"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"67041","77080"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"17416","33029"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"869","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"129330","387015"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"21982","24005"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"349","81"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"31151","53008"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"3430","15798"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"44908","74319"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"228575","339419"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"1918","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"206","0"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2752524","1645851"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"188403","410912"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"203181","193250"
"2018-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"10548","252"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"506","0"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"791","765"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"873","561"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"939","170"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"1489","7158"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"1808","200"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2295","4408"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2565","0"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2812","4757"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"6441","3384"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"20519","53564"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"20612","47415"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"25825","16525"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"30086","53885"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"31111","48863"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"39173","48365"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"42832","101678"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"51274","7676"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"55948","51216"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"107810","262056"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"111195","138475"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"166607","222116"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"191881","459648"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"240769","343081"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"284493","261588"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"351754","640678"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"588760","607916"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"617533","1506708"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"790300","365060"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"922964","686768"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"1486833","1525622"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2069649","1365783"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2534257","1927151"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2687273","3156210"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"2735408","1542831"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"3053684","2315742"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"5062349","2131729"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"7274419","12565139"
"2020-10-01T00:00:00.000","2021-10-01T00:00:00.000",,"12079130","2665647"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"3023355","3436923"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"12998878","3627061"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"351620","711433"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2461279","1855629"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2153169","1317140"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"762440","762339"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"34866","76082"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"43617","120685"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"34605","75720"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"558269","1487756"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"3075","928"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"44818","47257"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"3176","4357"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"3817","2843"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"17633","58374"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"139955","249819"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2486208","1448139"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"882420","510256"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"31712","78151"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2259","3544"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"5103","5608"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"1468","4518"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2061","1423"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"188488","221280"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"429","643"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"283941","339996"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"574818","724317"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"22079","28617"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"568","691"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"5051079","2047132"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"99294","133728"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"65822","9855"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"1612021","1763453"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"6205","0"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"7808211","13843708"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"167973","385758"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"29079","57410"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"293403","415033"
"2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"3222888","2150153"
