"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Animal Services","8411","Percent of sheltered animals returned-to-owner","Annual","2011","17",,,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Animal Services","8411","Percent of sheltered animals returned-to-owner","Annual","2012","18",,,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Animal Services","8411","Percent of sheltered animals returned-to-owner","Annual","2013","15.8","20",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Animal Services","8411","Percent of sheltered animals returned-to-owner","Annual","2014","16.4","18",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Animal Services","8411","Percent of sheltered animals returned-to-owner","Annual","2015","19.23","15.5",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
