"crash_id","crash_fatal_fl","crash_date","crash_time","case_id","rpt_latitude","rpt_longitude","rpt_block_num","rpt_street_pfx","rpt_street_name","rpt_street_sfx","crash_speed_limit","road_constr_zone_fl","latitude","longitude","street_name","street_nbr","street_name_2","street_nbr_2","crash_sev_id","sus_serious_injry_cnt","nonincap_injry_cnt","poss_injry_cnt","non_injry_cnt","unkn_injry_cnt","tot_injry_cnt","apd_confirmed_fatality","apd_confirmed_death_count","death_cnt","contrib_factr_p1_id","contrib_factr_p2_id","point","units_involved","atd_mode_category_metadata","motor_vehicle_fl","motorcycle_fl","bicycle_fl","pedestrian_fl","other_fl","onsys_fl","private_dr_fl","motor_vehicle_death_count","motor_vehicle_serious_injury_count","bicycle_death_count","bicycle_serious_injury_count","pedestrian_death_count","pedestrian_serious_injury_count","motorcycle_death_count","motorcycle_serious_injury_count","other_death_count","other_serious_injury_count"
"13068716","N","2012-12-16T09:07:00.000","09:07:00","12-3510600",,,"6200","W","EB","HWY","55","N",,,"US0290",,"N/A",,"5","0","0","0","1","0","0","N","0","0",,,,"Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2348247, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"13197319","N","2013-03-24T19:15:00.000","19:15:00","130831368",,,"4800",,"NOT REPORTED","RD","45","N",,,"FM2222",,"N/A",,"5","0","0","0","2","0","0","N","0","0",,,,"Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2206906, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"13302443","N","2013-03-20T05:00:00.000","05:00:00","130790267",,,"6200","E","WB SVRD",,"0","N",,,"US0290",,"AIRPORT BLVD",,"5","0","0","0","1","0","0","N","0","0","60",,,"Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2216130, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"12901683","N","2012-09-11T22:47:00.000","22:47:00","12-2552054",,,"11000",,"NOT REPORTED","RD","55","N",,,"FM1826",,"N/A",,"3","0","0","1","0","0","1","N","0","0",,,,"Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2334561, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"12870406","N","2012-08-30T06:40:00.000","06:40:00","12-2430394",,,"12500",,"RESEARCH SB SVRD","BLVD","50","N","30.42885475","-97.75947246","RESEARCH BLVD","12500","N/A",,"2","0","1","0","0","0","1","N","0","0",,,"POINT (-97.75947246 30.42885475)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2332192, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
"12924018","N","2012-09-29T02:23:00.000","02:23:00","12-2730272",,,"7000",,"NORTH LAMAR","BLVD","45","N","30.33779477","-97.71894246","N LAMAR BLVD","7000","N/A",,"2","0","1","1","2","0","2","N","0","0",,,"POINT (-97.71894246 30.33779477)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2336335, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
"12924044","N","2012-09-25T01:41:00.000","01:41:00","122690117",,,"3401","W","34TH","ST","35","N","30.30626915","-97.75199934","W 34TH ST","1618","N/A",,"5","0","0","0","1","0","0","N","0","0",,,"POINT (-97.75199934 30.30626915)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2336362, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
"12924113","N","2012-09-24T22:50:00.000","22:50:00","122681917",,,"4300","W","PARMER","LN","45","N","30.42743082","-97.71889632","FM0734","4368","N/A",,"5","0","0","0","1","0","0","N","0","0",,,"POINT (-97.71889632 30.42743082)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2336456, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"12936938","N","2012-10-07T05:44:00.000","05:44:00","122810533",,,"1800","E","STASSNEY","LN","0","N","30.19793368","-97.7631458","E STASSNEY LN","1653","N/A",,"2","0","2","0","0","1","2","N","0","0",,,"POINT (-97.7631458 30.19793368)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2337260, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 2, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 2}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
"12937022","N","2012-10-07T19:08:00.000","19:08:00","12-2811310",,,"1500","W","PARMER","LN","45","N","30.41102508","-97.68598728","FM0734","1488","N/A",,"5","0","0","0","1","0","0","N","0","0",,,"POINT (-97.68598728 30.41102508)","Large passenger vehicle","[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2337385, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"Y","N","0","0","0","0","0","0","0","0","0","0"
"12947981","N","2012-10-12T23:09:00.000","23:09:00","12-2862144",,,"7500","S","PLEASANT VALLEY","RD","0","N","30.1704648","-97.75348246","S PLEASANT VALLEY RD",,"EDGE CREEK DR",,"0","0","0","0","0","0","0","N","0","0","64","67","POINT (-97.75348246 30.1704648)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2338010, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
"12948040","N","2012-10-11T13:35:00.000","13:35:00","122850918",,,"12600","N","MOPAC SVRD NB","EXPY","50","N","30.422435","-97.704178","N MOPAC SVRD NB EXPY",,"W PARMER LN",,"5","0","0","0","1","0","0","N","0","0",,,"POINT (-97.704178 30.422435)","Passenger car","[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2338081, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]","Y",,,,,"N","N","0","0","0","0","0","0","0","0","0","0"
