"row_id","fiscal_year","fiscal_quarter","bond_program_year","proposition","allocated","spent_1","spent_2","encumbered_1","encumbered_2","available_1","available_2"
"140","FY 2015","Q1","2013","Appropriation Cat: Rental Housing Development","44750000","7725000","17",,"0","37025000","83"
"141","FY 2015","Q1","2013","Appropriation Cat: Acquisition and Development","6750000",,"0",,"0","6750000","100"
"142","FY 2015","Q1","2013","Appropriation Cat: GO! Repair","12000000","847332","7","737533","6","10415135","87"
"143","FY 2015","Q1","2013","Appropriation Cat: ABR-Renter","1500000","48802","3",,"0","1451198","97"
