"trip_id","device_id","vehicle_type","trip_duration","trip_distance","start_time","end_time","modified_date","month","hour","day_of_week","council_district_start","council_district_end","year","census_geoid_start","census_geoid_end","start_time_us_central","end_time_us_central"
"5a23a573-418b-443b-8dc8-d7963fe2b063","5cee599e-832c-4fa5-9050-dcc00e3790f3","scooter","2184","4254.483964627391","2021-11-02T00:45:00.000","2021-11-02T01:15:00.000","2021-11-03T03:16:12.000","11","1","1","9","9","2021","48453001100","48453001100","2021-11-01T19:45:00.000","2021-11-01T20:15:00.000"
"dac12ecc-0f79-4faa-a626-674a7c9f3df2","20014eea-19b2-4643-b3b3-63c31e76e57b","scooter","705","2670.868099468422","2021-11-02T01:30:00.000","2021-11-02T01:30:00.000","2021-11-03T03:16:12.000","11","1","1","3","9","2021","48453000902","48453001100","2021-11-01T20:30:00.000","2021-11-01T20:30:00.000"
"d6bdc5e8-dec0-4917-ab4f-5b848f61dc5e","2cad7083-7af6-4b22-8540-9b9dfffc2f58","scooter","189","258.93874414083393","2021-11-02T01:15:00.000","2021-11-02T01:30:00.000","2021-11-03T03:16:10.000","11","1","1","1","1","2021","48453001100","48453001100","2021-11-01T20:15:00.000","2021-11-01T20:30:00.000"
"3b17953e-9d9c-4d27-b5ac-ad76eaac2fbb","fde91af9-deb8-41cc-9ddc-472ff7653d90","scooter","203","354.08819384429376","2021-11-02T01:30:00.000","2021-11-02T01:30:00.000","2021-11-03T03:16:11.000","11","1","1","1","9","2021","48453001100","48453001100","2021-11-01T20:30:00.000","2021-11-01T20:30:00.000"
"258bea73-5b14-4970-950e-1a1a7c3d715f","b748cae7-7f46-48a7-834d-980565210bf6","scooter","166","757","2022-01-30T17:45:00.000","2022-01-30T17:45:00.000","2022-02-08T03:12:27.000","1","17","6","9","9","2022","48453000604","48453000603","2022-01-30T11:45:00.000","2022-01-30T11:45:00.000"
"3ad306d1-096b-40c1-93f0-7a1d395f1097","75905bd3-b01a-41c2-a4ee-fd142a0e05a4","scooter","1163","5207","2022-01-30T17:30:00.000","2022-01-30T17:45:00.000","2022-02-08T03:12:27.000","1","17","6","5","8","2022","48453001303","48453001911","2022-01-30T11:30:00.000","2022-01-30T11:45:00.000"
"aab89595-63b8-45c8-b994-9e100f8e7f57","fa2e0ef2-8c11-4a81-a32c-4ab885e25aea","bicycle","452","1123","2022-01-30T17:45:00.000","2022-01-30T17:45:00.000","2022-02-08T03:12:27.000","1","17","6","9","9","2022","48453001305","48453001305","2022-01-30T11:45:00.000","2022-01-30T11:45:00.000"
"da1c1d42-c4c3-49fc-9640-2e99698ec1a8","f5ea1498-17aa-4f01-a8a0-fc246b859dea","scooter","1","0","2022-01-30T17:45:00.000","2022-01-30T17:45:00.000","2022-02-08T03:12:28.000","1","17","6","9","9","2022","48453001100","48453001100","2022-01-30T11:45:00.000","2022-01-30T11:45:00.000"
"a08aed52-5d75-46c7-8fd7-2a3136223e82","51555507-1ff0-4f7b-9401-0769d59fa698","scooter","264","1058","2022-01-30T17:30:00.000","2022-01-30T17:30:00.000","2022-02-08T03:12:29.000","1","17","6","9","1","2022","48453001100","48453000901","2022-01-30T11:30:00.000","2022-01-30T11:30:00.000"
"e6fd14b8-eea5-46fc-a940-321c335cce62","4c96f2d2-51b0-4a27-8645-0a200da0f342","scooter","125","671","2022-01-30T17:15:00.000","2022-01-30T17:15:00.000","2022-02-08T03:12:30.000","1","17","6","5","5","2022","48453001303","48453001303","2022-01-30T11:15:00.000","2022-01-30T11:15:00.000"
